source	target	weight_zscore	weight_mean	weight_mean_scaled	weight_zscore_scaled
MAR06837	H+[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06837	UDP[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06840	3,5-diiodo-L-thyronine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06840	iodide[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06840	NADP+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06840	NADPH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06840	triiodothyronine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06841	3,5-diiodo-L-thyronine[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06841	iodide[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06841	NADP+[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06841	NADPH[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06841	triiodothyronine[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06842	3,5-diiodo-L-thyronine-beta-D-glucuronoside[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06842	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06842	UDP[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06842	3,5-diiodo-L-thyronine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06842	UDP-glucuronate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06843	3,5-diiodo-L-thyronine[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06843	UDP-glucuronate[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06843	3,5-diiodo-L-thyronine-beta-D-glucuronoside[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06843	H+[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06843	UDP[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06848	3,5-diiodo-L-thyronine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06848	NADPH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06848	3-monoiodo-L-thyronine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06848	iodide[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06848	NADP+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06849	3,5-diiodo-L-thyronine[r]	4.53142287326403	4.86528881676063	0.452378099811811	0.807335975789318
MAR06849	NADPH[r]	4.53142287326403	4.86528881676063	0.452378099811811	0.807335975789318
MAR06849	3-monoiodo-L-thyronine[r]	4.53142287326403	4.86528881676063	0.452378099811811	0.807335975789318
MAR06849	iodide[r]	4.53142287326403	4.86528881676063	0.452378099811811	0.807335975789318
MAR06849	NADP+[r]	4.53142287326403	4.86528881676063	0.452378099811811	0.807335975789318
MAR06854	iodide[c]	4.55357933805831	8.52802913204992	0.792942363587193	0.811283457987519
MAR06854	NADP+[c]	4.55357933805831	8.52802913204992	0.792942363587193	0.811283457987519
MAR06854	triiodothyronine[c]	4.55357933805831	8.52802913204992	0.792942363587193	0.811283457987519
MAR06854	NADPH[c]	4.55357933805831	8.52802913204992	0.792942363587193	0.811283457987519
MAR06854	thyroxine[c]	4.55357933805831	8.52802913204992	0.792942363587193	0.811283457987519
MAR06855	iodide[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06855	NADP+[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06855	triiodothyronine[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06855	NADPH[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06855	thyroxine[r]	NA	NA	0.282928304786385	0.620420514423767
MAR06874	O2[c]	4.13709754775619	4.71179514450258	0.438106146305161	0.73708143756786
MAR06874	tyrosine[c]	4.13709754775619	4.71179514450258	0.438106146305161	0.73708143756786
MAR06874	H2O[c]	4.13709754775619	4.71179514450258	0.438106146305161	0.73708143756786
MAR06874	L-dopaquinone[c]	4.13709754775619	4.71179514450258	0.438106146305161	0.73708143756786
MAR06875	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06875	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06875	L-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06876	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]	4.64967463430716	6.48998491712735	0.603443527237949	0.828404170826652
MAR06876	L-dopaquinone[c]	4.64967463430716	6.48998491712735	0.603443527237949	0.828404170826652
MAR06876	L-dopa[c]	4.64967463430716	6.48998491712735	0.603443527237949	0.828404170826652
MAR06876	L-dopachrome[c]	4.64967463430716	6.48998491712735	0.603443527237949	0.828404170826652
MAR06877	5-S-cysteinyldopa[c]	3.6614683702125	2.51748444379034	0.234077538226381	0.652341487908403
MAR06877	cysteine[c]	3.6614683702125	2.51748444379034	0.234077538226381	0.652341487908403
MAR06877	L-dopaquinone[c]	3.6614683702125	2.51748444379034	0.234077538226381	0.652341487908403
MAR06878	5-(S-L-cysteinyl)-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06878	L-dopa[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06878	5-S-cysteinyldopa[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06878	L-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06879	1,4-benzothiazine-O-quinonimine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06879	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06879	H2O[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06879	5-(S-L-cysteinyl)-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06880	1,4-benzothiazine-O-quinonimine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06880	5-S-cysteinyldopa[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06880	3,4-dihydro-1,4-benzothiazine-3-carboxylate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06880	5-(S-L-cysteinyl)-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06881	3,4-dihydro-1,4-benzothiazine-3-carboxylate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06881	benzothiazine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06881	CO2[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06881	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06882	3,5-dihydroxy-3,4-dihydro-1,4-benzothiazine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06882	benzothiazine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06882	H2O[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06883	5-S-glutathionyl-L-dopa[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06883	GSH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06883	L-dopaquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06885	L-dopachrome[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06885	NADPH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06885	dopachrome-O-semiquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06885	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06885	NADP+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06886	5-S-glutathionyl-dopachrome_hydroquinone[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06886	GSH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06886	L-dopachrome[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06888	L-dopachrome[c]	4.28089544774805	4.41785249390462	0.410775144438824	0.762701032373577
MAR06888	5,6-dihydroxyindole-2-carboxylate[c]	4.28089544774805	4.41785249390462	0.410775144438824	0.762701032373577
MAR06889	5,6-dihydroxyindole-2-carboxylate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06889	O2[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06889	5,6-indolequinone-2-carboxylate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06889	H2O2[c]	NA	NA	0.282928304786385	0.620420514423767
MAR07628	O2[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07628	phenylalanine[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07628	2-phenylacetamide[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07628	CO2[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07628	H2O[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07756	2-phenylacetamide[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07756	H2O[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07756	H+[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07756	NH3[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR07756	phenylacetate[c]	4.19028933593052	4.55335320797616	0.423374099580738	0.746558294045563
MAR08539	O2[c]	4.0095178624317	4.84899920962519	0.450863480269138	0.714351343153135
MAR08539	phenylalanine[c]	4.0095178624317	4.84899920962519	0.450863480269138	0.714351343153135
MAR08539	tetrahydrobiopterin[c]	4.0095178624317	4.84899920962519	0.450863480269138	0.714351343153135
MAR08539	4alpha-hydroxytetrahydrobiopterin[c]	4.0095178624317	4.84899920962519	0.450863480269138	0.714351343153135
MAR08539	tyrosine[c]	4.0095178624317	4.84899920962519	0.450863480269138	0.714351343153135
MAR08794	ATP[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08794	CoA[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08794	phenylacetate[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08794	AMP[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08794	phenylacetyl-CoA[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08794	PPi[c]	4.04347576990631	3.47959216285449	0.323535015090889	0.72040141641567
MAR08795	glutamine[c]	4.04661579936684	3.4357896573587	0.319462226208363	0.720960856313342
MAR08795	phenylacetyl-CoA[c]	4.04661579936684	3.4357896573587	0.319462226208363	0.720960856313342
MAR08795	CoA[c]	4.04661579936684	3.4357896573587	0.319462226208363	0.720960856313342
MAR08795	phenylacetylglutamine[c]	4.04661579936684	3.4357896573587	0.319462226208363	0.720960856313342
MAR08796	glycine[c]	4.05440831078763	3.43595679511452	0.319477766798703	0.722349200545982
MAR08796	phenylacetyl-CoA[c]	4.05440831078763	3.43595679511452	0.319477766798703	0.722349200545982
MAR08796	CoA[c]	4.05440831078763	3.43595679511452	0.319477766798703	0.722349200545982
MAR08796	H+[c]	4.05440831078763	3.43595679511452	0.319477766798703	0.722349200545982
MAR08796	phenylacetylglycine[c]	4.05440831078763	3.43595679511452	0.319477766798703	0.722349200545982
MAR03920	H2O[c]	4.32011485759627	8.82813323319559	0.820846261615677	0.769688515423661
MAR03920	homocysteine-thiolactone[c]	4.32011485759627	8.82813323319559	0.820846261615677	0.769688515423661
MAR03920	H+[c]	4.32011485759627	8.82813323319559	0.820846261615677	0.769688515423661
MAR03920	homocysteine[c]	4.32011485759627	8.82813323319559	0.820846261615677	0.769688515423661
MAR03922	CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03922	H+[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03922	N-acetyl-L-cystathionine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03922	acetyl-CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03922	L-cystathionine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03995	cystine[c]	4.68915645558086	4.7959337169974	0.445929412092581	0.835438406119942
MAR03995	H+[c]	4.68915645558086	4.7959337169974	0.445929412092581	0.835438406119942
MAR03995	NADPH[c]	4.68915645558086	4.7959337169974	0.445929412092581	0.835438406119942
MAR03995	cysteine[c]	4.68915645558086	4.7959337169974	0.445929412092581	0.835438406119942
MAR03995	NADP+[c]	4.68915645558086	4.7959337169974	0.445929412092581	0.835438406119942
MAR03996	cystine[c]	4.68869882119849	4.76314802980975	0.442880975004966	0.835356872193188
MAR03996	H+[c]	4.68869882119849	4.76314802980975	0.442880975004966	0.835356872193188
MAR03996	NADH[c]	4.68869882119849	4.76314802980975	0.442880975004966	0.835356872193188
MAR03996	cysteine[c]	4.68869882119849	4.76314802980975	0.442880975004966	0.835356872193188
MAR03996	NAD+[c]	4.68869882119849	4.76314802980975	0.442880975004966	0.835356872193188
MAR04072	DNA[c]	NA	NA	0.282928304786385	0.620420514423767
MAR04072	SAM[c]	NA	NA	0.282928304786385	0.620420514423767
MAR04072	DNA-5-methylcytosine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR04072	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR04072	SAH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR04189	H2O[m]	4.21634257456736	3.90169075309312	0.362782049619978	0.751200040672533
MAR04189	O2[m]	4.21634257456736	3.90169075309312	0.362782049619978	0.751200040672533
MAR04189	sulfite[m]	4.21634257456736	3.90169075309312	0.362782049619978	0.751200040672533
MAR04189	H2O2[m]	4.21634257456736	3.90169075309312	0.362782049619978	0.751200040672533
MAR04189	sulfate[m]	4.21634257456736	3.90169075309312	0.362782049619978	0.751200040672533
MAR05385	methylthioribose-1p[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05385	S-methyl-5-thio-D-ribulose-1-phosphate[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05386	S-methyl-5-thio-D-ribulose-1-phosphate[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05386	2,3-diketo-5-methylthiopentyl-1-phosphate[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05386	H2O[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05387	2,3-diketo-5-methylthiopentyl-1-phosphate[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05387	H2O[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05387	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05387	Pi[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05388	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05388	O2[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05388	3-(methylthio)propionic_acid[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05388	CO[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05388	formate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05388	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR05389	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05389	O2[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05389	4-methylthio-2-oxobutanoic_acid[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05389	formate[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05389	H+[c]	4.37700218574626	4.11083005522517	0.38222797434464	0.77982378371941
MAR05390	H2O[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	methionine[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	O2[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	4-methylthio-2-oxobutanoic_acid[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	H+[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	H2O2[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05390	NH3[c]	4.22558941653767	4.51466026077496	0.419776401152086	0.752847494109094
MAR05391	4-methylthio-2-oxobutanoic_acid[c]	3.78693297896539	4.3672319947618	0.406068413538314	0.674694752030403
MAR05391	glutamate[c]	3.78693297896539	4.3672319947618	0.406068413538314	0.674694752030403
MAR05391	AKG[c]	3.78693297896539	4.3672319947618	0.406068413538314	0.674694752030403
MAR05391	methionine[c]	3.78693297896539	4.3672319947618	0.406068413538314	0.674694752030403
MAR05418	CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05418	H+[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05418	N-acetylmethionine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05418	acetyl-CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05418	methionine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05419	CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05419	H+[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05419	N-acetyl-L-cysteine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05419	acetyl-CoA[m]	NA	NA	0.282928304786385	0.620420514423767
MAR05419	cysteine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR06515	mercaptopyruvate[c]	3.66926662186238	1.70516167386932	0.158547175090527	0.653730854842652
MAR06515	sulfite[c]	3.66926662186238	1.70516167386932	0.158547175090527	0.653730854842652
MAR06515	pyruvate[c]	3.66926662186238	1.70516167386932	0.158547175090527	0.653730854842652
MAR06515	thiosulfate[c]	3.66926662186238	1.70516167386932	0.158547175090527	0.653730854842652
MAR06518	hydrogen-cyanide[c]	4.59147651050351	8.12330001526653	0.755310355358155	0.818035366063946
MAR06518	mercaptopyruvate[c]	4.59147651050351	8.12330001526653	0.755310355358155	0.818035366063946
MAR06518	H+[c]	4.59147651050351	8.12330001526653	0.755310355358155	0.818035366063946
MAR06518	pyruvate[c]	4.59147651050351	8.12330001526653	0.755310355358155	0.818035366063946
MAR06518	thiocyanate[c]	4.59147651050351	8.12330001526653	0.755310355358155	0.818035366063946
MAR06519	3-mercaptolactate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06519	NAD+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06519	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06519	mercaptopyruvate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06519	NADH[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06520	hydrogen-cyanide[m]	4.66608172966968	7.83379060415745	0.728391559330263	0.831327322939098
MAR06520	thiosulfate[m]	4.66608172966968	7.83379060415745	0.728391559330263	0.831327322939098
MAR06520	H+[m]	4.66608172966968	7.83379060415745	0.728391559330263	0.831327322939098
MAR06520	sulfite[m]	4.66608172966968	7.83379060415745	0.728391559330263	0.831327322939098
MAR06520	thiocyanate[m]	4.66608172966968	7.83379060415745	0.728391559330263	0.831327322939098
MAR06523	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06523	H2O2[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06523	thiocyanate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06523	H2O[c]	NA	NA	0.282928304786385	0.620420514423767
MAR06523	hypothiocyanite[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08062	dehydroalanine[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08062	NADPH[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08062	PAPS[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08062	L-cysteate[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08062	NADP+[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08062	PAP[c]	3.82701843460227	2.12329547077296	0.197425560245945	0.681836533176564
MAR08066	3-sulfopyruvate[c]	3.55793754721734	2.53821396392696	0.236004984115535	0.633896032618803
MAR08066	glutamate[c]	3.55793754721734	2.53821396392696	0.236004984115535	0.633896032618803
MAR08066	AKG[c]	3.55793754721734	2.53821396392696	0.236004984115535	0.633896032618803
MAR08066	L-cysteate[c]	3.55793754721734	2.53821396392696	0.236004984115535	0.633896032618803
MAR08067	3-sulfopyruvate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08067	glutamate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08067	AKG[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08067	L-cysteate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08068	(S)-3-sulfolactate[c]	3.55793754721735	2.53821396392696	0.236004984115535	0.633896032618805
MAR08068	NAD+[c]	3.55793754721735	2.53821396392696	0.236004984115535	0.633896032618805
MAR08068	3-sulfopyruvate[c]	3.55793754721735	2.53821396392696	0.236004984115535	0.633896032618805
MAR08068	H+[c]	3.55793754721735	2.53821396392696	0.236004984115535	0.633896032618805
MAR08068	NADH[c]	3.55793754721735	2.53821396392696	0.236004984115535	0.633896032618805
MAR08069	(S)-3-sulfolactate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08069	NAD+[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08069	3-sulfopyruvate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08069	H+[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08069	NADH[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08641	DNA[n]	NA	NA	0.282928304786385	0.620420514423767
MAR08641	SAM[n]	NA	NA	0.282928304786385	0.620420514423767
MAR08641	DNA-5-methylcytosine[n]	NA	NA	0.282928304786385	0.620420514423767
MAR08641	H+[n]	NA	NA	0.282928304786385	0.620420514423767
MAR08641	SAH[n]	NA	NA	0.282928304786385	0.620420514423767
MAR08682	cystine[c]	4.88676898442022	4.34534201328765	0.404033067108298	0.870645825127342
MAR08682	GSH[c]	4.88676898442022	4.34534201328765	0.404033067108298	0.870645825127342
MAR08682	cysteine[c]	4.88676898442022	4.34534201328765	0.404033067108298	0.870645825127342
MAR08682	GSSG[c]	4.88676898442022	4.34534201328765	0.404033067108298	0.870645825127342
MAR08683	cystine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08683	H2O[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08683	H+[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08683	NH3[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08683	pyruvate[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08683	thiocysteine[c]	NA	NA	0.282928304786385	0.620420514423767
MAR08684	AKG[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08684	cysteine[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08684	glutamate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR08684	mercaptopyruvate[m]	NA	NA	0.282928304786385	0.620420514423767
MAR03868	GSSG[c]	4.2826936427039	3.08251914948105	0.286614876936372	0.763021405801516
MAR03868	H+[c]	4.2826936427039	3.08251914948105	0.286614876936372	0.763021405801516
MAR03868	NADH[c]	4.2826936427039	3.08251914948105	0.286614876936372	0.763021405801516
MAR03868	GSH[c]	4.2826936427039	3.08251914948105	0.286614876936372	0.763021405801516
MAR03868	NAD+[c]	4.2826936427039	3.08251914948105	0.286614876936372	0.763021405801516
MAR03869	GSSG[m]	4.01353946566659	4.42988864451406	0.411894274493959	0.71506784767339
MAR03869	H+[m]	4.01353946566659	4.42988864451406	0.411894274493959	0.71506784767339
MAR03869	NADH[m]	4.01353946566659	4.42988864451406	0.411894274493959	0.71506784767339
MAR03869	GSH[m]	4.01353946566659	4.42988864451406	0.411894274493959	0.71506784767339
MAR03869	NAD+[m]	4.01353946566659	4.42988864451406	0.411894274493959	0.71506784767339
MAR03933	formylglutathione[c]	3.4893691272152	4.78959652013283	0.445340174909817	0.621679615431747
MAR03933	H+[c]	3.4893691272152	4.78959652013283	0.445340174909817	0.621679615431747
MAR03933	NADH[c]	3.4893691272152	4.78959652013283	0.445340174909817	0.621679615431747
MAR03933	hydroxymethylglutathione[c]	3.4893691272152	4.78959652013283	0.445340174909817	0.621679615431747
MAR03933	NAD+[c]	3.4893691272152	4.78959652013283	0.445340174909817	0.621679615431747
MAR03937	formylglutathione[c]	3.39992495791578	0.664097894435906	0.0617483061928409	0.605743893315397
MAR03937	H2O[c]	3.39992495791578	0.664097894435906	0.0617483061928409	0.605743893315397
MAR03937	formate[c]	3.39992495791578	0.664097894435906	0.0617483061928409	0.605743893315397
MAR03937	GSH[c]	3.39992495791578	0.664097894435906	0.0617483061928409	0.605743893315397
MAR03937	H+[c]	3.39992495791578	0.664097894435906	0.0617483061928409	0.605743893315397
MAR04116	GSH[c]	4.18133829970678	4.35135547947288	0.404592203576575	0.744963542514724
MAR04116	H2O2[c]	4.18133829970678	4.35135547947288	0.404592203576575	0.744963542514724
MAR04116	GSSG[c]	4.18133829970678	4.35135547947288	0.404592203576575	0.744963542514724
MAR04116	H2O[c]	4.18133829970678	4.35135547947288	0.404592203576575	0.744963542514724
MAR04120	GSH[e]	3.91965103990011	3.00351531992074	0.279269043288999	0.698340319488206
MAR04120	H2O2[e]	3.91965103990011	3.00351531992074	0.279269043288999	0.698340319488206
MAR04120	GSSG[e]	3.91965103990011	3.00351531992074	0.279269043288999	0.698340319488206
MAR04120	H2O[e]	3.91965103990011	3.00351531992074	0.279269043288999	0.698340319488206
MAR04121	GSH[m]	4.0353888200703	4.43030254224064	0.411932759006208	0.718960613886395
MAR04121	H2O2[m]	4.0353888200703	4.43030254224064	0.411932759006208	0.718960613886395
MAR04121	GSSG[m]	4.0353888200703	4.43030254224064	0.411932759006208	0.718960613886395
MAR04121	H2O[m]	4.0353888200703	4.43030254224064	0.411932759006208	0.718960613886395
MAR08771	ATP[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	GSH[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	H2O[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	ADP[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	GSH[m]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	H+[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR08771	Pi[c]	3.7166965765956	1.22300234467805	0.113715649283738	0.662181160598073
MAR04078	H2O[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04078	O2[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04078	spermine[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04078	3-amino-propanal[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04078	H2O2[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04078	spermidine[c]	3.92131470875992	3.20483089180152	0.297987511873274	0.698636725222098
MAR04079	3-amino-propanal[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04079	H2O[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04079	NADP+[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04079	beta-alanine[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04079	H+[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04079	NADPH[c]	3.95944279729706	3.32701875799	0.309348628717146	0.70542977421025
MAR04330	3-oxopropanoate[m]	3.60666874116207	1.36341982992644	0.126771769392824	0.642578172228167
MAR04330	glutamate[m]	3.60666874116207	1.36341982992644	0.126771769392824	0.642578172228167
MAR04330	AKG[m]	3.60666874116207	1.36341982992644	0.126771769392824	0.642578172228167
