	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0090101	BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	8/374	101/10733	0.024497352028349	0.024497352028349	0.656030033227487	BAMBI/BRMS1/BRMS1L/IGSF1/PDPK1/SFRP1/SKI/TGFB3	8
GO:0034762	BP	GO:0034762	regulation of transmembrane transport	20/374	357/10733	0.0248543977431199	0.0248543977431199	0.656030033227487	ACSL1/ADRB2/AKAP5/CACNA2D3/CAPN10/DIAPH1/G6PD/GPR89A/KCNA2/KCNH1/KCNK10/NLGN1/OAZ1/PDPK1/PTK2B/RAMP3/RGN/SIRT6/THBS1/WNK2	20
GO:0051098	BP	GO:0051098	regulation of binding	17/374	290/10733	0.0252832778788403	0.0252832778788403	0.656030033227487	ADRB2/AGER/BAMBI/BMP4/CTSZ/HEY1/IFI16/LRPAP1/NEUROD1/NGF/POLDIP2/PRKCD/RARA/RIPK2/RSF1/SKI/STYX	17
GO:0090100	BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	7/374	83/10733	0.0253997958914207	0.0253997958914207	0.656030033227487	AXIN1/BMP4/GATA4/GDF6/ILK/TGFB3/THBS1	7
GO:0007584	BP	GO:0007584	response to nutrient	8/374	102/10733	0.025807623609319	0.025807623609319	0.656030033227487	ACSL1/AKR1C3/ALPL/GATA4/RARA/SFRP1/SOD2/TNFRSF11B	8
GO:0072010	BP	GO:0072010	glomerular epithelium development	3/374	19/10733	0.0268697995224109	0.0268697995224109	0.656030033227487	BMP4/PROM1/PTPRO	3
GO:2000463	BP	GO:2000463	positive regulation of excitatory postsynaptic potential	3/374	19/10733	0.0268697995224109	0.0268697995224109	0.656030033227487	ADRB2/NLGN1/PTK2B	3
GO:0060021	BP	GO:0060021	roof of mouth development	6/374	66/10733	0.0269960512687285	0.0269960512687285	0.656030033227487	FZD2/INSIG1/MEOX2/PLEKHA1/SKI/TGFB3	6
GO:0009880	BP	GO:0009880	embryonic pattern specification	5/374	49/10733	0.027182624434421	0.027182624434421	0.656030033227487	DISP1/ERBB4/HOXD8/MEOX2/NEUROG1	5
GO:0045576	BP	GO:0045576	mast cell activation	5/374	49/10733	0.027182624434421	0.027182624434421	0.656030033227487	CD226/CLNK/NDRG1/PDPK1/SYK	5
GO:0043410	BP	GO:0043410	positive regulation of MAPK cascade	20/374	361/10733	0.0275575778130383	0.0275575778130383	0.656030033227487	ADAM9/ADRB2/AGER/AXIN1/BMP4/ERBB4/FGFR4/GATA4/GDF6/GLIPR2/GPR37L1/NEK10/NRG1/PTK2B/RAMP3/RIPK2/SH3RF2/SYK/TGFB3/THBS1	20
GO:0070374	BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	10/374	143/10733	0.0277910412911764	0.0277910412911764	0.656030033227487	AGER/BMP4/ERBB4/FGFR4/GATA4/GLIPR2/NRG1/PTK2B/RAMP3/RIPK2	10
GO:0009953	BP	GO:0009953	dorsal/ventral pattern formation	6/374	67/10733	0.0288147655986281	0.0288147655986281	0.656030033227487	AXIN1/BMP4/DISP1/GLI1/SFRP1/VAX2	6
GO:0007389	BP	GO:0007389	pattern specification process	19/374	340/10733	0.0289295155887948	0.0289295155887948	0.656030033227487	ARL6/AXIN1/BMP4/DISP1/EMX1/ERBB4/EYA1/FUZ/GATA4/GLI1/HEY1/HOXC11/HOXD8/MEOX2/NEUROD1/NEUROG1/SFRP1/SKI/VAX2	19
GO:0010035	BP	GO:0010035	response to inorganic substance	20/374	363/10733	0.0289900843446968	0.0289900843446968	0.656030033227487	ADA/ADAM9/AKR1C3/ALPL/CAPN2/CRIP1/G6PD/GLRX2/GPR37L1/GRIA1/KCNH1/NDRG1/NET1/NLGN1/PLEKHA1/PRKCD/PTK2B/SOD2/THBS1/TNFRSF11B	20
GO:0010656	BP	GO:0010656	negative regulation of muscle cell apoptotic process	4/374	34/10733	0.0295091546894429	0.0295091546894429	0.656030033227487	BAG3/GATA4/PDPK1/PTK2B	4
GO:0014014	BP	GO:0014014	negative regulation of gliogenesis	4/374	34/10733	0.0295091546894429	0.0295091546894429	0.656030033227487	ASCL2/DUSP10/GPR37L1/SKI	4
GO:0043507	BP	GO:0043507	positive regulation of JUN kinase activity	4/374	34/10733	0.0295091546894429	0.0295091546894429	0.656030033227487	AGER/AXIN1/PTK2B/SYK	4
GO:0048286	BP	GO:0048286	lung alveolus development	4/374	34/10733	0.0295091546894429	0.0295091546894429	0.656030033227487	ADA/BMP4/RC3H2/TGFB3	4
GO:1901616	BP	GO:1901616	organic hydroxy compound catabolic process	4/374	34/10733	0.0295091546894429	0.0295091546894429	0.656030033227487	AKR1C3/CYP4F2/GPD2/SNX17	4
GO:0071214	BP	GO:0071214	cellular response to abiotic stimulus	15/374	251/10733	0.0296080365498311	0.0296080365498311	0.656030033227487	BAG3/CASP8AP2/CLN3/CRIP1/GNA11/GPR52/GRK1/IFI16/NET1/OPN4/OPN5/PRKCD/RAD1/RCSD1/SFRP1	15
GO:0104004	BP	GO:0104004	cellular response to environmental stimulus	15/374	251/10733	0.0296080365498311	0.0296080365498311	0.656030033227487	BAG3/CASP8AP2/CLN3/CRIP1/GNA11/GPR52/GRK1/IFI16/NET1/OPN4/OPN5/PRKCD/RAD1/RCSD1/SFRP1	15
GO:0017015	BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	8/374	105/10733	0.0300301134654011	0.0300301134654011	0.656030033227487	AXIN1/BAMBI/BRMS1/BRMS1L/PDPK1/SKI/TGFB3/THBS1	8
GO:0000302	BP	GO:0000302	response to reactive oxygen species	10/374	145/10733	0.030202221577109	0.030202221577109	0.656030033227487	ADAM9/AKR1C3/CAPN2/GLRX2/GPR37L1/NET1/PLEKHA1/PRKCD/PTK2B/SOD2	10
GO:0045638	BP	GO:0045638	negative regulation of myeloid cell differentiation	6/374	68/10733	0.0307123404238846	0.0307123404238846	0.656030033227487	PTK2B/RARA/SFRP1/TNFRSF11B/TOB2/TRIB1	6
GO:0000038	BP	GO:0000038	very long-chain fatty acid metabolic process	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	ABCD1/ACSL1/CYP4F2	3
GO:0003323	BP	GO:0003323	type B pancreatic cell development	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	BHLHA15/BMP4/PDPK1	3
GO:0010955	BP	GO:0010955	negative regulation of protein processing	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	CTSZ/PLAU/THBS1	3
GO:0044273	BP	GO:0044273	sulfur compound catabolic process	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	ABCD1/GNS/SUCLG2	3
GO:0090103	BP	GO:0090103	cochlea morphogenesis	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	EYA1/FZD2/NEUROG1	3
GO:1903318	BP	GO:1903318	negative regulation of protein maturation	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	CTSZ/PLAU/THBS1	3
GO:2000738	BP	GO:2000738	positive regulation of stem cell differentiation	3/374	20/10733	0.0308151722360698	0.0308151722360698	0.656030033227487	GATA4/SIRT6/SP7	3
GO:0042306	BP	GO:0042306	regulation of protein import into nucleus	5/374	51/10733	0.0316673466263548	0.0316673466263548	0.656030033227487	BAG3/BMP4/EFCAB7/PRKCD/SIRT6	5
GO:0010662	BP	GO:0010662	regulation of striated muscle cell apoptotic process	4/374	35/10733	0.0324312190775618	0.0324312190775618	0.656030033227487	BAG3/CAPN2/GATA4/PDPK1	4
GO:0033628	BP	GO:0033628	regulation of cell adhesion mediated by integrin	4/374	35/10733	0.0324312190775618	0.0324312190775618	0.656030033227487	ADA/ADAM9/PLAU/SYK	4
GO:0045776	BP	GO:0045776	negative regulation of blood pressure	4/374	35/10733	0.0324312190775618	0.0324312190775618	0.656030033227487	ADRB2/GPR37L1/PRCP/SOD2	4
GO:0072523	BP	GO:0072523	purine-containing compound catabolic process	4/374	35/10733	0.0324312190775618	0.0324312190775618	0.656030033227487	ABCD1/ADA/NT5C2/SUCLG2	4
GO:1900744	BP	GO:1900744	regulation of p38MAPK cascade	4/374	35/10733	0.0324312190775618	0.0324312190775618	0.656030033227487	AGER/BMP4/DUSP10/GDF6	4
GO:0045165	BP	GO:0045165	cell fate commitment	14/374	232/10733	0.0324674113817449	0.0324674113817449	0.656030033227487	BMP4/ERBB4/EYA1/GATA4/ID2/NEUROD1/NEUROG1/NRG1/PTCH2/PTF1A/RARA/SFRP1/TBX19/TBX22	14
GO:0030512	BP	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	6/374	69/10733	0.0326898433110102	0.0326898433110102	0.656030033227487	BAMBI/BRMS1/BRMS1L/PDPK1/SKI/TGFB3	6
GO:0046777	BP	GO:0046777	protein autophosphorylation	12/374	189/10733	0.0327896619504909	0.0327896619504909	0.656030033227487	CAD/ERBB4/FGFR4/GRK1/NEK10/NEK6/PDPK1/PTK2B/RAP2B/RAP2C/SYK/WNK2	12
GO:0003002	BP	GO:0003002	regionalization	16/374	277/10733	0.0330701899640243	0.0330701899640243	0.656030033227487	AXIN1/BMP4/DISP1/EMX1/FUZ/GATA4/GLI1/HEY1/HOXC11/HOXD8/MEOX2/NEUROD1/NEUROG1/SFRP1/SKI/VAX2	16
GO:0008217	BP	GO:0008217	regulation of blood pressure	9/374	127/10733	0.0332770618591562	0.0332770618591562	0.656030033227487	ADRB2/CTSZ/CYP4F2/GNA11/GPR37L1/ID2/PRCP/PTPRO/SOD2	9
GO:0046661	BP	GO:0046661	male sex differentiation	9/374	127/10733	0.0332770618591562	0.0332770618591562	0.656030033227487	AKR1C3/GATA4/NR5A1/PLEKHA1/RARA/RXFP2/SAFB2/SFRP1/SRY	9
GO:0002065	BP	GO:0002065	columnar/cuboidal epithelial cell differentiation	7/374	88/10733	0.0335748583497427	0.0335748583497427	0.656030033227487	BHLHA15/BMP4/EMX1/GATA4/NEUROD1/PDPK1/RARA	7
GO:0009166	BP	GO:0009166	nucleotide catabolic process	5/374	52/10733	0.0340731331137572	0.0340731331137572	0.656030033227487	ABCD1/ADA/NT5C2/NT5M/SUCLG2	5
GO:0043627	BP	GO:0043627	response to estrogen	5/374	52/10733	0.0340731331137572	0.0340731331137572	0.656030033227487	CITED4/RARA/SFRP1/TGFB3/TNFRSF11B	5
GO:1904377	BP	GO:1904377	positive regulation of protein localization to cell periphery	5/374	52/10733	0.0340731331137572	0.0340731331137572	0.656030033227487	AKAP5/CLN3/EFCAB7/PDPK1/RAMP3	5
GO:0001838	BP	GO:0001838	embryonic epithelial tube formation	8/374	108/10733	0.0347052163286413	0.0347052163286413	0.656030033227487	BMP4/FUZ/FZD2/MTHFD1L/RARA/SFRP1/SKI/ST14	8
GO:0030509	BP	GO:0030509	BMP signaling pathway	8/374	108/10733	0.0347052163286413	0.0347052163286413	0.656030033227487	BAMBI/BMP4/GATA4/GDF6/ILK/SFRP1/SKI/TGFB3	8
GO:0072073	BP	GO:0072073	kidney epithelium development	8/374	108/10733	0.0347052163286413	0.0347052163286413	0.656030033227487	BMP4/EYA1/ILK/MTSS1/PROM1/PTPRO/RARA/SFRP1	8
GO:1903844	BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	8/374	108/10733	0.0347052163286413	0.0347052163286413	0.656030033227487	AXIN1/BAMBI/BRMS1/BRMS1L/PDPK1/SKI/TGFB3/THBS1	8
GO:0030510	BP	GO:0030510	regulation of BMP signaling pathway	6/374	70/10733	0.0347482663802784	0.0347482663802784	0.656030033227487	BAMBI/BMP4/GATA4/ILK/SFRP1/SKI	6
GO:0035850	BP	GO:0035850	epithelial cell differentiation involved in kidney development	4/374	36/10733	0.0355166901791031	0.0355166901791031	0.656030033227487	BMP4/MTSS1/PROM1/PTPRO	4
GO:0051489	BP	GO:0051489	regulation of filopodium assembly	4/374	36/10733	0.0355166901791031	0.0355166901791031	0.656030033227487	CLN3/NLGN1/PRKCD/TGFB3	4
GO:0046890	BP	GO:0046890	regulation of lipid biosynthetic process	9/374	129/10733	0.0362532379466857	0.0362532379466857	0.656030033227487	ABCD1/AKR1C3/CAPN2/DKKL1/FGFR4/INSIG1/NR5A1/PRKCD/RGN	9
GO:0009123	BP	GO:0009123	nucleoside monophosphate metabolic process	5/374	53/10733	0.0365893621915215	0.0365893621915215	0.656030033227487	ADA/CAD/DCK/NT5C2/NT5M	5
GO:0010565	BP	GO:0010565	regulation of cellular ketone metabolic process	7/374	90/10733	0.0372844505373835	0.0372844505373835	0.656030033227487	ABCD1/AKR1C3/CLN3/DKKL1/FGFR4/INSIG1/RGN	7
GO:0043534	BP	GO:0043534	blood vessel endothelial cell migration	7/374	90/10733	0.0372844505373835	0.0372844505373835	0.656030033227487	CLN3/FGFBP1/MEOX2/PDPK1/PRCP/PTK2B/THBS1	7
GO:0010469	BP	GO:0010469	regulation of signaling receptor activity	8/374	110/10733	0.0380822275403389	0.0380822275403389	0.656030033227487	ADRB2/DKKL1/LRPAP1/NLGN1/PLAU/PRKCD/PTK2B/RAMP3	8
GO:0009410	BP	GO:0009410	response to xenobiotic stimulus	15/374	260/10733	0.0386000046666182	0.0386000046666182	0.656030033227487	ACSL1/AIM2/CYP4F2/EMX1/GATA4/GPR52/NEUROD1/PTK2B/RHBDD3/RORA/SFRP1/SOD2/THBS1/TNFRSF11B/TXN2	15
GO:0002066	BP	GO:0002066	columnar/cuboidal epithelial cell development	4/374	37/10733	0.0387662327083373	0.0387662327083373	0.656030033227487	BHLHA15/BMP4/PDPK1/RARA	4
GO:0009261	BP	GO:0009261	ribonucleotide catabolic process	4/374	37/10733	0.0387662327083373	0.0387662327083373	0.656030033227487	ABCD1/ADA/NT5C2/SUCLG2	4
GO:0070527	BP	GO:0070527	platelet aggregation	5/374	54/10733	0.0392169636879365	0.0392169636879365	0.656030033227487	ILK/MMRN1/PRKCD/RAP2B/SYK	5
GO:0007224	BP	GO:0007224	smoothened signaling pathway	7/374	91/10733	0.039236499647631	0.039236499647631	0.656030033227487	DISP1/FUZ/GLI1/GPR37L1/PTCH2/RORA/SFRP1	7
GO:0010664	BP	GO:0010664	negative regulation of striated muscle cell apoptotic process	3/374	22/10733	0.0395625110229516	0.0395625110229516	0.656030033227487	BAG3/GATA4/PDPK1	3
GO:0016486	BP	GO:0016486	peptide hormone processing	3/374	22/10733	0.0395625110229516	0.0395625110229516	0.656030033227487	BACE2/CTSZ/DISP1	3
GO:0031954	BP	GO:0031954	positive regulation of protein autophosphorylation	3/374	22/10733	0.0395625110229516	0.0395625110229516	0.656030033227487	NEK10/RAP2B/RAP2C	3
GO:0040036	BP	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	3/374	22/10733	0.0395625110229516	0.0395625110229516	0.656030033227487	FGFBP1/FUZ/THBS1	3
GO:0043094	BP	GO:0043094	cellular metabolic compound salvage	3/374	22/10733	0.0395625110229516	0.0395625110229516	0.656030033227487	ADA/DCK/PGM2	3
GO:0043406	BP	GO:0043406	positive regulation of MAP kinase activity	7/374	92/10733	0.0412542702118871	0.0412542702118871	0.656030033227487	ADAM9/AGER/AXIN1/NEK10/PTK2B/SYK/THBS1	7
GO:0045666	BP	GO:0045666	positive regulation of neuron differentiation	6/374	73/10733	0.0414178211825081	0.0414178211825081	0.656030033227487	BMP4/GDF6/NEUROD1/NEUROG1/NGF/RARA	6
GO:2001056	BP	GO:2001056	positive regulation of cysteine-type endopeptidase activity	8/374	112/10733	0.0416730022118243	0.0416730022118243	0.656030033227487	AIM2/CASP8AP2/CTSH/DAP/IFI16/RIPK2/SYK/TBC1D10A	8
GO:0003407	BP	GO:0003407	neural retina development	5/374	55/10733	0.0419567162061761	0.0419567162061761	0.656030033227487	NEUROD1/PDE6C/PROM1/PTF1A/VSX1	5
GO:0033273	BP	GO:0033273	response to vitamin	5/374	55/10733	0.0419567162061761	0.0419567162061761	0.656030033227487	ALPL/GATA4/RARA/SFRP1/SOD2	5
GO:2000242	BP	GO:2000242	negative regulation of reproductive process	5/374	55/10733	0.0419567162061761	0.0419567162061761	0.656030033227487	ADA/BMP4/NR5A1/RAD1/RGN	5
GO:0007178	BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	15/374	263/10733	0.0419934961568466	0.0419934961568466	0.656030033227487	ADAM9/AXIN1/BAMBI/BMP4/BRMS1/BRMS1L/GATA4/GDF6/IGSF1/ILK/PDPK1/SFRP1/SKI/TGFB3/THBS1	15
GO:0042692	BP	GO:0042692	muscle cell differentiation	15/374	263/10733	0.0419934961568466	0.0419934961568466	0.656030033227487	ADAMTS15/BHLHA15/BMP4/CAPN2/G6PD/GATA4/HEY1/ID2/KCNH1/NRG1/RARA/RORA/SIRT6/SKI/SOD2	15
GO:0000768	BP	GO:0000768	syncytium formation by plasma membrane fusion	4/374	38/10733	0.042180171722934	0.042180171722934	0.656030033227487	ADAM9/ADAMTS15/CAPN2/KCNH1	4
GO:0010171	BP	GO:0010171	body morphogenesis	4/374	38/10733	0.042180171722934	0.042180171722934	0.656030033227487	FUZ/PLEKHA1/SKI/TGFB3	4
GO:0010658	BP	GO:0010658	striated muscle cell apoptotic process	4/374	38/10733	0.042180171722934	0.042180171722934	0.656030033227487	BAG3/CAPN2/GATA4/PDPK1	4
GO:0010761	BP	GO:0010761	fibroblast migration	4/374	38/10733	0.042180171722934	0.042180171722934	0.656030033227487	CLN3/ILK/THBS1/TMEM201	4
GO:0140253	BP	GO:0140253	cell-cell fusion	4/374	38/10733	0.042180171722934	0.042180171722934	0.656030033227487	ADAM9/ADAMTS15/CAPN2/KCNH1	4
GO:0051604	BP	GO:0051604	protein maturation	13/374	219/10733	0.0429116939508135	0.0429116939508135	0.656030033227487	BACE2/CAPN2/CLN3/CTSH/CTSZ/DISP1/IFI16/PIK3C3/PLAU/PRCP/RIPK2/TBC1D10A/THBS1	13
GO:0010970	BP	GO:0010970	transport along microtubule	8/374	113/10733	0.0435498917506981	0.0435498917506981	0.656030033227487	ARHGAP21/ARL8A/BAG3/BLOC1S1/CLN3/FUZ/MAP1A/TMEM201	8
GO:0110148	BP	GO:0110148	biomineralization	8/374	113/10733	0.0435498917506981	0.0435498917506981	0.656030033227487	ADA/ADRB2/ALPL/BMP4/HEY1/PTK2B/SP7/TGFB3	8
GO:0048704	BP	GO:0048704	embryonic skeletal system morphogenesis	6/374	74/10733	0.0438082972932012	0.0438082972932012	0.656030033227487	BMP4/EYA1/FUZ/HOXC11/MTHFD1L/TGFB3	6
GO:0051443	BP	GO:0051443	positive regulation of ubiquitin-protein transferase activity	3/374	23/10733	0.0443574140489138	0.0443574140489138	0.656030033227487	AXIN1/DCUN1D1/DCUN1D5	3
GO:0060512	BP	GO:0060512	prostate gland morphogenesis	3/374	23/10733	0.0443574140489138	0.0443574140489138	0.656030033227487	BMP4/CRIP1/SFRP1	3
GO:0090330	BP	GO:0090330	regulation of platelet aggregation	3/374	23/10733	0.0443574140489138	0.0443574140489138	0.656030033227487	MMRN1/PRKCD/SYK	3
GO:0140448	BP	GO:0140448	signaling receptor ligand precursor processing	3/374	23/10733	0.0443574140489138	0.0443574140489138	0.656030033227487	BACE2/CTSZ/DISP1	3
GO:0060541	BP	GO:0060541	respiratory system development	10/374	155/10733	0.044497062168218	0.044497062168218	0.656030033227487	ADA/BMP4/CTSH/CTSZ/DISP1/GLI1/RARA/RC3H2/SKI/TGFB3	10
GO:1901292	BP	GO:1901292	nucleoside phosphate catabolic process	5/374	56/10733	0.0448092478528444	0.0448092478528444	0.656030033227487	ABCD1/ADA/NT5C2/NT5M/SUCLG2	5
GO:0009158	BP	GO:0009158	ribonucleoside monophosphate catabolic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ADA/NT5C2	2
GO:0009163	BP	GO:0009163	nucleoside biosynthetic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ADA/PGM2	2
GO:0010528	BP	GO:0010528	regulation of transposition	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	APOBEC3B/SIRT6	2
GO:0010529	BP	GO:0010529	negative regulation of transposition	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	APOBEC3B/SIRT6	2
GO:0033083	BP	GO:0033083	regulation of immature T cell proliferation	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	BMP4/RIPK2	2
GO:0033084	BP	GO:0033084	regulation of immature T cell proliferation in thymus	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	BMP4/RIPK2	2
GO:0033189	BP	GO:0033189	response to vitamin A	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	GATA4/RARA	2
GO:0034404	BP	GO:0034404	nucleobase-containing small molecule biosynthetic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ADA/PGM2	2
GO:0045091	BP	GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	APOBEC3B/MORC2	2
GO:0051549	BP	GO:0051549	positive regulation of keratinocyte migration	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ADAM9/EPB41L4B	2
GO:0070243	BP	GO:0070243	regulation of thymocyte apoptotic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ADA/BMP4	2
GO:0071514	BP	GO:0071514	genomic imprinting	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	AXIN1/ZDBF2	2
GO:0090178	BP	GO:0090178	regulation of establishment of planar polarity involved in neural tube closure	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	FZD2/SFRP1	2
GO:0097050	BP	GO:0097050	type B pancreatic cell apoptotic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	CAPN10/NEUROD1	2
GO:0098840	BP	GO:0098840	protein transport along microtubule	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	BAG3/MAP1A	2
GO:0099118	BP	GO:0099118	microtubule-based protein transport	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	BAG3/MAP1A	2
GO:1901569	BP	GO:1901569	fatty acid derivative catabolic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	ABCD1/CYP4F2	2
GO:1902412	BP	GO:1902412	regulation of mitotic cytokinesis	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	DCDC1/POLDIP2	2
GO:1903727	BP	GO:1903727	positive regulation of phospholipid metabolic process	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	CAPN2/PRKCD	2
GO:1905634	BP	GO:1905634	regulation of protein localization to chromatin	2/374	10/10733	0.0452890561293964	0.0452890561293964	0.656030033227487	SIRT6/VCPIP1	2
GO:0071772	BP	GO:0071772	response to BMP	8/374	114/10733	0.0454817714920836	0.0454817714920836	0.656030033227487	BAMBI/BMP4/GATA4/GDF6/ILK/SFRP1/SKI/TGFB3	8
GO:0071773	BP	GO:0071773	cellular response to BMP stimulus	8/374	114/10733	0.0454817714920836	0.0454817714920836	0.656030033227487	BAMBI/BMP4/GATA4/GDF6/ILK/SFRP1/SKI/TGFB3	8
GO:0009948	BP	GO:0009948	anterior/posterior axis specification	4/374	39/10733	0.045758503312801	0.045758503312801	0.656030033227487	BMP4/HOXD8/NEUROG1/SKI	4
GO:0030225	BP	GO:0030225	macrophage differentiation	4/374	39/10733	0.045758503312801	0.045758503312801	0.656030033227487	BMP4/ID2/L3MBTL3/TRIB1	4
GO:0045778	BP	GO:0045778	positive regulation of ossification	4/374	39/10733	0.045758503312801	0.045758503312801	0.656030033227487	ADRB2/BMP4/TGFB3/TOB2	4
GO:0010950	BP	GO:0010950	positive regulation of endopeptidase activity	9/374	135/10733	0.0462628182837156	0.0462628182837156	0.656030033227487	AGER/AIM2/CASP8AP2/CTSH/DAP/IFI16/RIPK2/SYK/TBC1D10A	9
GO:0010717	BP	GO:0010717	regulation of epithelial to mesenchymal transition	6/374	75/10733	0.0462834850769215	0.0462834850769215	0.656030033227487	BAMBI/BMP4/FUZ/GLIPR2/SFRP1/TGFB3	6
GO:0009314	BP	GO:0009314	response to radiation	17/374	313/10733	0.0468773330198764	0.0468773330198764	0.656030033227487	CRIP1/EYA1/GNA11/GPR52/GRK1/ID2/IFI16/NET1/OPN4/OPN5/PDE6C/PLEKHB1/PRKCD/RAD1/SFRP1/SIRT6/SOD2	17
GO:0009952	BP	GO:0009952	anterior/posterior pattern specification	11/374	178/10733	0.0469720487760891	0.0469720487760891	0.656030033227487	BMP4/FUZ/GATA4/HEY1/HOXC11/HOXD8/MEOX2/NEUROD1/NEUROG1/SFRP1/SKI	11
GO:0002683	BP	GO:0002683	negative regulation of immune system process	18/374	337/10733	0.047697223962695	0.047697223962695	0.656030033227487	ADA/BMP4/CLNK/DUSP10/ID2/IFI16/PDCD1/PDCD1LG2/RARA/RC3H2/RHBDD3/SFRP1/SYK/TGFB3/THBS1/TNFRSF11B/TOB2/TRIB1	18
GO:0035019	BP	GO:0035019	somatic stem cell population maintenance	5/374	57/10733	0.0477750373427903	0.0477750373427903	0.656030033227487	ASCL2/MED14/SFRP1/SKI/TAF6L	5
GO:0050810	BP	GO:0050810	regulation of steroid biosynthetic process	5/374	57/10733	0.0477750373427903	0.0477750373427903	0.656030033227487	AKR1C3/DKKL1/FGFR4/INSIG1/NR5A1	5
GO:0055017	BP	GO:0055017	cardiac muscle tissue growth	5/374	57/10733	0.0477750373427903	0.0477750373427903	0.656030033227487	ERBB4/G6PD/GATA4/GLI1/SKI	5
GO:0033002	BP	GO:0033002	muscle cell proliferation	10/374	157/10733	0.0478271935681652	0.0478271935681652	0.656030033227487	BMP4/ERBB4/GLI1/ID2/POLDIP2/SKI/SOD2/TGFB3/THBS1/TRIB1	10
GO:0019218	BP	GO:0019218	regulation of steroid metabolic process	6/374	76/10733	0.0488439040406592	0.0488439040406592	0.656030033227487	AKR1C3/DKKL1/FGFR4/INSIG1/NR5A1/RORA	6
GO:0055007	BP	GO:0055007	cardiac muscle cell differentiation	6/374	76/10733	0.0488439040406592	0.0488439040406592	0.656030033227487	BMP4/G6PD/GATA4/NRG1/RARA/SIRT6	6
GO:0002717	BP	GO:0002717	positive regulation of natural killer cell mediated immunity	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	CD226/CLNK/IL21	3
GO:0010737	BP	GO:0010737	protein kinase A signaling	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	ADRB2/AKAP5/RAMP3	3
GO:0035335	BP	GO:0035335	peptidyl-tyrosine dephosphorylation	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	DUSP10/EYA1/PTPRO	3
GO:0060325	BP	GO:0060325	face morphogenesis	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	PLEKHA1/SKI/TGFB3	3
GO:0060441	BP	GO:0060441	epithelial tube branching involved in lung morphogenesis	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	BMP4/CTSH/CTSZ	3
GO:1900745	BP	GO:1900745	positive regulation of p38MAPK cascade	3/374	24/10733	0.0494270577057753	0.0494270577057753	0.656030033227487	AGER/BMP4/GDF6	3
GO:0006949	BP	GO:0006949	syncytium formation	4/374	40/10733	0.0495009059010066	0.0495009059010066	0.656030033227487	ADAM9/ADAMTS15/CAPN2/KCNH1	4
GO:0097352	BP	GO:0097352	autophagosome maturation	4/374	40/10733	0.0495009059010066	0.0495009059010066	0.656030033227487	ADRB2/CLN3/MAP1LC3B2/PIK3C3	4
