	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009223	BP	GO:0009223	pyrimidine deoxyribonucleotide catabolic process	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	DUT/TDG	2
GO:0030050	BP	GO:0030050	vesicle transport along actin filament	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	MYO5B/MYO5C	2
GO:0042492	BP	GO:0042492	gamma-delta T cell differentiation	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	PTPRC/SOX13	2
GO:0048302	BP	GO:0048302	regulation of isotype switching to IgG isotypes	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	MLH1/PTPRC	2
GO:0072074	BP	GO:0072074	kidney mesenchyme development	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	BMP7/SMAD4	2
GO:0097067	BP	GO:0097067	cellular response to thyroid hormone stimulus	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	GCLC/KLF9	2
GO:0097396	BP	GO:0097396	response to interleukin-17	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	IL17F/TRAF5	2
GO:0097398	BP	GO:0097398	cellular response to interleukin-17	2/286	13/10733	0.0454786847028874	0.0454786847028874	0.857516976556332	IL17F/TRAF5	2
GO:0003013	BP	GO:0003013	circulatory system process	16/286	380/10733	0.0476836494468574	0.0476836494468574	0.857516976556332	ABCG2/ACE2/ADRA1D/CHRM2/CLIC2/DMPK/DRD1/F2RL1/GCLC/IRX3/KCNH2/MAP2K6/NR2F2/PPARA/SLC29A2/SLC6A20	16
GO:0030501	BP	GO:0030501	positive regulation of bone mineralization	3/286	31/10733	0.0486027346837386	0.0486027346837386	0.857516976556332	ACVR2B/BMP7/VDR	3
GO:0046578	BP	GO:0046578	regulation of Ras protein signal transduction	8/286	151/10733	0.0488777303161512	0.0488777303161512	0.857516976556332	DENND3/DENND4C/F2RL1/GIT2/NTRK1/PIK3CB/SPRY2/STMN1	8
GO:0007178	BP	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	12/286	263/10733	0.0490926031807503	0.0490926031807503	0.857516976556332	ACVR2B/BMP7/DLX5/FSTL1/HIVEP1/IL17F/ING1/NOMO1/PPARA/SMAD4/SMAD6/SPRY2	12
GO:0007507	BP	GO:0007507	heart development	17/286	412/10733	0.0492272096140889	0.0492272096140889	0.857516976556332	ACVR2B/BMP7/CALCRL/CLUAP1/HAND1/HECTD1/IFT52/IRX3/MTHFD1/MYH11/PPARA/REST/SMAD4/SMAD6/SMARCD3/TCF25/TNFRSF1A	17
GO:0060761	BP	GO:0060761	negative regulation of response to cytokine stimulus	4/286	52/10733	0.0492644295400568	0.0492644295400568	0.857516976556332	ECM1/F2RL1/PTPRC/SIGIRR	4
GO:0010717	BP	GO:0010717	regulation of epithelial to mesenchymal transition	5/286	75/10733	0.0494615439316357	0.0494615439316357	0.857516976556332	BMP7/MAD2L2/MDK/SMAD4/SPRY2	5
GO:0060047	BP	GO:0060047	heart contraction	8/286	152/10733	0.0504586283611003	0.0504586283611003	0.857516976556332	ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2/MAP2K6	8
GO:0090257	BP	GO:0090257	regulation of muscle system process	8/286	152/10733	0.0504586283611003	0.0504586283611003	0.857516976556332	ACE2/CALCRL/CHRM2/CLIC2/DMPK/PPARA/SMAD4/TNFRSF1A	8
GO:0035051	BP	GO:0035051	cardiocyte differentiation	6/286	100/10733	0.0506438843727252	0.0506438843727252	0.857516976556332	BMP7/IRX3/MYH11/PPARA/REST/SMAD4	6
GO:0008016	BP	GO:0008016	regulation of heart contraction	7/286	126/10733	0.0513312731843106	0.0513312731843106	0.857516976556332	ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2	7
GO:0048736	BP	GO:0048736	appendage development	7/286	126/10733	0.0513312731843106	0.0513312731843106	0.857516976556332	BMP7/DLX5/EVX2/HOXA11/IFT52/PBX2/SMAD4	7
GO:0048754	BP	GO:0048754	branching morphogenesis of an epithelial tube	7/286	126/10733	0.0513312731843106	0.0513312731843106	0.857516976556332	BMP7/FGF1/HOXA11/MDK/SMAD4/SPRY2/VDR	7
GO:0060173	BP	GO:0060173	limb development	7/286	126/10733	0.0513312731843106	0.0513312731843106	0.857516976556332	BMP7/DLX5/EVX2/HOXA11/IFT52/PBX2/SMAD4	7
GO:0048598	BP	GO:0048598	embryonic morphogenesis	18/286	445/10733	0.051372489308876	0.051372489308876	0.857516976556332	ACVR2B/BMP7/CLUAP1/DLX5/HAND1/HECTD1/HOXA11/IFT52/IRX3/LHX2/MTHFD1/NR0B1/PBX2/PRKRA/RET/SMAD4/SPRY2/STRC	18
GO:0003094	BP	GO:0003094	glomerular filtration	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	F2RL1/TBC1D8B	2
GO:0003214	BP	GO:0003214	cardiac left ventricle morphogenesis	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	HAND1/SMAD4	2
GO:0008340	BP	GO:0008340	determination of adult lifespan	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	IDE/RAD54L	2
GO:0016264	BP	GO:0016264	gap junction assembly	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	ACE2/IRX3	2
GO:0019430	BP	GO:0019430	removal of superoxide radicals	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	BMP7/FANCC	2
GO:0045540	BP	GO:0045540	regulation of cholesterol biosynthetic process	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	FGF1/MBTPS1	2
GO:0048291	BP	GO:0048291	isotype switching to IgG isotypes	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	MLH1/PTPRC	2
GO:0106118	BP	GO:0106118	regulation of sterol biosynthetic process	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	FGF1/MBTPS1	2
GO:2000345	BP	GO:2000345	regulation of hepatocyte proliferation	2/286	14/10733	0.0521451647628101	0.0521451647628101	0.857516976556332	FGF1/MDK	2
GO:1902893	BP	GO:1902893	regulation of miRNA transcription	4/286	53/10733	0.0522153836402197	0.0522153836402197	0.857516976556332	PPARA/REST/SMAD4/SMAD6	4
GO:1902742	BP	GO:1902742	apoptotic process involved in development	3/286	32/10733	0.0526100965180949	0.0526100965180949	0.857516976556332	BMP7/TNFRSF1A/VDR	3
GO:0007416	BP	GO:0007416	synapse assembly	6/286	101/10733	0.0526958268114973	0.0526958268114973	0.857516976556332	AMIGO2/DRD1/NTRK1/NTRK2/RAB17/ZDHHC12	6
GO:0006935	BP	GO:0006935	chemotaxis	17/286	416/10733	0.0529864051395805	0.0529864051395805	0.857516976556332	ALCAM/BMP7/DLX5/F2RL1/FEZF2/FGF1/L1CAM/LHX2/LTB4R2/MDK/NTRK1/OR10J5/PIK3CB/RET/SEMA6A/SMAD4/UNC5B	17
GO:0042330	BP	GO:0042330	taxis	17/286	417/10733	0.0539569053230332	0.0539569053230332	0.857516976556332	ALCAM/BMP7/DLX5/F2RL1/FEZF2/FGF1/L1CAM/LHX2/LTB4R2/MDK/NTRK1/OR10J5/PIK3CB/RET/SEMA6A/SMAD4/UNC5B	17
GO:0061614	BP	GO:0061614	miRNA transcription	4/286	54/10733	0.0552608014283754	0.0552608014283754	0.857516976556332	PPARA/REST/SMAD4/SMAD6	4
GO:0042168	BP	GO:0042168	heme metabolic process	3/286	33/10733	0.0567715713300762	0.0567715713300762	0.857516976556332	HMBS/IREB2/NFE2L1	3
GO:0051965	BP	GO:0051965	positive regulation of synapse assembly	3/286	33/10733	0.0567715713300762	0.0567715713300762	0.857516976556332	AMIGO2/NTRK1/NTRK2	3
GO:0001780	BP	GO:0001780	neutrophil homeostasis	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	MTHFD1/PIK3CB	2
GO:0051382	BP	GO:0051382	kinetochore assembly	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	CENPN/KNTC1	2
GO:0060065	BP	GO:0060065	uterus development	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	HOXA11/SMAD4	2
GO:0060384	BP	GO:0060384	innervation	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	NTRK1/RET	2
GO:0060602	BP	GO:0060602	branch elongation of an epithelium	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	FGF1/SPRY2	2
GO:0071450	BP	GO:0071450	cellular response to oxygen radical	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	BMP7/FANCC	2
GO:0071451	BP	GO:0071451	cellular response to superoxide	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	BMP7/FANCC	2
GO:0072189	BP	GO:0072189	ureter development	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	EMX2/RET	2
GO:0097154	BP	GO:0097154	GABAergic neuron differentiation	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	DRD1/FEZF2	2
GO:0099515	BP	GO:0099515	actin filament-based transport	2/286	15/10733	0.0591342357292041	0.0591342357292041	0.857516976556332	MYO5B/MYO5C	2
GO:0007200	BP	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	5/286	79/10733	0.0593860331469654	0.0593860331469654	0.857516976556332	ADRA1D/CHRM2/DRD1/F2RL1/OPRD1	5
GO:0002931	BP	GO:0002931	response to ischemia	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	MAP2K6/PIK3CB/REST	3
GO:0010092	BP	GO:0010092	specification of animal organ identity	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	FGF1/HOXA11/SMARCD3	3
GO:0010656	BP	GO:0010656	negative regulation of muscle cell apoptotic process	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	BMP7/GRIA4/MDK	3
GO:0010799	BP	GO:0010799	regulation of peptidyl-threonine phosphorylation	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	BMP7/RPTOR/SPRY2	3
GO:0046640	BP	GO:0046640	regulation of alpha-beta T cell proliferation	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	IRF1/PTPRC/SH3RF1	3
GO:2001222	BP	GO:2001222	regulation of neuron migration	3/286	34/10733	0.0610843622340302	0.0610843622340302	0.857516976556332	DRD1/MDK/SEMA6A	3
GO:0017015	BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	6/286	105/10733	0.0614047942778191	0.0614047942778191	0.857516976556332	IL17F/ING1/PPARA/SMAD4/SMAD6/SPRY2	6
GO:0051963	BP	GO:0051963	regulation of synapse assembly	4/286	56/10733	0.0616330462012212	0.0616330462012212	0.857516976556332	AMIGO2/NTRK1/NTRK2/RAB17	4
GO:0019080	BP	GO:0019080	viral gene expression	5/286	80/10733	0.0620321251159811	0.0620321251159811	0.857516976556332	MGAT1/PARP10/REST/ST3GAL4/TRIM14	5
GO:0003015	BP	GO:0003015	heart process	8/286	160/10733	0.0642975377055335	0.0642975377055335	0.857516976556332	ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2/MAP2K6	8
GO:0043123	BP	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	8/286	160/10733	0.0642975377055335	0.0642975377055335	0.857516976556332	CASP1/ECM1/F2RL1/IRAK4/TNFRSF1A/TRAF5/TRIM14/ZDHHC13	8
GO:0014068	BP	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	4/286	57/10733	0.0649586539988917	0.0649586539988917	0.857516976556332	F2RL1/NTRK1/NTRK2/UNC5B	4
GO:0050810	BP	GO:0050810	regulation of steroid biosynthetic process	4/286	57/10733	0.0649586539988917	0.0649586539988917	0.857516976556332	FGF1/MBTPS1/NR0B1/REST	4
GO:0060411	BP	GO:0060411	cardiac septum morphogenesis	4/286	57/10733	0.0649586539988917	0.0649586539988917	0.857516976556332	BMP7/HAND1/SMAD4/SMAD6	4
GO:0048667	BP	GO:0048667	cell morphogenesis involved in neuron differentiation	16/286	397/10733	0.0654431434029105	0.0654431434029105	0.857516976556332	ALCAM/BMP7/CUL7/DLX5/FEZF2/L1CAM/LHX2/LZTS1/NTRK1/NTRK2/RET/SEMA6A/SMAD4/STMN1/STRC/UNC5B	16
GO:0010662	BP	GO:0010662	regulation of striated muscle cell apoptotic process	3/286	35/10733	0.0655454947636179	0.0655454947636179	0.857516976556332	BMP7/MDK/SMAD4	3
GO:0045663	BP	GO:0045663	positive regulation of myoblast differentiation	3/286	35/10733	0.0655454947636179	0.0655454947636179	0.857516976556332	MYF6/MYOD1/SMARCD3	3
GO:0070169	BP	GO:0070169	positive regulation of biomineral tissue development	3/286	35/10733	0.0655454947636179	0.0655454947636179	0.857516976556332	ACVR2B/BMP7/VDR	3
GO:0051147	BP	GO:0051147	regulation of muscle cell differentiation	6/286	107/10733	0.066060947504234	0.066060947504234	0.857516976556332	DMPK/MYF6/MYOD1/OR10J5/PPARA/SMAD4	6
GO:0000303	BP	GO:0000303	response to superoxide	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	BMP7/FANCC	2
GO:0003215	BP	GO:0003215	cardiac right ventricle morphogenesis	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	HAND1/SMARCD3	2
GO:0006244	BP	GO:0006244	pyrimidine nucleotide catabolic process	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	DUT/TDG	2
GO:0009225	BP	GO:0009225	nucleotide-sugar metabolic process	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	EXTL2/MGAT1	2
GO:0019985	BP	GO:0019985	translesion synthesis	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	MAD2L2/PARP10	2
GO:0030011	BP	GO:0030011	maintenance of cell polarity	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	LHX2/LIN7A	2
GO:0042693	BP	GO:0042693	muscle cell fate commitment	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	MYF6/MYOD1	2
GO:0045945	BP	GO:0045945	positive regulation of transcription by RNA polymerase III	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	BRF1/RPTOR	2
GO:0048265	BP	GO:0048265	response to pain	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	NTRK1/RET	2
GO:0097205	BP	GO:0097205	renal filtration	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	F2RL1/TBC1D8B	2
GO:0098810	BP	GO:0098810	neurotransmitter reuptake	2/286	16/10733	0.0664241052207825	0.0664241052207825	0.857516976556332	DRD1/SLC29A2	2
GO:0010660	BP	GO:0010660	regulation of muscle cell apoptotic process	4/286	58/10733	0.0683762936763135	0.0683762936763135	0.857516976556332	BMP7/GRIA4/MDK/SMAD4	4
GO:0072078	BP	GO:0072078	nephron tubule morphogenesis	4/286	58/10733	0.0683762936763135	0.0683762936763135	0.857516976556332	FGF1/HOXA11/IRX3/SMAD4	4
GO:1903844	BP	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	6/286	108/10733	0.0684644927307578	0.0684644927307578	0.857516976556332	IL17F/ING1/PPARA/SMAD4/SMAD6/SPRY2	6
GO:0007409	BP	GO:0007409	axonogenesis	13/286	308/10733	0.0686767042584722	0.0686767042584722	0.857516976556332	ALCAM/BMP7/DLX5/FEZF2/L1CAM/LHX2/NTRK1/NTRK2/RET/SEMA6A/SMAD4/STMN1/UNC5B	13
GO:0002639	BP	GO:0002639	positive regulation of immunoglobulin production	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	MAD2L2/MLH1/PTPRC	3
GO:0006778	BP	GO:0006778	porphyrin-containing compound metabolic process	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	HMBS/IREB2/NFE2L1	3
GO:0051489	BP	GO:0051489	regulation of filopodium assembly	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	DOCK11/RAB17/RAB3IP	3
GO:0060393	BP	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	BMP7/SMAD4/SMAD6	3
GO:0110151	BP	GO:0110151	positive regulation of biomineralization	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	ACVR2B/BMP7/VDR	3
GO:0120163	BP	GO:0120163	negative regulation of cold-induced thermogenesis	3/286	36/10733	0.0701518339132407	0.0701518339132407	0.857516976556332	ACVR2B/LAMA4/MAP2K6	3
GO:0014020	BP	GO:0014020	primary neural tube formation	5/286	83/10733	0.0703644356881782	0.0703644356881782	0.857516976556332	BMP7/CLUAP1/HECTD1/LHX2/MTHFD1	5
GO:0043648	BP	GO:0043648	dicarboxylic acid metabolic process	4/286	59/10733	0.071885142203819	0.071885142203819	0.857516976556332	ALDH18A1/GCLC/ME2/MTHFD1	4
GO:0048645	BP	GO:0048645	animal organ formation	4/286	59/10733	0.071885142203819	0.071885142203819	0.857516976556332	BMP7/FGF1/HOXA11/SMARCD3	4
GO:0072088	BP	GO:0072088	nephron epithelium morphogenesis	4/286	59/10733	0.071885142203819	0.071885142203819	0.857516976556332	FGF1/HOXA11/IRX3/SMAD4	4
GO:0072006	BP	GO:0072006	nephron development	6/286	110/10733	0.0734222977376035	0.0734222977376035	0.857516976556332	BMP7/FGF1/HOXA11/IRX3/RET/SMAD4	6
GO:0000305	BP	GO:0000305	response to oxygen radical	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	BMP7/FANCC	2
GO:0006040	BP	GO:0006040	amino sugar metabolic process	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	EXTL2/MGAT1	2
GO:0009219	BP	GO:0009219	pyrimidine deoxyribonucleotide metabolic process	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	DUT/TDG	2
GO:0032682	BP	GO:0032682	negative regulation of chemokine production	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	F2RL1/SIGIRR	2
GO:0048643	BP	GO:0048643	positive regulation of skeletal muscle tissue development	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	MYF6/MYOD1	2
GO:0060008	BP	GO:0060008	Sertoli cell differentiation	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	NR0B1/NTRK1	2
GO:0090335	BP	GO:0090335	regulation of brown fat cell differentiation	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	BMP7/SOX13	2
GO:1902894	BP	GO:1902894	negative regulation of miRNA transcription	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	PPARA/REST	2
GO:2000629	BP	GO:2000629	negative regulation of miRNA metabolic process	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	PPARA/REST	2
GO:2001185	BP	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	2/286	17/10733	0.0739939060636192	0.0739939060636192	0.857516976556332	IRF1/SH3RF1	2
GO:0048514	BP	GO:0048514	blood vessel morphogenesis	17/286	436/10733	0.0748170420180187	0.0748170420180187	0.857516976556332	CALCRL/CUL7/ECM1/ELK3/FGF1/HAND1/IL17F/MDK/NR2F2/NTRK2/OR10J5/PIK3CB/SAT1/SEMA6A/SH2D2A/SPRY2/UNC5B	17
GO:0010803	BP	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	3/286	37/10733	0.0749001002566085	0.0749001002566085	0.857516976556332	CASP1/F2RL1/TNFRSF1A	3
GO:0030239	BP	GO:0030239	myofibril assembly	3/286	37/10733	0.0749001002566085	0.0749001002566085	0.857516976556332	ANKRD23/MYH11/SMAD4	3
GO:0032924	BP	GO:0032924	activin receptor signaling pathway	3/286	37/10733	0.0749001002566085	0.0749001002566085	0.857516976556332	ACVR2B/NOMO1/SMAD4	3
GO:0046633	BP	GO:0046633	alpha-beta T cell proliferation	3/286	37/10733	0.0749001002566085	0.0749001002566085	0.857516976556332	IRF1/PTPRC/SH3RF1	3
GO:0010720	BP	GO:0010720	positive regulation of cell development	10/286	223/10733	0.0751164362126343	0.0751164362126343	0.857516976556332	CUL7/HOXA11/L1CAM/MDK/MYF6/MYOD1/NTRK2/RASSF10/RET/SMARCD3	10
GO:0048562	BP	GO:0048562	embryonic organ morphogenesis	10/286	223/10733	0.0751164362126343	0.0751164362126343	0.857516976556332	BMP7/CLUAP1/DLX5/HAND1/HOXA11/IFT52/MTHFD1/PRKRA/SPRY2/STRC	10
GO:0002221	BP	GO:0002221	pattern recognition receptor signaling pathway	7/286	139/10733	0.0780927257177328	0.0780927257177328	0.857516976556332	CASP1/F2RL1/IRAK2/IRAK4/IRF1/MAP2K6/RNF125	7
GO:0003018	BP	GO:0003018	vascular process in circulatory system	8/286	167/10733	0.0781725943443804	0.0781725943443804	0.857516976556332	ABCG2/ACE2/ADRA1D/DRD1/F2RL1/GCLC/SLC29A2/SLC6A20	8
GO:0043010	BP	GO:0043010	camera-type eye development	10/286	225/10733	0.0786571386029399	0.0786571386029399	0.857516976556332	ACVR2B/BMP7/FOXE3/LHX2/NTRK2/PDE6B/RET/SMARCD3/SPRY2/ZHX2	10
GO:0061333	BP	GO:0061333	renal tubule morphogenesis	4/286	61/10733	0.079172780065152	0.079172780065152	0.857516976556332	FGF1/HOXA11/IRX3/SMAD4	4
GO:0070167	BP	GO:0070167	regulation of biomineral tissue development	4/286	61/10733	0.079172780065152	0.079172780065152	0.857516976556332	ACVR2B/BMP7/ECM1/VDR	4
GO:2000628	BP	GO:2000628	regulation of miRNA metabolic process	4/286	61/10733	0.079172780065152	0.079172780065152	0.857516976556332	PPARA/REST/SMAD4/SMAD6	4
GO:0001755	BP	GO:0001755	neural crest cell migration	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	BMP7/RET/SEMA6A	3
GO:0002204	BP	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	MAD2L2/MLH1/PTPRC	3
GO:0002208	BP	GO:0002208	somatic diversification of immunoglobulins involved in immune response	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	MAD2L2/MLH1/PTPRC	3
GO:0003044	BP	GO:0003044	regulation of systemic arterial blood pressure mediated by a chemical signal	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	ACE2/ADRA1D/F2RL1	3
GO:0010658	BP	GO:0010658	striated muscle cell apoptotic process	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	BMP7/MDK/SMAD4	3
GO:0045190	BP	GO:0045190	isotype switching	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	MAD2L2/MLH1/PTPRC	3
GO:0055002	BP	GO:0055002	striated muscle cell development	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	ANKRD23/MYH11/SMAD4	3
GO:0071385	BP	GO:0071385	cellular response to glucocorticoid stimulus	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	KLF9/MYOD1/REST	3
GO:1902930	BP	GO:1902930	regulation of alcohol biosynthetic process	3/286	38/10733	0.0797868851829871	0.0797868851829871	0.857516976556332	FGF1/MBTPS1/REST	3
GO:0007254	BP	GO:0007254	JNK cascade	7/286	140/10733	0.0804346580216943	0.0804346580216943	0.857516976556332	F2RL1/IRAK4/MAGI3/SH3RF1/STRADB/TRAF5/ZNF622	7
GO:0043491	BP	GO:0043491	protein kinase B signaling	7/286	140/10733	0.0804346580216943	0.0804346580216943	0.857516976556332	NTRK1/NTRK2/PIK3CB/PPARA/RET/SPRY2/TSPYL5	7
GO:0003177	BP	GO:0003177	pulmonary valve development	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	SMAD6/TNFRSF1A	2
GO:0003181	BP	GO:0003181	atrioventricular valve morphogenesis	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	SMAD4/SMAD6	2
GO:0009069	BP	GO:0009069	serine family amino acid metabolic process	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	GCLC/MTHFD1	2
GO:0009264	BP	GO:0009264	deoxyribonucleotide catabolic process	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	DUT/TDG	2
GO:0035561	BP	GO:0035561	regulation of chromatin binding	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	MYOD1/TDG	2
GO:0046386	BP	GO:0046386	deoxyribose phosphate catabolic process	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	DUT/TDG	2
GO:0050892	BP	GO:0050892	intestinal absorption	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	IREB2/VDR	2
GO:0062125	BP	GO:0062125	regulation of mitochondrial gene expression	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	MPV17L2/THAP11	2
GO:0140747	BP	GO:0140747	regulation of ncRNA transcription	2/286	18/10733	0.0818236627398044	0.0818236627398044	0.857516976556332	MYOD1/NOL11	2
GO:0003279	BP	GO:0003279	cardiac septum development	5/286	87/10733	0.0823841676402786	0.0823841676402786	0.857516976556332	BMP7/HAND1/HECTD1/SMAD4/SMAD6	5
GO:0110149	BP	GO:0110149	regulation of biomineralization	4/286	62/10733	0.0829495397143479	0.0829495397143479	0.857516976556332	ACVR2B/BMP7/ECM1/VDR	4
GO:0051960	BP	GO:0051960	regulation of nervous system development	13/286	318/10733	0.0833408645967536	0.0833408645967536	0.857516976556332	AMIGO2/BMP7/CUL7/FEZF2/L1CAM/LHX2/MDK/NTRK1/NTRK2/RASSF10/REST/SEMA6A/SMARCD3	13
GO:0045778	BP	GO:0045778	positive regulation of ossification	3/286	39/10733	0.0848086652900757	0.0848086652900757	0.857516976556332	ACVR2B/BMP7/VDR	3
GO:0060389	BP	GO:0060389	pathway-restricted SMAD protein phosphorylation	3/286	39/10733	0.0848086652900757	0.0848086652900757	0.857516976556332	BMP7/SMAD4/SMAD6	3
GO:2001239	BP	GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	3/286	39/10733	0.0848086652900757	0.0848086652900757	0.857516976556332	RET/STRADB/UNC5B	3
GO:0071496	BP	GO:0071496	cellular response to external stimulus	10/286	229/10733	0.0860447956172112	0.0860447956172112	0.857516976556332	CASP1/GCLC/IRF1/MAP3K1/MYOD1/PPARA/PTPRC/RPTOR/TNFRSF1A/VDR	10
GO:0048864	BP	GO:0048864	stem cell development	4/286	63/10733	0.0868134554938814	0.0868134554938814	0.857516976556332	BMP7/PTPRC/RET/SEMA6A	4
GO:0051098	BP	GO:0051098	regulation of binding	12/286	290/10733	0.0875139987696089	0.0875139987696089	0.857516976556332	CLIC2/HAND1/IDE/LHX2/MAD2L2/MYOD1/PPARA/SMAD4/SMARCD3/STMN1/TDG/ZNF593	12
GO:0007623	BP	GO:0007623	circadian rhythm	8/286	172/10733	0.089100689276324	0.089100689276324	0.857516976556332	KDM2A/KLF9/NTRK1/NTRK2/PDE6B/PPARA/PROKR2/RAI1	8
GO:0055001	BP	GO:0055001	muscle cell development	6/286	116/10733	0.0894931535706354	0.0894931535706354	0.857516976556332	ANKRD23/MYF6/MYH11/MYOD1/PPARA/SMAD4	6
GO:0002063	BP	GO:0002063	chondrocyte development	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	ECM1/HOXA11	2
GO:0003148	BP	GO:0003148	outflow tract septum morphogenesis	2/286	19/10733	0.0898942589573509	0.0898942589573509	0.857516976556332	SMAD4/SMAD6	2
