	NodeIn	baitName	oeName	NodeOut	oeName_changed
2921	chr11:110578688-110584840	ARHGAP20	.	chr11:110842872-110843896	chr11:110842872-110843896
2922	chr11:111748606-111750671	ALG9;C11orf1;FDXACB1	.	chr11:112024510-112029625	chr11:112024510-112029625
2923	chr11:111750672-111753064	C11orf1;FDXACB1	.	chr11:112024510-112029625	chr11:112024510-112029625
2924	chr11:112470992-112473511	snosnR66	.	chr11:113134926-113139670	chr11:113134926-113139670
2925	chr11:112470992-112473511	snosnR66	.	chr11:113668389-113670616	chr11:113668389-113670616
2926	chr11:113173183-113186571	RP11-839D17.3;TTC12	.	chr11:113668389-113670616	chr11:113668389-113670616
2927	chr11:114127328-114130511	NNMT	.	chr11:113668389-113670616	chr11:113668389-113670616
2928	chr11:116640801-116647666	AP006216.10;AP006216.11;BUD13	.	chr11:116948153-116954943	chr11:116948153-116954943
2929	chr11:116657530-116663529	APOA5;ZNF259	.	chr11:116948153-116954943	chr11:116948153-116954943
2930	chr11:116968002-116974060	AP000936.4;SIK3	.	chr11:116856371-116860768	chr11:116856371-116860768
2931	chr11:117184785-117190088	BACE1;CEP164	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
2932	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117109802-117110730	chr11:117109802-117110730
2933	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117281444-117282363	chr11:117281444-117282363
2934	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117282364-117290833	chr11:117282364-117290833
2935	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117290834-117291758	chr11:117290834-117291758
2936	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117291759-117293027	chr11:117291759-117293027
2937	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117293028-117298214	chr11:117293028-117298214
2938	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117298215-117299926	chr11:117298215-117299926
2939	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117299927-117303955	chr11:117299927-117303955
2940	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117303956-117311230	chr11:117303956-117311230
2941	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117311231-117313757	chr11:117311231-117313757
2942	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117313758-117315298	chr11:117313758-117315298
2943	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117315299-117319011	chr11:117315299-117319011
2944	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117319012-117320264	chr11:117319012-117320264
2945	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117320265-117322040	chr11:117320265-117322040
2946	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117322041-117327097	chr11:117322041-117327097
2947	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117327098-117332915	chr11:117327098-117332915
2948	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117771015-117779222	chr11:117771015-117779222
2949	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117793299-117797689	chr11:117793299-117797689
2950	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	TMPRSS13	chr11:117797690-117808338	TMPRSS13
2951	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117808339-117810578	chr11:117808339-117810578
2952	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117810648-117810814	chr11:117810648-117810814
2953	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117810815-117814054	chr11:117810815-117814054
2954	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117814055-117817279	chr11:117814055-117817279
2955	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117817280-117818517	chr11:117817280-117818517
2956	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117818518-117820269	chr11:117818518-117820269
2957	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117820270-117826676	chr11:117820270-117826676
2958	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117826677-117829024	chr11:117826677-117829024
2959	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117829025-117830650	chr11:117829025-117830650
2960	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117840542-117841497	chr11:117840542-117841497
2961	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117841498-117841860	chr11:117841498-117841860
2962	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117841861-117847680	chr11:117841861-117847680
2963	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117848756-117855821	chr11:117848756-117855821
2964	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	IL10RA	chr11:117855822-117863860	IL10RA
2965	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117863861-117870810	chr11:117863861-117870810
2966	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117870908-117871888	chr11:117870908-117871888
2967	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117871889-117874044	chr11:117871889-117874044
2968	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117874045-117876956	chr11:117874045-117876956
2969	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117876957-117880796	chr11:117876957-117880796
2970	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117880797-117884190	chr11:117880797-117884190
2971	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117884191-117886019	chr11:117884191-117886019
2972	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117886020-117891891	chr11:117886020-117891891
2973	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117891902-117895703	chr11:117891902-117895703
2974	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117908645-117911935	chr11:117908645-117911935
2975	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117911936-117912840	chr11:117911936-117912840
2976	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117912841-117918487	chr11:117912841-117918487
2977	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117918583-117923165	chr11:117918583-117923165
2978	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117923166-117924070	chr11:117923166-117924070
2979	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117924071-117924459	chr11:117924071-117924459
2980	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117924460-117931958	chr11:117924460-117931958
2981	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117931959-117932727	chr11:117931959-117932727
2982	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117932728-117935973	chr11:117932728-117935973
2983	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117935974-117943412	chr11:117935974-117943412
2984	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117943413-117944160	chr11:117943413-117944160
2985	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117944161-117944923	chr11:117944161-117944923
2986	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	TMPRSS4	chr11:117944924-117949255	TMPRSS4
2987	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117949256-117951466	chr11:117949256-117951466
2988	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117951467-117954009	chr11:117951467-117954009
2989	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117954010-117956380	chr11:117954010-117956380
2990	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117956381-117958348	chr11:117956381-117958348
2991	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117958349-117962018	chr11:117958349-117962018
2992	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117962019-117962257	chr11:117962019-117962257
2993	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117962258-117966554	chr11:117962258-117966554
2994	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117967049-117970087	chr11:117967049-117970087
2995	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117970088-117971830	chr11:117970088-117971830
2996	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117971831-117979535	chr11:117971831-117979535
2997	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117980398-117987290	chr11:117980398-117987290
2998	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117987291-117989723	chr11:117987291-117989723
2999	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:117997932-118002037	chr11:117997932-118002037
3000	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118002038-118005326	chr11:118002038-118005326
3001	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118005327-118008415	chr11:118005327-118008415
3002	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118008416-118009470	chr11:118008416-118009470
3003	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118009501-118010351	chr11:118009501-118010351
3004	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118010352-118015442	chr11:118010352-118015442
3005	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118015443-118019281	chr11:118015443-118019281
3006	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118033918-118040884	chr11:118033918-118040884
3007	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118040885-118045365	chr11:118040885-118045365
3008	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118045366-118046677	chr11:118045366-118046677
3009	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118046678-118047282	chr11:118046678-118047282
3010	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	SCN2B	chr11:118047283-118052484	SCN2B
3011	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118148139-118148439	chr11:118148139-118148439
3012	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118154324-118154637	chr11:118154324-118154637
3013	chr11:117686001-117689951	DSCAML1;RP11-728F11.3	.	chr11:118361534-118361712	chr11:118361534-118361712
3014	chr11:117735222-117749427	FXYD6;FXYD6-FXYD2	.	chr11:117293028-117298214	chr11:117293028-117298214
3015	chr11:117797690-117808338	TMPRSS13	.	chr11:117293028-117298214	chr11:117293028-117298214
3016	chr11:117797690-117808338	TMPRSS13	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3017	chr11:117855822-117863860	IL10RA	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3018	chr11:117944924-117949255	TMPRSS4	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3019	chr11:118019282-118033917	SCN4B	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3020	chr11:118019282-118033917	SCN4B	CD3E	chr11:118172598-118177384	CD3E
3021	chr11:118019282-118033917	SCN4B	CD3D;CD3G	chr11:118204430-118218017	CD3D;CD3G
3022	chr11:118047283-118052484	SCN2B	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3023	chr11:118047283-118052484	SCN2B	CD3E	chr11:118172598-118177384	CD3E
3024	chr11:118047283-118052484	SCN2B	CD3D;CD3G	chr11:118204430-118218017	CD3D;CD3G
3025	chr11:118092415-118110078	AMICA1	DSCAML1;RP11-728F11.3	chr11:117686001-117689951	DSCAML1;RP11-728F11.3
3026	chr11:118092415-118110078	AMICA1	CD3E	chr11:118172598-118177384	CD3E
3027	chr11:118092415-118110078	AMICA1	CD3D;CD3G	chr11:118204430-118218017	CD3D;CD3G
3028	chr11:118172598-118177384	CD3E	.	chr11:118008416-118009470	chr11:118008416-118009470
3029	chr11:118172598-118177384	CD3E	.	chr11:118009501-118010351	chr11:118009501-118010351
3030	chr11:118172598-118177384	CD3E	.	chr11:118015443-118019281	chr11:118015443-118019281
3031	chr11:118172598-118177384	CD3E	.	chr11:118033918-118040884	chr11:118033918-118040884
3032	chr11:118172598-118177384	CD3E	.	chr11:118040885-118045365	chr11:118040885-118045365
3033	chr11:118172598-118177384	CD3E	.	chr11:118045366-118046677	chr11:118045366-118046677
3034	chr11:118172598-118177384	CD3E	.	chr11:118046678-118047282	chr11:118046678-118047282
3035	chr11:118172598-118177384	CD3E	.	chr11:118231586-118233934	chr11:118231586-118233934
3036	chr11:118172598-118177384	CD3E	.	chr11:118361534-118361712	chr11:118361534-118361712
3037	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118002038-118005326	chr11:118002038-118005326
3038	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118008416-118009470	chr11:118008416-118009470
3039	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118009501-118010351	chr11:118009501-118010351
3040	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118010352-118015442	chr11:118010352-118015442
3041	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118015443-118019281	chr11:118015443-118019281
3042	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118033918-118040884	chr11:118033918-118040884
3043	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118040885-118045365	chr11:118040885-118045365
3044	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118045366-118046677	chr11:118045366-118046677
3045	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118046678-118047282	chr11:118046678-118047282
3046	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118085344-118088619	chr11:118085344-118088619
3047	chr11:118204430-118218017	CD3D;CD3G	.	chr11:118361534-118361712	chr11:118361534-118361712
3048	chr11:118218018-118231458	UBE4A	CD3E	chr11:118172598-118177384	CD3E
3049	chr11:118786462-118802518	BCL9L;RN7SL688P;UPK2	.	chr11:118582268-118586362	chr11:118582268-118586362
3050	chr11:118825488-118846969	FOXR1;UPK2;Y_RNA	.	chr11:118582268-118586362	chr11:118582268-118586362
3051	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119341312-119347150	chr11:119341312-119347150
3052	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119357329-119357622	chr11:119357329-119357622
3053	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119357623-119360849	chr11:119357623-119360849
3054	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119475594-119477154	chr11:119475594-119477154
3055	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119969004-119976370	chr11:119969004-119976370
3056	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119976371-119979205	chr11:119976371-119979205
3057	chr11:119478491-119486086	RP11-196E1.3	.	chr11:119979206-120002736	chr11:119979206-120002736
3058	chr11:120081278-120086802	OAF	RP11-196E1.3	chr11:119478491-119486086	RP11-196E1.3
3059	chr11:121864858-121876729	RNU6-256P	BLID;RP11-166D19.1	chr11:121985815-121993437	BLID;RP11-166D19.1
3060	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121516253-121519109	chr11:121516253-121519109
3061	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121519110-121535218	chr11:121519110-121535218
3062	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121535219-121538447	chr11:121535219-121538447
3063	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121538448-121539103	chr11:121538448-121539103
3064	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121539104-121553830	chr11:121539104-121553830
3065	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121553831-121554292	chr11:121553831-121554292
3066	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121554293-121558844	chr11:121554293-121558844
3067	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121565358-121567035	chr11:121565358-121567035
3068	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121567036-121568444	chr11:121567036-121568444
3069	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121568445-121570319	chr11:121568445-121570319
3070	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121570320-121575378	chr11:121570320-121575378
3071	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121575379-121578054	chr11:121575379-121578054
3072	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121578055-121579347	chr11:121578055-121579347
3073	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121579348-121580696	chr11:121579348-121580696
3074	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121580697-121583434	chr11:121580697-121583434
3075	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121583435-121584553	chr11:121583435-121584553
3076	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121606917-121607874	chr11:121606917-121607874
3077	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121609400-121611048	chr11:121609400-121611048
3078	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121625528-121626011	chr11:121625528-121626011
3079	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121626012-121630540	chr11:121626012-121630540
3080	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121630908-121634728	chr11:121630908-121634728
3081	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:121735141-121738085	chr11:121735141-121738085
3082	chr11:121985815-121993437	BLID;RP11-166D19.1	.	chr11:122368299-122369158	chr11:122368299-122369158
3083	chr11:123053694-123061526	CTD-2216M2.1	.	chr11:122982394-122982887	chr11:122982394-122982887
3084	chr11:124492553-124493874	TBRG1	.	chr11:123977461-123985818	chr11:123977461-123985818
3085	chr11:124492553-124493874	TBRG1	.	chr11:124660719-124665525	chr11:124660719-124665525
3086	chr11:124537244-124545317	SIAE;SPA17	.	chr11:124660719-124665525	chr11:124660719-124665525
3087	chr11:124815808-124824596	CCDC15	.	chr11:124966380-124967944	chr11:124966380-124967944
3088	chr11:125006935-125009863	RP11-687M24.4	.	chr11:124966380-124967944	chr11:124966380-124967944
3089	chr11:125460480-125463623	STT3A-AS1;STT3A	snoU13	chr11:126151518-126152580	snoU13
3090	chr11:125512923-125521703	CHEK1;RNU2-35P	PATE1	chr11:125616163-125616491	PATE1
3091	chr11:125512923-125521703	CHEK1;RNU2-35P	snoU13	chr11:126151518-126152580	snoU13
3092	chr11:125550752-125552321	ACRV1	PATE1	chr11:125616163-125616491	PATE1
3093	chr11:125644699-125652227	PATE2	PATE1	chr11:125616163-125616491	PATE1
3094	chr11:125770135-125773813	DDX25;PUS3	.	chr11:125499051-125500091	chr11:125499051-125500091
3095	chr11:126077102-126082483	FAM118B;RP11-50B3.4;RPUSD4	.	chr11:125499051-125500091	chr11:125499051-125500091
3096	chr11:126082755-126087844	RNU4-86P	.	chr11:125499051-125500091	chr11:125499051-125500091
3097	chr11:126132611-126139406	FOXRED1;SRPR	.	chr11:125499051-125500091	chr11:125499051-125500091
3098	chr11:126151518-126152580	snoU13	EI24	chr11:125438381-125440057	EI24
3099	chr11:126151518-126152580	snoU13	STT3A-AS1;STT3A	chr11:125460480-125463623	STT3A-AS1;STT3A
3100	chr11:126151518-126152580	snoU13	.	chr11:125463624-125465865	chr11:125463624-125465865
3101	chr11:126151518-126152580	snoU13	.	chr11:125487713-125493296	chr11:125487713-125493296
3102	chr11:126151518-126152580	snoU13	CHEK1	chr11:125493297-125496741	CHEK1
3103	chr11:126151518-126152580	snoU13	.	chr11:125496742-125497074	chr11:125496742-125497074
3104	chr11:126151518-126152580	snoU13	DDX25;PUS3	chr11:125770135-125773813	DDX25;PUS3
3105	chr11:126151518-126152580	snoU13	FAM118B;RP11-50B3.4;RPUSD4	chr11:126077102-126082483	FAM118B;RP11-50B3.4;RPUSD4
3106	chr11:126151518-126152580	snoU13	.	chr11:128776116-128777470	chr11:128776116-128777470
3107	chr11:126151518-126152580	snoU13	.	chr11:134089082-134090289	chr11:134089082-134090289
3108	chr11:126151518-126152580	snoU13	NCAPD3;VPS26B	chr11:134090389-134100054	NCAPD3;VPS26B
3109	chr11:126151518-126152580	snoU13	ACAD8;THYN1	chr11:134121555-134127162	ACAD8;THYN1
3110	chr11:126413224-126421073	KIRREL3-AS1	KIRREL3-AS2;RP11-688I9.4	chr11:126810353-126810910	KIRREL3-AS2;RP11-688I9.4
3111	chr11:126861930-126864734	RP11-688I9.2	.	chr11:126330893-126335910	chr11:126330893-126335910
3112	chr11:126861930-126864734	RP11-688I9.2	.	chr11:126602643-126611974	chr11:126602643-126611974
3113	chr11:128559233-128568369	FLI1;SENCR	.	chr11:128731722-128735339	chr11:128731722-128735339
3114	chr11:129862357-129873115	LINC00167;PRDM10	.	chr11:129919499-129920983	chr11:129919499-129920983
3115	chr11:129936462-129941230	AP003041.2;APLP2	.	chr11:129749211-129755765	chr11:129749211-129755765
3116	chr11:129936462-129941230	AP003041.2;APLP2	.	chr11:129919499-129920983	chr11:129919499-129920983
3117	chr11:130029015-130031127	ST14	.	chr11:129749211-129755765	chr11:129749211-129755765
3118	chr11:130296757-130307018	ADAMTS8	.	chr11:130517169-130525535	chr11:130517169-130525535
3119	chr11:130296757-130307018	ADAMTS8	.	chr11:130719667-130723355	chr11:130719667-130723355
3120	chr11:130316168-130326205	ADAMTS15	.	chr11:130719667-130723355	chr11:130719667-130723355
3121	chr11:130980780-130983668	AP002806.1	AP003025.2	chr11:131410043-131414321	AP003025.2
3122	chr11:131410043-131414321	AP003025.2	.	chr11:130933197-130935197	chr11:130933197-130935197
3123	chr11:131764926-131771835	AP004372.1	.	chr11:132001769-132002842	chr11:132001769-132002842
3124	chr11:133713086-133720159	SPATA19	.	chr11:132983823-132990331	chr11:132983823-132990331
3125	chr11:133713086-133720159	SPATA19	.	chr11:133004016-133006180	chr11:133004016-133006180
3126	chr11:134090389-134100054	NCAPD3;VPS26B	.	chr11:125499051-125500091	chr11:125499051-125500091
3127	chr11:134121555-134127162	ACAD8;THYN1	snoU13	chr11:126151518-126152580	snoU13
3128	chr12:1095909-1105076	ERC1;RAD52;RP11-359B12.2	.	chr12:1712097-1715754	chr12:1712097-1715754
3129	chr12:3185099-3187338	TSPAN9	.	chr12:3386840-3391109	chr12:3386840-3391109
3130	chr12:3980477-3981183	RP11-664D1.1	.	chr12:4378765-4379537	chr12:4378765-4379537
3131	chr12:3980477-3981183	RP11-664D1.1	DYRK4	chr12:4670424-4671511	DYRK4
3132	chr12:3981184-3987901	PARP11	.	chr12:4378765-4379537	chr12:4378765-4379537
3133	chr12:4670424-4671511	DYRK4	.	chr12:4001435-4003683	chr12:4001435-4003683
3134	chr12:4670424-4671511	DYRK4	.	chr12:4003919-4005537	chr12:4003919-4005537
3135	chr12:4670424-4671511	DYRK4	.	chr12:4005538-4006417	chr12:4005538-4006417
3136	chr12:4670424-4671511	DYRK4	.	chr12:6249026-6249778	chr12:6249026-6249778
3137	chr12:5537843-5541826	NTF3	.	chr12:5916612-5918858	chr12:5916612-5918858
3138	chr12:6233922-6237578	VWF	.	chr12:6239045-6249025	chr12:6239045-6249025
3139	chr12:6305102-6318727	CD9	.	chr12:6221481-6233921	chr12:6221481-6233921
3140	chr12:6305102-6318727	CD9	.	chr12:6239045-6249025	chr12:6239045-6249025
3141	chr12:6414977-6420940	PLEKHG6	.	chr12:6221481-6233921	chr12:6221481-6233921
3142	chr12:6444218-6455942	RN7SL391P;TNFRSF1A	.	chr12:6468119-6472405	chr12:6468119-6472405
3143	chr12:6444218-6455942	RN7SL391P;TNFRSF1A	.	chr12:6490804-6494765	chr12:6490804-6494765
3144	chr12:6558665-6568606	CD27-AS1;TAPBPL	.	chr12:6468119-6472405	chr12:6468119-6472405
3145	chr12:6575196-6580413	VAMP1	.	chr12:6468119-6472405	chr12:6468119-6472405
3146	chr12:6575196-6580413	VAMP1	.	chr12:6490804-6494765	chr12:6490804-6494765
3147	chr12:6641136-6645372	GAPDH;RP5-940J5.3	.	chr12:6468119-6472405	chr12:6468119-6472405
3148	chr12:6641136-6645372	GAPDH;RP5-940J5.3	.	chr12:6490804-6494765	chr12:6490804-6494765
3149	chr12:6658619-6666581	IFFO1	.	chr12:6468119-6472405	chr12:6468119-6472405
3150	chr12:6658619-6666581	IFFO1	.	chr12:6490804-6494765	chr12:6490804-6494765
3151	chr12:7320526-7358233	PEX5;RP11-273B20.3	.	chr12:7595731-7597195	chr12:7595731-7597195
3152	chr12:8689919-8695679	CLEC4E	.	chr12:8986826-8988946	chr12:8986826-8988946
3153	chr12:9911472-9914117	CD69	.	chr12:10084680-10084971	chr12:10084680-10084971
3154	chr12:9911472-9914117	CD69	.	chr12:10168357-10170801	chr12:10168357-10170801
3155	chr12:9911472-9914117	CD69	.	chr12:10766543-10767212	chr12:10766543-10767212
3156	chr12:10180825-10185302	CLEC9A;RP11-133L14.5	.	chr12:10766543-10767212	chr12:10766543-10767212
3157	chr12:10282819-10293885	CLEC7A	.	chr12:10084680-10084971	chr12:10084680-10084971
3158	chr12:10282819-10293885	CLEC7A	.	chr12:10168357-10170801	chr12:10168357-10170801
3159	chr12:10282819-10293885	CLEC7A	.	chr12:10766543-10767212	chr12:10766543-10767212
3160	chr12:10328655-10358157	TMEM52B	.	chr12:10168357-10170801	chr12:10168357-10170801
3161	chr12:10361208-10376337	GABARAPL1;RP11-656E20.5	.	chr12:10766543-10767212	chr12:10766543-10767212
3162	chr12:10764534-10766542	MAGOHB	.	chr12:11635848-11640012	chr12:11635848-11640012
3163	chr12:10824901-10829655	STYK1	.	chr12:10766543-10767212	chr12:10766543-10767212
3164	chr12:10874937-10876635	YBX3	.	chr12:10766543-10767212	chr12:10766543-10767212
3165	chr12:10874937-10876635	YBX3	.	chr12:11635848-11640012	chr12:11635848-11640012
3166	chr12:10947591-10957174	TAS2R7	RNU6-676P	chr12:11312513-11321713	RNU6-676P
3167	chr12:10947591-10957174	TAS2R7	.	chr12:11329352-11330298	chr12:11329352-11330298
3168	chr12:10947591-10957174	TAS2R7	.	chr12:11344242-11345269	chr12:11344242-11345269
3169	chr12:10947591-10957174	TAS2R7	.	chr12:11345270-11346184	chr12:11345270-11346184
3170	chr12:10947591-10957174	TAS2R7	.	chr12:11346185-11347010	chr12:11346185-11347010
3171	chr12:10947591-10957174	TAS2R7	.	chr12:11347011-11349757	chr12:11347011-11349757
3172	chr12:10947591-10957174	TAS2R7	.	chr12:11349758-11352171	chr12:11349758-11352171
3173	chr12:10947591-10957174	TAS2R7	.	chr12:11352172-11356514	chr12:11352172-11356514
3174	chr12:10947591-10957174	TAS2R7	.	chr12:11356515-11358371	chr12:11356515-11358371
3175	chr12:10947591-10957174	TAS2R7	.	chr12:11358372-11363092	chr12:11358372-11363092
3176	chr12:10947591-10957174	TAS2R7	.	chr12:11363093-11364578	chr12:11363093-11364578
3177	chr12:10947591-10957174	TAS2R7	.	chr12:11364579-11368597	chr12:11364579-11368597
3178	chr12:10947591-10957174	TAS2R7	.	chr12:11368598-11370478	chr12:11368598-11370478
3179	chr12:10947591-10957174	TAS2R7	.	chr12:11380714-11382520	chr12:11380714-11382520
3180	chr12:10947591-10957174	TAS2R7	.	chr12:11382521-11383276	chr12:11382521-11383276
3181	chr12:10947591-10957174	TAS2R7	.	chr12:11383277-11384521	chr12:11383277-11384521
