ID	nes_1	pval_1	nes_2	pval_2	nes_3	pval_3	combine_nes	fisher_pval
MYOD1	-0.656137102781746	0.511735913671355	0	1	-2.39885335602035	0.0164464996754428	-1.52749522940105	0.0486257190216213
CAP1	1.97118914444613	0.0487022451348291	0	1	0	1	1.97118914444613	0.0487022451348291
RASGRP1	1.97047665959247	0.0487837674018912	0	1	0	1	1.97047665959247	0.0487837674018912
PBX3	-1.17030887951575	0.241876689818618	-2.28273837060588	0.0224457841423895	-0.976110435810413	0.329009740397504	-1.47638589531068	0.0488484263084855
RHOV	1.96533954235283	0.0493749518194262	0	1	0	1	1.96533954235283	0.0493749518194262
ZNF721	-2.47168658281439	0.0134477355916494	-0.464905971282811	0.641998794158703	0	1	-1.4682962770486	0.0496604685706506
LATS1	-1.96104426795963	0.0498738591320156	0	1	0	1	-1.96104426795963	0.0498738591320156
RASA2	1.96040575116931	0.0499483841876249	0	1	0	1	1.96040575116931	0.0499483841876249
LPAR6	1.95919411155672	0.0500900584801934	0	1	0	1	1.95919411155672	0.0500900584801934
EGF	-1.95677781588827	0.0503735963660841	0	1	0	1	-1.95677781588827	0.0503735963660841
PRDM1	-2.1695899050555	0.0300379268110243	-0.777334478240762	0.436961458373588	-1.46336068278675	0.14336871109835	-1.47009502202767	0.0507453172338647
MED9	-1.9533640799765	0.0507764693588778	0	1	0	1	-1.9533640799765	0.0507764693588778
PIK3CG	1.95333666885424	0.0507797151809647	0	1	0	1	1.95333666885424	0.0507797151809647
RGS9	1.95213434132893	0.0509222569969224	0	1	0	1	1.95213434132893	0.0509222569969224
IL2RA	1.95200535839715	0.0509375684387951	0	1	0	1	1.95200535839715	0.0509375684387951
ZNF577	-0.880183199063911	0.378760073501211	-2.26507607587509	0.0235080114667977	0	1	-1.5726296374695	0.0509415612392071
OR5K4	-1.95194399812703	0.0509448538117614	0	1	0	1	-1.95194399812703	0.0509448538117614
NOD2	1.95074610116467	0.0510872563510314	0	1	0	1	1.95074610116467	0.0510872563510314
ZBED4	1.83243778643154	0.0668862227389908	1.49841475409663	0.134025525445978	0	1	1.66542627026408	0.0512272992001414
SSBP4	-1.94942136837122	0.0512451247264342	0	1	0	1	-1.94942136837122	0.0512451247264342
CCL25	-1.94930412073242	0.0512591167771595	0	1	0	1	-1.94930412073242	0.0512591167771595
CASK	-1.94826586595623	0.0513831592190813	0	1	0	1	-1.94826586595623	0.0513831592190813
GPR68	1.94806383092921	0.0514073259419121	0	1	0	1	1.94806383092921	0.0514073259419121
SIX3	-1.94621609322013	0.0516287875700984	0	1	0	1	-1.94621609322013	0.0516287875700984
F3	-1.94595958671467	0.0516595943176163	0	1	0	1	-1.94595958671467	0.0516595943176163
POU6F1	2.13600314539209	0.0326791574414483	1.08607928116924	0.27744391796064	0	1	1.61104121328066	0.0517084092889718
HMGA2	-1.89868099719596	0.0576064315473846	-1.41015865860588	0.158492839908311	0	1	-1.65441982790092	0.0520071826992655
IRAK4	1.9404414791601	0.0523260597407116	0	1	0	1	1.9404414791601	0.0523260597407116
TRIM55	-1.93960664777365	0.0524275123530804	0	1	0	1	-1.93960664777365	0.0524275123530804
ZNF706	1.36071610956612	0.173603421655758	1.93222487857654	0.0533317557625252	0	1	1.64647049407133	0.0526091236865387
DGKH	1.93794922400152	0.0526294176483439	0	1	0	1	1.93794922400152	0.0526294176483439
GALR2	-1.93735213048463	0.0527023139102431	0	1	0	1	-1.93735213048463	0.0527023139102431
RRBP1	1.93575908594926	0.0528972140634797	0	1	0	1	1.93575908594926	0.0528972140634797
ZBTB6	0.717824022993821	0.472865799075525	2.33130994983957	0.0197370219483483	0	1	1.5245669864167	0.0529571225846596
SP3	1.20067957366163	0.229875520592517	1.70726921145014	0.0877720259636701	1.64890767715978	0.0991665501014664	1.51895215409052	0.0530669404407156
TDG	-1.93427771411814	0.053078991787557	0	1	0	1	-1.93427771411814	0.053078991787557
NGEF	-1.93427336062264	0.0530795267690137	0	1	0	1	-1.93427336062264	0.0530795267690137
PHTF2	1.9312509092271	0.0534520310219318	0	1	0	1	1.9312509092271	0.0534520310219318
TMEM30A	-1.93106558831046	0.0534749418941472	0	1	0	1	-1.93106558831046	0.0534749418941472
GNRHR2	-1.93025807676445	0.0535748687542205	0	1	0	1	-1.93025807676445	0.0535748687542205
PDE2A	1.92947423119117	0.0536720161198625	0	1	0	1	1.92947423119117	0.0536720161198625
HOXA10	-0.299792785422468	0.764335218763974	0.971744040348656	0.331177901316713	-2.64700382496962	0.00812084344628718	-0.658350856681144	0.0541201938117003
TACR1	-1.92511256887749	0.0542152768672274	0	1	0	1	-1.92511256887749	0.0542152768672274
HOXA4	-1.18678970785684	0.235310579520901	-2.04531078304942	0.0408242283032648	0	1	-1.61605024545313	0.0542311308924684
ARTN	-1.92417803661236	0.0543322711569716	0	1	0	1	-1.92417803661236	0.0543322711569716
GFRA3	-1.92401206236164	0.0543530715198143	0	1	0	1	-1.92401206236164	0.0543530715198143
ZDHHC3	-1.92290831636294	0.0544915651538716	0	1	0	1	-1.92290831636294	0.0544915651538716
ZNF827	2.37204492252901	0.0176899397793326	0.602872311596701	0.546593636895897	0	1	1.48745861706286	0.0545228183053249
NPY2R	-1.92212975478769	0.0545894329038481	0	1	0	1	-1.92212975478769	0.0545894329038481
LIN28B	-1.92028503578484	0.0548219054981163	0	1	0	1	-1.92028503578484	0.0548219054981163
ZNF404	-1.036650862446	0.299898599974443	-2.13848771746348	0.032477179949137	0	1	-1.58756928995474	0.0548503032136739
SSTR5	1.91971387897534	0.0548940501761707	0	1	0	1	1.91971387897534	0.0548940501761707
HSFY2	-1.91952520767439	0.0549178992505937	0	1	0	1	-1.91952520767439	0.0549178992505937
VENTX	1.46047809312294	0.144158723979489	1.82665478411987	0.067751690712996	0	1	1.6435664386214	0.0549759488379877
EPHA8	-1.91604815168146	0.0553589669414397	0	1	0	1	-1.91604815168146	0.0553589669414397
DEPDC7	-1.91576801254098	0.0553946309913663	0	1	0	1	-1.91576801254098	0.0553946309913663
KLRD1	1.91491661693495	0.0555031382997556	0	1	0	1	1.91491661693495	0.0555031382997556
HOXC13	-1.91461282760305	0.0555418980041642	0	1	0	1	-1.91461282760305	0.0555418980041642
RHOD	-1.9119832204841	0.0558783462981981	0	1	0	1	-1.9119832204841	0.0558783462981981
ZNF236	0.553849469664421	0.579681869219399	2.3816496725209	0.0172352851716856	0	1	1.46774957109266	0.0560101698639969
MCM5	-1.91010771418309	0.0561193459710687	0	1	0	1	-1.91010771418309	0.0561193459710687
E2F8	-0.549213850321982	0.582858700512863	-2.3827740004809	0.0171827394834181	0	1	-1.46599392540144	0.0561212709187855
TCF7	-1.3149647968083	0.188521733864721	-1.63786709872141	0.10144942065541	-1.57921017323155	0.11428785727752	-1.51068068958709	0.0565867596144536
PLXNB3	-1.9025192850839	0.0571033000881627	0	1	0	1	-1.9025192850839	0.0571033000881627
DDX17	-1.90202768794254	0.0571675349464724	0	1	0	1	-1.90202768794254	0.0571675349464724
PRDX3	-1.90174597955432	0.0572043716358845	0	1	0	1	-1.90174597955432	0.0572043716358845
MLLT10	1.90119431522945	0.0572765654289803	0	1	0	1	1.90119431522945	0.0572765654289803
PARP14	1.89756148792983	0.0577538717032599	0	1	0	1	1.89756148792983	0.0577538717032599
CREBL2	2.21038438528567	0.0270784965605906	0.867863672304484	0.385468968222698	0	1	1.53912402879508	0.0580589468684451
SIX2	-1.33858440120733	0.180706007032353	0	1	-1.89674386130693	0.0578617517968196	-1.61766413125713	0.0581412627085153
VDR	-1.6785879484872	0.0932323769147251	-0.943231906932533	0.345562296465373	-1.80717134500621	0.0707355673200913	-1.47633040014198	0.0583220923622504
TAS2R14	-1.89312459543698	0.0583413020453135	0	1	0	1	-1.89312459543698	0.0583413020453135
FGF18	-1.89196000675425	0.0584963095997697	0	1	0	1	-1.89196000675425	0.0584963095997697
CALM1	1.89156345387398	0.0585491690676176	0	1	0	1	1.89156345387398	0.0585491690676176
MAPK11	-1.89085509789299	0.058643689800307	0	1	0	1	-1.89085509789299	0.058643689800307
BNC2	1.80865214579136	0.0705050618239638	1.43988675645764	0.149899440536156	0	1	1.6242694511245	0.0586546496991403
IFT52	-1.88870514091425	0.0589313493908475	0	1	0	1	-1.88870514091425	0.0589313493908475
SIGLEC8	-1.88810993441665	0.0590111934579371	0	1	0	1	-1.88810993441665	0.0590111934579371
GPR50	-1.887943044357	0.0590335970634919	0	1	0	1	-1.887943044357	0.0590335970634919
ZNF672	-2.11712091806643	0.0342495868032749	-1.01162225798604	0.311718699408637	0	1	-1.56437158802623	0.0591435205856937
PTPRA	-1.88711300659576	0.0591451276523352	0	1	0	1	-1.88711300659576	0.0591451276523352
ZBTB32	0.0339642742887925	0.972905639241885	2.54337633724152	0.0109786911052869	0	1	1.28867030576516	0.0591661901013722
ZNF417	-1.43087404205711	0.152466317786209	-1.80930621564143	0.0704034438935649	0	1	-1.62009012884927	0.0594062924887017
HSF1	-0.694387668985129	0.487439124705102	-1.78894986798019	0.0736228895864238	-1.84283922445275	0.0653524879619006	-1.44205892047269	0.0595443455446074
SIGIRR	1.88409625639693	0.059551956526774	0	1	0	1	1.88409625639693	0.059551956526774
ZFP1	-1.13458706656767	0.256548374658687	-2.03297473025165	0.0420550760754638	0	1	-1.58378089840966	0.0596555739365478
PIM2	1.88016807625068	0.0600851749109864	0	1	0	1	1.88016807625068	0.0600851749109864
CXCL2	-1.88006193824633	0.0600996370278946	0	1	0	1	-1.88006193824633	0.0600996370278946
SIPA1	1.87958748570345	0.0601643201171225	0	1	0	1	1.87958748570345	0.0601643201171225
ZSCAN23	-1.77863392810991	0.0752997979085626	-1.45807430537863	0.144820062872215	0	1	-1.61835411674427	0.060179257101505
BST2	-1.87844227741419	0.0603206865426536	0	1	0	1	-1.87844227741419	0.0603206865426536
ZSCAN12	-0.996986997852136	0.318770821139243	-2.11601176621489	0.0343438068707964	0	1	-1.55649938203351	0.0603729372019918
OR2A2	-1.87764527696485	0.0604297074574063	0	1	0	1	-1.87764527696485	0.0604297074574063
OR52E4	-1.87749988187751	0.0604496135138914	0	1	0	1	-1.87749988187751	0.0604496135138914
CSNK1G2	-1.87600517151692	0.060654569773218	0	1	0	1	-1.87600517151692	0.060654569773218
SP4	0.498555440367536	0.618092603241152	2.09710108845447	0.0359846276640409	1.60412255267023	0.108687041627137	1.39992636049741	0.0608598459488852
RB1CC1	-1.87419995112582	0.0609028708787481	0	1	0	1	-1.87419995112582	0.0609028708787481
PLAGL2	-0.419453059547014	0.67488505343509	-2.39942810846421	0.0164207039189352	0	1	-1.40944058400561	0.0609783583096779
MTA1	-1.873246024356	0.0610344195270764	0	1	0	1	-1.873246024356	0.0610344195270764
BCL11B	1.89307532310939	0.0583478533062259	1.30701216917596	0.19120857857181	0	1	1.60004374614268	0.0613136400673107
WDR77	-1.86966397184681	0.061530495616927	0	1	0	1	-1.86966397184681	0.061530495616927
PRKCB	1.86784765287164	0.0617833091105895	0	1	0	1	1.86784765287164	0.0617833091105895
WWTR1	1.86732884709514	0.0618556793622471	0	1	0	1	1.86732884709514	0.0618556793622471
SPSB1	-1.86600350104255	0.0620408756731667	0	1	0	1	-1.86600350104255	0.0620408756731667
CCL2	1.86409874083391	0.0623078393440594	0	1	0	1	1.86409874083391	0.0623078393440594
DLL4	-1.86289393802025	0.0624771898701509	0	1	0	1	-1.86289393802025	0.0624771898701509
ZBTB34	-2.11244870427892	0.0346479812910222	-0.971127936876365	0.3314845735798	0	1	-1.54178832057764	0.0627864157235099
TRPC3	1.8598379370674	0.0629084582087794	0	1	0	1	1.8598379370674	0.0629084582087794
PLCG1	1.85943097047889	0.0629660753205797	0	1	0	1	1.85943097047889	0.0629660753205797
OR9A2	-1.85669880925955	0.063354017021535	0	1	0	1	-1.85669880925955	0.063354017021535
LBX2	-1.72322720362625	0.084847446118578	-1.48665251283018	0.137106610757863	0	1	-1.60493985822822	0.0634459771988709
ADIPOR2	-1.85523137019569	0.0635631937920913	0	1	0	1	-1.85523137019569	0.0635631937920913
ZNF3	-2.40105844106657	0.0163477254384997	0.360428030725573	0.718527067778628	0	1	-1.0203152051705	0.0639493313755322
ZNF233	-2.34866165596452	0.0188410186187368	-0.489788119701569	0.624283838358286	0	1	-1.41922488783304	0.0640198068555255
OR11A1	-1.85134489046106	0.0641199518655054	0	1	0	1	-1.85134489046106	0.0641199518655054
PMEPA1	1.85120047573	0.0641407173583821	0	1	0	1	1.85120047573	0.0641407173583821
PLXNC1	1.85105328895283	0.0641618871587584	0	1	0	1	1.85105328895283	0.0641618871587584
CANT1	-1.84905106327767	0.0644504397043824	0	1	0	1	-1.84905106327767	0.0644504397043824
ZNF182	-1.69408504334204	0.0902491240053239	-1.50813148681637	0.13152087799097	0	1	-1.60110826507921	0.0644969282081583
EPHA6	-1.84863290669982	0.0645108377213528	0	1	0	1	-1.84863290669982	0.0645108377213528
IL5	1.84716954663111	0.0647225715326145	0	1	0	1	1.84716954663111	0.0647225715326145
MDS2	1.84646571083266	0.0648246136974213	0	1	0	1	1.84646571083266	0.0648246136974213
CALML5	-1.84538782547707	0.0649811428613879	0	1	0	1	-1.84538782547707	0.0649811428613879
ZNF416	-1.47038654508441	0.141457093351908	-1.7224283080918	0.0849919593620033	0	1	-1.5964074265881	0.0651746294131757
CLEC4A	1.84232711699795	0.0654273155602397	0	1	0	1	1.84232711699795	0.0654273155602397
CXCR5	1.84118297171366	0.065594749873842	0	1	0	1	1.84118297171366	0.065594749873842
OR4D5	-1.84084266155332	0.0656446189952354	0	1	0	1	-1.84084266155332	0.0656446189952354
MORC4	1.84032955250801	0.0657198691869542	0	1	0	1	1.84032955250801	0.0657198691869542
KLF12	-1.54805755967674	0.121608438903866	-1.64327798340935	0.100325431405487	0	1	-1.59566777154305	0.0659589424541114
CXXC5	-1.96169040769217	0.0497985392931423	-1.16258009308248	0.244999911411446	0	1	-1.56213525038732	0.0659599057526808
CHRNB1	-1.83730101629356	0.066165469956923	0	1	0	1	-1.83730101629356	0.066165469956923
STYXL1	-1.83601859131125	0.0663549071007299	0	1	0	1	-1.83601859131125	0.0663549071007299
POU2F3	-1.83578718944408	0.0663891368396373	0	1	0	1	-1.83578718944408	0.0663891368396373
MSI2	-1.83413318105211	0.0666342270689783	0	1	0	1	-1.83413318105211	0.0666342270689783
CD27	1.83383265990905	0.0666788380522777	0	1	0	1	1.83383265990905	0.0666788380522777
ASB4	-1.83372262848906	0.0666951778610401	0	1	0	1	-1.83372262848906	0.0666951778610401
IL11RA	-1.83365975660819	0.0667045158972262	0	1	0	1	-1.83365975660819	0.0667045158972262
PKNOX1	-1.5511459021373	0.120866723032273	-2.02640784668775	0.042723007523198	-0.622283549120915	0.533755436520801	-1.39994576598199	0.0668735450067636
MED16	1.83224469647775	0.0669149724467023	0	1	0	1	1.83224469647775	0.0669149724467023
OR2T34	-1.83125032173797	0.0670631888534046	0	1	0	1	-1.83125032173797	0.0670631888534046
SOX17	-1.83099133394938	0.0671018365749809	0	1	0	1	-1.83099133394938	0.0671018365749809
ZSCAN16	-1.52818277523901	0.126467164185974	-1.65201430017657	0.0985316357110249	0	1	-1.59009853770779	0.0671044455698373
DMTF1	0.682492823548856	0.494927379078845	2.23784337277886	0.025231270874996	0	1	1.46016809816386	0.0672211946224776
OR8B2	-1.82970350574141	0.0672942864037445	0	1	0	1	-1.82970350574141	0.0672942864037445
NR3C1	1.03966015695491	0.29849781760702	1.99625749574893	0.0459059020031103	1.27191638352979	0.20340283006112	1.43594467874454	0.0674107841875859
DNASE1L3	-1.82865235121638	0.0674517047984401	0	1	0	1	-1.82865235121638	0.0674517047984401
FASLG	1.82807484399879	0.0675383197886505	0	1	0	1	1.82807484399879	0.0675383197886505
MLX	1.62440032858634	0.104290397007363	1.55235002728121	0.120578493710336	0	1	1.58837517793377	0.0676045436011141
NRBF2	1.82407640120689	0.0681405226545326	0	1	0	1	1.82407640120689	0.0681405226545326
RP1	-1.82353164773298	0.0682229083206707	0	1	0	1	-1.82353164773298	0.0682229083206707
NEURL2	-1.82351465283485	0.0682254798569559	0	1	0	1	-1.82351465283485	0.0682254798569559
ID3	1.82316545439284	0.0682783355034156	0	1	0	1	1.82316545439284	0.0682783355034156
TLR5	1.8231028699208	0.0682878120196038	0	1	0	1	1.8231028699208	0.0682878120196038
WDTC1	-1.82222631028137	0.0684206540076942	0	1	0	1	-1.82222631028137	0.0684206540076942
HTR1A	-1.82109738924204	0.0685920540831064	0	1	0	1	-1.82109738924204	0.0685920540831064
GTF2A1L	1.81853878593147	0.068981824210633	0	1	0	1	1.81853878593147	0.068981824210633
PLXNA4	1.818020136467	0.069061055146191	0	1	0	1	1.818020136467	0.069061055146191
ROPN1B	-1.81696992158532	0.0692217190669249	0	1	0	1	-1.81696992158532	0.0692217190669249
KDM5C	-1.81677611622062	0.0692514013176434	0	1	0	1	-1.81677611622062	0.0692514013176434
DIABLO	-1.81597894962315	0.0693736012783062	0	1	0	1	-1.81597894962315	0.0693736012783062
GPSM3	1.81466209804037	0.0695758530898942	0	1	0	1	1.81466209804037	0.0695758530898942
MLH1	-1.81443283958054	0.069611113732682	0	1	0	1	-1.81443283958054	0.069611113732682
ARHGAP21	-1.81432713648966	0.0696273761280903	0	1	0	1	-1.81432713648966	0.0696273761280903
FBXW7	1.81405099260704	0.0696698755178577	0	1	0	1	1.81405099260704	0.0696698755178577
KAT2A	-1.81336702115657	0.0697752325289842	0	1	0	1	-1.81336702115657	0.0697752325289842
RFXANK	-1.81246004759643	0.0699151418188338	0	1	0	1	-1.81246004759643	0.0699151418188338
SIT1	-1.81192176775909	0.0699982854244326	0	1	0	1	-1.81192176775909	0.0699982854244326
SF1	-1.81163186575419	0.0700430977842524	0	1	0	1	-1.81163186575419	0.0700430977842524
CMKLR1	1.81093889106365	0.0701503115667988	0	1	0	1	1.81093889106365	0.0701503115667988
ATG10	-1.80846927320492	0.0705334948793938	0	1	0	1	-1.80846927320492	0.0705334948793938
ZC4H2	-1.8082267823504	0.0705712118957363	0	1	0	1	-1.8082267823504	0.0705712118957363
HOXA2	-2.27877545344521	0.0226804167785931	-0.546560746538067	0.584680543082873	0	1	-1.41266809999164	0.0705864751408486
GPR87	-1.80709774145559	0.0707470407542038	0	1	0	1	-1.80709774145559	0.0707470407542038
RAB3A	1.8059190038976	0.0709309921936555	0	1	0	1	1.8059190038976	0.0709309921936555
DBX2	-1.80567784069176	0.0709686759294023	0	1	0	1	-1.80567784069176	0.0709686759294023
IFITM1	1.80513962942788	0.0710528350661088	0	1	0	1	1.80513962942788	0.0710528350661088
BARHL2	-1.80457202824355	0.0711416784802107	0	1	0	1	-1.80457202824355	0.0711416784802107
PDCD1LG2	1.80443695571988	0.0711628340298381	0	1	0	1	1.80443695571988	0.0711628340298381
GRID2	-1.80416187984452	0.0712059333589002	0	1	0	1	-1.80416187984452	0.0712059333589002
DNMT3L	-1.80320305230558	0.0713563313025539	0	1	0	1	-1.80320305230558	0.0713563313025539
NPY5R	-1.80268651635881	0.0714374609619109	0	1	0	1	-1.80268651635881	0.0714374609619109
TCF21	-1.8026031117406	0.0714505679845682	0	1	0	1	-1.8026031117406	0.0714505679845682
ATP2A1	-1.8020249498958	0.0715414802189346	0	1	0	1	-1.8020249498958	0.0715414802189346
ZNF839	-1.80198753640675	0.0715473665135751	0	1	0	1	-1.80198753640675	0.0715473665135751
E2F1	-1.18669509912298	0.235347908863315	-2.02284303405079	0.0430893332775032	-1.03863592861956	0.29897408959193	-1.41605802059778	0.0715837710222386
OR5H1	-1.80163601907262	0.0716026904046834	0	1	0	1	-1.80163601907262	0.0716026904046834
CRTC3	1.7983537494596	0.072120967109302	0	1	0	1	1.7983537494596	0.072120967109302
TLR3	1.79812938568752	0.07215650647594	0	1	0	1	1.79812938568752	0.07215650647594
FKBP1A	-1.79812510980279	0.0721571839180907	0	1	0	1	-1.79812510980279	0.0721571839180907
RSPO1	-1.79697603606252	0.0723394242265957	0	1	0	1	-1.79697603606252	0.0723394242265957
BIRC3	1.79631861592514	0.072443858840687	0	1	0	1	1.79631861592514	0.072443858840687
ZNF804A	-2.05907338075986	0.0394872094175508	-0.940716926884252	0.34684994226173	0	1	-1.49989515382206	0.0724613472336834
BHLHE23	-1.79508261614649	0.0726405380252793	0	1	0	1	-1.79508261614649	0.0726405380252793
OR4D9	-1.79488000442953	0.0726728203908027	0	1	0	1	-1.79488000442953	0.0726728203908027
IFNG	1.79158987595496	0.073198686042124	0	1	0	1	1.79158987595496	0.073198686042124
CHRNA1	-1.79030568171115	0.0734047833815815	0	1	0	1	-1.79030568171115	0.0734047833815815
YY1	1.43281561203116	0.151910538528063	1.05976776966897	0.289250263027735	1.80143598149238	0.0716341891565266	1.43133978773084	0.0735167081280573
GTF2H5	-1.78943285842394	0.073545131490761	0	1	0	1	-1.78943285842394	0.073545131490761
RHOBTB1	-1.78791937715238	0.0737890161691999	0	1	0	1	-1.78791937715238	0.0737890161691999
MBD1	-1.13314770937707	0.257152228958133	-0.969586318772915	0.332252735100256	-2.08320295945221	0.0372327274764436	-1.39531232920073	0.0740721008139784
EID2B	-1.78327970550574	0.0745407833124703	0	1	0	1	-1.78327970550574	0.0745407833124703
EPHA4	1.78312256965243	0.0745663532217138	0	1	0	1	1.78312256965243	0.0745663532217138
ZNF518A	-1.67183883536276	0.0945561065433892	-1.43875344331502	0.1502203914311	0	1	-1.55529613933889	0.0746321928151421
NCOA1	0.962257675367751	0.335920183897253	2.3994564003412	0.0164194350551882	0.548926428615526	0.583055940290445	1.30354683477483	0.074645874191053
HBZ	-1.78173234596742	0.0747928894633044	0	1	0	1	-1.78173234596742	0.0747928894633044
MS4A2	1.78162492966536	0.0748104162647919	0	1	0	1	1.78162492966536	0.0748104162647919
JAG1	-1.78145352416032	0.0748383909433901	0	1	0	1	-1.78145352416032	0.0748383909433901
MTOR	-1.78132420875098	0.0748595018531252	0	1	0	1	-1.78132420875098	0.0748595018531252
OR14J1	-1.78110451123652	0.0748953789104549	0	1	0	1	-1.78110451123652	0.0748953789104549
HTATIP2	-1.78101363165591	0.0749102238387848	0	1	0	1	-1.78101363165591	0.0749102238387848
AGPAT2	-1.78098454109204	0.074914976209685	0	1	0	1	-1.78098454109204	0.074914976209685
CCR7	1.78046691559471	0.0749995791155631	0	1	0	1	1.78046691559471	0.0749995791155631
IFT27	-1.77986175245889	0.0750985884586249	0	1	0	1	-1.77986175245889	0.0750985884586249
NFKBIZ	1.77950605026292	0.0751568338584863	0	1	0	1	1.77950605026292	0.0751568338584863
VEGFA	-1.7783996774384	0.0753382356347918	0	1	0	1	-1.7783996774384	0.0753382356347918
GRK4	-1.77818801566652	0.0753729805672907	0	1	0	1	-1.77818801566652	0.0753729805672907
CD40	1.77771049095293	0.075451415767512	0	1	0	1	1.77771049095293	0.075451415767512
FOXL2	-1.6741845344732	0.0940943380008233	0	1	-1.42761416629275	0.15340294384484	-1.55089935038297	0.0756092044348454
PRKAA1	1.77491787253613	0.0759114487771171	0	1	0	1	1.77491787253613	0.0759114487771171
TP53	-1.17286371432626	0.240850462694003	-1.86589880257072	0.0620555251748496	-1.22446930351417	0.220775239320811	-1.42107727347038	0.0760202391491874
ZIC3	-1.77413986634539	0.0760400179189954	0	1	0	1	-1.77413986634539	0.0760400179189954
OR9Q1	-1.77354755340355	0.0761380194438589	0	1	0	1	-1.77354755340355	0.0761380194438589
ADCY3	-1.77343671875538	0.0761563691012709	0	1	0	1	-1.77343671875538	0.0761563691012709
SCAP	-1.77313356525961	0.0762065772742631	0	1	0	1	-1.77313356525961	0.0762065772742631
LEPR	-1.77295151089123	0.07623674202653	0	1	0	1	-1.77295151089123	0.07623674202653
ADA	-1.77218922793652	0.0763631511502389	0	1	0	1	-1.77218922793652	0.0763631511502389
IRAK1	-1.77191787588136	0.076408190602961	0	1	0	1	-1.77191787588136	0.076408190602961
ARHGAP20	1.77182337333704	0.076423881373113	0	1	0	1	1.77182337333704	0.076423881373113
PDGFC	-1.77139053979967	0.0764957806547561	0	1	0	1	-1.77139053979967	0.0764957806547561
EID3	-1.7711433578399	0.0765368655316682	0	1	0	1	-1.7711433578399	0.0765368655316682
STC1	-1.77081883848154	0.0765908322118262	0	1	0	1	-1.77081883848154	0.0765908322118262
EXT2	-1.76871243298227	0.076941876382433	0	1	0	1	-1.76871243298227	0.076941876382433
FLT3	1.76814561604623	0.0770365631685133	0	1	0	1	1.76814561604623	0.0770365631685133
ARHGEF18	-1.76742386831279	0.0771572685755362	0	1	0	1	-1.76742386831279	0.0771572685755362
PTPRG	1.76738988724516	0.0771629553809207	0	1	0	1	1.76738988724516	0.0771629553809207
TAS2R9	-1.76554075981104	0.0774729262211914	0	1	0	1	-1.76554075981104	0.0774729262211914
IRF3	-0.74362607687016	0.45710272270339	-1.68045886554675	0.0928680711706328	-1.75087466659501	0.0799675014206235	-1.39165320300397	0.0775618933080709
NT5C2	1.7645520483194	0.0776390805255761	0	1	0	1	1.7645520483194	0.0776390805255761
MAP3K9	1.76450760128967	0.0776465567210287	0	1	0	1	1.76450760128967	0.0776465567210287
HIPK1	-1.76341091088689	0.0778312109093127	0	1	0	1	-1.76341091088689	0.0778312109093127
PCGF2	-0.683504299825854	0.494288234101644	-0.766347707083535	0.443469438951013	-2.41765505769564	0.0156208770178644	-1.28916902153501	0.0780376938456035
ARX	-1.76177467594151	0.0781073750277936	0	1	0	1	-1.76177467594151	0.0781073750277936
FGFR4	-1.76169165776821	0.0781214080925246	0	1	0	1	-1.76169165776821	0.0781214080925246
TBC1D5	-1.76133646171688	0.0781814722127123	0	1	0	1	-1.76133646171688	0.0781814722127123
ALCAM	-1.76047393783872	0.0783274826320541	0	1	0	1	-1.76047393783872	0.0783274826320541
RADIL	-1.75892701174935	0.0785899065093141	0	1	0	1	-1.75892701174935	0.0785899065093141
FGF19	-1.75875351173032	0.0786193839965026	0	1	0	1	-1.75875351173032	0.0786193839965026
NFKB2	0.815535156223463	0.414766049369878	1.99154269300414	0.0464212564801357	1.34113477292508	0.179876699208629	1.38273754071756	0.0786683341228775
SIGLEC9	1.75793750171027	0.0787581440044328	0	1	0	1	1.75793750171027	0.0787581440044328
ZNF704	-1.47886549739452	0.139176266325167	-1.60105304528356	0.109365170809096	0	1	-1.53995927133904	0.0789222421396187
OR52E2	-1.75639701876929	0.0790206415437184	0	1	0	1	-1.75639701876929	0.0790206415437184
SHANK2	-1.75607053613288	0.079076365317956	0	1	0	1	-1.75607053613288	0.079076365317956
ADH1A	-1.75490620172795	0.0792753532012113	0	1	0	1	-1.75490620172795	0.0792753532012113
MYH9	1.75472750085573	0.079305929674377	0	1	0	1	1.75472750085573	0.079305929674377
FAM200B	0	1	1.75380212050305	0.0794644196036453	0	1	1.75380212050305	0.0794644196036453
CD2AP	1.75344646563299	0.0795254010934433	0	1	0	1	1.75344646563299	0.0795254010934433
TEK	-1.75329225344123	0.0795518545310605	0	1	0	1	-1.75329225344123	0.0795518545310605
SDCBP	1.75281805922576	0.0796332422550972	0	1	0	1	1.75281805922576	0.0796332422550972
IL2RG	1.74981370482517	0.0801504650644867	0	1	0	1	1.74981370482517	0.0801504650644867
DOK4	-1.74778963076051	0.0805004615051944	0	1	0	1	-1.74778963076051	0.0805004615051944
PICALM	1.74523445678394	0.080944065667527	0	1	0	1	1.74523445678394	0.080944065667527
LCP2	1.74471464091393	0.0810345534856288	0	1	0	1	1.74471464091393	0.0810345534856288
GRAP2	1.74442940199065	0.0810842418128945	0	1	0	1	1.74442940199065	0.0810842418128945
GNG11	1.74382587037458	0.0811894579307071	0	1	0	1	1.74382587037458	0.0811894579307071
DGKK	1.74332834539629	0.0812762767895455	0	1	0	1	1.74332834539629	0.0812762767895455
