TF	nes_1	pval_1	nes_3	pval_3	combine_nes	fisher_pval
OR13C3	0	1	1.95643544969708	0.0504138795779096	0	0.201024777830496
SUPT7L	0	1	-1.9547027513841	0.0506181651622356	0	0.201634665374174
ZNF563	0.0700289394656744	0.944170625811553	-1.92872459507826	0.0537650612219428	0	0.20206773200217
CSRNP1	-1.4504459014436	0.146934214830969	-0.938588351854428	0.347942135521723	0	0.20314307405889
TCF21	0	1	-1.9490153793464	0.0512935881160131	0	0.203645266115217
LHX6	-1.81117218210909	0.0701142028474158	-0.34147482436347	0.732746154386755	-0.741709649520887	0.203889719122326
ZNF616	-1.89261801056725	0.0584086868579645	0.149108801373964	0.881467781040329	0	0.204214553183213
ARFRP1	0	1	-1.94682465040909	0.0515557606017052	1.00160598405693	0.20442329921416
TBX6	1.47175635968996	0.141086682124238	0.903117696659054	0.366463432732352	-0.758719112592873	0.204859992808849
ZFP2	-0.668111710300747	0.504062287362357	-1.63181592135581	0.102718270272826	0.709971224624677	0.2050770622827
ZNF18	-0.483809316303578	0.628521202716073	-1.73598136274017	0.0825671300025967	-0.272223338872111	0.205428628952095
SUMO1	0	1	-1.94367833142503	0.051934253226083	0.289418654416041	0.205544178462334
RAPGEF6	0	1	1.94257060663986	0.0520680612192816	-0.543933740062689	0.205939780400248
ZNF687	-1.75242891177295	0.079700083641613	0.446192256804029	0.655458375714609	0	0.206447868821557
ZNF518B	-1.39405747524626	0.163300249223354	-0.994475830222557	0.319991266640081	0.226204456393803	0.206490864900943
REM2	0	1	-1.94009736409716	0.0523678583067429	0	0.206824880383419
OR2A14	0	1	-1.940024252363	0.0523767425523716	0	0.206851083377104
SOX7	1.306676339892	0.19132265750957	1.08956321380809	0.275905594854224	-0.847395991143957	0.208059425464569
ZNF141	-1.63014958494408	0.103069886106863	-0.653344551948449	0.513534176567995	0	0.208479622522892
TBCK	0	1	-1.93544576441534	0.0529356180093974	0	0.208496399509001
TRHDE	0	1	-1.93537199597669	0.0529446632241466	0	0.208522979717611
SDCBP2	0	1	-1.93452304953053	0.0530488509030297	-0.504397630317451	0.208829033599414
GON4L	0	1	-1.93435483005451	0.0530695161040681	-0.831889215964389	0.208889713807201
KLF5	0.765621980517748	0.44390126185536	1.55400696935954	0.120182754218386	0	0.209710396192931
ZNF692	-1.38809160977292	0.165109151129731	-0.986938593631477	0.323672742897574	-0.443748256092731	0.20998012202242
RNF43	0	1	-1.93085964619866	0.0535004117455861	0	0.210153144561596
GABPA	-1.06206373972888	0.288206749935509	-1.32343211107743	0.185691719042238	0	0.210203490154385
CSNK2A2	0	1	-1.93044925402045	0.0535511971296736	-0.805745609519626	0.210301823417984
E2F2	1.07997199496351	0.280154651204844	1.30530946621095	0.19178749199521	0.746115648254686	0.210825363929393
GPR37	0	1	-1.92857098892378	0.0537841434872422	0	0.210983178768551
RFXANK	0	1	1.92761236446329	0.0539033597762252	-0.517294457505536	0.21133148931858
ARHGEF38	0	1	1.92660589453779	0.0540287635006033	-0.675605733905152	0.211697592969483
ZNF511	-0.635873701343808	0.524858745002555	-1.6304850863577	0.102999014667852	-0.729482872434257	0.21178854569806
ZNF565	-1.73405071738505	0.0829090846905181	0.448553981323556	0.653753436961037	-0.854374252673019	0.212203149792607
ZNF296	0.794397979344438	0.426963780162478	1.52621212190936	0.126957045549061	-0.367679141627976	0.212214696145357
ZNF786	-0.80407805420096	0.421351897982714	-1.51915979992409	0.128722277386205	-0.707514438870883	0.212305971496059
ZNF300	-1.70969734485671	0.0873218539966906	-0.493362295206124	0.621756618892827	0	0.21246788028465
UBR5	0	1	-1.92418471699028	0.0543314340921587	0	0.212580011802472
FGF3	0	1	-1.92377957097329	0.0543822191695125	0	0.212727907348283
RSC1A1	0	1	-1.92245939504525	0.0545479781578489	0	0.213210298420148
KIF5B	0	1	-1.91940050567093	0.0549336670009723	-0.975862735394159	0.214330781443609
SETBP1	1.35181653687075	0.17643401262162	1.01183066776564	0.311619023932974	1.12612786194058	0.21446576815529
BMP15	0	1	1.91831613720715	0.0550709374671553	0	0.214728918026314
RREB1	-0.452343341212752	0.651021657313406	-1.72411172354979	0.0846876760771549	-0.403242442442054	0.214910292171663
ZNF442	-0.912167631347765	0.361680480468264	-1.43094574055337	0.15244576643145	0	0.214919411542626
ARL3	0	1	-1.9170459874803	0.0552320895553981	-0.4243356646338	0.215195883830858
ARL4A	0	1	-1.91685423230212	0.0552564528878659	0	0.215266439813652
PC	0	1	1.91544072087365	0.0554363222022643	-0.512664525406981	0.215787007569646
ZNF79	-1.75184748491786	0.0798000366061695	-0.392182910357201	0.694923070329754	-0.753693391125239	0.215840701926687
ZNF57	1.30099474315768	0.193260254106735	-1.06471286286422	0.287005887447239	0	0.215875245734619
OR4C46	0	1	-1.91494618760105	0.0554993666580602	-0.682782693261138	0.215969329100823
GALR2	0	1	-1.91470096310303	0.055530650699242	0	0.21605977445114
ZNF530	-1.5504158686636	0.12104173220511	-0.738223283420611	0.460378776322962	-0.472789530114136	0.216621392273281
SAG	0	1	1.91289752531001	0.055761172454759	0	0.216725693569748
HGS	0	1	-1.9116192568537	0.0559250475336822	0	0.217198507502002
SEBOX	1.13594571076997	0.255979285933158	-1.22970153788456	0.21880889072522	0	0.217444990870372
SMARCC2	0	1	-1.91089795748871	0.0560176956139506	-0.901436956936026	0.217465604047427
E4F1	1.82903569627304	0.0673942608912279	-0.209637430375517	0.833950663504188	0	0.218000767910294
CUX2	1.6230640573842	0.104575712049555	0.615429876184756	0.538270866103286	-0.279429211584244	0.218249918422218
BATF2	-1.80750493305347	0.0706835862339824	-0.256359864136538	0.797672976276918	-0.273616723885663	0.218515490894758
CNOT3	0	1	-1.90801888121343	0.056388775964535	-0.849918543761186	0.218533863764669
ZNF777	-0.908175084752654	0.363785725478097	-1.42161222396807	0.155138854158711	0	0.218673374789274
POU4F3	0	1	1.90759243336437	0.0564439138765169	0	0.218692385063049
AFF4	0	1	-1.90621780869539	0.0566219526383041	0.465394171901428	0.219203878378561
ADNP	0.0310047407162162	0.97526575894701	-1.89464789405861	0.0581390651515422	0.510076225269558	0.21943090990401
SRF	-1.83376060736303	0.0666895375763343	-0.185014334124	0.853217792662105	0.0894550442957575	0.220003577108969
ZNF761	-1.02753714679456	0.304167603139278	1.31564731433359	0.188292445176599	-0.502191747623565	0.221068000718247
AP3S1	0	1	-1.90071471840738	0.057339389634148	0	0.221259371083543
TGM2	0	1	-1.89934390296123	0.0575192739975504	0	0.221773336777989
FOSL2	1.05731728157984	0.290366808772457	1.28491742739475	0.198821140296437	-0.535627320832715	0.222377730987864
MYT1	-0.699056660769582	0.48451662168186	-1.55815937877983	0.119195471664255	0	0.222437981125318
ZNF250	1.86400479743038	0.0623210306326984	-0.0919053063025629	0.926773275488098	-0.766955909126085	0.222453032854285
ZNF644	-1.00438208043658	0.315194483965815	-1.33030891339189	0.183416511599335	0	0.222608149036568
ASXL1	0	1	-1.89708629527769	0.0578165496715059	0	0.222621480771051
RAB39B	0	1	1.89708605754291	0.0578165810428966	0	0.222621570194571
ZNF860	-1.89603020596269	0.0579560504536943	0	1	-0.968632058001993	0.223018956831274
ZNF688	-1.06811336346467	0.285469378530695	-1.272914747396	0.203048295514569	0	0.22304179859359
ZNF557	-1.79894308833843	0.0720276837274716	-0.246600922917964	0.805217090218247	-0.810076005252347	0.223138194550057
RAB7A	0	1	-1.8956681910368	0.0580039340032575	0	0.223155312771597
FHL2	0	1	-1.89512551470309	0.0580757751320125	-1.05888898853996	0.223359817554951
ZNF571	-1.641276701272	0.100739990204089	-0.552995738393906	0.580266328322659	0	0.224440766894717
ZNF574	-1.23064968038485	0.218453915691432	-1.10846459027759	0.267661223470589	0	0.224485112141738
RAB40A	0	1	-1.89194964334202	0.0584976905111011	0.610676941516825	0.22455906263994
ZNF784	-0.203151254293042	0.839016811741773	-1.81334049117163	0.0697793217656785	0	0.224696250447708
ZNF835	-1.68681548483569	0.0916388370061225	-0.46867495321815	0.639301992667395	0	0.224806539930977
ARHGEF6	0	1	1.89084813763729	0.0586446191826512	-1.0540704304815	0.224975974685495
OR4C15	0	1	-1.89067364464448	0.0586679227128999	0	0.22504206491401
DRAP1	-1.49778155426843	0.134190014772714	-0.775997463946528	0.437750483266889	-1.10396531116055	0.225251364963491
KDM5A	0	1	-1.88983230871124	0.0587803910338603	0	0.225360901836055
PKNOX2	0	1	1.8856507893172	0.0593420284012999	0	0.226949877676176
CGGBP1	-1.04069068429174	0.298019128124202	-1.27983676578313	0.200602550541669	-0.440055656556911	0.228194858955943
JRKL	-1.78296815793096	0.0745914868272306	0.249571445416308	0.802918783166061	-0.787265555433959	0.228497617081088
PAWR	0	1	1.88139790180995	0.0599178120797262	0	0.228573358313744
MED23	0	1	-1.88065029163983	0.0600195056988981	-0.60587400453833	0.228859517377661
ZNF521	-1.1958089519502	0.231771121731315	1.12879427985353	0.258984626246339	0	0.228875415651736
NR4A2	1.34904699761278	0.17732187094462	0.957083279581218	0.33852522231457	-0.47843252452533	0.228883203204365
SOX18	-1.86505842779362	0.0621732148682851	-0.0418925906539002	0.966584323016076	0	0.229073683045828
MEF2D	-1.48247161204699	0.138214851662096	-0.780972761901904	0.434818514988547	0	0.229081336037544
ZNF362	-1.24628828226269	0.212658578190611	-1.07303478388226	0.283255509753847	0	0.229470150289543
PLEKHA1	0	1	1.87880629072895	0.0602709477827271	0	0.229566319547507
RND3	0	1	1.87863150061381	0.0602948268497449	0	0.22963338885054
SRY	0	1	1.87845381911879	0.0603191089625786	0	0.229701580493397
TSC22D3	0	1	-1.87829239964332	0.0603411757201871	-0.828220069759042	0.22976354225917
STMN3	0	1	-1.87717841437494	0.0604936449562429	0	0.230191443850951
CLTC	0	1	1.87507269133306	0.0607827238798329	0	0.231001683342407
MCHR2	0	1	1.87325551561603	0.0610331095026248	-1.20865410924411	0.231702360671942
MAFG	1.47237111597018	0.140920688606378	0.781707754399302	0.434386343432184	-0.987558339262336	0.232207987222852
ASH2L	0	1	-1.87163261456292	0.0612574480165878	0	0.232329275364456
PSD2	0	1	1.87053556225973	0.061409483369286	0	0.232753671395056
ZNF207	-1.26604804565105	0.205495881523718	-1.03795046861341	0.299293115533317	-0.998313012747244	0.233015931100005
FOXN2	-0.439681427531738	0.660167855895806	-1.6761765490727	0.0937036162040978	0	0.234009371457355
PBX3	1.01154042315035	0.311757844039106	-1.28595903291414	0.198457359482965	0	0.234038655158185
DUSP10	0	1	1.86608990036476	0.0620287887597131	-0.488385334974267	0.234478539368088
USP22	0	1	1.86496375393801	0.0621864849678306	0	0.234916759246018
ZDHHC11	0	1	-1.86447392456219	0.0622551800501876	0	0.235107529986386
PTPRB	0	1	1.86398213189564	0.0623242136141037	0	0.23529916435001
GPR151	0	1	1.8637464250693	0.0623573225231061	0	0.235391046197668
RFX8	-1.8625244750215	0.0625291988536911	0	1	-0.790933161142479	0.23586774473291
TBX10	0.942322701412637	0.346027448953838	-1.33741945901007	0.181085756165293	-0.599788271066691	0.236231983753616
SMARCA4	0	1	-1.86076705220122	0.0627770802022156	0	0.236554411301913
ZNF239	-1.77548184202352	0.0758183611237232	-0.21381754296355	0.830689344002059	-0.588446786224301	0.237119959515263
CASP7	0	1	-1.85783230454725	0.0631928320790688	0	0.237703907530053
ZNF586	-1.43101976080664	0.152424551789957	-0.814093454433764	0.415591415378992	0	0.238127630042685
FOXM1	1.22805475336405	0.21942641467123	1.05970654839807	0.289278122747706	-0.646927723709214	0.238483223864497
NCOA4	0	1	1.85444360218031	0.0636757217055112	0	0.239035598006946
MAMLD1	0	1	1.85425264977277	0.0637030228708244	0	0.239110778251794
MPP2	0	1	1.85385701971192	0.0637596183202407	-0.838421230337445	0.239266590005322
ZSCAN5B	1.53169594879753	0.12559748258671	0.657059228986355	0.511142833167312	0	0.240472486173116
ELN	0	1	1.84892865105994	0.0644681159394525	-0.77717208682266	0.241212903595984
APBB2	0	1	1.84882105329656	0.0644836562821944	0	0.241255506885945
ZNF81	-1.07224201870242	0.283611341908115	-1.20707354746122	0.227403821071586	0	0.24128469190397
ZNF236	-0.771489305753549	0.440416958817397	-1.45221946005917	0.14644059342351	-0.819565682842497	0.241286385822752
PTGER3	0	1	-1.84811313052998	0.0645859786608142	0	0.241535926531813
EID2	0	1	-1.84777487991557	0.064634916319635	0	0.241669985335471
ANK2	0	1	1.8477710895277	0.0646354648813441	0	0.241671487843947
SPDEF	0	1	-1.84771856216828	0.0646430672688432	0	0.241692310275615
ZNF285	-1.09834397030826	0.272054318498727	-1.17582458793161	0.239664978783034	-1.24370532212964	0.243220453792943
KREMEN1	0	1	1.84273545677397	0.0653676444788259	0	0.243672790491212
XPA	-0.642633179745739	0.520462148284255	-1.52945640756392	0.126151337922985	-0.893538143309202	0.24446142417106
OR4F29	0	1	-1.84063157100257	0.0656755679515858	-0.645057897112743	0.244511997809181
ARL1	0	1	-1.83994640084676	0.0657761067923643	0	0.244785691002179
OR5K1	0	1	-1.83972887971039	0.0658080514004402	0	0.24487262045334
ZNF160	-0.316547860026868	0.751586704187382	-1.70774414666138	0.0876838267953769	0	0.245128184418861
HIC1	0.799735621210491	0.423863989968909	1.41971136657389	0.155691727621533	0	0.245373207841477
THAP6	1.83845269970065	0.0659957256734981	0	1	1.09275524792608	0.245383017251506
NFX1	-1.68026110135987	0.0929065258027124	-0.37043777750108	0.711056330280815	0	0.245562512569614
RFX3	-1.51879544223359	0.128813993510315	0.652640532630212	0.513988048378214	0	0.245961989135182
G3BP2	0	1	-1.83678071124395	0.0662422745450816	0	0.246052717879362
JUN	-0.974260526685165	0.329927198647064	1.27863163819346	0.201026803271237	0	0.246275075963515
ZNF843	-0.881613208668713	0.377986009742838	-1.35397759577365	0.175743525593626	0	0.246558208349301
EREG	0	1	1.83457362002196	0.0665688903391904	-0.70785559676704	0.246938491800206
ABI1	0	1	-1.83379831043923	0.0666839386391939	1.1474500442604	0.247250117871609
ARID4B	0	1	-1.83328171372177	0.0667606873594538	-0.0582384478896829	0.247457893228123
ZNF789	-0.99405243932852	0.320197338288077	-1.25663618164166	0.208885406840123	0	0.247793033538623
ZNF614	-1.39233054627114	0.163822325624552	-0.82620064498698	0.408690282433875	0	0.247977036050428
RAB6B	0	1	-1.82756036065798	0.0676155594640334	-0.285518013212701	0.249766274902517
ZFYVE26	0	1	-1.82650271642608	0.0677745724586518	-0.159303626047673	0.250194455905469
ZNF581	-1.5990261854327	0.109814784402224	-0.497966288258807	0.618507803556541	-0.62624736205999	0.250589227330062
GNG3	0	1	1.82502923611545	0.0679966175772528	-0.330630484160086	0.250791742144941
TREML1	0	1	-1.82463602725935	0.0680559729418831	-0.916681431884257	0.250951281113799
APOL3	0	1	-1.82302318449069	0.0682998795210374	0	0.251606325150259
HOXA5	1.20466100482426	0.228334195689555	1.03554183539492	0.300415939410432	-0.747578729267051	0.252398368137128
APC2	0	1	-1.8202887369506	0.0687150456903979	-0.332841954905219	0.252719308482023
ZNF267	-1.40066384086262	0.161314620409273	-0.795320602037567	0.426427032352795	-0.595318766684423	0.252917074690547
ING4	0	1	-1.81856166497537	0.0689783308382653	0	0.253423826301931
RNF213	0	1	1.81840957093376	0.0690015566144075	0	0.253485927255201
SIX5	0.0097486513086026	0.992221824833782	-1.81464359372952	0.0695786985645594	-0.654292953820656	0.253582025785641
CHL1	0	1	1.81755597361562	0.0691320258681314	0	0.253834630003196
TRPV1	0	1	1.81742454399899	0.0691521323994228	0	0.253888346446861
PITX3	0	1	-1.81721649156893	0.0691839707588739	0.993627110959907	0.253973393588859
ADORA1	0	1	1.8167833573778	0.0692502921106196	0	0.254150505217717
TGFB1I1	0	1	1.81606714349108	0.0693600730805295	-0.290615665696378	0.254443536501254
HMBOX1	-0.998986043969489	0.317801451985293	-1.22807646525564	0.219418264848412	-0.350534263080882	0.255433524292718
AEBP2	-0.876260416129551	0.380888478906176	-1.32981279668779	0.183579958620092	0	0.255944703954933
PDYN	0	1	-1.81230444954923	0.0699391674206392	-0.0385437978395033	0.25598640649752
PLCL2	0	1	1.81175919380046	0.0700234128201615	-0.741806131149466	0.256210459447309
RAB42	0	1	-1.81121931027513	0.0701069102158815	-1.13577213725883	0.256432423050072
RHOJ	0	1	1.81032348558143	0.0702456370719025	-0.615322967599618	0.256800984954781
TCF7L1	-1.58956703170688	0.111932433332545	-0.484085577710634	0.62832513626778	0	0.257024879364137
ZNF43	-1.5045452398757	0.132441033980216	-0.62531808168488	0.53176231486322	0	0.257282807042658
KLF13	1.19682211723152	0.231375895678103	1.02682619328645	0.304502313176043	0	0.257355351875657
TBX1	-1.16035315712679	0.245905050180203	-1.06284201836421	0.287853600889788	-0.474602515892634	0.258230420676627
RANBP2	0	1	1.80626123545912	0.0708775438586434	-0.432702865111131	0.258476342147556
LPP	0	1	-1.80571481049339	0.0709628980285369	0	0.25870220632997
MXI1	0.851427428825132	0.394531960488766	1.33975729666681	0.180324263067872	0	0.259180265989116
HMG20B	-1.33214001849062	0.182814182237409	-0.860843456168221	0.389324267325363	0	0.259260377162545
ZNF268	1.18010364717658	0.237958994229547	-1.03696300491544	0.299753098815009	-0.462464879816744	0.25966967944025
ZNF213	0.729270784570458	0.465836039668331	1.42826550804531	0.153215451681985	0	0.259786725706546
BPTF	-1.27982172491159	0.200607841495104	-0.923041802556894	0.355985421085597	0	0.25989280316024
DICER1	0	1	-1.80008100706822	0.0718478481166498	0	0.261037933467996
SREBF1	-1.54790778987025	0.121644498858507	-0.536795594352002	0.591408815209956	-0.611132381067721	0.261284816404645
ZNF382	1.08631661883181	0.277338936946277	1.12693702151787	0.259769109236588	0	0.261554407078032
ZNF605	-1.79825682004765	0.0721363190316623	0	1	-0.861177991556334	0.261796958077661
GTF2E1	0	1	-1.79722134565158	0.0723004871141894	-0.73669641182037	0.262228401745596
HTATSF1	0	1	-1.79581794217619	0.0725234762459763	0	0.262813833821081
RTN2	0	1	1.79576369937278	0.0725321062643931	0	0.262836477137953
GPR150	0	1	-1.79505591147834	0.0726447922400561	-0.747469087109227	0.263132046769525
CAT	0	1	-1.79478228037958	0.0726883950771038	-0.497887367144527	0.263246367893576
ARHGAP17	0	1	-1.79437251742785	0.0727537304422047	-0.546212504834484	0.263417620003323
IFNAR1	0	1	-1.79412914884931	0.0727925575130297	0	0.263519362782175
RHOQ	0	1	-1.79320137184826	0.0729407308222783	0	0.26390744712267
GPR158	0	1	1.79278002230723	0.0730081051193947	0	0.264083809207185
ZNF485	-1.08711326240557	0.276986757322597	-1.11794111889808	0.263592141903998	0	0.264092779586078
RAB40C	0	1	-1.78845649308595	0.0737023889053989	0	0.265897587395552
FLNB	0	1	-1.78770603622388	0.073823447364853	-1.25157693017109	0.26621317460273
SMPD1	0	1	1.78649582801193	0.0740190121311993	0	0.266722573004888
ZNF254	-0.890439092605584	0.373230159261256	-1.28569474552702	0.19854961576268	-0.670532745861113	0.266945618339631
KLF4	1.7186631102113	0.0856757328695012	0.157377973895661	0.874946971418224	0	0.269170879978313
IL1RAP	0	1	-1.7805616046599	0.0749840969050104	-0.758792190648683	0.269228842457481
OR2AG1	0	1	1.78041531151974	0.0750080177796266	-0.881396196856677	0.269290805171194
KIDINS220	0	1	1.77944835385673	0.0751662849853429	0	0.269700575744185
PLEK2	0	1	-1.77850194506594	0.0753214527738964	-0.94157460289143	0.270101998076747
IL1R1	0	1	1.77790010174669	0.0754202635219265	0	0.270357456927125
MED25	0	1	1.77724745673254	0.0755275344608832	0	0.270634641651715
SOX17	0	1	-1.77710915645267	0.0755502819448566	0	0.270693400846326
ZBTB40	-1.47081686962436	0.141340648983617	-0.619937345156746	0.535299037678075	0	0.270975462019676
CARD9	0	1	1.77558451381524	0.075801424353221	-0.143899506352165	0.271341673893458
MADD	0	1	-1.77473096030359	0.0759423206948018	0	0.271705004612923
F3	0	1	1.7737400008875	0.076106166626589	0	0.272127186947628
PIK3R1	0	1	-1.77317408919158	0.0761998641523034	0	0.272368459075671
MED16	0	1	-1.77251707202524	0.076308763942795	-0.308487355271509	0.272648732437918
CSNK1G3	0	1	-1.77188825527259	0.0764131083906455	0	0.272917136001848
ZNF641	-1.63703389999724	0.101623386468812	-0.314985211048709	0.752772882630712	-0.894830975429807	0.273138813861366
TADA2A	0	1	1.77136850450883	0.0764994424782241	0	0.273139104076462
POU2F2	-1.61815193198537	0.10562985900397	-0.352221725905949	0.724671984726148	-0.206843538275871	0.27326133346368
RELN	0	1	-1.77032131966355	0.0766736284682357	0	0.273586646099559
RHOT2	0	1	-1.76872264996832	0.076940170505326	0	0.274270715924596
SP100	-0.178923056591964	0.857998118373371	-1.69702759996577	0.0896914426306375	-0.544320148396645	0.274308976375849
RLF	-0.460504082643423	0.645154441728705	-1.55723100956797	0.119415648506285	-0.786973902893016	0.274530624136577
ZNF41	-1.23663460996253	0.216222764843781	-0.9217614120462	0.356653039431273	0	0.274722767151433
ADAM11	0	1	-1.76630164419765	0.077345255906341	-0.138286198461997	0.275308584948297
VPS72	0	1	-1.76591225729648	0.0774105704827712	-0.871050214902342	0.275475728471669
ZNF630	1.65070614363188	0.0987985927350117	0.267630313001973	0.788983895446593	0	0.276855327096769
RNF10	0	1	1.76222572303814	0.0780311676655896	-0.676195436823814	0.277061127215303
GAPVD1	0	1	1.76194955496091	0.0780778208826302	0	0.277180109157183
TNIK	0	1	-1.76121544122689	0.0782019455215522	0	0.277496534487415
ZNF689	-1.44348502684143	0.148883887420973	-0.63439032732874	0.525826120533888	-0.632109157195003	0.277713340331686
OR4C13	0	1	-1.75937959947921	0.0785130546155967	0	0.278288765783221
ARHGEF4	0	1	-1.75927918493673	0.0785301002774627	-0.499847862573947	0.278332136455417
KDM6A	0	1	-1.75913560563717	0.0785544785145603	0.395155957713202	0.278394157569293
GFI1B	1.24829053474585	0.211924679222669	0.894230776526708	0.371198428677138	0	0.278678059371403
HESX1	-0.43412046699142	0.664200963668844	-1.5609513277136	0.118535235341227	0	0.278843576426331
ZFP28	-0.816344582367845	0.414303082620486	-1.30832899542437	0.190761744515969	-0.750333739459045	0.279610497720348
ZNF343	-0.61595828550522	0.537922051607196	-1.44916616868457	0.14729118296094	0	0.280112742820107
ZNF77	-1.37783811455306	0.168253275351537	-0.720732179591469	0.471074309582871	-1.03450954361924	0.280185300887836
ZNF274	-0.0614780924034336	0.950978461127605	-1.73104955124327	0.0834429270672226	0	0.280420068240941
KRIT1	0	1	-1.75376575721745	0.079470652799775	0	0.280719548979876
BHLHE41	0.911760240934872	0.361894944385645	1.22744052033343	0.219657064555968	0	0.280775583042566
DPYSL2	0	1	1.75292862279725	0.0796142597677268	0	0.281083084920391
STRADB	0	1	-1.752701800658	0.079653206475776	-0.967752679689553	0.281181632457449
LCORL	-1.00988025394983	0.312552664107348	-1.13516220668897	0.256307361355665	0	0.28233490666587
HES3	0	1	-1.74902508761386	0.080286682940745	-0.949857067444266	0.282781861802994
ARL14	0	1	-1.74892332758062	0.0803042736465807	0	0.282826226301425
KSR1	0	1	-1.74849684878123	0.0803780307887903	0	0.283012202969399
GTF2IRD2	0.0836191135675517	0.933359269728796	-1.7156081644169	0.0862337831879888	-0.563032732019199	0.28328709632628
CBFB	0	1	-1.74672166098925	0.0806856311333554	0.209375840996203	0.28378708003245
AXL	0	1	1.74671446320654	0.0806868802912944	0	0.283790224396615
NFATC4	0	1	1.74582535158048	0.0808413043137552	-0.29417308315295	0.28417878966855
SOX9	0	1	1.74570819772539	0.0808616698873114	0.595980597462279	0.284230011963749
SKAP2	0	1	1.74518255243757	0.0809530973151969	-0.318711017205529	0.284459901682108
GAL	0	1	-1.74499822395146	0.0809851781188858	-0.761116696436446	0.284540542788325
MAPK1	0	1	-1.74460190019977	0.0810541898471109	0	0.284713973620958
KLF12	-1.29966131526143	0.193717074580753	-0.808242020608071	0.418951272131416	0	0.284974781679437
SP110	-0.286707238105269	0.774336494960592	-1.62144214371726	0.104922848618178	-1.06650120117679	0.285194669093796
GATAD2B	-1.06267008516323	0.287931591580499	-1.07525479253603	0.282260670133219	-0.905483883083614	0.285260366784465
ZNF681	-1.16380089450295	0.244504709574464	-0.968049950780807	0.333019423772213	0	0.285644380404353
HHEX	1.04584856390642	0.295630955314637	-1.08988450730847	0.275764021974035	0	0.285894032965425
SIGIRR	0	1	-1.74188241881187	0.081529020935403	-0.81816319607065	0.285905663824327
ZNF470	-0.522090803444326	0.60160710935457	-1.49260358635508	0.135540984027194	0	0.28593925044458
TCF20	-0.730924627121305	0.464825192597638	-1.3537450785979	0.175817721018252	-0.772315855590596	0.286395470961074
RAB13	0	1	-1.74040854570532	0.0817873060363549	0	0.286552723249385
MAPRE2	0	1	-1.73988683729105	0.0818788903963508	-0.898916598067209	0.286781965638094
GTF2E2	0	1	-1.73977963230786	0.0818977202117382	0	0.286829085351039
HNF4G	0	1	-1.73727008105795	0.0823395099531187	0	0.287933379347144
OTUD7B	0	1	1.73702172294718	0.0823833366175782	0	0.288042798668635
RASGEF1A	0	1	1.73603858038647	0.0825570131188164	0	0.288476176899051
ZNF169	-1.22381555347811	0.221021815597408	-0.887796807592922	0.374650060472609	0	0.289096434239777
BRD7	0	1	1.73429909531702	0.0828650279282083	0	0.289243873935446
HEY1	-0.0358317338891075	0.971416529322919	1.72009380621219	0.0854153914317348	-0.578431631249502	0.289515010421054
MYSM1	-0.772941369228729	0.439557080181465	-1.31406655674611	0.188823807345612	0	0.289577034107454
ZC3H14	0	1	-1.73349309671129	0.0830080634321021	0	0.289599986511191
ZNF396	1.73314816535974	0.0830693373254302	-0.000432497205583356	0.999654917167833	0	0.289681135696021
ZEB2	-1.64423364211643	0.100127950287535	-0.215413920128968	0.829444618058238	0	0.289705815201028
AATF	0	1	-1.73248669999616	0.0831869431047499	0.631842868713811	0.29004499277391
MYH9	0	1	-1.73125046372326	0.0834071023576529	-0.655144039631204	0.29059216397983
RBM15	0	1	-1.7311899602055	0.0834178894303482	0	0.290618958606187
LMO4	0	1	-1.72932810927418	0.0837503885352112	0	0.291444188853189
RAB1B	0	1	-1.72899804747937	0.0838094445309712	-0.484752155043527	0.291590621854992
ARTN	0	1	1.72889908324095	0.0838271581828367	-0.208763570164757	0.291634535838484
ZDHHC9	0	1	-1.72865689986025	0.0838705194764464	0	0.291742017196236
MAP4K1	0	1	-1.72811458992095	0.0839676822560138	-0.422885649090265	0.291982777050309
TEC	0	1	-1.72781750656598	0.0840209477153483	0	0.29211471592215
BCLAF1	0	1	-1.72642832934249	0.0842703828612818	-0.698713192193829	0.292732119351225
ZNF552	-0.954892240377646	0.339632194231722	-1.15433985332359	0.248360863524188	0	0.292932358621602
MKNK2	0	1	1.72597270741103	0.0843523229141734	-0.735414020499298	0.292934776668486
RNF141	0	1	-1.72567712578742	0.0844055154378408	-0.677811013092045	0.29306629186925
IRF1	-0.669026131467328	0.503478808813965	-1.37965852716528	0.167691807919934	-0.591439688179983	0.293125016915835
PTPRH	0	1	1.72524188584217	0.0844838901155788	0	0.293260007299808
ASAP1	0	1	1.72347263507104	0.084803089637139	0.453287781346514	0.294048209127383
HES1	-1.54828295268608	0.121554186968546	0.387595339724531	0.698315518208256	0	0.29424577597093
BTAF1	0	1	-1.72165114867095	0.085132731675589	-0.567533238766014	0.294860935719596
CASP8AP2	0	1	-1.72136740311054	0.0851841754515804	0	0.294987654169375
FABP4	0	1	1.72027860107205	0.0853818112955632	0.941544758201703	0.295474190224811
PDK3	0	1	1.71996136397669	0.0854394648388952	-0.719116477795788	0.295616034351763
PLEKHG5	0	1	1.71885788779956	0.0856402518405263	-0.798311396407776	0.296109724022539
TCF4	-0.661895909884704	0.508037933241255	-1.37428261116456	0.169353962549614	0	0.297086889270726
BRCC3	0	1	-1.71598847782371	0.086164151316427	-0.443113543757068	0.297395660103556
