TF	nes_1	pval_1	nes_2	pval_2	nes_3	pval_3	combine_nes	fisher_pval
OR52B6	0	1	0	1	-1.93073604253409	0.0535157032695321	-0.643578680844696	0.439563454455998
KLF13	0.751319045004785	0.452460670160293	0	1	1.56108776922921	0.118503043478868	0.770802271411332	0.440001463418129
THAP3	-1.92924162842138	0.0537008724617265	0	1	0	1	-0.643080542807128	0.440356143571429
ITGAX	0	1	0	1	1.92794723814711	0.0538616892290543	0.642649079382371	0.441043067329999
ING4	0	1	0	1	-1.92747803362974	0.0539200830111699	-0.642492677876579	0.441292147099972
ZNF227	-0.581247367753144	0.56107374744766	0	1	-1.66397202661957	0.096118019716059	-0.748406464790904	0.441331434880166
GPR68	0	1	0	1	1.9270423617536	0.0539743508690832	0.642347453917866	0.44152346209616
ZFP2	-1.14117107187711	0.253798739972492	0	1	-1.24613350566322	0.21271538581991	-0.795768192513444	0.441576916446076
ZNF468	1.43809837442807	0.150406143815448	0	1	0.916579076794793	0.359363252568083	0.784892483740953	0.441847525842327
GPR150	0	1	0	1	-1.92630557057405	0.0540662302772402	-0.642101856858018	0.441914732096634
SCRT1	0	1	0	1	-1.92600679699416	0.0541035251502327	-0.64200226566472	0.442073422896854
ARHGAP26	0	1	0	1	-1.92575619176959	0.054134823888311	-0.641918730589862	0.442206542088579
SRA1	0	1	0	1	-1.92526519389741	0.0541961896930888	-0.641755064632471	0.44246738882309
PLEKHA1	0	1	0	1	1.92520855620596	0.0542032721071976	0.641736185401988	0.442497480894145
FABP4	0	1	0	1	1.92365983231407	0.0543972359974051	0.641219944104689	0.443320556194346
ZNF354B	-0.503201923802915	0.614822312379658	0	1	-1.70289758190447	0.088587236644283	-0.735366501902462	0.443609368803277
ARNT	1.45310132631017	0.146195622879198	0	1	0.890224253853091	0.373345483907402	0.781108526721088	0.44410050201503
SHISA5	0	1	0	1	1.92191655519947	0.0546162583497008	0.640638851733155	0.444247545603698
ZNF559	-0.929776253621572	0.352486943712917	0	1	-1.42201311048595	0.15502244497695	-0.783929788035839	0.444362190319695
MITF	0.645768239300182	0.518429459783897	-0.915788261607925	0.359777961406931	-1.04968563395308	0.293862670885937	-0.439901885420273	0.445070116476051
NLRP3	0	1	0	1	-1.92033887752852	0.0548151086518965	-0.640112959176175	0.445086946825308
CPS1	0	1	0	1	1.92021345469708	0.0548309428027292	0.640071151565694	0.445153696909657
TBC1D3B	0	1	0	1	-1.92012866211558	0.0548416497012793	-0.640042887371861	0.44519882514217
STAM	0	1	0	1	-1.91946856908081	0.0549250603614303	-0.63982285636027	0.445550182921515
DDX1	0	1	0	1	-1.91848055813822	0.0550501050074573	-0.639493519379408	0.446076230732906
ZNF135	-1.37603703843609	0.168810166519779	0	1	-0.981314586788776	0.32643763166192	-0.785783875074955	0.446311069783305
BCR	0	1	0	1	-1.91802218350163	0.0551081983658274	-0.639340727833878	0.446320342180196
ZBTB49	-1.15095293948163	0.24975159671362	0	1	-1.22468177724231	0.22069514264364	-0.791878238907982	0.446365561558517
ZNF697	-1.20360812218997	0.228741078696594	0	1	-1.17132607075312	0.241467735973173	-0.791644730981031	0.446846641585306
SMAD9	1.14969592429595	0.250269133604202	0	1	1.22443333085086	0.22078880207578	0.791376418382272	0.446943221721181
TBX10	1.88030461302902	0.0600665749718179	0	1	-0.0999032104141103	0.920421167563074	0.593467134204971	0.447068665234216
DNAJB6	0	1	0	1	-1.91646082678116	0.0553064648170989	-0.638820275593721	0.447152133441953
ILF3	0	1	0	1	-1.91638064055507	0.0553166631696176	-0.638793546851691	0.447194863072203
ZNF611	-0.438355297270956	0.661128746367052	0	1	-1.72973218383557	0.0836781357543396	-0.72269582703551	0.447217309386487
RNF14	0	1	0	1	-1.91578159502254	0.0553929013865718	-0.638593865007513	0.44751411790938
ZFP1	-1.15464102275444	0.248237460260094	0	1	-1.216335019846	0.223857326304643	-0.790325347533482	0.4482536212885
TNFSF12	0	1	0	1	1.91417456331172	0.0555978547609038	0.638058187770572	0.448370876256965
RP1	0	1	0	1	-1.91394483941317	0.0556272042321235	-0.637981613137723	0.4484933857154
POU5F1	1.52614319026089	0.126974207846018	0	1	0.775271083898864	0.438179492196923	0.767138091386585	0.448536325933565
MLXIP	-1.37027211766365	0.170601973392445	0	1	-0.981785718114097	0.32620542560041	-0.784019278592582	0.448593887439261
SSBP2	0	1	0	1	-1.91369147188108	0.055659589376755	-0.637897157293693	0.448628514650906
PRDM1	-0.774033885625701	0.438910752896855	0	1	-1.52666011880631	0.126845549255399	-0.766898001477337	0.448688107149108
BID	0	1	0	1	-1.91254017287722	0.0558069450001223	-0.637513390959074	0.449242678107772
OR4C16	0	1	0	1	-1.91131525691226	0.0559640795651721	-0.637105085637419	0.449896362216771
RAB37	0	1	0	1	1.9112600519307	0.0559711700349217	0.637086683976899	0.449925828736177
RUNX2	0.845754707446761	0.397689597084767	0	1	1.47230901807243	0.140937449160336	0.772687908506396	0.450250587444259
ITPKA	0	1	0	1	-1.91053781306779	0.0560640025780984	-0.636845937689264	0.450311382772878
XPR1	0	1	0	1	1.91021209693435	0.0561059102399416	0.636737365644785	0.450485289383557
SRGAP1	0	1	0	1	-1.90843992244371	0.0563343811023161	-0.63614664081457	0.451431804544146
M6PR	0	1	0	1	-1.9079405662595	0.0563988983960393	-0.635980188753168	0.451698605279312
ACVR1	0	1	0	1	1.90775695099844	0.0564226371239653	0.635918983666145	0.451796719490326
ATF5	-1.01362886703846	0.310759877910242	0	1	-1.33594829187406	0.1815661749356	-0.783192386304175	0.451800212376206
POMC	0	1	0	1	1.9070831983841	0.0565098146029545	0.635694399461365	0.452156785317326
NR2F2	0	1	0.702075465726242	0.482632101783043	1.56613731234531	0.117316474584167	0.75607092602385	0.452614199211962
IGF2R	0	1	0	1	-1.90556906679038	0.0567061386480228	-0.635189688930126	0.452966241262606
MED14	0	1	0	1	-1.90519987442335	0.0567540945317816	-0.635066624807785	0.453163669493709
IL10RA	0	1	0	1	1.90384733266982	0.0569300700089385	0.634615777556608	0.453887142966744
GPRC5B	0	1	0	1	1.90312654822895	0.0570240345565495	0.634375516076317	0.454272812803005
DNAJA1	0	1	0	1	-1.90263791319573	0.0570878084644063	-0.634212637731909	0.454534314912121
CCL26	0	1	0	1	-1.90260455635665	0.0570921641746636	-0.63420151878555	0.454552167865677
NOD2	0	1	0	1	1.90217145907599	0.0571487427831197	0.634057153025329	0.454783982847062
DUSP9	0	1	0	1	1.90214191786349	0.0571526036623439	0.634047305954498	0.454799795871267
ZNF397	-1.06545402536857	0.286670519867129	0	1	-1.28299123974061	0.199495145210606	-0.782815088369727	0.454950371180576
OR1S1	0	1	0	1	-1.90176398851706	0.0572020161613644	-0.633921329505688	0.455002109027422
EDAR	0	1	0	1	1.90153122661473	0.057232466371474	0.633843742204909	0.455126722689748
PIP4K2B	0	1	0	1	1.90084285788862	0.0573225985503996	0.633614285962874	0.455495305829704
LRPPRC	0	1	0	1	-1.90056173673548	0.0573594413341148	-0.633520578911827	0.455645852609526
BTK	0	1	0	1	-1.89994602987481	0.0574402025826238	-0.633315343291604	0.455975622204456
ZNF570	-1.56832243936302	0.116805901682066	0	1	-0.686345813265382	0.492495065696855	-0.751556084209469	0.456326946747122
IGFBP3	0	1	0	1	1.89895981067532	0.0575697603286003	0.63298660355844	0.456503963443703
ZNF595	-1.54005774936458	0.123546277348921	0	1	-0.728997233867489	0.466003354529666	-0.756351661077356	0.456517081485302
U2AF2	0	1	0	1	-1.89892616707394	0.0575741843066204	-0.632975389024646	0.456521989877766
OR2G3	0	1	0	1	-1.89850668783598	0.0576293676227096	-0.632835562611994	0.456746764455333
PLXNB3	0	1	0	1	1.89845308639582	0.0576364221645586	0.632817695465272	0.456775488382492
RASGRF2	0	1	0	1	1.89804405805615	0.0576902784591678	0.632681352685383	0.45699469349073
PRMT1	0	1	0	1	-1.89782665722644	0.057718920400759	-0.632608885742146	0.457111213073431
FLYWCH1	-0.554237660233197	0.579416207735139	0	1	-1.64557603109684	0.0998510772808371	-0.733271230443345	0.457665601644389
SOX21	0	1	0	1	-1.89626869910333	0.0579245230278158	-0.632089566367778	0.457946446151316
HDAC8	0	1	0	1	-1.89610436947935	0.0579462449345205	-0.632034789826449	0.458034566889338
EGR2	1.0039187413337	0.315417782325546	0	1	1.32896331070461	0.183860074622771	0.777627350679437	0.458223096472446
WWOX	0	1	0	1	1.89452092949812	0.058155898999159	0.631506976499374	0.458883894364383
PBX2	-1.14863765517291	0.250705423297413	0	1	-1.19507307671651	0.232058479963329	-0.781236910629805	0.458974594183783
ZC3H12B	0	1	0	1	-1.89356522419501	0.0582827430977895	-0.631188408065003	0.459396706655927
NR2F1	0	1	0	1	1.89288320988628	0.0583734025649003	0.630961069962094	0.459762748754102
ZNF154	-0.842073291820901	0.399746929962931	0	1	-1.45350871212784	0.146082562545024	-0.765194001316246	0.459854150217232
ASB3	0	1	0	1	-1.89186067587318	0.0585095464257072	-0.630620225291061	0.460311685235827
TSC2	0	1	0	1	-1.891645214871	0.0585382672940356	-0.630548404957	0.460427373757683
KAT2A	0	1	0	1	-1.89100529665953	0.0586236371832568	-0.630335098886509	0.460771010236055
AR	-1.27677959643107	0.201680070893508	-0.330053064423417	0.741359866919638	0.855151567219038	0.392467244816537	-0.250560364545148	0.461000608689889
PLEKHG5	0	1	0	1	1.89008773321485	0.0587462274220664	0.630029244404949	0.46126385189804
GPBP1L1	-0.728983202133727	0.466011937814948	0	1	-1.52940464418794	0.126164161849082	-0.75279594877389	0.461455734731675
CXCR4	0	1	0	1	1.88956045208375	0.0588167706009276	0.629853484027918	0.461547123289219
APBB1IP	0	1	0	1	1.88933846719031	0.058846490248288	0.629779489063437	0.461666392954189
HMGN3	-1.88919163236282	0.0588661555503865	0	1	0	1	-0.629730544120941	0.461745289557304
PHIP	0	1	0	1	-1.887951974934	0.0590323980288663	-0.629317324978001	0.462411506682949
SNAI2	-0.450527078592674	0.652330433573277	0	1	-1.69254463062605	0.0905421780135081	-0.71435723640624	0.462535673443794
ZC3H12C	0	1	0	1	1.88759798810437	0.0590799403924433	0.629199329368122	0.462601788998523
TBX1	-0.865217593169265	0.38691937088109	0	1	-1.42963419657609	0.152822035447585	-0.764950596581785	0.462801252767308
GEM	0	1	0	1	-1.88682044339348	0.059184480473458	-0.628940147797825	0.463019817025925
ZNF182	-1.01851665237119	0.308432491194731	0	1	-1.30499516215529	0.191894495139098	-0.774503938175494	0.463027876172661
BLZF1	0	1	0	1	-1.88652047173782	0.0592248523710303	-0.628840157245939	0.463181113727801
ANXA5	0	1	0	1	1.88616213971014	0.0592731086960847	0.628720713236713	0.463373808812638
VIP	0	1	0	1	-1.88612063226124	0.0592787005835826	-0.628706877420412	0.463396130918158
PDE3A	0	1	0	1	-1.88588728223025	0.0593101456718487	-0.628629094076748	0.46352162797101
KDM1A	0	1	0	1	-1.88574638977327	0.0593291383389544	-0.628582129924423	0.463597404711656
ATXN3L	0	1	0	1	-1.8842474185554	0.0595315161938928	-0.6280824728518	0.464403784730097
ZNF385A	-0.703141437972157	0.481967610424422	0	1	-1.53954192570336	0.123672050746758	-0.747561121225173	0.464699771284912
IQSEC1	0	1	0	1	1.88262239892206	0.0597515586646576	0.627540799640687	0.465278347674699
CD3E	0	1	0	1	-1.88159056875661	0.0598916277427718	-0.627196856252202	0.465833864891566
GLI2	0	1	-0.870676375397339	0.383930881347465	-1.41810537326854	0.156160002748401	-0.762927249555293	0.466083501682778
OPCML	0	1	0	1	-1.88066891407314	0.0600169708467211	-0.626889638024381	0.466330196590099
LTB	0	1	0	1	-1.88063271326954	0.0600218985165429	-0.626877571089848	0.466349694043377
ZNF93	-1.55398274471934	0.120188532630619	0	1	-0.67515877267433	0.499574896612254	-0.743047172464555	0.466433861362264
PDGFRB	0	1	0	1	1.87995083512608	0.0601147787717429	0.626650278375361	0.466716983288404
KCNH2	0	1	0	1	1.87985320621775	0.0601280867867543	0.626617735405918	0.466769575947991
TRIO	0	1	0	1	-1.87925781183532	0.0602092992109339	-0.626419270611774	0.467090344331815
SMARCD2	0	1	0	1	-1.87885428096022	0.0602643929375282	-0.626284760320075	0.467307775246029
THRA	-1.55064133932837	0.120987659516045	0	1	-0.676563858737804	0.498682716368934	-0.742401732688725	0.467584074113144
PLCL1	0	1	0	1	1.87677034755397	0.060549576202405	0.625590115851325	0.468431011504602
ZNF558	1.46674127562836	0.142446449993521	0	1	-0.796976071752262	0.425464928325362	0.223255067958698	0.468652674585225
NOS3	0	1	0	1	1.87385592326511	0.0609502859885249	0.624618641088371	0.470002906840326
VENTX	1.12244738834754	0.261672265294294	0	1	1.19270099711678	0.232986495000257	0.771716128488106	0.470064805457595
WNK2	0	1	0	1	1.87311836996575	0.0610520411974023	0.624372789988582	0.47040089383962
PMF1	0	1	0	1	-1.87305553792727	0.0610607162066291	-0.624351845975757	0.470434801756711
PC	0	1	0	1	1.87243259631815	0.061146778924367	0.624144198772718	0.470771007634828
ZNF225	-1.60160214083899	0.109243617111967	0	1	-0.582866718250656	0.559983026916247	-0.728156286363216	0.470879507135821
ZSCAN5A	-0.399190621453135	0.689752753127258	0	1	-1.70168851384095	0.0888137747343694	-0.700293045098028	0.471211021016457
MYPOP	-1.40086922122689	0.161253184229594	0	1	-0.877556271895445	0.380184568497074	-0.759475164374112	0.471392008205583
ITGA6	0	1	0	1	-1.87078908161483	0.06137432157638	-0.623596360538278	0.471658279070657
SIRT3	0	1	0	1	-1.87073945123911	0.061381203734187	-0.623579817079702	0.471685078363028
MAP2K4	0	1	0	1	1.86809671264464	0.0617485916920624	0.622698904214879	0.473112578701676
STK3	0	1	0	1	-1.86763600374166	0.0618128244096084	-0.622545334580553	0.473361530912803
PPM1A	0	1	0	1	1.86587341882926	0.062059077321203	0.621957806276422	0.474314234992184
OR6K2	0	1	0	1	-1.86414283788718	0.0623016481470266	-0.621380945962393	0.475250038210255
ZNF22	-0.536209655675957	0.591813661004163	0	1	-1.61967426598319	0.105302266996699	-0.718627973886383	0.475318111600732
WT1	-0.598295119778922	0.549643032350489	1.23028032152846	0.218592150710448	-0.644604276430108	0.519183662879993	-0.00420635822685596	0.475546737476088
PPP1R10	0	1	0	1	-1.86330770163145	0.0624189872044635	-0.621102567210484	0.475701773705571
CLEC1A	0	1	0	1	1.86175004550246	0.0626383308117946	0.620583348500821	0.47654456973113
MAPRE3	0	1	0	1	1.86101424396382	0.0627421652190625	0.620338081321274	0.476942795689539
SMARCE1	0	1	0	1	1.86048907228262	0.0628163630954759	0.620163024094206	0.477227068033069
UBP1	-1.02828452178738	0.303816009749706	0	1	-1.26186393898065	0.206997749918146	-0.763382820256009	0.477506006551501
RCOR3	0	1	0	1	-1.8598911161506	0.0629009324942136	-0.619963705383533	0.477550780757679
BAZ1B	0	1	0	1	-1.85925756604435	0.0629906386519092	-0.619752522014785	0.477893812098908
PIP5K1A	0	1	0	1	1.8590351512323	0.0630221560660235	0.619678383744101	0.478014249048972
TICAM1	0	1	0	1	-1.85862075398095	0.0630809132275731	-0.619540251326984	0.478238660470379
TRIM16	0	1	0	1	-1.85844457446925	0.0631059073388104	-0.619481524823084	0.478334074701389
RRAD	0	1	0	1	-1.85770353363695	0.063211126438141	-0.619234511212317	0.478735445535133
EWSR1	0	1	0	1	-1.85689407557068	0.0633262256259373	-0.618964691856894	0.479173951315016
RGS9	0	1	0	1	1.85656171889202	0.0633735345119117	0.618853906297339	0.479354021593041
SF3B1	0	1	0	1	-1.85638378111623	0.0633988748376559	-0.618794593705411	0.479450433577356
GIT2	0	1	0	1	-1.85403411468226	0.0637342794975894	-0.618011371560755	0.480723916752734
TBC1D1	0	1	0	1	-1.85311735313602	0.0638655400941113	-0.617705784378672	0.481220969431196
CCR10	0	1	0	1	1.85288190904622	0.0638992866482058	0.617627303015407	0.481348639598209
MAP4K4	0	1	0	1	-1.8527356462423	0.0639202581298264	-0.617578548747434	0.481427954335148
ITGA4	0	1	0	1	-1.851782444189	0.0640570696007462	-0.617260814729667	0.481944915200204
ZNF598	-1.24105647379662	0.214584887282347	0	1	-1.0393589102155	0.298637846429137	-0.760138461337371	0.482043442623562
JARID2	0	1	0	1	-1.85136394256065	0.0641172127655854	-0.617121314186884	0.482171920161248
ZNF714	-1.08102978512357	0.279683864646273	0	1	-1.20189252784852	0.229405169826772	-0.760974104324031	0.482336808782471
JUNB	-1.83685075537351	0.0662319307369299	0	1	0.0390052752148922	0.968886182802664	-0.599281826719538	0.482375567738315
OR2G2	0	1	0	1	-1.8485615333228	0.0645211514690782	-0.616187177774266	0.483692544397691
NFYB	-1.22132663807396	0.221962371462967	0	1	-1.0556631346584	0.291122145449923	-0.758996590910788	0.484056704613973
PSTPIP1	0	1	0	1	1.84774645774411	0.0646390297956987	0.615915485914702	0.484134987387328
PARD3	0	1	0	1	1.8477424155355	0.0646396148328793	0.615914138511834	0.484137181788783
RIC8B	0	1	0	1	-1.84755038451675	0.0646674129129547	-0.61585012817225	0.484241432205523
CCL18	0	1	0	1	-1.84715228747475	0.0647250721801847	-0.615717429158251	0.484457565946233
SPOP	0	1	0	1	-1.84704752661451	0.064740252500096	-0.615682508871505	0.484514445452058
OR10V1	0	1	0	1	-1.84684849250327	0.064769101530946	-0.615616164167755	0.484622513728638
TOPORS	-1.03376848263906	0.301244409101843	0	1	-1.23890122986533	0.215382078175079	-0.757556570834797	0.485047512408417
DDX54	0	1	0	1	-1.84476829826049	0.0650712508470559	-0.614922766086831	0.48575225402844
MEF2D	-1.19692328903524	0.231336455832598	0	1	-1.07673758147847	0.281597517765985	-0.757886956837904	0.486022839207556
DAPK3	0	1	0	1	1.84311895843469	0.0653116438865509	0.614372986144898	0.4866483474251
TAS2R42	0	1	0	1	-1.84292303213132	0.0653402489584721	-0.614307677377106	0.486754815230744
RAMP3	0	1	0	1	-1.84277710875934	0.0653615603574509	-0.614259036253112	0.48683411384576
TRAF3IP2	0	1	0	1	1.84269858551071	0.0653730306679703	0.614232861836905	0.486876786431907
CHN1	0	1	0	1	1.84048999415135	0.0656963319229726	0.613496664717118	0.488077299470215
NDFIP2	0	1	0	1	1.84039629522052	0.0657100769892357	0.613465431740173	0.48812824275468
OR10Q1	0	1	0	1	-1.83980020214143	0.0657975757585352	-0.613266734047144	0.48845235567214
YY1AP1	0	1	0	1	-1.83886641662186	0.065934836453126	-0.612955472207285	0.488960158978382
CCDC17	-1.83815579801364	0.066039451042685	0	1	0	1	-0.612718599337881	0.48934666439911
HMGA2	-0.0827489244640732	0.934051182139764	0	1	1.80688335901337	0.0707804677142239	0.574711478183098	0.489616574910901
RGS18	0	1	0	1	1.83706969921233	0.0661996066568116	0.61235656640411	0.489937497624594
TCEAL3	0	1	0	1	1.83662120222008	0.0662658351007609	0.612207067406694	0.49018151462083
ZNF579	-0.912582228608226	0.361462304434332	0	1	-1.33018500936584	0.183457322019341	-0.74758907932469	0.490354838315236
RAB6C	0	1	0	1	1.83615010695086	0.0663354593473201	0.612050035650288	0.490437849667813
YWHAE	0	1	0	1	-1.83558911683808	0.0664184479551731	-0.611863038946027	0.490743129210208
CBX8	0	1	0	1	-1.83530097432288	0.0664611067985483	-0.611766991440962	0.490899943372424
TNXB	0	1	0	1	1.83529245426075	0.0664623685177877	0.611764151420249	0.490904580329262
SAFB	-0.629531319887803	0.5290012709361	0	1	-1.53052355072378	0.125887188627743	-0.720018290203861	0.491389755683187
DNMT3A	0	1	0	1	-1.83367432725538	0.0667023516983137	-0.611224775751792	0.491785366002642
PIK3R3	0	1	0	1	1.83298166540595	0.0668052977264098	0.61099388846865	0.4921624810896
BRWD1	0	1	0	1	-1.83253283368758	0.0668720746205576	-0.61084427789586	0.492406870689878
KDR	0	1	0	1	1.83212389355135	0.0669329643081462	0.610707964517118	0.492629557106752
ADAM17	0	1	0	1	-1.83172511923463	0.0669923842920427	-0.610575039744876	0.492846724101846
PTPRJ	0	1	0	1	1.83153502983489	0.0670207241372526	0.610511676611631	0.492950249825385
PLXNA4	0	1	0	1	1.83125740310459	0.0670621323865263	0.610419134368195	0.493101456322861
RGS7BP	0	1	0	1	1.83086962841887	0.0671200045399765	0.610289876139623	0.493312666726043
KIR3DL1	0	1	0	1	1.830571807319	0.0671644797721058	0.610190602439666	0.493474892075319
ZNF461	1.11105283368915	0.266545608340773	0	1	1.14540367514144	0.252041976640515	0.752152169610198	0.49353397060703
IL6	0	1	0	1	1.83022463172191	0.0672163559940376	0.610074877240636	0.493664012373688
PIKFYVE	0	1	0	1	-1.82986604783964	0.067269971499164	-0.609955349279881	0.493859359825311
CASP2	0	1	0	1	-1.82966861206734	0.0672995071411867	-0.60988953735578	0.493966923306767
CALM1	0	1	0	1	1.8291694893138	0.0673742216054516	0.609723163104599	0.494238863795601
TFDP2	-0.928872977112438	0.352954918883671	0	1	-1.30763827145176	0.19099602952277	-0.7455037495214	0.494379875312456
KIFAP3	0	1	0	1	-1.82868806793702	0.067446350978979	-0.609562689312341	0.494501183214462
ATP2A2	0	1	0	1	-1.82859764575088	0.0674599056465525	-0.609532548583628	0.494550455475162
HRH2	0	1	0	1	1.82853582553557	0.0674691740479348	0.609511941845189	0.494584142600719
IL1RAPL1	0	1	0	1	-1.82753435694942	0.0676194653441416	-0.609178118983141	0.495129915815081
ZNF518B	-0.853443586309948	0.39341335935339	0	1	-1.36536800892564	0.172137413460214	-0.739603865078529	0.495498695944388
NOTCH3	0	1	0	1	-1.82639561818852	0.0677906914294605	-0.608798539396172	0.495750615930223
ZNF277	-1.173811166533	0.240470670296475	0	1	-1.07519703176159	0.282286524077394	-0.749669399431529	0.496079796465722
NMBR	0	1	0	1	-1.82539191195007	0.0679419089586639	-0.608463970650024	0.496297816365146
SPIC	0.0961615214451996	0.923392290583459	0	1	1.78831384831515	0.0737253868606363	0.628158456586783	0.496787534005729
DR1	-1.00711601553713	0.313879025724656	0	1	-1.23482923340649	0.216894065088243	-0.747315082981208	0.496791303070903
KHDRBS3	0	1	0	1	1.82436847719523	0.0680963843096004	0.608122825731744	0.496855871163679
ZNF781	0.543449441308436	0.586820392399466	0	1	-1.56975326432766	0.116472524230233	-0.342101274339741	0.49776446723634
FST	0	1	0	1	-1.82228557072876	0.0684116664388486	-0.607428523576254	0.497991934842189
SMARCC1	0	1	0	1	-1.8222854085099	0.06841169103999	-0.607428469503301	0.49799202333569
CELSR3	0	1	0	1	1.82117411196584	0.0685803943782293	0.607058037321946	0.498598313770529
ZNF614	1.33627492780591	0.181459428343631	0	1	-0.881435341004198	0.378082236353691	0.151613195600569	0.498692343782488
ZGLP1	-1.68982068636272	0.0910622649774566	0	1	-0.311630034051061	0.755321706223559	-0.667150240137928	0.499318902332871
CD33	0	1	0	1	-1.8198043552804	0.0687888042555187	-0.606601451760133	0.49934576748439
IRF8	1.44788970139237	0.147647900316093	0	1	0.726955636846897	0.467253132704359	0.724948446079755	0.50006196960057
ARFGEF1	0	1	0	1	-1.81807767236257	0.0690522620511232	-0.606025890787523	0.500288230520923
PRMT3	-1.81805968589109	0.0690550107885178	0	1	0	1	-0.606019895297031	0.500298049345311
MRAS	0	1	0	1	1.81792312096108	0.0690758839137391	0.605974373653694	0.500372601146939
MCTP2	0	1	0	1	-1.81767969524635	0.069113102917939	-0.605893231748782	0.500505493123277
HOXD3	0	1	0	1	1.81604753500926	0.0693630806694542	0.605349178336422	0.50139666305338
SH2D3A	0	1	0	1	1.81566376922189	0.0694219650120237	0.605221256407297	0.501606235284362
OR4C12	0	1	0	1	-1.81488489989096	0.0695415995456854	-0.604961633296986	0.50203161023224
CD4	0	1	0	1	1.81475549561353	0.0695614924661171	0.604918498537844	0.50210228866365
GPR173	0	1	0	1	-1.81408867307924	0.0696640751232566	-0.604696224359747	0.502466518507321
CASS4	0	1	0	1	-1.81378015901689	0.0697115783219111	-0.604593386338964	0.502635046927628
GABRE	0	1	0	1	1.81342248203826	0.0697666846231357	0.60447416067942	0.50283044107587
PTGES2	0	1	0	1	1.8129042962174	0.069846583503569	0.604301432072466	0.503113538151754
LINGO1	0	1	0	1	1.81251339456972	0.0699069061726074	0.60417113152324	0.503327111777533
ZNF17	-1.13182567119825	0.257707732794759	0	1	-1.10005720689128	0.271307197385394	-0.743960959363177	0.503366242715528
TBC1D3H	0	1	0	1	-1.81129341698958	0.0700954441717656	-0.60376447232986	0.503993742254409
CHD1	0	1	0	1	-1.81091067176849	0.0701546803753749	-0.603636890589498	0.504202910435118
UBE2B	0	1	0	1	-1.81077590228804	0.0701755479752469	-0.603591967429346	0.504276564080287
RPL7L1	0	1	0	1	-1.8104425478746	0.0702271861904748	-0.603480849291532	0.504458753893981
ZNF649	0.620562504679295	0.534887516491129	0	1	-1.50893273051577	0.131315974464707	-0.296123408612158	0.504501392639605
ZNF85	0.350976875361963	0.72560569698186	0	1	-1.6600797733345	0.0968984053759682	-0.436367632657514	0.504750850078973
MAGI3	0	1	0	1	1.80957465411955	0.0703617734093165	0.603191551373182	0.504933130461328
ZFAND2B	0	1	0	1	-1.80871462304967	0.070495350006117	-0.602904874349889	0.505403269318658
BHLHE40	-1.58876358596089	0.112113777220075	0	1	-0.48319802516257	0.62895513742412	-0.690653870374486	0.505470742108507
ZNF335	0.770035977887314	0.441278551275569	0	1	-1.40507010280338	0.160000433364353	-0.211678041638688	0.50578784876652
RASL12	0	1	0	1	-1.80790721939392	0.0706209419676327	-0.602635739797974	0.505844692965921
ZBTB40	0.647410597080701	0.517366239268082	0	1	1.48885611407717	0.136525262100412	0.712088903719291	0.505889014355366
RB1	0	1	0	1	-1.80768501996369	0.0706555373619111	-0.602561673321229	0.505966182881895
AVPR1A	0	1	0	1	1.80760737319936	0.0706676298705571	0.602535791066453	0.506008637999652
TDG	0	1	0	1	-1.80479406443414	0.0711069135685541	-0.601598021478047	0.507547194896965
NPFFR1	0	1	0	1	-1.80340576976211	0.0713245121489966	-0.601135256587371	0.508306656124145
ZNF835	-0.912275894632696	0.361623500460877	0	1	-1.2894192290945	0.197252379911546	-0.733898374575733	0.508329608023011
FUBP1	0	1	0	1	-1.80326254507182	0.0713469919296037	-0.601087515023941	0.508385014890469
FASLG	0	1	0	1	1.80202576465936	0.071541352035937	0.600675254886452	0.509061725588754
ZNF512B	-0.353697472293875	0.723565617126856	0	1	-1.64989675535996	0.0989640544766578	-0.667864742551278	0.509289934950446
PTCH2	0	1	0	1	-1.80080142353345	0.071734184440393	-0.600267141177818	0.50973174092854
CDA	0	1	0	1	-1.80010338012375	0.0718443159903121	-0.600034460041251	0.51011379084781
OR7C1	0	1	0	1	-1.79996327382171	0.071866437492714	-0.59998775794057	0.510190477411483
ZC3H12A	0	1	0	1	-1.79979478948195	0.0718930470165886	-0.599931596493982	0.510282698430685
ANKZF1	-0.833361143896191	0.404641081853123	0	1	-1.3463354729995	0.178194350662798	-0.72656553896523	0.511015494666546
HDAC5	0	1	0	1	-1.79820389617041	0.0721447023769996	-0.59940129872347	0.511153583846032
ZNF585B	-1.4834304752309	0.137960075543377	0	1	-0.638677453648681	0.523032782948732	-0.707369309626526	0.511198301434237
GPR32	0	1	0	1	1.79794954932948	0.0721850030252302	0.599316516443161	0.51129283469342
BLK	0	1	0	1	1.79581204788272	0.0725244139860955	0.598604015960907	0.512463259528756
WASF2	0	1	0	1	-1.79563223297581	0.0725530260279886	-0.598544077658604	0.512561734445428
ZCCHC10	0	1	0	1	-1.7955612763878	0.0725643191407373	-0.598520425462602	0.512600594139432
ZNF774	-1.32323643112949	0.185756764232158	0	1	-0.854886430508003	0.392614023439586	-0.726040953879165	0.513858854437752
IGFBP2	0	1	0	1	1.7925079245215	0.0730516409353451	0.597502641507167	0.514273093556871
ZNF140	-0.64614130841836	0.518187845263571	0	1	-1.47215443451882	0.140979178742043	-0.706098580979061	0.514280131460404
