"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0005178"	"GO:0005178"	"integrin binding"	"1/78"	"71/7864"	0.508809029604318	0.670335589589454	0.660508511731979	"ITGA8"	1
"GO:0019209"	"GO:0019209"	"kinase activator activity"	"1/78"	"71/7864"	0.508809029604318	0.670335589589454	0.660508511731979	"ERBB4"	1
"GO:0004866"	"GO:0004866"	"endopeptidase inhibitor activity"	"1/78"	"72/7864"	0.513725351391931	0.670335589589454	0.660508511731979	"TFPI2"	1
"GO:0015079"	"GO:0015079"	"potassium ion transmembrane transporter activity"	"1/78"	"72/7864"	0.513725351391931	0.670335589589454	0.660508511731979	"KCNJ3"	1
"GO:1901702"	"GO:1901702"	"salt transmembrane transporter activity"	"3/78"	"274/7864"	0.514651787478103	0.670335589589454	0.660508511731979	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0008233"	"GO:0008233"	"peptidase activity"	"3/78"	"275/7864"	0.5171234753926	0.670335589589454	0.660508511731979	"ADAMTS9/PAPPA/PGA3"	3
"GO:0008324"	"GO:0008324"	"monoatomic cation transmembrane transporter activity"	"3/78"	"275/7864"	0.5171234753926	0.670335589589454	0.660508511731979	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0008528"	"GO:0008528"	"G protein-coupled peptide receptor activity"	"1/78"	"73/7864"	0.518593090430872	0.670335589589454	0.660508511731979	"AVPR1A"	1
"GO:0005506"	"GO:0005506"	"iron ion binding"	"1/78"	"74/7864"	0.523412720638341	0.670335589589454	0.660508511731979	"CYP2C19"	1
"GO:0008194"	"GO:0008194"	"UDP-glycosyltransferase activity"	"1/78"	"74/7864"	0.523412720638341	0.670335589589454	0.660508511731979	"UGT2B11"	1
"GO:0001653"	"GO:0001653"	"peptide receptor activity"	"1/78"	"75/7864"	0.528184711368791	0.672514254591659	0.662655237641385	"AVPR1A"	1
"GO:0030414"	"GO:0030414"	"peptidase inhibitor activity"	"1/78"	"76/7864"	0.53290952745728	0.674608014526845	0.66471830318675	"TFPI2"	1
"GO:0046914"	"GO:0046914"	"transition metal ion binding"	"5/78"	"488/7864"	0.536651958587079	0.674851256727245	0.66495797947169	"GATA5/ST18/ADAMTS9/CYP2C19/PAPPA"	5
"GO:1901981"	"GO:1901981"	"phosphatidylinositol phosphate binding"	"1/78"	"78/7864"	0.54221947270886	0.674851256727245	0.66495797947169	"JPH2"	1
"GO:0061135"	"GO:0061135"	"endopeptidase regulator activity"	"1/78"	"79/7864"	0.546805509329552	0.674851256727245	0.66495797947169	"TFPI2"	1
"GO:0004721"	"GO:0004721"	"phosphoprotein phosphatase activity"	"1/78"	"80/7864"	0.551346186307368	0.674851256727245	0.66495797947169	"PPP1R3C"	1
"GO:0016853"	"GO:0016853"	"isomerase activity"	"1/78"	"80/7864"	0.551346186307368	0.674851256727245	0.66495797947169	"HPGDS"	1
"GO:0015631"	"GO:0015631"	"tubulin binding"	"2/78"	"185/7864"	0.551590753215419	0.674851256727245	0.66495797947169	"CRYAB/GJA1"	2
"GO:0016773"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"3/78"	"294/7864"	0.562796844577788	0.684736160902976	0.674697971569863	"NRP2/CDK15/ERBB4"	3
"GO:0046943"	"GO:0046943"	"carboxylic acid transmembrane transporter activity"	"1/78"	"85/7864"	0.573384528630494	0.693763600939658	0.683593069899688	"SLC7A10"	1
"GO:0005342"	"GO:0005342"	"organic acid transmembrane transporter activity"	"1/78"	"86/7864"	0.577662200152132	0.69509902106218	0.684908912846657	"SLC7A10"	1
"GO:0003779"	"GO:0003779"	"actin binding"	"2/78"	"199/7864"	0.59159301731978	0.706441651833442	0.696085261359556	"NEBL/MYL2"	2
"GO:0019902"	"GO:0019902"	"phosphatase binding"	"1/78"	"91/7864"	0.598423558829034	0.706441651833442	0.696085261359556	"PPP1R3C"	1
"GO:0016758"	"GO:0016758"	"hexosyltransferase activity"	"1/78"	"92/7864"	0.602453272248735	0.706441651833442	0.696085261359556	"UGT2B11"	1
"GO:0051015"	"GO:0051015"	"actin filament binding"	"1/78"	"92/7864"	0.602453272248735	0.706441651833442	0.696085261359556	"NEBL"	1
"GO:0019901"	"GO:0019901"	"protein kinase binding"	"3/78"	"312/7864"	0.603641935002176	0.706441651833442	0.696085261359556	"BCL2L14/AVPR1A/RFPL4A"	3
"GO:0019887"	"GO:0019887"	"protein kinase regulator activity"	"1/78"	"93/7864"	0.606443061847886	0.706441651833442	0.696085261359556	"ERBB4"	1
"GO:0004842"	"GO:0004842"	"ubiquitin-protein transferase activity"	"2/78"	"207/7864"	0.613256579296118	0.707108211945607	0.696742049742126	"RFPL4A/FBXO17"	2
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"3/78"	"317/7864"	0.614544760467247	0.707108211945607	0.696742049742126	"CACNA1B/CACNA2D1/KCNJ3"	3
"GO:0016301"	"GO:0016301"	"kinase activity"	"3/78"	"318/7864"	0.616701682564433	0.707108211945607	0.696742049742126	"NRP2/CDK15/ERBB4"	3
"GO:0140678"	"GO:0140678"	"molecular function inhibitor activity"	"3/78"	"320/7864"	0.62099174448937	0.708318708558188	0.697934800550005	"TFPI2/SLIT2/MTRNR2L6"	3
"GO:0000287"	"GO:0000287"	"magnesium ion binding"	"1/78"	"98/7864"	0.625806687232537	0.710112251315677	0.699702050082738	"HPGDS"	1
"GO:0005543"	"GO:0005543"	"phospholipid binding"	"2/78"	"214/7864"	0.631497441760567	0.712875978069919	0.702425260775455	"SYTL5/JPH2"	2
"GO:0005516"	"GO:0005516"	"calmodulin binding"	"1/78"	"101/7864"	0.636970192979934	0.715366524423618	0.70487929587523	"SPATA17"	1
"GO:0061134"	"GO:0061134"	"peptidase regulator activity"	"1/78"	"102/7864"	0.640617793771839	0.715792330796086	0.705298859952884	"TFPI2"	1
"GO:0019207"	"GO:0019207"	"kinase regulator activity"	"1/78"	"106/7864"	0.654849876739788	0.72798031982748	0.717308173826645	"ERBB4"	1
"GO:0019787"	"GO:0019787"	"ubiquitin-like protein transferase activity"	"2/78"	"227/7864"	0.663615162265214	0.733998588566069	0.723238215121578	"RFPL4A/FBXO17"	2
"GO:0001664"	"GO:0001664"	"G protein-coupled receptor binding"	"1/78"	"111/7864"	0.671859701399997	0.739383289480399	0.728543976656966	"AVPR1A"	1
"GO:0019900"	"GO:0019900"	"kinase binding"	"3/78"	"348/7864"	0.677672263978737	0.742051129056717	0.731172705871795	"BCL2L14/AVPR1A/RFPL4A"	3
"GO:0005125"	"GO:0005125"	"cytokine activity"	"1/78"	"114/7864"	0.681665534633105	0.742271332140755	0.731389680792381	"BMP5"	1
"GO:0016791"	"GO:0016791"	"phosphatase activity"	"1/78"	"116/7864"	0.688041463125905	0.742271332140755	0.731389680792381	"PPP1R3C"	1
"GO:0035091"	"GO:0035091"	"phosphatidylinositol binding"	"1/78"	"116/7864"	0.688041463125905	0.742271332140755	0.731389680792381	"JPH2"	1
"GO:0008017"	"GO:0008017"	"microtubule binding"	"1/78"	"127/7864"	0.720919966895966	0.773928787991258	0.762583040318231	"CRYAB"	1
"GO:0016757"	"GO:0016757"	"glycosyltransferase activity"	"1/78"	"129/7864"	0.726519012487064	0.776134945047156	0.764756855249541	"UGT2B11"	1
"GO:0045296"	"GO:0045296"	"cadherin binding"	"1/78"	"142/7864"	0.760304016638468	0.805770853268794	0.793958302908449	"CDH11"	1
"GO:0016772"	"GO:0016772"	"transferase activity, transferring phosphorus-containing groups"	"3/78"	"397/7864"	0.761619025692422	0.805770853268794	0.793958302908449	"NRP2/CDK15/ERBB4"	3
"GO:0042578"	"GO:0042578"	"phosphoric ester hydrolase activity"	"1/78"	"157/7864"	0.794191343039407	0.836191846757837	0.823933326533797	"PPP1R3C"	1
"GO:0003729"	"GO:0003729"	"mRNA binding"	"1/78"	"159/7864"	0.798336372846715	0.836534285423113	0.824270745069638	"KHDRBS2"	1
"GO:0106310"	"GO:0106310"	"protein serine kinase activity"	"1/78"	"161/7864"	0.802398969845723	0.836787497124826	0.824520244703626	"CDK15"	1
"GO:0061629"	"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"1/78"	"173/7864"	0.825131935406996	0.856416558550389	0.843861545315212	"POU4F1"	1
"GO:0004674"	"GO:0004674"	"protein serine/threonine kinase activity"	"1/78"	"181/7864"	0.838832139421179	0.866529427043577	0.853826159788192	"CDK15"	1
"GO:0016788"	"GO:0016788"	"hydrolase activity, acting on ester bonds"	"2/78"	"334/7864"	0.850311860529429	0.874264307304905	0.861447647188203	"PPP1R3C/NDST3"	2
"GO:0022804"	"GO:0022804"	"active transmembrane transporter activity"	"1/78"	"203/7864"	0.871279197426573	0.891636188020652	0.878564857218138	"SLC22A3"	1
"GO:0060090"	"GO:0060090"	"molecular adaptor activity"	"1/78"	"220/7864"	0.891853015845307	0.908445630093592	0.895127873920626	"PPP1R3C"	1
"GO:0140297"	"GO:0140297"	"DNA-binding transcription factor binding"	"1/78"	"238/7864"	0.91010272777243	0.922743043435935	0.909215688076745	"POU4F1"	1
"GO:0003682"	"GO:0003682"	"chromatin binding"	"1/78"	"252/7864"	0.922163344961844	0.930662546297898	0.917019091521601	"POU4F1"	1
"GO:0008134"	"GO:0008134"	"transcription factor binding"	"1/78"	"292/7864"	0.948501417751884	0.952852341686526	0.93888358589636	"POU4F1"	1
"GO:0004930"	"GO:0004930"	"G protein-coupled receptor activity"	"1/78"	"369/7864"	0.97689137844276	0.97689137844276	0.962570211875827	"AVPR1A"	1
