"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:1901681"	"GO:1901681"	"sulfur compound binding"	"1/64"	"114/7864"	0.608728679768162	0.746063808740248	0.656395495513808	"LTF"	1
"GO:0003682"	"GO:0003682"	"chromatin binding"	"2/64"	"252/7864"	0.613215796169901	0.747008333516061	0.657226499244296	"EGFR/SVEP1"	2
"GO:0003713"	"GO:0003713"	"transcription coactivator activity"	"1/64"	"121/7864"	0.630802327394782	0.759229148541025	0.667978512463431	"LMO1"	1
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"1/64"	"121/7864"	0.630802327394782	0.759229148541025	0.667978512463431	"TENM2"	1
"GO:0031267"	"GO:0031267"	"small GTPase binding"	"1/64"	"131/7864"	0.660224559192237	0.786224872707363	0.691729660198151	"RNF152"	1
"GO:0008233"	"GO:0008233"	"peptidase activity"	"2/64"	"275/7864"	0.661054743719126	0.786224872707363	0.691729660198151	"LTF/ADAMTS12"	2
"GO:0001227"	"GO:0001227"	"DNA-binding transcription repressor activity, RNA polymerase II-specific"	"1/64"	"139/7864"	0.682089645225963	0.804577114543698	0.707876173047087	"MNX1"	1
"GO:0001217"	"GO:0001217"	"DNA-binding transcription repressor activity"	"1/64"	"142/7864"	0.689926831487388	0.804577114543698	0.707876173047087	"MNX1"	1
"GO:0031625"	"GO:0031625"	"ubiquitin protein ligase binding"	"1/64"	"143/7864"	0.69249672047791	0.804577114543698	0.707876173047087	"EGFR"	1
"GO:0051020"	"GO:0051020"	"GTPase binding"	"1/64"	"143/7864"	0.69249672047791	0.804577114543698	0.707876173047087	"RNF152"	1
"GO:0044389"	"GO:0044389"	"ubiquitin-like protein ligase binding"	"1/64"	"149/7864"	0.707481549551979	0.817263169310045	0.719037509526512	"EGFR"	1
"GO:0061630"	"GO:0061630"	"ubiquitin protein ligase activity"	"1/64"	"156/7864"	0.724057070195	0.831631263481114	0.731678723565474	"RNF152"	1
"GO:0016887"	"GO:0016887"	"ATP hydrolysis activity"	"1/64"	"160/7864"	0.733109982977835	0.837244923741732	0.736617686245671	"ABCA8"	1
"GO:0061659"	"GO:0061659"	"ubiquitin-like protein ligase activity"	"1/64"	"167/7864"	0.748254336571852	0.849712551700239	0.747586848314428	"RNF152"	1
"GO:0061629"	"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"1/64"	"173/7864"	0.760559531685792	0.858834077914855	0.755612071692567	"IFI27"	1
"GO:0004674"	"GO:0004674"	"protein serine/threonine kinase activity"	"1/64"	"181/7864"	0.776049643841216	0.871430046994885	0.766694149751981	"EGFR"	1
"GO:0015631"	"GO:0015631"	"tubulin binding"	"1/64"	"185/7864"	0.783420438954579	0.874819490165947	0.769676220727306	"SNCA"	1
"GO:0022804"	"GO:0022804"	"active transmembrane transporter activity"	"1/64"	"203/7864"	0.813740276055137	0.903656328657914	0.795047201961402	"ABCA8"	1
"GO:0004842"	"GO:0004842"	"ubiquitin-protein transferase activity"	"1/64"	"207/7864"	0.819887960115447	0.90545252337614	0.796627514675001	"RNF152"	1
"GO:0046873"	"GO:0046873"	"metal ion transmembrane transporter activity"	"1/64"	"210/7864"	0.824367222775292	0.90545252337614	0.796627514675001	"TUSC3"	1
"GO:0019787"	"GO:0019787"	"ubiquitin-like protein transferase activity"	"1/64"	"227/7864"	0.847753677184723	0.926078745185486	0.814774701184402	"RNF152"	1
"GO:0003712"	"GO:0003712"	"transcription coregulator activity"	"1/64"	"232/7864"	0.854028579169006	0.92789051034038	0.81636871294676	"LMO1"	1
"GO:0140657"	"GO:0140657"	"ATP-dependent activity"	"1/64"	"245/7864"	0.869176380406903	0.939271249794556	0.826381618043914	"ABCA8"	1
"GO:0022890"	"GO:0022890"	"inorganic cation transmembrane transporter activity"	"1/64"	"262/7864"	0.886671063912103	0.95229659134792	0.837841462929827	"TUSC3"	1
"GO:1901702"	"GO:1901702"	"salt transmembrane transporter activity"	"1/64"	"274/7864"	0.897612254430796	0.95229659134792	0.837841462929827	"TSPO2"	1
"GO:0008324"	"GO:0008324"	"monoatomic cation transmembrane transporter activity"	"1/64"	"275/7864"	0.898475603010035	0.95229659134792	0.837841462929827	"TUSC3"	1
"GO:0005198"	"GO:0005198"	"structural molecule activity"	"1/64"	"277/7864"	0.900180857493059	0.95229659134792	0.837841462929827	"RPL3L"	1
"GO:0017111"	"GO:0017111"	"ribonucleoside triphosphate phosphatase activity"	"1/64"	"289/7864"	0.909835953341798	0.954953177741406	0.840178758107128	"ABCA8"	1
"GO:0016462"	"GO:0016462"	"pyrophosphatase activity"	"1/64"	"313/7864"	0.926470556730074	0.954953177741406	0.840178758107128	"ABCA8"	1
"GO:0016817"	"GO:0016817"	"hydrolase activity, acting on acid anhydrides"	"1/64"	"313/7864"	0.926470556730074	0.954953177741406	0.840178758107128	"ABCA8"	1
"GO:0016818"	"GO:0016818"	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	"1/64"	"313/7864"	0.926470556730074	0.954953177741406	0.840178758107128	"ABCA8"	1
"GO:0015318"	"GO:0015318"	"inorganic molecular entity transmembrane transporter activity"	"1/64"	"317/7864"	0.928932378876315	0.954953177741406	0.840178758107128	"TUSC3"	1
"GO:0042803"	"GO:0042803"	"protein homodimerization activity"	"1/64"	"332/7864"	0.937462435684918	0.954953177741406	0.840178758107128	"TENM2"	1
"GO:0016788"	"GO:0016788"	"hydrolase activity, acting on ester bonds"	"1/64"	"334/7864"	0.93852076367605	0.954953177741406	0.840178758107128	"PLA2G7"	1
"GO:0015075"	"GO:0015075"	"monoatomic ion transmembrane transporter activity"	"1/64"	"339/7864"	0.941090062072629	0.954953177741406	0.840178758107128	"TUSC3"	1
"GO:0019900"	"GO:0019900"	"kinase binding"	"1/64"	"348/7864"	0.945451156072337	0.954953177741406	0.840178758107128	"EGFR"	1
"GO:0004930"	"GO:0004930"	"G protein-coupled receptor activity"	"1/64"	"369/7864"	0.954428983354347	0.959201128271119	0.843916153702791	"GPR87"	1
"GO:0046983"	"GO:0046983"	"protein dimerization activity"	"1/64"	"465/7864"	0.980099987201044	0.980099987201044	0.862303209477745	"TENM2"	1
