Regulator	Target	MI	pvalue
ZNF572	INSL3	0.5808616032674111	0.004216573645917876
ETV1	NINJ2	0.6147514614927329	0.004216573645917876
HBP1	IL5RA	0.5996580434993318	0.004216573645917876
AHCTF1	IGFL4	0.7104562034478747	1.0848683879105536E-4
NFE2L3	CLK4	0.6562812706185271	5.221130061627832E-8
ZNF383	CREB3L2	0.5838241962590478	0.004216573645917876
ZNF197	FADS1	0.6469443400877629	1.0848683879105536E-4
CREB3L2	ISCA1	0.6348885383588758	0.0
LIN54	LIMD2	0.6213688817016294	2.5143863191523508E-6
ZNF827	ABT1	0.6233146956902063	0.004216573645917876
ATF2	SFPQ	0.6448722441856715	0.0
FOXO3	CD163	0.6358321376089151	0.0
ZNF684	SORT1	0.6228157453850506	0.004216573645917876
ZNF16	ANGPTL4	0.6282368149703957	2.5143863191523508E-6
NFE2L3	CBX8	0.6199883417553672	0.004216573645917876
GRHL1	TRPV5	0.6409607215889185	1.0848683879105536E-4
ZNF382	STX8	0.6116829940201503	1.0848683879105536E-4
CDC5L	SPATA9	0.6487560055893586	0.004216573645917876
GLI1	KLHDC2	0.6461672493176496	0.004216573645917876
KLF7	PCGF5	0.5949970105318602	0.0
NFATC3	CDKN2D	0.6285927110431699	2.5143863191523508E-6
ZBTB46	TMEM150A	0.6165398858525848	0.004216573645917876
LYL1	EDN1	0.6107468705207398	2.5143863191523508E-6
FOSB	FOXD4L3	0.6293577900587016	0.004216573645917876
HSF1	CDC25C	0.5952722603599955	0.004216573645917876
ZNF85	PCNP	0.6000513265149376	0.0
ZBTB24	PPIF	0.5787367548224821	0.004216573645917876
TFCP2L1	COL5A2	0.610186956366033	0.004216573645917876
ZBED4	RAD1	0.5999870222893939	0.004216573645917876
LCORL	RSBN1L	0.6417193470623737	2.5143863191523508E-6
ZNF33A	ASF1B	0.6248527221483623	0.004216573645917876
OLIG1	NUCKS1	0.623285577953683	0.004216573645917876
PLAGL1	GOPC	0.6187926191684057	0.0
ADNP	METTL6	0.6498475989640884	0.0
HOXB3	ARHGEF5	0.6096845900944123	0.004216573645917876
ZBTB17	PLEKHF1	0.6060731496159121	0.004216573645917876
SALL2	PMEPA1	0.6214201639992305	1.0848683879105536E-4
FOXD2	MTIF2	0.6349771388469969	0.0
ZNF506	STX11	0.6284936220090399	2.5143863191523508E-6
ZFP41	FAM71F2	0.6108270617185028	0.004216573645917876
ZNF827	DLG3	0.6660070912621873	0.004216573645917876
ZNF366	TMEM63C	0.6184271280818026	0.0
ZNF234	CBX7	0.6679277855216567	2.5143863191523508E-6
CEBPE	TACSTD2	0.5834584803361117	0.004216573645917876
ZNF263	NUCB2	0.6401767799377099	0.004216573645917876
ZNF250	QPCT	0.6048506570686519	0.004216573645917876
MECOM	ZNF320	0.6657728606144603	5.221130061627832E-8
GLI1	KLHL28	0.5736706398214837	1.0848683879105536E-4
ZNF547	TMED10P1	0.6450229813548383	0.004216573645917876
ZNF217	TBX21	0.6032548026511757	2.5143863191523508E-6
ZNF512B	RNF103	0.6348786326984006	1.0848683879105536E-4
ZNF304	SLC22A13	0.642407128310295	0.0
ZMAT1	PLEKHO2	0.644320800653823	2.5143863191523508E-6
ZNF491	GXYLT1	0.6491422008365004	0.004216573645917876
ZNF304	LGALS3	0.6465690509326251	1.0848683879105536E-4
THAP1	MFSD2B	0.6816934416343949	0.0
ZNF24	IKZF5	0.7483469255710598	1.0848683879105536E-4
ZNF418	CD248	0.6207997317876297	0.004216573645917876
ZNF559	SKP2	0.6810182233417879	0.004216573645917876
ZNF814	MLF1	0.6638007032151299	0.0
PLAGL1	ENDOG	0.7525349196424707	0.0
ZNF335	BTD	0.6159249336802137	0.004216573645917876
ZBTB45	MCAM	0.6659146809812503	5.221130061627832E-8
MYBL1	CYB5R3	0.6401837497500724	5.221130061627832E-8
IRF6	ENTPD3	0.6309110356978347	2.5143863191523508E-6
E2F7	SF3A2	0.5517402482202122	1.0848683879105536E-4
MLX	LINS1	0.6506020514181298	0.004216573645917876
TSHZ2	JAKMIP1	0.5945048052124963	1.0848683879105536E-4
FOXH1	TRAF4	0.6569432621086954	1.0848683879105536E-4
ZNF721	PRPF18	0.6460873333534585	2.5143863191523508E-6
ZNF69	CYBRD1	0.6207112985467362	0.0
BACH2	TXNDC5	0.6297640669819576	1.0848683879105536E-4
ZNF681	PPP2R2D	0.6258644898158163	0.004216573645917876
ZNF823	RAB3IP	0.6152810690782744	1.0848683879105536E-4
ZFP90	FBXO36	0.6468759084640242	0.004216573645917876
ZNF461	SNED1	0.6344470617179301	5.221130061627832E-8
HMG20A	BCL2L14	0.6509404874642094	1.0848683879105536E-4
ATMIN	LHFPL2	0.611190912976878	5.221130061627832E-8
ZBTB26	SEC62	0.6025737817977748	0.004216573645917876
ZNF366	GNAZ	0.6336994189871898	0.004216573645917876
ZNF90	HIPK4	0.594512948746772	2.5143863191523508E-6
ZNF619	BIK	0.5648354974514503	0.004216573645917876
NR1H2	HSD11B2	0.6621216492738915	1.0848683879105536E-4
ZNF514	RIBC2	0.6086401959333889	1.0848683879105536E-4
BNC2	SPARC	0.5883037999730113	0.004216573645917876
ZNF182	MAK16	0.6661350364542734	2.5143863191523508E-6
ZNF425	RBM4B	0.5663152608216299	0.004216573645917876
MEF2C	SPTAN1	0.583551857067464	0.004216573645917876
TSHZ3	TNIP3	0.6382459665955559	0.004216573645917876
ZBED4	TAF2	0.6252976567058821	0.004216573645917876
ZNF395	KIAA1614	0.6357929202311847	0.004216573645917876
ZBED4	TAL1	0.63047252334408	5.221130061627832E-8
POU4F3	B9D2	0.6482026920308499	0.004216573645917876
CUX2	ZFP57	0.6323677886588175	1.0848683879105536E-4
ZNF200	RSU1	0.6931769427785618	0.004216573645917876
ZNF160	HSF2	0.6472752805269073	0.004216573645917876
ETS1	MAP3K5	0.569227652642447	0.004216573645917876
ZNF69	CBFB	0.6563729028273778	0.004216573645917876
ZNF385A	GPR180	0.6363873717992719	1.0848683879105536E-4
PHF1	GPR162	0.6192266049265177	1.0848683879105536E-4
ZFP91	UPK3B	0.602536188900691	1.0848683879105536E-4
ZNF354B	EPB41L4A	0.601785061476457	0.004216573645917876
ZNF12	DLGAP4	0.6470507812786497	1.0848683879105536E-4
ARNTL	MAGEF1	0.7252164639456762	1.0848683879105536E-4
ZSCAN21	CRHR2	0.6491188957755506	0.004216573645917876
ZFP14	UBB	0.615672580968577	1.0848683879105536E-4
NKX2-3	TOMM22	0.6495731696601277	0.004216573645917876
ZNF564	DDX11L2	0.6025245222893201	0.004216573645917876
ZBTB10	ZFYVE27	0.694240131725377	2.5143863191523508E-6
ZNF623	DUS4L	0.629073848176706	0.004216573645917876
ARNTL	SMPDL3A	0.6107666479696994	0.004216573645917876
ZNF805	GTF2A1	0.6293772917363675	0.004216573645917876
ELK1	KANK2	0.6015559828574762	0.0
ZHX3	GTF2B	0.6672573390944182	0.004216573645917876
ZGLP1	DHX35	0.5704055387234878	0.004216573645917876
STAT3	SMARCB1	0.644959622396566	0.004216573645917876
MAFB	APCDD1	0.6437450373475848	0.004216573645917876
ZNF474	PPP2CA	0.5826453626707236	0.004216573645917876
ZSCAN21	CRTAM	0.6748473438331146	5.221130061627832E-8
BBX	BBS9	0.6527553836218589	0.004216573645917876
BBX	BBS5	0.6535616000822121	2.5143863191523508E-6
OTX1	CALM2	0.637409037724402	0.004216573645917876
NCOA3	TRH	0.6592457579763988	1.0848683879105536E-4
PHF20	WDR17	0.5692419948041014	0.004216573645917876
RARG	C9orf129	0.6184975699605122	5.221130061627832E-8
ZNF441	FBXL6	0.6524086665229883	0.004216573645917876
ZNF613	TUBG2	0.6530489231139578	1.0848683879105536E-4
ZNF616	ZG16B	0.6625356352475964	0.0
ZNF711	PDP1	0.6211431566223293	1.0848683879105536E-4
CUX1	FGFR2	0.6241541046556818	2.5143863191523508E-6
ZNF776	SCAMP2	0.608519125782086	0.004216573645917876
ZNF365	MORC4	0.6982203704793994	0.0
JRKL	RARG	0.5961998685451024	1.0848683879105536E-4
ZNF814	OXSM	0.6035479835124943	0.004216573645917876
ZNF782	NEO1	0.6546212590731054	0.004216573645917876
ARNT2	TAF2	0.6654695587695516	0.004216573645917876
LHX6	MMP16	0.5969950037451524	0.004216573645917876
ETV6	STXBP6	0.6211032887658623	2.5143863191523508E-6
ZNF93	KIR3DL1	0.6291538288216602	0.004216573645917876
ZNF223	DLGAP2	0.6539355475364436	0.004216573645917876
KLF4	ERICH1	0.6034529017394348	0.0
PA2G4	ZNF628	0.5943405532558032	0.004216573645917876
PA2G4	ZNF414	0.650844255429776	0.0
TCF4	PRAF2	0.6078783970688282	1.0848683879105536E-4
ZNF623	MYO1B	0.6505038224122603	0.004216573645917876
RARA	DHRS11	0.6659520342505498	1.0848683879105536E-4
ZNF142	DHDDS	0.6001503481285443	0.004216573645917876
CREM	CEP97	0.6436490789431539	0.004216573645917876
NRF1	TAF5	0.6565745583357822	0.0
TCF20	ASPSCR1	0.7100931973312399	1.0848683879105536E-4
ZNF254	GPATCH3	0.6447395070926394	0.004216573645917876
SOHLH2	ZNF101	0.6688494788423208	2.5143863191523508E-6
PCGF6	ZNF28	0.6506858801121967	0.0
PCGF6	ZNF81	0.6887724307439766	2.5143863191523508E-6
REXO4	POLR3D	0.6581048824693064	0.004216573645917876
ZBTB24	FASTKD1	0.6207511688756895	0.004216573645917876
ZNF324	RALA	0.6200416211562518	1.0848683879105536E-4
ZNF835	POLI	0.6521791917567948	2.5143863191523508E-6
ZNF107	MYO5B	0.6602592536767212	2.5143863191523508E-6
ZNF337	AMDHD2	0.6650462862287796	1.0848683879105536E-4
ELK3	KLHL24	0.5863231520648247	0.004216573645917876
FOXD4L1	CENPM	0.6442892164356907	0.0
BRF2	UCP2	0.6626403343201827	0.0
MLX	LOXL3	0.6129054982763689	1.0848683879105536E-4
ZNF366	LRG1	0.6160982897763377	0.004216573645917876
ZNF823	DDAH2	0.6452513851073137	2.5143863191523508E-6
PLAG1	SLC7A11	0.5715116231466385	0.004216573645917876
THAP9	ACAP3	0.6030492854229796	0.004216573645917876
ZBTB26	ACOX2	0.6071059759168557	0.004216573645917876
ZBTB43	RDH12	0.6419884800039412	0.004216573645917876
ZNF614	MORC3	0.66088023077089	0.004216573645917876
IKZF5	RBAK	0.6371999032200354	1.0848683879105536E-4
TET3	ZNF621	0.6446656519061232	0.004216573645917876
MXD4	SMCR5	0.6877278518205195	0.004216573645917876
PLAGL1	FAM184B	0.5629400041518023	0.004216573645917876
AKAP8L	WAS	0.6665999287719117	0.004216573645917876
ZBTB32	NEK11	0.6033359775248004	0.004216573645917876
PRDM1	SGSH	0.6214098521907688	0.004216573645917876
ZNF70	INPP5F	0.6477550499703094	0.004216573645917876
MYB	TMEM201	0.6440009338613434	0.004216573645917876
SCML4	COPS5	0.6422275590645435	0.004216573645917876
ZNF714	HSH2D	0.6806582827928467	0.0
NFE2	SDS	0.6295876660032306	1.0848683879105536E-4
ZNF213	IQCE	0.6190737435128223	0.0
CAMTA1	GP1BA	0.6460025467217198	0.0
KLF12	TAGLN2	0.6825929210830055	1.0848683879105536E-4
SRCAP	ABCG1	0.6294687627396734	0.0
ZNF430	PPP1R9B	0.6305426314949802	1.0848683879105536E-4
REST	VPS35	0.6134997287429111	2.5143863191523508E-6
SIX5	ANKRD36BP1	0.6281009259086499	1.0848683879105536E-4
ATF7	GPN3	0.6278532592799518	5.221130061627832E-8
RFX1	SPTLC2	0.6886588888142643	0.004216573645917876
KLF7	SLC39A6	0.68457389789332	0.004216573645917876
ZBED5	CCDC57	0.595937235716445	0.004216573645917876
ARNT2	VASN	0.6019526101343927	0.004216573645917876
ZNF879	AQP7P1	0.6198756016108743	0.004216573645917876
ZNF696	GLOD5	0.6940870434991446	2.5143863191523508E-6
PPARD	SLC11A1	0.6014747503915006	1.0848683879105536E-4
ZNF564	PYHIN1	0.6425227345362702	2.5143863191523508E-6
BHLHE41	MATR3	0.6222516314688037	2.5143863191523508E-6
NKX3-1	TCL1A	0.6349070416881688	1.0848683879105536E-4
ZNF619	FST	0.701589464178889	1.0848683879105536E-4
TSHZ3	TRPA1	0.6067168467075676	5.221130061627832E-8
VDR	VDAC1	0.6390565046083523	1.0848683879105536E-4
VDR	VDAC3	0.6170303115411023	0.0
ZNF761	MAN2A1	0.6556244529300892	2.5143863191523508E-6
ZNF790	CDADC1	0.6206585136112525	1.0848683879105536E-4
FOXO1	TRAF3IP3	0.6444059775330712	2.5143863191523508E-6
ZNF215	GSDMB	0.6068988210859085	0.004216573645917876
ZNF221	TSEN2	0.6138284772208413	0.004216573645917876
TOPORS	ANKRD50	0.6089385373156179	0.004216573645917876
ATMIN	B9D2	0.5764615834577824	1.0848683879105536E-4
ATMIN	ATN1	0.6911893665037782	0.0
ATMIN	ATG5	0.6627125747527446	0.0
ATMIN	ATIC	0.7233689252305067	1.0848683879105536E-4
ZNF732	SNORA56	0.6617707073088259	0.0
TFCP2L1	KCMF1	0.6468211174643541	5.221130061627832E-8
HIVEP3	MLXIP	0.6371174113163234	0.004216573645917876
ZNF367	CYP17A1	0.5971851097695529	1.0848683879105536E-4
CAMTA2	RPS15	0.6591381849268465	5.221130061627832E-8
ZNF333	CNOT4	0.6371279371801	0.004216573645917876
ZFP41	ATG2A	0.6084006512962813	0.004216573645917876
BATF2	LSR	0.6490848156726796	5.221130061627832E-8
ZNF490	MRPL24	0.6081823765634047	0.004216573645917876
DOT1L	DCAF16	0.6272423250987162	2.5143863191523508E-6
DZIP1	DPPA4	0.5872641348039083	2.5143863191523508E-6
MYCN	EPHB6	0.5488981348000473	0.004216573645917876
ZNF395	THAP2	0.6511939481366135	0.004216573645917876
ZNF717	NFIL3	0.6207628869050037	0.0
PPARG	RAB4A	0.7287589184194122	5.221130061627832E-8
ZNF205	DPP7	0.7087486248193038	1.0848683879105536E-4
ZNF681	PGP	0.6121991461440757	1.0848683879105536E-4
ZNF835	RBM5	0.6439649348863903	0.0
ZNF814	UTS2	0.6135382965653761	0.0
SP4	LGALS3	0.6633273024040035	0.004216573645917876
ZNF761	USP5	0.5726706156915848	1.0848683879105536E-4
KLF11	ACP2	0.6166437128216585	0.004216573645917876
ZBTB49	TCF19	0.5890854978923368	0.004216573645917876
HOXC4	SGSM1	0.6536729604921765	2.5143863191523508E-6
SP3	ZKSCAN4	0.5936890340341529	1.0848683879105536E-4
RAG1	MRC1	0.6325048130602934	1.0848683879105536E-4
TSHZ3	SERPINA1	0.6644779859028548	5.221130061627832E-8
ATF5	ZFYVE26	0.6744544636407733	0.004216573645917876
ZNF382	CMTM3	0.6164373210827886	0.004216573645917876
NFE2	RNF38	0.6279244713083294	0.004216573645917876
ZEB2	CCDC141	0.6509116473947321	5.221130061627832E-8
NCOA2	SCP2	0.6193734408588012	1.0848683879105536E-4
ZNF692	HELB	0.6672677341588406	0.004216573645917876
ZNF610	IDE	0.6196192897412358	0.004216573645917876
ZBTB41	NR1H3	0.5609911782298188	0.004216573645917876
LEF1	DTX1	0.6153851043938061	0.0
SATB1	PHKG1	0.6052389882755449	0.004216573645917876
RAG1	MBIP	0.6277442575967161	0.0
ZNF814	TJP3	0.7080309302618141	0.004216573645917876
KLF12	TMEM184A	0.6288206420777507	1.0848683879105536E-4
MSC	APCDD1	0.6025385148557407	2.5143863191523508E-6
CPEB1	RASGRF2	0.6379047524737367	0.004216573645917876
ZNF329	FAM120AOS	0.6368375471335757	0.004216573645917876
NFYC	AKAP10	0.614287183043711	2.5143863191523508E-6
TCF12	MCTP2	0.6032699105353455	0.004216573645917876
ESRRB	POLG2	0.6334230390483483	0.0
FOXP4	PPIL2	0.6191164860756011	0.004216573645917876
ZNF215	BTBD18	0.6336163690901035	0.004216573645917876
ZNF169	CNOT2	0.6159991601586717	0.004216573645917876
HNF1A	LMO7	0.5984417720084119	0.004216573645917876
ZNF644	TEAD4	0.639186532004136	2.5143863191523508E-6
CSRNP2	PRIM2	0.6122871301821647	0.004216573645917876
GATA1	SLC26A2	0.6214783635330898	1.0848683879105536E-4
AHDC1	EID2	0.6142604883277721	1.0848683879105536E-4
ADNP	DUOXA1	0.6268648293242741	1.0848683879105536E-4
NKX3-1	KCND3	0.5853436389704559	5.221130061627832E-8
ZNF181	VPS33A	0.6257139611421179	1.0848683879105536E-4
TSHZ3	CD8A	0.6989862379388081	1.0848683879105536E-4
ZNF727	FAM104A	0.6389227410157546	1.0848683879105536E-4
ZNF2	ATP2A3	0.6328655120709212	0.004216573645917876
ZNF613	CYCS	0.6207550586088132	5.221130061627832E-8
ZNF217	KIF19	0.6223105014023991	0.004216573645917876
ZNF621	LCTL	0.6688032106286913	0.004216573645917876
FOXJ2	ZNF253	0.677011829396592	0.004216573645917876
MAF	SGMS1	0.6200771127569374	0.004216573645917876
RUNX3	RIPK3	0.6493798995943392	1.0848683879105536E-4
ZNF74	ZNF613	0.5598623724854819	0.004216573645917876
ZNF205	FZD8	0.6389582547297108	0.004216573645917876
ZNF628	WDR37	0.6213609325254946	0.004216573645917876
ZNF655	TCEAL3	0.6545977774758658	5.221130061627832E-8
MYBL1	PCSK5	0.6847898773558225	0.0
ZNF502	WAS	0.5976171620095287	1.0848683879105536E-4
ZNF74	ZNF749	0.6398018682836621	0.0
HLX	PPP1R15B	0.63941150009484	0.004216573645917876
KDM5B	MRPL13	0.6452176020830164	0.0
HMGA2	DIDO1	0.6588997585909346	0.0
MLX	LSM10	0.5815781515284735	0.004216573645917876
CEBPZ	STK11IP	0.5998576357653964	0.0
NCOA1	RIPK3	0.6210863240880413	5.221130061627832E-8
ZKSCAN5	TWSG1	0.6687198608013422	0.004216573645917876
LEF1	GZMH	0.6280831014315184	0.004216573645917876
ZNF500	RBM41	0.6002842597066311	1.0848683879105536E-4
ZHX3	RGMB	0.662089012647219	2.5143863191523508E-6
ZNF48	NASP	0.6691202619873864	1.0848683879105536E-4
SAFB	TBC1D2	0.6426753332426213	0.004216573645917876
ZNF444	GALNT3	0.6194621680219436	0.004216573645917876
RELA	RBM44	0.6605634763534566	1.0848683879105536E-4
RELA	RBM47	0.6311739818296817	0.004216573645917876
RELA	RBM25	0.63357936685873	0.004216573645917876
ZNF329	L3MBTL3	0.688312998255911	0.004216573645917876
ZNF701	PSMD10	0.6264239697855069	0.0
SNAPC2	CCDC77	0.6540607122532505	1.0848683879105536E-4
ZNF80	NCKAP1L	0.6441756857487605	0.004216573645917876
ZNF639	RCAN1	0.6818700832715066	1.0848683879105536E-4
POU5F2	AS3MT	0.6027755579432277	0.004216573645917876
ZBTB32	EGFL7	0.6561811436718143	0.004216573645917876
RELA	RAD51	0.6800932961806972	0.004216573645917876
ZNF248	APBA1	0.67993513036333	0.0
MEIS1	AXIN2	0.6486124934301982	1.0848683879105536E-4
ZNF136	ITGA3	0.6117419096100303	1.0848683879105536E-4
SPI1	NLRP6	0.6545816961602741	0.004216573645917876
CENPT	FOLR2	0.6400601865969902	0.004216573645917876
ZNF3	DYM	0.7179617068584465	1.0848683879105536E-4
ZBTB24	ZFP3	0.5863490358459201	1.0848683879105536E-4
ZNF701	TMEM208	0.6050377918331141	0.0
ZNF276	FBN2	0.5973279508182732	1.0848683879105536E-4
ZNF568	TP53I13	0.5999005113879506	1.0848683879105536E-4
HOXC4	CA6	0.6521110632310306	2.5143863191523508E-6
ZNF214	EXTL1	0.5950431355601056	0.004216573645917876
HOXB4	ZFHX3	0.5983836529698547	2.5143863191523508E-6
VDR	VEGFA	0.6277071728156535	0.0
VDR	VEGFB	0.5870454602385757	0.004216573645917876
TRPS1	CYP2A7	0.6727410959212798	5.221130061627832E-8
ZNF684	CLNK	0.640552377622232	2.5143863191523508E-6
EGR1	UQCR11	0.6074716202681537	5.221130061627832E-8
ZNF564	SEC24A	0.6389602655103503	2.5143863191523508E-6
PRR12	FLT3LG	0.6384640081469606	0.0
ZNF469	PER1	0.6439953586063852	0.004216573645917876
NCOA2	UPK2	0.6014924597506776	0.004216573645917876
ZFP82	CCR3	0.6016063407438228	0.004216573645917876
ETS1	CD5	0.6438188291995248	0.004216573645917876
IRF4	SMAD7	0.656238197581325	0.0
MYBL1	ZBTB25	0.6491150797095521	0.004216573645917876
NFYB	MAL	0.5871657788907793	0.0
ATF6	ITM2A	0.6420448408375286	1.0848683879105536E-4
ZNF284	LSM5	0.6260270646677221	5.221130061627832E-8
ZNF354A	RNF169	0.6026954471180284	0.004216573645917876
ZBTB39	RAB24	0.6193054887042511	1.0848683879105536E-4
ZBTB3	TMEM50B	0.6294936194226445	0.0
ERG	SCARNA6	0.6125807021286052	2.5143863191523508E-6
BHLHA15	TMEM51	0.6098359345454727	2.5143863191523508E-6
ZNF510	E2F6	0.5832621314915892	0.004216573645917876
ZNF226	EAPP	0.6561900612389691	1.0848683879105536E-4
TSHZ3	ENAH	0.658162313785649	0.0
ZNF425	TSEN15	0.5923594938186857	0.004216573645917876
RELA	RDH10	0.6480211021895724	2.5143863191523508E-6
RORA	MYO6	0.6347955269503603	2.5143863191523508E-6
ZNF226	ELP4	0.6536365406010426	1.0848683879105536E-4
GATA3	CTLA4	0.6334812711448958	1.0848683879105536E-4
DNMT1	POR	0.6524282713023789	0.004216573645917876
ZNF8	CASD1	0.5994509232802473	1.0848683879105536E-4
RAX2	TTC9	0.5804950870970311	0.004216573645917876
ZNF365	MYO1H	0.6410192912579349	2.5143863191523508E-6
ZNF391	DEK	0.6167039172362498	1.0848683879105536E-4
CEBPE	HP	0.6853359910032961	0.0
CEBPE	KY	0.5981205230908232	0.004216573645917876
ZNF808	SLC44A3	0.6419414864712941	0.004216573645917876
ZNF300	DALRD3	0.684001763552203	0.004216573645917876
ZNF263	CXCL10	0.5951734962531076	1.0848683879105536E-4
ZNF410	PCBP2	0.6755005254278201	1.0848683879105536E-4
ATF5	AKAP13	0.5955499094142304	0.004216573645917876
RAG1	RPS6	0.597394567047176	0.004216573645917876
KLF4	DKC1	0.635161192515904	0.004216573645917876
CREBL2	GEMIN5	0.5812673289113702	1.0848683879105536E-4
ZNF620	HSPH1	0.6414229777165503	2.5143863191523508E-6
E2F8	ULBP3	0.6579953669619284	0.004216573645917876
MYBL1	CSNK1G1	0.6362897544966755	0.0
RARG	C19orf53	0.5918886050693649	0.004216573645917876
ZNF649	NUDT12	0.6314621427083159	0.004216573645917876
JDP2	ITPR3	0.6429031829366019	1.0848683879105536E-4
SOHLH2	FANK1	0.6001659445156337	5.221130061627832E-8
ZNF142	ZNF800	0.6620784617684923	1.0848683879105536E-4
ZNF836	ALKBH7	0.6385173491737662	0.004216573645917876
ZNF20	PLXND1	0.624014456209994	2.5143863191523508E-6
BACH2	LIN28A	0.6126800524769076	0.004216573645917876
PPARA	PIAS4	0.5907061100087985	5.221130061627832E-8
HMGN3	GLRX3	0.6335678826498785	5.221130061627832E-8
FOXP3	IER3	0.638403032929317	0.004216573645917876
ZNF165	TXNRD2	0.6054752775476668	5.221130061627832E-8
ZFX	ICAM4	0.5834708533422237	1.0848683879105536E-4
HOXC4	SLFN5	0.5977432895933189	1.0848683879105536E-4
BCL6	MAEA	0.6234324115011872	0.004216573645917876
ZNF365	DUSP8	0.5751892255054106	0.004216573645917876
TAL1	ACHE	0.5950668253186853	0.004216573645917876
PRDM5	CXCR2	0.6498030037102959	1.0848683879105536E-4
ZNF226	FPR3	0.5824189823349685	0.004216573645917876
FOXN3	MRPS33	0.637319191009649	5.221130061627832E-8
DBP	CCDC82	0.5741314570608511	1.0848683879105536E-4
SMAD3	ZFYVE1	0.575973972298842	0.004216573645917876
ETS1	ATL1	0.6082757543772184	2.5143863191523508E-6
ZNF835	ULK3	0.6749700359807536	2.5143863191523508E-6
MECP2	ZNF624	0.6171837268038626	1.0848683879105536E-4
ZNF707	CAPN2	0.6866191958261171	0.004216573645917876
PRMT3	TRIM47	0.6307090332497853	0.004216573645917876
RELA	RCOR3	0.6572682917744948	5.221130061627832E-8
PAX8	PKD2L1	0.5782534253228804	0.004216573645917876
ZNF621	LMO7	0.6066248125088477	0.004216573645917876
ZNF208	SNORD18B	0.5897713918992358	1.0848683879105536E-4
ZNF234	MCM2	0.6978761095239542	0.004216573645917876
RBCK1	BOLA2	0.6034428514683307	0.0
ZNF318	DNAJB4	0.6768423324424249	0.0
ZNF707	CENPL	0.6546746176915522	0.004216573645917876
KLF3	AMH	0.6366975151509007	2.5143863191523508E-6
ZBTB4	TNFAIP1	0.6366195839758927	0.004216573645917876
ZNF440	VWA5A	0.6030517755217291	1.0848683879105536E-4
ZNF646	LMBR1L	0.627216903169445	0.004216573645917876
ZBTB48	CLTCL1	0.5805082495371275	0.004216573645917876
SOX10	CDK20	0.6739874275349713	0.0
HNF1A	CLUAP1	0.6238437330613008	1.0848683879105536E-4
ZNF775	C4orf36	0.6091093852015529	0.0
ZNF292	SYTL4	0.6201732583107191	1.0848683879105536E-4
ZNF155	APOBEC3C	0.6811211225931916	0.0
ZNF675	HBB	0.7020830498423284	0.004216573645917876
LHX3	DAP	0.6108080218610864	2.5143863191523508E-6
CLOCK	TIMM9	0.6374291963573521	0.004216573645917876
ZBTB26	ALDH2	0.6388959407115122	0.004216573645917876
CAMTA2	ITGA8	0.5820727215701853	1.0848683879105536E-4
BNC2	SLC7A8	0.6172578412095	0.0
BHLHA15	CXCR2P1	0.6121858525503723	1.0848683879105536E-4
SP140	KIAA1522	0.6871669379961867	1.0848683879105536E-4
BNC2	SLC1A7	0.6162294274967162	0.004216573645917876
ZNF337	POP4	0.6208424753815035	0.004216573645917876
CEBPZ	CENPT	0.629233947225786	0.004216573645917876
PCGF2	FPR3	0.6833177450502748	0.0
KLF1	EPB42	0.684890747369504	0.004216573645917876
DPF3	HBBP1	0.6197556065053593	0.004216573645917876
ETV6	SLC7A5	0.6530772856001513	0.004216573645917876
ZNF234	PIGM	0.6670063539352962	0.004216573645917876
GTF2IRD1	EFR3A	0.6432231462275565	0.004216573645917876
ATF1	ATP2B4	0.6097389629284701	0.0
BCL6	MLC1	0.6131107225218355	2.5143863191523508E-6
ZBTB22	IL18RAP	0.5518489112172431	0.004216573645917876
ERG	ZNF333	0.6611350277619162	0.004216573645917876
KLF12	CPEB1	0.5887456992861116	2.5143863191523508E-6
TAL1	CDH3	0.5948070666803522	1.0848683879105536E-4
ETS1	CD3G	0.5851581772706897	5.221130061627832E-8
AEBP1	ZNF692	0.65306222210647	0.004216573645917876
ZNF737	DSTN	0.6215035470959533	0.004216573645917876
REST	ADD2	0.6778120990295748	0.004216573645917876
RFX5	NOL7	0.5906205435910484	0.004216573645917876
RFX5	NPFF	0.6427711328437244	1.0848683879105536E-4
ZSCAN22	AVIL	0.5888336803450087	0.004216573645917876
JUN	GABARAPL1	0.7145642539590494	0.004216573645917876
JUNB	OTUD5	0.6330093327191799	0.004216573645917876
ZNF713	NHLRC3	0.5861630856751476	0.004216573645917876
ZNF283	MIF	0.6250159982748338	0.004216573645917876
ANKZF1	SDCCAG8	0.6808036816822111	2.5143863191523508E-6
ZNF391	GLIPR2	0.6058563767805476	0.004216573645917876
PRDM10	BUD13	0.6567614591638068	0.004216573645917876
ZNF134	FBXW7	0.6991139092646839	0.004216573645917876
ZNF512B	MMP8	0.6533265256482221	2.5143863191523508E-6
ZBTB7B	SEMA3B	0.6534352747243026	5.221130061627832E-8
PRDM8	FAM151B	0.6489139555256265	1.0848683879105536E-4
ZNF629	PAPPA	0.6126368558194087	5.221130061627832E-8
ZNF184	ABCC10	0.6002619366197555	5.221130061627832E-8
SRF	SSX2IP	0.6384050828103239	2.5143863191523508E-6
CREM	CPSF1	0.6224934139150249	2.5143863191523508E-6
CREM	CPSF6	0.6119809895527918	2.5143863191523508E-6
ZNF283	ZFY	0.5648202671088247	0.004216573645917876
ASH1L	ATG16L2	0.6352577525685904	0.004216573645917876
