"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"91" "Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)" "16/284" 0.00976008220019444 0.237255203732734 0 0 2.00897096241114 9.3004395747959 "EPHA7;GDF15;ARHGEF28;NTRK3;INSRR;IGF2;SORBS1;NFATC4;FIBP;GIGYF1;PDGFC;KIT;BDKRB2;POLR1G;ROS1;CDK5R1"
"92" "Natural Killer Cell Activation (GO:0030101)" "5/45" 0.00980129265532625 0.237255203732734 0 0 4.17564655172414 19.3133716258596 "SNX27;RABL3;IFNA8;RASGRP1;PBX1"
"93" "Modulation Of Chemical Synaptic Transmission (GO:0050804)" "9/123" 0.0101787635935072 0.243743080889683 0 0 2.64542214912281 12.1357464137928 "GRM3;CLSTN3;GRM6;GRIK5;GRM8;EIF4EBP2;DRD2;DGKI;GRIA4"
"94" "Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)" "7/83" 0.0108072943512351 0.250166317302559 0 0 3.08170187579676 13.9525099279029 "ERO1A;CCR7;GP1BA;HTR2A;TRPV1;DRD2;GRIN2D"
"95" "Artery Morphogenesis (GO:0048844)" "4/30" 0.0108582399074553 0.250166317302559 0 0 5.13411889315504 23.2207523379254 "BMP4;FOXF1;ANGPTL3;TBX2"
"96" "Calcitonin Family Receptor Signaling Pathway (GO:0097646)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "CALCR;CALCRL"
"97" "Cardiac Pacemaker Cell Development (GO:0060926)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "TBX18;TBX3"
"98" "Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "MSTN;CFLAR"
"99" "Response To Alkaloid (GO:0043279)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "TRPV1;DRD2"
"100" "Response To Cocaine (GO:0042220)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "CRHBP;DRD2"
"101" "Negative Regulation Of T-helper 17 Type Immune Response (GO:2000317)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "TBX21;RC3H2"
"102" "Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)" "2/6" 0.0118480984636497 0.250166317302559 0 0 16.647512864494 73.8415064850036 "BTG1;STK17B"
"103" "Heart Development (GO:0007507)" "11/171" 0.0120530171641564 0.250166317302559 0 0 2.30623911149826 10.1899797470876 "BMP4;BMP2;FOXF1;HAND2;NTRK3;MICAL2;FOXL1;BMP7;TBXT;TBX3;TBX2"
"104" "Regulation Of Protein Autophosphorylation (GO:0031952)" "4/31" 0.0121847483856408 0.250166317302559 0 0 4.94371135334991 21.7897550442568 "RAP2C;EPHA7;RASSF2;PDGFC"
"105" "T Cell Migration (GO:0072678)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "GPR183;CXCL16;CCL26"
"106" "Embryonic Axis Specification (GO:0000578)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "STIL;TBXT;TBX3"
"107" "Embryonic Digit Morphogenesis (GO:0042733)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "MSX1;TBX3;TBX2"
"108" "Megakaryocyte Differentiation (GO:0030219)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "THPO;KIT;GP1BA"
"109" "Mesenchyme Development (GO:0060485)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "BMP4;FOXF1;BMP7"
"110" "Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "BMP4;TGFB3;PRKG1"
"111" "Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)" "3/17" 0.0124689992009807 0.250166317302559 0 0 7.14322533136966 31.3195413193347 "BMP4;TGFB3;BMP7"
"112" "Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)" "26/557" 0.013456519531142 0.266350382035338 0 0 1.65409714010424 7.12633275949453 "CDKN1C;ZNF496;GCM1;MSTN;ZBTB48;RORC;CXXC1;RORB;ETS1;GLIS2;LYL1;TFPT;HHEX;DEAF1;TBX21;EPC2;PIM2;FOXF1;TGFB3;FOXH1;HNF1A;BMP7;HIPK2;BMP4;BMP2;ATF5"
"113" "Positive Regulation Of Cell Motility (GO:2000147)" "13/221" 0.0135148599775452 0.266350382035338 0 0 2.09866695804196 9.03259009909781 "CCR1;SEMA3D;NTRK3;ADRA2A;CXCL16;ADAM17;BMP2;CEACAM6;PDGFC;KIT;ANGPTL3;CCR7;CCL26"
"114" "Regulation Of Intracellular Signal Transduction (GO:1902531)" "16/297" 0.0144508544281916 0.272365013996753 0 0 1.91472834278781 8.11270731273018 "ZFAND6;ARHGEF28;ARHGEF17;NTRK3;DAB2IP;ARHGAP19;PTPN22;SEZ6L2;SEZ6L;HIPK2;TIAM2;ARHGAP32;SPRED1;RASSF2;CHN2;ROS1"
"115" "T-helper Cell Differentiation (GO:0042093)" "3/18" 0.0146430426074834 0.272365013996753 0 0 6.66666666666667 28.1585997577485 "IL21;GPR183;RORC"
"116" "Adrenergic Receptor Signaling Pathway (GO:0071875)" "3/18" 0.0146430426074834 0.272365013996753 0 0 6.66666666666667 28.1585997577485 "ADRB1;DRD2;ADRA2A"
"117" "Dendritic Cell Migration (GO:0036336)" "3/18" 0.0146430426074834 0.272365013996753 0 0 6.66666666666667 28.1585997577485 "CCR1;GPR183;CCR7"
"118" "Ureteric Bud Development (GO:0001657)" "3/18" 0.0146430426074834 0.272365013996753 0 0 6.66666666666667 28.1585997577485 "BMP4;TCF21;BMP7"
"119" "Negative Regulation Of Monoatomic Ion Transport (GO:0043271)" "3/18" 0.0146430426074834 0.272365013996753 0 0 6.66666666666667 28.1585997577485 "HRH3;NEDD4;ADRA2A"
"120" "Regulation Of Cellular Component Organization (GO:0051128)" "10/153" 0.0146761570182355 0.272365013996753 0 0 2.3438127090301 9.89447818178946 "NCLN;NEDD4;PTCH2;DAB2IP;STK38L;TLK1;SPOCK1;CCNL2;ATF5;ROS1"
"121" "Chemical Synaptic Transmission (GO:0007268)" "15/273" 0.0149049119665112 0.274324288838185 0 0 1.95399836801306 8.21864308703246 "GABRB2;GABRP;CHRNB3;CHRNA4;GRIK5;NRXN1;HTR2A;GRIN2D;GRM3;CRHBP;HRH3;ERC1;DRD2;NTSR1;GRIA4"
"122" "Natural Killer Cell Differentiation (GO:0001779)" "2/7" 0.0162681440069536 0.28895042093085 0 0 13.3173241852487 54.8480180977067 "RABL3;PBX1"
"123" "Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320)" "2/7" 0.0162681440069536 0.28895042093085 0 0 13.3173241852487 54.8480180977067 "TBX21;RC3H2"
"124" "Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664)" "2/7" 0.0162681440069536 0.28895042093085 0 0 13.3173241852487 54.8480180977067 "HAND2;BMP7"
"125" "T Cell Activation (GO:0042110)" "8/111" 0.0162743148504732 0.28895042093085 0 0 2.59958607460753 10.7055300801723 "JAG2;KIT;LEPR;CEACAM21;PTPN22;CCR7;RASGRP1;IFNA8"
"126" "Negative Regulation Of MAP Kinase Activity (GO:0043407)" "5/51" 0.016348339935917 0.28895042093085 0 0 3.62987256371814 14.931948753173 "BMP4;BMP2;DAB2IP;PTPN22;BMP7"
"127" "Negative Regulation Of Cell Cycle Process (GO:0010948)" "4/34" 0.0167697845366172 0.289299296278699 0 0 4.44865174985657 18.1868737689927 "BMP4;TOM1L2;DAB2IP;BMP7"
"128" "DNA Catabolic Process (GO:0006308)" "3/19" 0.0170176056634529 0.289299296278699 0 0 6.24967783505155 25.4581054311024 "DFFB;DNASE1L2;DNASE1L1"
"129" "Cardiac Epithelial To Mesenchymal Transition (GO:0060317)" "3/19" 0.0170176056634529 0.289299296278699 0 0 6.24967783505155 25.4581054311024 "BMP4;BMP2;TBX3"
"130" "Regulation Of Tissue Remodeling (GO:0034103)" "3/19" 0.0170176056634529 0.289299296278699 0 0 6.24967783505155 25.4581054311024 "IL21;HAND2;LEPR"
"131" "Cyclic Nucleotide Biosynthetic Process (GO:0009190)" "3/19" 0.0170176056634529 0.289299296278699 0 0 6.24967783505155 25.4581054311024 "NPPC;GUCY1A1;GUCY2F"
"132" "Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)" "6/71" 0.0175754215660823 0.2965186653611 0 0 3.08489438023117 12.4668413060154 "HHEX;NEDD4;DAB2IP;AGTR2;LEMD3;HIPK2"
"133" "Regulation Of Protein Kinase B Signaling (GO:0051896)" "9/136" 0.0186320655411162 0.310496850252214 0 0 2.37303149606299 9.45147887056848 "CALCR;LIN28A;THPO;MSTN;GDF15;NTRK3;IGF2;CCR7;DRD2"
"134" "Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)" "8/114" 0.0188209858459079 0.310496850252214 0 0 2.52562048330663 10.0337415227463 "BMP2;SOX13;KREMEN1;DAB2IP;TMEM64;LZTS2;TBX18;CSNK1A1L"
"135" "Negative Regulation Of Multicellular Organismal Process (GO:0051241)" "13/231" 0.0188222158886614 0.310496850252214 0 0 2.00135529608007 7.95081902952228 "SFMBT1;GDF15;DAB2IP;TET1;ADM;IL17RD;ADIPOR1;TBX18;BMP4;CRHBP;ADAM17;BMP2;SPRED1"
"136" "Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)" "13/232" 0.0194286470279491 0.311688176253563 0 0 1.99211290992113 7.8509302278699 "PLK2;ZFAND6;DAB2IP;OTUD7B;CFLAR;CXXC5;SHARPIN;C18ORF32;CCR7;S100A4;PIM2;TMEM9B;WLS"
"137" "Anterior/Posterior Axis Specification (GO:0009948)" "3/20" 0.0195942275148176 0.311688176253563 0 0 5.88174651303821 23.1300873894872 "TBXT;TBX3;WLS"
"138" "Cellular Response To Estradiol Stimulus (GO:0071392)" "3/20" 0.0195942275148176 0.311688176253563 0 0 5.88174651303821 23.1300873894872 "CRHBP;NRIP1;SSTR1"
"139" "Long-Term Synaptic Potentiation (GO:0060291)" "3/20" 0.0195942275148176 0.311688176253563 0 0 5.88174651303821 23.1300873894872 "PLK2;GRIN2D;NFATC4"
"140" "Negative Regulation Of Phosphate Metabolic Process (GO:0045936)" "3/20" 0.0195942275148176 0.311688176253563 0 0 5.88174651303821 23.1300873894872 "CDKN1C;BMP4;BMP7"
"141" "Positive Regulation Of Multicellular Organismal Process (GO:0051240)" "19/387" 0.0200190790777718 0.316187866001402 0 0 1.73746447226917 6.7953443157097 "IL21;OXTR;AVPR1B;TGFB3;TET1;ADRB1;TMEM64;NMBR;ADIPOR1;ACVR1B;ADRA2A;TSHR;MC4R;BMP4;ADCYAP1;BMP2;PDGFC;LEPR;ZBED3"
"142" "Regulation Of Lipid Metabolic Process (GO:0019216)" "5/54" 0.0205056741362216 0.32012367697712 0 0 3.40710767065447 13.2436102867297 "LACTB;ADGRF1;RORC;CIDEB;ADIPOR1"
"143" "Regulation Of Fibroblast Apoptotic Process (GO:2000269)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "BTG1;STK17B"
"144" "Cellular Response To Muramyl Dipeptide (GO:0071225)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "PTPN22;CHMP5"
"145" "Embryonic Digestive Tract Morphogenesis (GO:0048557)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "FOXF1;TCF21"
"146" "Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "CALCR;GRM6"
"147" "Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "P2RX3;TRPC3"
"148" "Positive Regulation Of Synapse Maturation (GO:0090129)" "2/8" 0.0212744967187309 0.32012367697712 0 0 11.0971983990852 42.726946641393 "NRXN1;DAB2IP"
"149" "Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)" "4/37" 0.0223060345278277 0.324429630515099 0 0 4.04360298336202 15.3774098215287 "BMP4;P2RY6;TGFB3;PRKG1"
"150" "Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)" "4/37" 0.0223060345278277 0.324429630515099 0 0 4.04360298336202 15.3774098215287 "BMP4;BMP2;TGFB3;PRKG1"
"151" "Endocardial Cushion Morphogenesis (GO:0003203)" "3/21" 0.0223737475374418 0.324429630515099 0 0 5.55469644902635 21.10710768928 "BMP4;BMP2;TBX2"
"152" "Negative Regulation Of GTPase Activity (GO:0034260)" "3/21" 0.0223737475374418 0.324429630515099 0 0 5.55469644902635 21.10710768928 "GPSM1;DAB2IP;FZD10"
"153" "Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)" "3/21" 0.0223737475374418 0.324429630515099 0 0 5.55469644902635 21.10710768928 "SPRED1;PMAIP1;MSX1"
"154" "Negative Regulation Of Phosphorylation (GO:0042326)" "6/75" 0.0224347387064775 0.324429630515099 0 0 2.90545918750469 11.0324489151341 "CDKN1C;BMP4;NTRK3;DAB2IP;BMP7;ZBED3"
"155" "Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)" "7/98" 0.0248849368294117 0.346118665195257 0 0 2.57173276550439 9.49867595187795 "ADCYAP1;OXTR;PDGFC;LEPR;ADRB1;ADIPOR1;TSHR"
"156" "Positive Regulation Of Synaptic Transmission (GO:0050806)" "6/77" 0.0251730866593621 0.346118665195257 0 0 2.82332335984821 10.39541970654 "CLSTN3;NRXN1;PLK2;ZDHHC2;GRIN2D;NFATC4"
"157" "Positive Regulation Of Signal Transduction (GO:0009967)" "14/266" 0.0253023898725676 0.346118665195257 0 0 1.86446779529091 6.85538039482598 "JAG2;DMTN;PTGIS;NRXN1;IGF2;DAB2IP;LY96;SORBS1;GRIN2D;BMP2;HHEX;P2RY6;RAB34;WLS"
"158" "Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)" "3/22" 0.0253563574932225 0.346118665195257 0 0 5.26207270754205 19.3366742962049 "HHEX;NEDD4;DAB2IP"
"159" "Mammary Gland Development (GO:0030879)" "3/22" 0.0253563574932225 0.346118665195257 0 0 5.26207270754205 19.3366742962049 "OXTR;TGFB3;TBX3"
"160" "peptidyl-L-cysteine S-palmitoylation (GO:0018230)" "3/22" 0.0253563574932225 0.346118665195257 0 0 5.26207270754205 19.3366742962049 "ZDHHC24;ZDHHC8;ZDHHC2"
"161" "peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)" "3/22" 0.0253563574932225 0.346118665195257 0 0 5.26207270754205 19.3366742962049 "ZDHHC24;ZDHHC8;ZDHHC2"
"162" "Positive Regulation Of Protein Autophosphorylation (GO:0031954)" "3/22" 0.0253563574932225 0.346118665195257 0 0 5.26207270754205 19.3366742962049 "RAP2C;RASSF2;PDGFC"
"163" "Odontogenesis (GO:0042476)" "4/39" 0.0265468925829172 0.346118665195257 0 0 3.81214654536513 13.8336796986751 "BMP4;BMP2;TGFB3;MSX1"
"164" "I-kappaB Phosphorylation (GO:0007252)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "DAB2IP;ERC1"
"165" "Arachidonate Transport (GO:1903963)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "BDKRB2;DRD2"
"166" "Arachidonic Acid Secretion (GO:0050482)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "BDKRB2;DRD2"
"167" "Regulation Of Natural Killer Cell Proliferation (GO:0032817)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "IL23R;PTPN22"
"168" "cGMP Biosynthetic Process (GO:0006182)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "NPPC;GUCY2F"
"169" "Response To Histamine (GO:0034776)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "GABRB2;DRD2"
"170" "Skeletal Muscle Tissue Regeneration (GO:0043403)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "MSTN;CFLAR"
"171" "Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "BMP7;GRIA4"
"172" "Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)" "2/9" 0.0268291962616336 0.346118665195257 0 0 9.51139426611125 34.4147409005146 "NPPC;GUCY2F"
"173" "Renal System Development (GO:0072001)" "5/58" 0.0270429491441288 0.346118665195257 0 0 3.14931685100846 11.3700698558932 "BMP4;PYGO2;FOXF1;TCF21;TBX18"
"174" "Peptidyl-Threonine Phosphorylation (GO:0018107)" "5/58" 0.0270429491441288 0.346118665195257 0 0 3.14931685100846 11.3700698558932 "SBK1;ACVR1B;CDC42BPA;HIPK2;CDK5R1"
"175" "Positive Regulation Of Catabolic Process (GO:0009896)" "6/79" 0.0281255614600401 0.357459838107219 0 0 2.74568812548797 9.80506221944164 "PLK2;NEDD4;ANGPTL3;DAB2IP;ASB11;VGLL4"
"176" "Positive Regulation Of Apoptotic Process (GO:0043065)" "14/270" 0.0282500815028606 0.357459838107219 0 0 1.83495238616462 6.54464932586666 "EPHA7;BTG1;PTGIS;TGFB3;DAB2IP;CFLAR;BMP4;TFPT;BMP2;RASSF2;STK17B;PMAIP1;PDCD2;CDK5R1"
"177" "Response To BMP (GO:0071772)" "3/23" 0.0285416509171537 0.359108794307917 0 0 4.99871134020619 17.7773711365143 "BMP4;BMP2;BMP7"
"178" "Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)" "8/124" 0.0293545451729629 0.367261641012295 0 0 2.30669933664017 8.13874545458258 "NPPC;NTRK3;INSRR;BDKRB2;POLR1G;ACVR1B;ROS1;GUCY2F"
"179" "Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)" "6/80" 0.0296838572555226 0.369306983843848 0 0 2.70844419549083 9.52600966903644 "BMP4;HHEX;BMP2;PRKAR2A;DAB2IP;BMP7"
"180" "Cellular Response To Oxygen-Containing Compound (GO:1901701)" "19/406" 0.0307444874096532 0.374861918739181 0 0 1.65051451319838 5.74716510174149 "KCNE1;DMTN;DAB2IP;RORC;GUCA1A;LY96;FZD10;RORB;TRPV1;SSTR1;CXCL3;CXCL2;TSHR;CRHBP;P2RY6;P2RX3;P2RY2;NRIP1;CHMP5"
"181" "Regulation Of Dendrite Development (GO:0050773)" "4/41" 0.0312385080215512 0.374861918739181 0 0 3.60571242498953 12.49777322695 "DCC;NEDD4;DAB2IP;BMP7"
"182" "Lymphocyte Migration (GO:0072676)" "4/41" 0.0312385080215512 0.374861918739181 0 0 3.60571242498953 12.49777322695 "CCL25;CCL13;TBX21;CCL26"
"183" "Cellular Response To Interleukin-1 (GO:0071347)" "6/81" 0.0312977262358267 0.374861918739181 0 0 2.67219343696028 9.25703876742997 "CCL25;CCL13;PTGIS;DAB2IP;ST18;CCL26"
"184" "Eosinophil Chemotaxis (GO:0048245)" "3/24" 0.0319286698073786 0.374861918739181 0 0 4.76043200785469 16.3961223834566 "CCL25;CCL13;CCL26"
"185" "Eosinophil Migration (GO:0072677)" "3/24" 0.0319286698073786 0.374861918739181 0 0 4.76043200785469 16.3961223834566 "CCL25;CCL13;CCL26"
"186" "Positive Regulation Of p38MAPK Cascade (GO:1900745)" "3/24" 0.0319286698073786 0.374861918739181 0 0 4.76043200785469 16.3961223834566 "BMP4;BMP2;HAND2"
"187" "Regulation Of Gene Expression By Genomic Imprinting (GO:0006349)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "PRMT7;IGF2"
"188" "T Cell Chemotaxis (GO:0010818)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "GPR183;CXCL16"
"189" "Regulation Of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "BMP2;PTGIS"
"190" "Regulation Of Synapse Maturation (GO:0090128)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "NRXN1;DAB2IP"
"191" "Steroid Hormone Mediated Signaling Pathway (GO:0043401)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "BMP4;BMP7"
"192" "Negative Regulation Of T-helper Cell Differentiation (GO:0045623)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "TBX21;RC3H2"
"193" "Positive Regulation Of Bone Resorption (GO:0045780)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "MC4R;TMEM64"
"194" "Positive Regulation Of Dendrite Development (GO:1900006)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "DAB2IP;BMP7"
"195" "Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)" "2/10" 0.0328959947819657 0.374861918739181 0 0 8.32204116638079 28.4148137072656 "CALCR;GRM6"
"196" "Positive Regulation Of Vasculature Development (GO:1904018)" "7/104" 0.0329918886721506 0.374861918739181 0 0 2.41190739485606 8.2282065099977 "BTG1;PTGIS;ANGPTL3;ANGPTL4;ETS1;CCR3;HIPK2"
"197" "Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)" "10/175" 0.0334204193524689 0.375865454302381 0 0 2.02898550724638 6.89568621901725 "SHARPIN;PLK2;C18ORF32;S100A4;CCR7;PIM2;CFLAR;CXXC5;TMEM9B;WLS"
"198" "Cardiac Ventricle Morphogenesis (GO:0003208)" "4/42" 0.0337553169557594 0.375865454302381 0 0 3.51064408007972 11.8962293855155 "BMP4;FOXF1;NPY2R;CPE"
"199" "Monocyte Chemotaxis (GO:0002548)" "4/42" 0.0337553169557594 0.375865454302381 0 0 3.51064408007972 11.8962293855155 "CCL25;CCL13;CALCA;CCL26"
"200" "Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)" "4/42" 0.0337553169557594 0.375865454302381 0 0 3.51064408007972 11.8962293855155 "CALCR;TRPC3;P2RX3;GRM6"
"201" "Positive Regulation Of Hydrolase Activity (GO:0051345)" "10/176" 0.0345487131586985 0.382499000337121 0 0 2.01665793609219 6.78683031830421 "CCL25;CCL13;BMP2;WDR41;ADRB1;FZD10;EVI5L;RASGRP1;RGS7;CCL26"
"202" "Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)" "6/83" 0.0346945658141439 0.382499000337121 0 0 2.60251665433013 8.74750665218366 "SPRED1;BMP2;TGFB3;DAB2IP;IL17RD;ADIPOR1"
"203" "Chemical Synaptic Transmission, Postsynaptic (GO:0099565)" "3/25" 0.0355159487579307 0.385824477482496 0 0 4.54381443298969 15.1662230516656 "CHRNA4;DRD2;GRIN2D"
"204" "Lamellipodium Assembly (GO:0030032)" "3/25" 0.0355159487579307 0.385824477482496 0 0 4.54381443298969 15.1662230516656 "DMTN;KIT;ARFIP2"
"205" "Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)" "3/25" 0.0355159487579307 0.385824477482496 0 0 4.54381443298969 15.1662230516656 "PTCH2;TULP3;GLIS2"
"206" "Regulation Of JUN Kinase Activity (GO:0043506)" "4/43" 0.0363868239539252 0.393366295851415 0 0 3.42045103490887 11.3338305641866 "MAP4K2;DAB2IP;PTPN22;FZD10"
"207" "Cellular Response To Cytokine Stimulus (GO:0071345)" "15/308" 0.0381555724507396 0.406857719296858 0 0 1.71744206933717 5.60930914485642 "CCR1;CCL25;CCL13;PTGIS;IL23R;ZFAND6;FOXH1;DAB2IP;IFNA8;EPOR;CRHBP;KIT;LEPR;CCR7;CCL26"
"208" "Macromolecule Catabolic Process (GO:0009057)" "6/85" 0.0383204679519633 0.406857719296858 0 0 2.536367810061 8.27305125800593 "DFFB;CTRL;NEDD4;DAB2IP;DNASE1L2;DNASE1L1"
"209" "Response To Tumor Necrosis Factor (GO:0034612)" "7/108" 0.039276572642304 0.406857719296858 0 0 2.31590667717291 7.49688415881408 "CCL25;CRHBP;CCL13;ZFAND6;DAB2IP;CXCL16;CCL26"
"210" "Positive Regulation Of Metabolic Process (GO:0009893)" "7/108" 0.039276572642304 0.406857719296858 0 0 2.31590667717291 7.49688415881408 "ADCYAP1;OXTR;PDGFC;LEPR;ADRB1;ADIPOR1;TSHR"
"211" "Regulation Of Phospholipase C Activity (GO:1900274)" "2/11" 0.0394402894791744 0.406857719296858 0 0 7.39698875547932 23.9142235751909 "KIT;RASGRP1"
"212" "cGMP Metabolic Process (GO:0046068)" "2/11" 0.0394402894791744 0.406857719296858 0 0 7.39698875547932 23.9142235751909 "NPPC;GUCY2F"
"213" "Digestive System Development (GO:0055123)" "2/11" 0.0394402894791744 0.406857719296858 0 0 7.39698875547932 23.9142235751909 "FOXF1;KIT"
"214" "Smooth Muscle Cell Differentiation (GO:0051145)" "2/11" 0.0394402894791744 0.406857719296858 0 0 7.39698875547932 23.9142235751909 "BMP4;TBX18"
"215" "Regulation Of T-helper 17 Cell Differentiation (GO:2000319)" "2/11" 0.0394402894791744 0.406857719296858 0 0 7.39698875547932 23.9142235751909 "TBX21;RC3H2"
"216" "Central Nervous System Development (GO:0007417)" "14/283" 0.0395750945520105 0.406857719296858 0 0 1.74508948625968 5.6358629714596 "SH3GL3;EPHA7;FOXG1;ZNF76;PBX1;GRIN2D;GLIS2;PDGFC;HESX1;SPOCK1;AGTR2;TBC1D23;ATOH1;CDK5R1"
"217" "Positive Regulation Of Phosphorylation (GO:0042327)" "12/231" 0.0397446530018063 0.406857719296858 0 0 1.83566425207392 5.92053113028921 "BMP4;ADAM17;BMP2;CCND2;THPO;KCTD20;NTRK3;INSRR;IGF2;LEPR;ROS1;RASGRP1"
"218" "Cytokine-Mediated Signaling Pathway (GO:0019221)" "13/257" 0.0398271139679906 0.406857719296858 0 0 1.78567436661699 5.75559873097919 "CCR1;CCL25;CCL13;IL23R;ADIPOR1;CXCL3;IFNA8;CXCL2;ST18;EPOR;KIT;LEPR;CCL26"
"219" "Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)" "11/207" 0.0415833565983966 0.422859064587348 0 0 1.87912429780274 5.97571913286156 "CSNK1G3;BMP2;HHEX;SOX13;KREMEN1;DAB2IP;TMEM64;LZTS2;CSNK1A1L;WLS;ZBED3"
"220" "I-kappaB kinase/NF-kappaB Signaling (GO:0007249)" "4/45" 0.0419950053430909 0.425103985904834 0 0 3.25326392678729 10.3135122272386 "NKIRAS1;DAB2IP;ERC1;AZI2"
"221" "Regulation Of JNK Cascade (GO:0046328)" "7/110" 0.0426932799201918 0.428406862507114 0 0 2.27070245573958 7.1611455569408 "MAP4K2;RASSF2;DAB2IP;CCR7;BIRC7;RASGRP1;HIPK2"
"222" "Respiratory Tube Development (GO:0030323)" "3/27" 0.0432831360862598 0.428406862507114 0 0 4.16473367697594 13.0772312052477 "BMP4;FOXF1;TCF21"
