	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0046961	GO:0046961	proton-transporting ATPase activity, rotational mechanism	1/199	12/3928	0.464621841506074	ATP6V1H	1
GO:0070006	GO:0070006	metalloaminopeptidase activity	1/199	12/3928	0.464621841506074	RNPEP	1
GO:0030545	GO:0030545	signaling receptor regulator activity	2/199	31/3928	0.471025744401116	PF4/PPBP	2
GO:0005543	GO:0005543	phospholipid binding	7/199	130/3928	0.490805256191654	IGHM/IQGAP2/PEBP1/PLEKHF2/SLC9A1/SPTBN1/TLN1	7
GO:0030674	GO:0030674	protein-macromolecule adaptor activity	7/199	130/3928	0.490805256191654	MECP2/MYH9/NCK1/RPTOR/SH3BGRL/SLC9A1/STAT3	7
GO:0001786	GO:0001786	phosphatidylserine binding	1/199	13/3928	0.491828239243636	TLN1	1
GO:0004712	GO:0004712	protein serine/threonine/tyrosine kinase activity	1/199	13/3928	0.491828239243636	DYRK1A	1
GO:0008083	GO:0008083	growth factor activity	1/199	13/3928	0.491828239243636	PPBP	1
GO:0030291	GO:0030291	protein serine/threonine kinase inhibitor activity	1/199	13/3928	0.491828239243636	RPTOR	1
GO:0042169	GO:0042169	SH2 domain binding	1/199	13/3928	0.491828239243636	SRC	1
GO:0098631	GO:0098631	cell adhesion mediator activity	1/199	13/3928	0.491828239243636	ITGB1	1
GO:0046873	GO:0046873	metal ion transmembrane transporter activity	2/199	33/3928	0.504294288607135	KCNAB2/SLC9A1	2
GO:0016831	GO:0016831	carboxy-lyase activity	1/199	14/3928	0.517658681233551	ME2	1
GO:0030159	GO:0030159	signaling receptor complex adaptor activity	1/199	14/3928	0.517658681233551	NCK1	1
GO:0008270	GO:0008270	zinc ion binding	9/199	175/3928	0.532113044440251	ADA/ADH5/CSRP1/DNPEP/GLO1/LIMS1/MYO9B/RNPEP/TES	9
GO:0061629	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	6/199	116/3928	0.540158338145048	ACTB/ADD1/SRC/STAT3/STAT5B/WBP2	6
GO:0043028	GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	1/199	15/3928	0.542182422274563	SERPINB9	1
GO:0050997	GO:0050997	quaternary ammonium group binding	1/199	15/3928	0.542182422274563	IGHM	1
GO:0035091	GO:0035091	phosphatidylinositol binding	4/199	77/3928	0.55337284706412	IQGAP2/PLEKHF2/SLC9A1/TLN1	4
GO:0001671	GO:0001671	ATPase activator activity	1/199	16/3928	0.565465248230955	DNAJB6	1
GO:0005504	GO:0005504	fatty acid binding	1/199	16/3928	0.565465248230955	ADH5	1
GO:0019838	GO:0019838	growth factor binding	1/199	16/3928	0.565465248230955	ITGB3	1
GO:0051213	GO:0051213	dioxygenase activity	1/199	16/3928	0.565465248230955	P4HA1	1
GO:0072341	GO:0072341	modified amino acid binding	1/199	16/3928	0.565465248230955	TLN1	1
GO:0016209	GO:0016209	antioxidant activity	2/199	37/3928	0.566651386001902	MGST3/SOD2	2
GO:0043130	GO:0043130	ubiquitin binding	2/199	37/3928	0.566651386001902	PLAA/TSG101	2
GO:0005525	GO:0005525	GTP binding	7/199	140/3928	0.571051053767913	DNM2/GBP1/GNA13/PIP4K2B/RAB8A/RAP1B/TUBA4A	7
GO:0042162	GO:0042162	telomeric DNA binding	1/199	17/3928	0.587569648947223	PURA	1
GO:1901681	GO:1901681	sulfur compound binding	3/199	60/3928	0.593358952336592	PAFAH1B1/PCIF1/PF4	3
GO:0016798	GO:0016798	hydrolase activity, acting on glycosyl bonds	2/199	39/3928	0.595656106132482	GAA/MAN2C1	2
GO:0008134	GO:0008134	transcription factor binding	10/199	205/3928	0.598039309310672	ACTB/ADD1/FLNA/PURA/PURB/RPTOR/SRC/STAT3/STAT5B/WBP2	10
GO:0000981	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	4/199	82/3928	0.60395656912204	PURA/PURB/STAT3/STAT5B	4
GO:0038023	GO:0038023	signaling receptor activity	3/199	61/3928	0.604727946045432	ITGB1/ITGB3/STAT3	3
GO:0060089	GO:0060089	molecular transducer activity	3/199	61/3928	0.604727946045432	ITGB1/ITGB3/STAT3	3
GO:0017022	GO:0017022	myosin binding	1/199	18/3928	0.608554982585552	RAB8A	1
GO:0019205	GO:0019205	nucleobase-containing compound kinase activity	1/199	18/3928	0.608554982585552	DCK	1
GO:0031593	GO:0031593	polyubiquitin modification-dependent protein binding	1/199	18/3928	0.608554982585552	BRCC3	1
GO:0016758	GO:0016758	hexosyltransferase activity	2/199	40/3928	0.609607399793102	PYGB/PYGL	2
GO:0003725	GO:0003725	double-stranded RNA binding	2/199	41/3928	0.623191399186727	MSN/OAS3	2
GO:0044183	GO:0044183	protein folding chaperone	2/199	41/3928	0.623191399186727	DNAJB6/WIPF1	2
GO:0005546	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	1/199	19/3928	0.628477631809458	SLC9A1	1
GO:0015297	GO:0015297	antiporter activity	1/199	19/3928	0.628477631809458	SLC9A1	1
GO:0019829	GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	1/199	19/3928	0.628477631809458	ATP6V1H	1
GO:0030971	GO:0030971	receptor tyrosine kinase binding	1/199	19/3928	0.628477631809458	NCK1	1
GO:0005085	GO:0005085	guanyl-nucleotide exchange factor activity	3/199	64/3928	0.63756411615174	CYTH1/GNA13/RAP1GDS1	3
GO:0005261	GO:0005261	monoatomic cation channel activity	1/199	20/3928	0.647391152216191	KCNAB2	1
GO:0008173	GO:0008173	RNA methyltransferase activity	1/199	20/3928	0.647391152216191	PCIF1	1
GO:0008235	GO:0008235	metalloexopeptidase activity	1/199	20/3928	0.647391152216191	RNPEP	1
GO:0016879	GO:0016879	ligase activity, forming carbon-nitrogen bonds	1/199	20/3928	0.647391152216191	GLUL	1
GO:0031369	GO:0031369	translation initiation factor binding	1/199	20/3928	0.647391152216191	NCK1	1
GO:0003697	GO:0003697	single-stranded DNA binding	3/199	65/3928	0.648079960212071	IGHM/PURA/PURB	3
GO:0001216	GO:0001216	DNA-binding transcription activator activity	2/199	43/3928	0.649263217765425	STAT3/STAT5B	2
GO:0001228	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	2/199	43/3928	0.649263217765425	STAT3/STAT5B	2
GO:0032182	GO:0032182	ubiquitin-like protein binding	2/199	43/3928	0.649263217765425	PLAA/TSG101	2
GO:0016504	GO:0016504	peptidase activator activity	1/199	21/3928	0.665346413400679	PSME2	1
GO:0030544	GO:0030544	Hsp70 protein binding	1/199	21/3928	0.665346413400679	DNAJB6	1
GO:0036002	GO:0036002	pre-mRNA binding	1/199	21/3928	0.665346413400679	RBM7	1
GO:0060590	GO:0060590	ATPase regulator activity	1/199	21/3928	0.665346413400679	DNAJB6	1
GO:0015078	GO:0015078	proton transmembrane transporter activity	2/199	45/3928	0.673890620227422	ATP6V1H/SLC9A1	2
GO:0003925	GO:0003925	G protein activity	1/199	22/3928	0.682391733015029	RAP1B	1
GO:0030374	GO:0030374	nuclear receptor coactivator activity	1/199	22/3928	0.682391733015029	TSG101	1
GO:0031492	GO:0031492	nucleosomal DNA binding	1/199	22/3928	0.682391733015029	ACTB	1
GO:0043539	GO:0043539	protein serine/threonine kinase activator activity	1/199	22/3928	0.682391733015029	CALM1	1
GO:0050661	GO:0050661	NADP binding	1/199	22/3928	0.682391733015029	GAPDH	1
GO:0061980	GO:0061980	regulatory RNA binding	1/199	22/3928	0.682391733015029	MECP2	1
GO:0097110	GO:0097110	scaffold protein binding	1/199	22/3928	0.682391733015029	SRC	1
GO:0000977	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	5/199	113/3928	0.686624728077566	PURA/PURB/STAT3/STAT5B/WBP2	5
GO:0005509	GO:0005509	calcium ion binding	5/199	113/3928	0.686624728077566	CALM1/MYL12B/PPP3CB/SPTAN1/TPM4	5
GO:0003924	GO:0003924	GTPase activity	5/199	114/3928	0.69413998735847	DNM2/GBP1/GNA13/RAB8A/RAP1B	5
GO:0060090	GO:0060090	molecular adaptor activity	8/199	179/3928	0.6958268799123	ITGA2B/MECP2/MYH9/NCK1/RPTOR/SH3BGRL/SLC9A1/STAT3	8
GO:1901981	GO:1901981	phosphatidylinositol phosphate binding	2/199	47/3928	0.697103147530103	IQGAP2/SLC9A1	2
GO:1902936	GO:1902936	phosphatidylinositol bisphosphate binding	1/199	23/3928	0.698573004169665	SLC9A1	1
GO:0016410	GO:0016410	N-acyltransferase activity	1/199	24/3928	0.713933816505193	NMT1	1
GO:0008233	GO:0008233	peptidase activity	6/199	139/3928	0.715940879283254	BLMH/BRCC3/DNPEP/DPP9/PSMB10/RNPEP	6
GO:0000993	GO:0000993	RNA polymerase II complex binding	1/199	25/3928	0.728515571247884	PCIF1	1
GO:0016705	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	1/199	25/3928	0.728515571247884	P4HA1	1
GO:0045309	GO:0045309	protein phosphorylated amino acid binding	1/199	25/3928	0.728515571247884	PCIF1	1
GO:0140296	GO:0140296	general transcription initiation factor binding	1/199	25/3928	0.728515571247884	RPTOR	1
GO:1990841	GO:1990841	promoter-specific chromatin binding	1/199	25/3928	0.728515571247884	MECP2	1
GO:0022890	GO:0022890	inorganic cation transmembrane transporter activity	3/199	74/3928	0.732981588466471	ATP6V1H/KCNAB2/SLC9A1	3
GO:0016757	GO:0016757	glycosyltransferase activity	2/199	51/3928	0.739441067686975	PYGB/PYGL	2
GO:0022853	GO:0022853	active monoatomic ion transmembrane transporter activity	2/199	51/3928	0.739441067686975	ATP6V1H/SLC9A1	2
GO:0004843	GO:0004843	cysteine-type deubiquitinase activity	1/199	26/3928	0.742357590546288	BRCC3	1
GO:0005506	GO:0005506	iron ion binding	1/199	26/3928	0.742357590546288	P4HA1	1
GO:0043175	GO:0043175	RNA polymerase core enzyme binding	1/199	26/3928	0.742357590546288	PCIF1	1
GO:0008234	GO:0008234	cysteine-type peptidase activity	2/199	52/3928	0.749207574038767	BLMH/BRCC3	2
GO:0008324	GO:0008324	monoatomic cation transmembrane transporter activity	3/199	76/3928	0.749503714914486	ATP6V1H/KCNAB2/SLC9A1	3
GO:0004601	GO:0004601	peroxidase activity	1/199	27/3928	0.755497221371836	MGST3	1
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	1/199	27/3928	0.755497221371836	SLC9A1	1
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	1/199	27/3928	0.755497221371836	MGST3	1
GO:0020037	GO:0020037	heme binding	1/199	27/3928	0.755497221371836	SRC	1
GO:0016860	GO:0016860	intramolecular oxidoreductase activity	1/199	28/3928	0.767969934252381	ITGB3	1
GO:0046906	GO:0046906	tetrapyrrole binding	1/199	28/3928	0.767969934252381	SRC	1
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	4/199	103/3928	0.775380280775677	RPTOR/STAT3/STAT5B/WBP2	4
GO:0045182	GO:0045182	translation regulator activity	3/199	80/3928	0.780098276371635	CYFIP1/MCTS1/PURA	3
GO:0000049	GO:0000049	tRNA binding	1/199	30/3928	0.791047664336801	DTD1	1
GO:0001217	GO:0001217	DNA-binding transcription repressor activity	1/199	30/3928	0.791047664336801	PURB	1
GO:0001227	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	1/199	30/3928	0.791047664336801	PURB	1
GO:0101005	GO:0101005	deubiquitinase activity	1/199	30/3928	0.791047664336801	BRCC3	1
GO:0017069	GO:0017069	snRNA binding	1/199	31/3928	0.80171506166799	RBM7	1
GO:0042626	GO:0042626	ATPase-coupled transmembrane transporter activity	1/199	31/3928	0.80171506166799	ATP6V1H	1
GO:0000976	GO:0000976	transcription cis-regulatory region binding	6/199	155/3928	0.807510413099862	PURA/PURB/RPTOR/STAT3/STAT5B/WBP2	6
GO:0008236	GO:0008236	serine-type peptidase activity	1/199	32/3928	0.811840466525078	DPP9	1
GO:0001067	GO:0001067	transcription regulatory region nucleic acid binding	6/199	156/3928	0.812383943759276	PURA/PURB/RPTOR/STAT3/STAT5B/WBP2	6
GO:0017171	GO:0017171	serine hydrolase activity	1/199	33/3928	0.821451284585014	DPP9	1
GO:0051117	GO:0051117	ATPase binding	1/199	33/3928	0.821451284585014	SRC	1
GO:0052689	GO:0052689	carboxylic ester hydrolase activity	1/199	33/3928	0.821451284585014	DTD1	1
GO:0140101	GO:0140101	catalytic activity, acting on a tRNA	1/199	33/3928	0.821451284585014	DTD1	1
GO:0022857	GO:0022857	transmembrane transporter activity	7/199	183/3928	0.830205344764156	ATP6V1H/CLIC1/CLIC4/KCNAB2/LASP1/PPBP/SLC9A1	7
GO:0019783	GO:0019783	ubiquitin-like protein peptidase activity	1/199	34/3928	0.830573542445754	BRCC3	1
GO:0035064	GO:0035064	methylated histone binding	1/199	34/3928	0.830573542445754	SPIN1	1
GO:0140034	GO:0140034	methylation-dependent protein binding	1/199	34/3928	0.830573542445754	SPIN1	1
GO:0070063	GO:0070063	RNA polymerase binding	1/199	35/3928	0.839231956686456	PCIF1	1
GO:0004197	GO:0004197	cysteine-type endopeptidase activity	1/199	36/3928	0.847449999486198	BLMH	1
GO:0003690	GO:0003690	double-stranded DNA binding	8/199	211/3928	0.849678334760471	MECP2/PSIP1/PURA/PURB/RPTOR/STAT3/STAT5B/WBP2	8
GO:0043565	GO:0043565	sequence-specific DNA binding	8/199	212/3928	0.853269026767332	MECP2/MTPN/PURA/PURB/RPTOR/STAT3/STAT5B/WBP2	8
GO:0016747	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	2/199	66/3928	0.856027569926943	GLUL/NMT1	2
GO:0090079	GO:0090079	translation regulator activity, nucleic acid binding	2/199	66/3928	0.856027569926943	MCTS1/PURA	2
GO:0051082	GO:0051082	unfolded protein binding	2/199	67/3928	0.861798843891254	DNAJB6/SERPINH1	2
GO:0031491	GO:0031491	nucleosome binding	1/199	38/3928	0.862653008457505	ACTB	1
GO:0003714	GO:0003714	transcription corepressor activity	2/199	68/3928	0.867358631758076	MECP2/TSG101	2
GO:0009055	GO:0009055	electron transfer activity	2/199	68/3928	0.867358631758076	ADH5/ME2	2
GO:0001098	GO:0001098	basal transcription machinery binding	1/199	39/3928	0.869679242729217	PCIF1	1
GO:0001099	GO:0001099	basal RNA polymerase II transcription machinery binding	1/199	39/3928	0.869679242729217	PCIF1	1
GO:0000978	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	3/199	96/3928	0.873235754390616	STAT3/STAT5B/WBP2	3
GO:1990837	GO:1990837	sequence-specific double-stranded DNA binding	6/199	171/3928	0.874471041324345	PURA/PURB/RPTOR/STAT3/STAT5B/WBP2	6
GO:0016788	GO:0016788	hydrolase activity, acting on ester bonds	7/199	196/3928	0.878258505701133	DTD1/IMPA1/LHPP/PDXP/PPM1A/PPP3CB/TNS3	7
GO:0003727	GO:0003727	single-stranded RNA binding	1/199	42/3928	0.888683180679226	RBM7	1
GO:0003743	GO:0003743	translation initiation factor activity	1/199	42/3928	0.888683180679226	MCTS1	1
GO:0008757	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	1/199	42/3928	0.888683180679226	PCIF1	1
GO:0140030	GO:0140030	modification-dependent protein binding	2/199	74/3928	0.896631145244039	BRCC3/SPIN1	2
GO:0003713	GO:0003713	transcription coactivator activity	3/199	102/3928	0.897996223384234	DYRK1A/TSG101/WBP2	3
GO:0140110	GO:0140110	transcription regulator activity	9/199	258/3928	0.916519289586305	DYRK1A/MECP2/PSIP1/PURA/PURB/STAT3/STAT5B/TSG101/WBP2	9
GO:0005215	GO:0005215	transporter activity	7/199	210/3928	0.916885750999073	ATP6V1H/CLIC1/CLIC4/KCNAB2/LASP1/PPBP/SLC9A1	7
GO:0016779	GO:0016779	nucleotidyltransferase activity	1/199	49/3928	0.922975948183291	OAS3	1
GO:0008168	GO:0008168	methyltransferase activity	1/199	50/3928	0.926927426995233	PCIF1	1
GO:0051087	GO:0051087	chaperone binding	1/199	50/3928	0.926927426995233	DNAJB6	1
GO:0004175	GO:0004175	endopeptidase activity	2/199	85/3928	0.935326998974853	BLMH/PSMB10	2
GO:0003730	GO:0003730	mRNA 3'-UTR binding	1/199	53/3928	0.937611841287559	CARHSP1	1
GO:0016741	GO:0016741	transferase activity, transferring one-carbon groups	1/199	55/3928	0.943855956001534	PCIF1	1
GO:0003712	GO:0003712	transcription coregulator activity	5/199	173/3928	0.945073194365653	DYRK1A/MECP2/PSIP1/TSG101/WBP2	5
GO:0008135	GO:0008135	translation factor activity, RNA binding	1/199	58/3928	0.952075186982529	MCTS1	1
GO:0016462	GO:0016462	pyrophosphatase activity	9/199	298/3928	0.972375061479275	ATP6V1H/DNM2/GBP1/GNA13/KIF13B/LHPP/MYO9B/RAB8A/RAP1B	9
GO:0016817	GO:0016817	hydrolase activity, acting on acid anhydrides	9/199	298/3928	0.972375061479275	ATP6V1H/DNM2/GBP1/GNA13/KIF13B/LHPP/MYO9B/RAB8A/RAP1B	9
GO:0016818	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	9/199	298/3928	0.972375061479275	ATP6V1H/DNM2/GBP1/GNA13/KIF13B/LHPP/MYO9B/RAB8A/RAP1B	9
GO:0016491	GO:0016491	oxidoreductase activity	8/199	273/3928	0.972737074521856	ADH5/CRYL1/GAPDH/KCNAB2/ME2/MGST3/P4HA1/SOD2	8
GO:0022804	GO:0022804	active transmembrane transporter activity	2/199	106/3928	0.974473605737905	ATP6V1H/SLC9A1	2
GO:0042393	GO:0042393	histone binding	2/199	106/3928	0.974473605737905	PTMS/SPIN1	2
GO:0016874	GO:0016874	ligase activity	1/199	71/3928	0.975898763304131	GLUL	1
GO:0017111	GO:0017111	ribonucleoside triphosphate phosphatase activity	8/199	278/3928	0.976631633575282	ATP6V1H/DNM2/GBP1/GNA13/KIF13B/MYO9B/RAB8A/RAP1B	8
GO:0016853	GO:0016853	isomerase activity	1/199	73/3928	0.978321894511792	ITGB3	1
GO:0033218	GO:0033218	amide binding	2/199	111/3928	0.979654431256382	GLUL/RPS6KB2	2
GO:0003682	GO:0003682	chromatin binding	5/199	206/3928	0.982567645969815	ACTB/MECP2/STAT3/STAT5B/WBP2	5
GO:0015399	GO:0015399	primary active transmembrane transporter activity	1/199	79/3928	0.984230421608517	ATP6V1H	1
GO:0140657	GO:0140657	ATP-dependent activity	6/199	238/3928	0.98492808412896	ATP6V1H/DYNLL2/KIF13B/MYH11/MYH9/MYO9B	6
GO:0031625	GO:0031625	ubiquitin protein ligase binding	2/199	120/3928	0.986536758080038	JAK1/TSG101	2
GO:0042277	GO:0042277	peptide binding	1/199	83/3928	0.987248450459383	RPS6KB2	1
GO:0003677	GO:0003677	DNA binding	15/199	483/3928	0.99013634459074	ACTB/DNAJB6/DTD1/IGHM/MECP2/MTPN/PSIP1/PURA/PURB/RPTOR/SOD2/STAT3/STAT5B/TSG101/WBP2	15
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	2/199	129/3928	0.991138767497464	JAK1/TSG101	2
GO:0016887	GO:0016887	ATP hydrolysis activity	3/199	166/3928	0.992223433601098	ATP6V1H/KIF13B/MYO9B	3
GO:0003729	GO:0003729	mRNA binding	3/199	183/3928	0.996296094216092	CARHSP1/MECP2/PURB	3
GO:0140098	GO:0140098	catalytic activity, acting on RNA	2/199	157/3928	0.99765825324615	DTD1/PCIF1	2
GO:0140640	GO:0140640	catalytic activity, acting on a nucleic acid	2/199	238/3928	0.999958714643923	DTD1/PCIF1	2
GO:0000149	GO:0000149	SNARE binding	0/199	41/3928	1		0
GO:0000175	GO:0000175	3'-5'-RNA exonuclease activity	0/199	20/3928	1		0
GO:0001046	GO:0001046	core promoter sequence-specific DNA binding	0/199	18/3928	1		0
GO:0001540	GO:0001540	amyloid-beta binding	0/199	20/3928	1		0
GO:0004518	GO:0004518	nuclease activity	0/199	65/3928	1		0
GO:0004519	GO:0004519	endonuclease activity	0/199	34/3928	1		0
GO:0004527	GO:0004527	exonuclease activity	0/199	34/3928	1		0
GO:0004532	GO:0004532	exoribonuclease activity	0/199	22/3928	1		0
GO:0004536	GO:0004536	deoxyribonuclease activity	0/199	17/3928	1		0
GO:0004540	GO:0004540	ribonuclease activity	0/199	43/3928	1		0
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	0/199	74/3928	1		0
GO:0004888	GO:0004888	transmembrane signaling receptor activity	0/199	32/3928	1		0
GO:0005319	GO:0005319	lipid transporter activity	0/199	35/3928	1		0
GO:0005342	GO:0005342	organic acid transmembrane transporter activity	0/199	20/3928	1		0
GO:0005507	GO:0005507	copper ion binding	0/199	17/3928	1		0
GO:0008408	GO:0008408	3'-5' exonuclease activity	0/199	24/3928	1		0
GO:0008514	GO:0008514	organic anion transmembrane transporter activity	0/199	34/3928	1		0
GO:0016251	GO:0016251	RNA polymerase II general transcription initiation factor activity	0/199	13/3928	1		0
GO:0016796	GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	0/199	28/3928	1		0
GO:0016896	GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	0/199	21/3928	1		0
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	0/199	83/3928	1		0
GO:0030515	GO:0030515	snoRNA binding	0/199	26/3928	1		0
GO:0038024	GO:0038024	cargo receptor activity	0/199	13/3928	1		0
GO:0046943	GO:0046943	carboxylic acid transmembrane transporter activity	0/199	20/3928	1		0
GO:0140097	GO:0140097	catalytic activity, acting on DNA	0/199	93/3928	1		0
GO:0140223	GO:0140223	general transcription initiation factor activity	0/199	19/3928	1		0
