	ID	Description	GeneRatio	BgRatio	pvalue	geneID	Count
GO:0030276	GO:0030276	clathrin binding	1/154	22/3928	0.586168934987199	CLTB	1
GO:0030374	GO:0030374	nuclear receptor coactivator activity	1/154	22/3928	0.586168934987199	PKN1	1
GO:0140678	GO:0140678	molecular function inhibitor activity	7/154	184/3928	0.589306376186432	ANXA3/ANXA5/CAST/IQGAP1/ITPRIP/LRPAP1/TESC	7
GO:0005484	GO:0005484	SNAP receptor activity	1/154	23/3928	0.602484855113152	YKT6	1
GO:0016765	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	1/154	23/3928	0.602484855113152	ALOX5AP	1
GO:0016811	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	1/154	23/3928	0.602484855113152	ASAH1	1
GO:0016859	GO:0016859	cis-trans isomerase activity	1/154	23/3928	0.602484855113152	FKBP15	1
GO:1902936	GO:1902936	phosphatidylinositol bisphosphate binding	1/154	23/3928	0.602484855113152	RAB35	1
GO:0022804	GO:0022804	active transmembrane transporter activity	4/154	106/3928	0.603625043982465	ATP6V0D1/ATP6V1H/CYBRD1/SLC16A3	4
GO:0015399	GO:0015399	primary active transmembrane transporter activity	3/154	79/3928	0.605376069559144	ATP6V0D1/ATP6V1H/CYBRD1	3
GO:0002039	GO:0002039	p53 binding	1/154	24/3928	0.618161508714323	HTT	1
GO:0016410	GO:0016410	N-acyltransferase activity	1/154	24/3928	0.618161508714323	CERS5	1
GO:0019903	GO:0019903	protein phosphatase binding	2/154	53/3928	0.622145803971537	IQGAP1/SIRPA	2
GO:0061630	GO:0061630	ubiquitin protein ligase activity	2/154	53/3928	0.622145803971537	CDC42/HUWE1	2
GO:0042578	GO:0042578	phosphoric ester hydrolase activity	3/154	81/3928	0.622491013558322	LHPP/PTPN23/PTPRC	3
GO:0015036	GO:0015036	disulfide oxidoreductase activity	1/154	25/3928	0.633223785266063	P4HB	1
GO:0016705	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	1/154	25/3928	0.633223785266063	P4HB	1
GO:0070851	GO:0070851	growth factor receptor binding	1/154	25/3928	0.633223785266063	TOLLIP	1
GO:0140296	GO:0140296	general transcription initiation factor binding	1/154	25/3928	0.633223785266063	PSMC5	1
GO:0106310	GO:0106310	protein serine kinase activity	3/154	85/3928	0.655194336444569	MAP2K1/PKN1/RPS6KA5	3
GO:0004601	GO:0004601	peroxidase activity	1/154	27/3928	0.661599987495809	ALOX5AP	1
GO:0015291	GO:0015291	secondary active transmembrane transporter activity	1/154	27/3928	0.661599987495809	SLC16A3	1
GO:0016684	GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	1/154	27/3928	0.661599987495809	ALOX5AP	1
GO:0020037	GO:0020037	heme binding	1/154	27/3928	0.661599987495809	CYBB	1
GO:0061659	GO:0061659	ubiquitin-like protein ligase activity	2/154	57/3928	0.661838928460523	CDC42/HUWE1	2
GO:0046906	GO:0046906	tetrapyrrole binding	1/154	28/3928	0.674959024134016	CYBB	1
GO:0016627	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	1/154	30/3928	0.700125272686656	ACAA1	1
GO:0019842	GO:0019842	vitamin binding	1/154	30/3928	0.700125272686656	TKT	1
GO:0050660	GO:0050660	flavin adenine dinucleotide binding	1/154	30/3928	0.700125272686656	CYBB	1
GO:0016667	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	1/154	32/3928	0.723354702297216	P4HB	1
GO:0046873	GO:0046873	metal ion transmembrane transporter activity	1/154	33/3928	0.73428986036863	ANXA6	1
GO:0051117	GO:0051117	ATPase binding	1/154	33/3928	0.73428986036863	RALB	1
GO:0052689	GO:0052689	carboxylic ester hydrolase activity	1/154	33/3928	0.73428986036863	APMAP	1
GO:0004519	GO:0004519	endonuclease activity	1/154	34/3928	0.74479547307806	RNASE3	1
GO:0004672	GO:0004672	protein kinase activity	4/154	128/3928	0.74776985738106	CPNE3/MAP2K1/PKN1/RPS6KA5	4
GO:0016773	GO:0016773	phosphotransferase activity, alcohol group as acceptor	5/154	158/3928	0.75122043826924	CPNE3/HK1/MAP2K1/PKN1/RPS6KA5	5
GO:0030674	GO:0030674	protein-macromolecule adaptor activity	4/154	130/3928	0.758657084951854	BICD2/IQGAP1/MAP2K1/YKT6	4
GO:0005126	GO:0005126	cytokine receptor binding	1/154	36/3928	0.764584480260249	TOLLIP	1
GO:0019208	GO:0019208	phosphatase regulator activity	1/154	36/3928	0.764584480260249	TESC	1
GO:0042826	GO:0042826	histone deacetylase binding	1/154	37/3928	0.77389948283988	PKN1	1
GO:0043130	GO:0043130	ubiquitin binding	1/154	37/3928	0.77389948283988	TOLLIP	1
GO:0016407	GO:0016407	acetyltransferase activity	1/154	38/3928	0.782848205441437	ACAA1	1
GO:0016788	GO:0016788	hydrolase activity, acting on ester bonds	6/154	196/3928	0.79059594696343	APMAP/LHPP/PTPN23/PTPRC/RNASE3/SGSH	6
GO:0004842	GO:0004842	ubiquitin-protein transferase activity	2/154	74/3928	0.79446812948168	CDC42/HUWE1	2
GO:0016758	GO:0016758	hexosyltransferase activity	1/154	40/3928	0.7997035039044	EOGT	1
GO:0044325	GO:0044325	transmembrane transporter binding	1/154	40/3928	0.7997035039044	HTT	1
GO:0003725	GO:0003725	double-stranded RNA binding	1/154	41/3928	0.807637058533701	EIF4A1	1
GO:0035091	GO:0035091	phosphatidylinositol binding	2/154	77/3928	0.812459704129032	IQGAP1/RAB35	2
GO:0003743	GO:0003743	translation initiation factor activity	1/154	42/3928	0.815258332777542	EIF4A1	1
GO:0004866	GO:0004866	endopeptidase inhibitor activity	1/154	42/3928	0.815258332777542	CAST	1
GO:0030414	GO:0030414	peptidase inhibitor activity	1/154	42/3928	0.815258332777542	CAST	1
GO:0001216	GO:0001216	DNA-binding transcription activator activity	1/154	43/3928	0.82257954141168	NFYC	1
GO:0001228	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	1/154	43/3928	0.82257954141168	NFYC	1
GO:0004540	GO:0004540	ribonuclease activity	1/154	43/3928	0.82257954141168	RNASE3	1
GO:0005516	GO:0005516	calmodulin binding	1/154	43/3928	0.82257954141168	IQGAP1	1
GO:0032182	GO:0032182	ubiquitin-like protein binding	1/154	43/3928	0.82257954141168	TOLLIP	1
GO:0031490	GO:0031490	chromatin DNA binding	1/154	45/3928	0.836368265503728	WBP2	1
GO:0016301	GO:0016301	kinase activity	5/154	178/3928	0.836753645752596	CPNE3/HK1/MAP2K1/PKN1/RPS6KA5	5
GO:0003724	GO:0003724	RNA helicase activity	1/154	46/3928	0.84285790936477	EIF4A1	1
GO:0008186	GO:0008186	ATP-dependent activity, acting on RNA	1/154	46/3928	0.84285790936477	EIF4A1	1
GO:0019787	GO:0019787	ubiquitin-like protein transferase activity	2/154	83/3928	0.844300937842113	CDC42/HUWE1	2
GO:0015453	GO:0015453	oxidoreduction-driven active transmembrane transporter activity	1/154	48/3928	0.855079891874649	CYBRD1	1
GO:0061135	GO:0061135	endopeptidase regulator activity	1/154	48/3928	0.855079891874649	CAST	1
GO:0031625	GO:0031625	ubiquitin protein ligase binding	3/154	120/3928	0.857656970160195	GPI/RALB/TOLLIP	3
GO:0016651	GO:0016651	oxidoreductase activity, acting on NAD(P)H	1/154	49/3928	0.860831875547665	CYBB	1
GO:0016757	GO:0016757	glycosyltransferase activity	1/154	51/3928	0.871664106259851	EOGT	1
GO:0016616	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1/154	54/3928	0.886361383375721	DHRS7	1
GO:0044389	GO:0044389	ubiquitin-like protein ligase binding	3/154	129/3928	0.889067361756826	GPI/RALB/TOLLIP	3
GO:0000978	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	2/154	96/3928	0.89715745358089	NFYC/WBP2	2
GO:0016887	GO:0016887	ATP hydrolysis activity	4/154	166/3928	0.898487646183295	ATP11A/ATP6V1H/EIF4A1/PSMC5	4
GO:0016614	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	1/154	57/3928	0.899385174137022	DHRS7	1
GO:0008135	GO:0008135	translation factor activity, RNA binding	1/154	58/3928	0.903387933936272	EIF4A1	1
GO:0140657	GO:0140657	ATP-dependent activity	6/154	238/3928	0.914235519943134	ATP11A/ATP6V0D1/ATP6V1H/EIF4A1/PSMC5/TMEM30A	6
GO:0003713	GO:0003713	transcription coactivator activity	2/154	102/3928	0.915471786568268	PKN1/WBP2	2
GO:0000987	GO:0000987	cis-regulatory region sequence-specific DNA binding	2/154	103/3928	0.918211422579038	NFYC/WBP2	2
GO:0061134	GO:0061134	peptidase regulator activity	1/154	63/3928	0.92114876000229	CAST	1
GO:0004518	GO:0004518	nuclease activity	1/154	65/3928	0.92730797365586	RNASE3	1
GO:0060090	GO:0060090	molecular adaptor activity	4/154	179/3928	0.927867757945903	BICD2/IQGAP1/MAP2K1/YKT6	4
GO:0090079	GO:0090079	translation regulator activity, nucleic acid binding	1/154	66/3928	0.930205869606416	EIF4A1	1
GO:0003714	GO:0003714	transcription corepressor activity	1/154	68/3928	0.935661765258025	ELANE	1
GO:0009055	GO:0009055	electron transfer activity	1/154	68/3928	0.935661765258025	CYBB	1
GO:0000977	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	2/154	113/3928	0.941394092195514	NFYC/WBP2	2
GO:0061629	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	2/154	116/3928	0.947038475828961	PKN1/WBP2	2
GO:0140297	GO:0140297	DNA-binding transcription factor binding	3/154	160/3928	0.955372650678101	PKN1/PSMC5/WBP2	3
GO:0016772	GO:0016772	transferase activity, transferring phosphorus-containing groups	5/154	236/3928	0.960419949846969	CPNE3/HK1/MAP2K1/PKN1/RPS6KA5	5
GO:0045182	GO:0045182	translation regulator activity	1/154	80/3928	0.960556334620432	EIF4A1	1
GO:0016491	GO:0016491	oxidoreductase activity	6/154	273/3928	0.963179722104267	ACAA1/ALOX5AP/CYBB/CYBRD1/DHRS7/P4HB	6
GO:0000981	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1/154	82/3928	0.96365068635066	NFYC	1
GO:0004386	GO:0004386	helicase activity	1/154	83/3928	0.965106171088569	EIF4A1	1
GO:0003700	GO:0003700	DNA-binding transcription factor activity	1/154	86/3928	0.969134196549762	NFYC	1
GO:0005198	GO:0005198	structural molecule activity	5/154	246/3928	0.969744953503321	ARPC2/CLTB/KRT1/TMEM30A/TUBA4A	5
GO:0003712	GO:0003712	transcription coregulator activity	3/154	173/3928	0.970148654135958	ELANE/PKN1/WBP2	3
GO:0042393	GO:0042393	histone binding	1/154	106/3928	0.986409085418355	PKN1	1
GO:0000976	GO:0000976	transcription cis-regulatory region binding	2/154	155/3928	0.986421584116679	NFYC/WBP2	2
GO:0001067	GO:0001067	transcription regulatory region nucleic acid binding	2/154	156/3928	0.986899698061895	NFYC/WBP2	2
GO:0140098	GO:0140098	catalytic activity, acting on RNA	2/154	157/3928	0.987361505791418	EIF4A1/RNASE3	2
GO:0008134	GO:0008134	transcription factor binding	3/154	205/3928	0.989356982102821	PKN1/PSMC5/WBP2	3
GO:0003690	GO:0003690	double-stranded DNA binding	3/154	211/3928	0.991279225957626	MNDA/NFYC/WBP2	3
GO:1990837	GO:1990837	sequence-specific double-stranded DNA binding	2/154	171/3928	0.992385174400127	NFYC/WBP2	2
GO:0140110	GO:0140110	transcription regulator activity	4/154	258/3928	0.992907544627506	ELANE/NFYC/PKN1/WBP2	4
GO:0003682	GO:0003682	chromatin binding	2/154	206/3928	0.997919282924821	PKN1/WBP2	2
GO:0043565	GO:0043565	sequence-specific DNA binding	2/154	212/3928	0.998340753381356	NFYC/WBP2	2
GO:0005524	GO:0005524	ATP binding	8/154	485/3928	0.999269102652244	ATP11A/EIF4A1/HK1/MAP2K1/PANK4/PKN1/PSMC5/RPS6KA5	8
GO:0140640	GO:0140640	catalytic activity, acting on a nucleic acid	2/154	238/3928	0.999385131913756	EIF4A1/RNASE3	2
GO:0003729	GO:0003729	mRNA binding	1/154	183/3928	0.999445665397988	EIF4A1	1
GO:0032559	GO:0032559	adenyl ribonucleotide binding	8/154	498/3928	0.999507210261641	ATP11A/EIF4A1/HK1/MAP2K1/PANK4/PKN1/PSMC5/RPS6KA5	8
GO:0003677	GO:0003677	DNA binding	5/154	483/3928	0.999986455927167	CERS5/HUWE1/MNDA/NFYC/WBP2	5
GO:0001046	GO:0001046	core promoter sequence-specific DNA binding	0/154	18/3928	1		0
GO:0001221	GO:0001221	transcription coregulator binding	0/154	30/3928	1		0
GO:0001222	GO:0001222	transcription corepressor binding	0/154	16/3928	1		0
GO:0004722	GO:0004722	protein serine/threonine phosphatase activity	0/154	32/3928	1		0
GO:0004867	GO:0004867	serine-type endopeptidase inhibitor activity	0/154	19/3928	1		0
GO:0005253	GO:0005253	monoatomic anion channel activity	0/154	11/3928	1		0
GO:0005506	GO:0005506	iron ion binding	0/154	26/3928	1		0
GO:0008013	GO:0008013	beta-catenin binding	0/154	20/3928	1		0
GO:0008509	GO:0008509	monoatomic anion transmembrane transporter activity	0/154	12/3928	1		0
GO:0016251	GO:0016251	RNA polymerase II general transcription initiation factor activity	0/154	13/3928	1		0
GO:0017018	GO:0017018	myosin phosphatase activity	0/154	25/3928	1		0
GO:0019213	GO:0019213	deacetylase activity	0/154	11/3928	1		0
GO:0031593	GO:0031593	polyubiquitin modification-dependent protein binding	0/154	18/3928	1		0
GO:0048156	GO:0048156	tau protein binding	0/154	24/3928	1		0
GO:0051087	GO:0051087	chaperone binding	0/154	50/3928	1		0
GO:0051787	GO:0051787	misfolded protein binding	0/154	16/3928	1		0
GO:0060590	GO:0060590	ATPase regulator activity	0/154	21/3928	1		0
GO:0140030	GO:0140030	modification-dependent protein binding	0/154	74/3928	1		0
GO:0140223	GO:0140223	general transcription initiation factor activity	0/154	19/3928	1		0
