"id"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"eigenvalue"	"Page_Rank"	"degree"	"closeness"	"betweenness"	"size"	"nes"	"pval"	"pval.fdr"	"TF"
"DHRS7"	0.164170565934067	-7.581263225	1.85883271905085	0.0704298383484745	0.23910242373451	-4.35533061090559	-10.5840467595024	-8.84767126356658	3	0	19404	0	0	1	1	"Gene"
"DHRSX"	0.217407532967032	4.857115175	1.24878183511965	0.219014485679354	0.453368163311626	-5.20297106684041	-3.51097905339491	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DHX36"	0.3178260989011	6.16010625	2.52776457649226	0.0155379351200728	0.146775718252525	-3.11884999265051	-39.0900028562123	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DHX38"	0.294496406593407	6.81214455	3.07013376575928	0.00383764591415165	0.0872121578581594	-1.925418349122	-40.2402080038766	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DIDO1"	0.323389285714284	7.18210875	2.83367142132272	0.0071811447301137	0.109353853529393	-2.46400940743492	-16.4794940252147	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DIS3L"	0.345708175824176	5.3429159	2.45623258222694	0.0184845775182176	0.157456666965814	-3.26450721043059	-40.5109015544309	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DISP1"	0.793751912087912	3.0568989	4.08481954596734	0.000206137743322035	0.0440102722079234	0.632184536902822	-39.7089514231475	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DKC1"	0.415659357142856	6.751491275	2.11763533646349	0.0404801923068537	0.216563577643309	-3.91169409251955	-39.7318762638346	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DLGAP2"	2.94310763248901	-2.455981682475	2.6238168699936	0.0122549682287127	0.135002098983542	-2.9186788588822	-8.85106587219961	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DMXL1"	0.497449780219777	7.1927305	4.13290330952997	0.000178128891620794	0.0430874694855395	0.760955122371473	-6.75310306109109	-8.84767126356658	2	0	2952	0	0	1	1	"Gene"
"DNAJA1"	0.353124708791211	7.467733725	2.21708081980945	0.0323731850147049	0.195593157885604	-3.72914311070029	-7.39586014087264	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNAJB4"	0.0732499835164822	3.093138225	0.299614925768651	0.766024514202916	0.886012668568449	-5.88915548984863	-40.1528213573091	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNAJC10"	0.70996468131868	5.3154091	2.55774212847106	0.0144358557907674	0.143737686150288	-3.05693361876213	-12.5398641773853	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNAJC15"	0.387672247252747	4.470374825	3.10432288930358	0.00349825977632832	0.085666891849964	-1.8454137596489	-40.4217582791486	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNAJC18"	0.455450307692308	3.4204488	2.80030629317244	0.00782907669800251	0.112444010352997	-2.53782569577813	-39.3428246088125	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNAJC3"	0.0971267346153843	0.6805516725	0.449681928492444	0.655370693353374	0.819043664294425	-5.83571091069821	-40.3062976772957	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DNMT3B"	1.13201197802198	5.807503	2.24299332842219	0.0305131359751441	0.191120763956619	-3.68052115202609	-6.39311721619809	-8.84767126356658	2	0	10475.938791716	0	0	1	1	"Gene"
"DPF3"	-2.2552260560989	-0.76080494925	-3.15423818507646	0.00305328542355431	0.0821692381982655	-1.72769317512393	-5.06956591216907	-4.91680882199663	17	0.0384615384615385	47432.5050852783	31	-2.1261028403377	0.033494697490189	0.446600576613334	"TF"
"DPH5"	0.533310043956044	3.7528359	3.09121886205876	0.00362484774261354	0.0866149181954268	-1.8761389007969	-39.755899155881	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DPRXP4"	0.164986252747252	-7.51044085	1.20381856367676	0.235745542743926	0.471997322866121	-5.2535489182232	-40.3253182107513	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DTL"	-0.208737142857143	4.4759355	-0.541729784394259	0.591013960835015	0.776754624984313	-5.79245416921939	-41.0969215275028	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DUSP28"	2.86189563774725	1.09305034975	3.59269892973419	0.000887480283655648	0.0558737423191045	-0.651087189869997	-6.19871562547513	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DUSP7"	0.391241445054942	4.180483275	1.81999342125166	0.0762596939378893	0.251121984596883	-4.41781795415386	-12.8988448377899	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"DYNC1I1"	-0.624693431318682	-3.4232575125	-0.761706378730368	0.450709507350958	0.673683117013981	-5.65722357129596	-20.1158027269577	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"E2F2"	-1.52690228956044	3.5804269525	-2.98007127195059	0.00488617985209459	0.094641474151241	-2.13365460027762	-1.87766547061503	-3.98568103036058	18	0.00347222222222222	49269.778269463	45	-1.92128962924883	0.0546952038624153	0.452691915055149	"TF"
"E2F4"	-0.407988956043956	6.72234775	-2.67216554064301	0.0108557324761285	0.127952495656198	-2.81599169218783	-40.1229272771649	-8.23248562447635	1	1	0	8	-1.14938153504876	0.250398690594274	0.535917015490043	"TF"
"EBF1"	0.0235847494505496	-0.02381293	0.0239203594301115	0.98103523805388	0.9918179704747	-5.93166474596685	-7.28938876100039	-7.32815805866047	6	0.166666666666667	19052.7470951305	25	-1.71034981338407	0.087201205508071	0.462536209443122	"TF"
"EBF3"	-1.19711707527472	-3.6343909725	-1.62890105292047	0.111196792280825	0.31193498403505	-4.7089436425786	-13.7038788216308	-8.49349944984597	1	1	0	11	-1.03828547479418	0.299137169007094	0.555616134521268	"TF"
"EBP"	0.338584206593407	2.69823748	1.2009698885022	0.23683635856966	0.472866503638326	-5.25669560208312	-6.50350692944363	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EDN1"	-0.707795370329672	-1.813578145	-1.02833444237405	0.309979705489796	0.54973489167063	-5.43437726044471	-10.084024179987	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EFHC1"	0.819029978021979	4.8994338	3.5663836178388	0.000957610639546769	0.0567706653748407	-0.717673275524467	-42.4375941168799	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EFNA4"	0.594846097983517	0.116243523525	2.91536724986342	0.00579952685645112	0.102108694557477	-2.2809353697759	-6.96135932024303	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EHBP1L1"	0.594206714285714	4.79257235	3.0368160772158	0.00419805694243897	0.0900737907984395	-2.00288303678554	-39.7333450549819	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EIF2B3"	0.289070747252747	3.6996458	1.70988614134163	0.0950456834330757	0.285568633159404	-4.58892213238005	-39.8655854425368	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EIF3E"	0.232826247252747	8.465188225	1.10447483875986	0.275996285596044	0.514377231523356	-5.35918637424927	-39.3824870704647	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ELK1"	0.150823972527471	4.154475275	0.959125817789328	0.343265374397358	0.580430072222101	-5.49831498402605	-47.7060215553525	-7.18944318696305	5	0.2	10	14	2.64423587392628	0.00818755785808734	0.356136530489761	"TF"
"ELK3"	0.31291254945055	5.2367657	1.42466836873287	0.162019936234546	0.38473638944698	-4.98891023535258	-47.7060215553525	-7.70823698037822	3	0.333333333333333	51	15	2.10241371021988	0.0355170512341419	0.446600576613334	"TF"
"ELMO1"	0.320932961538458	7.844107575	1.74450688559985	0.088762014387659	0.274034683792845	-4.53609593469415	-3.76945887868897	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ELOVL3"	-1.24806092032967	-3.3528947875	-1.51044360826298	0.138801470148927	0.353365186053021	-4.8753554105288	-5.34219039223699	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ENDOU"	0.312877263258242	-1.968794242475	0.736451195817927	0.465759668670348	0.68494854629812	-5.67500985299881	-47.7060215553525	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ENSA"	0.189538807692308	4.649017275	1.27926649666783	0.208184986092967	0.440417742856739	-5.16771029636842	-5.34219039223698	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ENTPD1"	-0.716859420329671	4.9397826875	-1.26981543963171	0.211498475781219	0.444751988207522	-5.1787254982632	-39.9269461089435	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPB41L4A"	-1.83023420576923	1.49755443375	-2.03374215654101	0.0486573900235119	0.235032543023376	-4.0605799998914	-40.0292896365432	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPB42"	-2.72925923956044	6.25893592	-3.10854569318349	0.00345836365822626	0.0854459373257557	-1.83549648028215	-4.07028884474945	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPC2"	0.240675791208788	5.77890995	1.50457755007749	0.140299756605266	0.35527833455659	-4.88330896323221	-16.5617263554749	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPHA2"	-1.87747936318681	-3.5720229925	-2.3539846040887	0.0235800874341611	0.175753907503456	-3.46746243127528	-6.06732177712375	-8.84767126356658	3	0	19376	0	0	1	1	"Gene"
"EPHA4"	-0.875112845054945	1.170963185	-0.972329784729266	0.33673820788993	0.574554991790957	-5.4864429805373	-7.06564020595054	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPS15L1"	0.235623456043955	7.673798325	2.13955223370077	0.0385538531196417	0.211896553433172	-3.87201985930314	-39.1346754293156	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"EPSTI1"	-0.324171822527473	4.3702349775	-0.658203381581543	0.514183474357195	0.7224947731733	-5.72640947887535	-39.9757623568066	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ERI1"	-0.0320207032967019	3.4920166	-0.18152500366268	0.856873552765959	0.934918679021569	-5.916221848429	-11.4129375529068	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ERLEC1"	0.369402813186813	5.2349696	2.1892236647685	0.0344846305286554	0.200433140800926	-3.7809317539126	-9.46476105284106	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ERLIN2"	0.566677532967032	6.288273675	3.13104690274285	0.00325292247066481	0.0837188779401213	-1.78252142901796	-39.0403408896143	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ESCO1"	0.337324384615385	4.97889565	1.95630346227013	0.0574470611632086	0.23910242373451	-4.19373332679081	-14.3253993795391	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ESD"	0.247633148351648	5.869196525	1.3681309063974	0.178918636498023	0.406871293996392	-5.06050239875168	-39.8276001278314	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ETFB"	0.268266346153845	6.206707375	1.37695152272753	0.176195986282473	0.403317941147873	-5.04950508312859	-14.1935154952709	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"ETS1"	-0.81657865934066	6.1436307	-1.63481171636316	0.109946386779167	0.310294480684407	-4.70035383314972	-6.95927246412571	-7.31890125419993	8	0.125	24909.0991588562	38	-1.41417474741674	0.157310600535719	0.476219258025718	"TF"
"ETV1"	-0.402367914835165	-3.7222045125	-0.505950839520257	0.615672251621564	0.794479510600096	-5.81020962245253	-6.8290190571293	-7.96528208336811	3	0.333333333333333	3248.09293582235	42	-0.828002399212471	0.407669141156962	0.620615091007789	"TF"
"ETV4"	0.489218895769231	-1.06381043225	1.75781537443749	0.0864407583745851	0.269773506366083	-4.51555009794474	-47.7060215553525	-7.27386052877563	5	0.2	74	15	2.4051874207919	0.0161641734865584	0.417510138045322	"TF"
"ETV6"	0.820107269230769	7.246611275	2.87086740949734	0.00651786446628543	0.105687301132369	-2.38106216921507	-39.9355973797571	-8.23248562447635	1	1	0	9	1.39896039686162	0.161824859358023	0.476755179841728	"TF"
"EXOC8"	0.203830873626373	4.810415075	1.6161008441553	0.113944628681709	0.316506173338462	-4.72745337932909	-11.6322937899756	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"F5"	-1.63665293917583	5.90220800975	-2.26982218982104	0.028688258615905	0.187107650470411	-3.62972858039586	-5.89892500870745	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FADS1"	0.744941087912089	4.58718915	2.61010680528467	0.0126809086486819	0.136445849453776	-2.94756510088335	-41.1099275792734	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM104A"	-1.07377468131868	4.5674229	-3.76495251981964	0.000536569578390071	0.0529888407534771	-0.209758745724006	-6.97540281327394	-8.84767126356658	2	0	24986	0	0	1	1	"Gene"
"FAM124B"	0.611331510439561	2.2796795325	1.7170838738824	0.0937096734005548	0.283380925960811	-4.57801368825997	-9.23545291074745	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM135A"	0.441572139010989	4.5623682525	1.43052054997138	0.160344596114255	0.382907073746264	-4.98135109939331	-40.7363644857581	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM161A"	1.00534423571429	1.8157724825	3.04787632136544	0.00407502082952632	0.0888276591447863	-1.97722294718558	-19.0250236626604	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM171A1"	-0.209947660879121	0.173008856	-0.19983603212229	0.842622739101562	0.928224760609171	-5.9128930779153	-40.3333933553802	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM184B"	0.448103669780219	1.4407312075	2.1539606386384	0.0373319272466036	0.208595067197585	-3.84576434292088	-15.1128580681355	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM193A"	0.302512027472527	6.764551825	1.87697462257022	0.0678393923547318	0.23910242373451	-4.32576782422097	-38.9436188505815	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM53A"	0.416205831098901	-1.5100511545	0.852949678384992	0.398773135123791	0.630830820613623	-5.58813635109003	-39.5927315841901	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM72D"	-1.32385060956044	1.8038863405	-2.00824102775071	0.0514130737329941	0.23910242373451	-4.10488725825971	-9.60779626212333	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FAM83D"	-1.52445617763736	2.63183041475	-3.63549296795928	0.000783860644255596	0.0535679390282812	-0.542318233150437	-7.14312119317917	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FASTKD1"	0.374382423076924	7.908799425	1.4584168218276	0.152544703951443	0.371424190147577	-4.94493741597029	-40.937712457001	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FBP1"	-1.49893792027473	1.93453332175	-1.93821473667494	0.0596875431667117	0.23910242373451	-4.22423314250027	-6.60244493165899	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FBRS"	0.49609728021978	5.409350625	2.44337824528322	0.0190650130695297	0.159057070361256	-3.29036531835153	-11.5590018177084	-8.84767126356658	2	0	14580	0	0	1	1	"Gene"
"FBXL22"	0.250836780219781	-7.55093005	2.19384012363518	0.034126494938483	0.19965848949748	-3.77238413645832	-9.51468996389852	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FBXW8"	0.504441164835166	4.1049301	2.90919940484494	0.0058944692106531	0.102397196289699	-2.29487063447642	-39.7763998659577	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FCAR"	-1.78612522692308	3.9704190475	-2.06268377144312	0.0456866591229729	0.228023483127261	-4.00975532265011	-5.89892500870745	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FCGRT"	-0.510098353296702	4.5771249225	-1.26045379332445	0.21481947214021	0.448851687128449	-5.18956264078321	-5.1713783424381	-8.84767126356658	2	0	3583.01526806527	0	0	1	1	"Gene"
"FCHO2"	-0.48477887912088	5.2277447	-1.71283053982945	0.0944972556298051	0.284713235528579	-4.58446450606447	-9.85949075165425	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FCN2"	-1.70115759010989	-2.773159145	-1.8472042875499	0.0721341524185893	0.242480454672255	-4.37415430639214	-5.65789063477565	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FCRL1"	-2.8074749532967	0.4652008125	-2.42239341952986	0.0200481872289065	0.1616463901098	-3.33236876630937	-8.80282609154683	-8.84767126356658	3	0	4916	0	0	1	1	"Gene"
"FCRL2"	-1.89888002802198	-0.8451320675	-1.79761725766193	0.0798002692794745	0.257288428177414	-4.45331770710889	-7.5793832141035	-8.84767126356658	5	0	13221.7620637016	0	0	1	1	"Gene"
"FCRL3"	-1.51184651401099	2.87021264125	-1.6015549069111	0.117134313105627	0.321297008614953	-4.74833351491377	-1.89179340807394	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FCRL5"	-2.27997768076923	0.4211566425	-2.14145251223225	0.038390703193537	0.211514935241964	-3.8685649493636	-6.93269823122954	-8.84767126356658	4	0	11100.2576783812	0	0	1	1	"Gene"
"FDFT1"	0.186696098901097	6.71414475	1.25990693763445	0.215014665821349	0.449076552828379	-5.19019341170172	-39.6338378872874	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FECH"	-1.40898351098901	7.569681925	-2.56015098362642	0.0143504781824356	0.143400002985351	-3.05193620677752	-4.07028884474945	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FFAR1"	-0.651626652032965	-4.24397000475	-0.783573524561237	0.437912220858972	0.662911843118763	-5.64135398025715	-9.18118216907429	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FGD1"	0.285602287912088	1.37478592	1.32175865008379	0.19376901030312	0.423324096212334	-5.11726405276234	-4.70034446580448	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FGD4"	-0.289265596153847	4.5961948875	-0.653776054559416	0.517002461380701	0.724232396091238	-5.72914947696383	-39.504473487677	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FGFR2"	0.0317690262087917	-0.96887772275	0.0301271011963843	0.976115719973845	0.990211950944783	-5.93150468384697	-1.89179340807394	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FHAD1"	0.108026697802199	5.342246075	0.607821014870609	0.546746752999785	0.744180006846454	-5.75652123158429	-11.4129375529066	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FHIT"	-2.54854362307692	2.746698555	-3.44078424071985	0.00137233561294805	0.0627933190427029	-1.03220975320434	-15.0875232512615	-8.84767126356658	2	0	4910	0	0	1	1	"Gene"
"FHL3"	-1.86882955862637	0.96538362025	-3.59871588113433	0.000872153165872091	0.0558737423191045	-0.635830143828289	-39.8186460022633	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FKBP8"	-1.17950274175824	7.597001925	-3.19582015972322	0.00272404127519154	0.0783854798401941	-1.6288140617624	-39.7943242931115	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FLI1"	0.288011824175824	7.9714451	1.70069770736942	0.096774170799885	0.288492192330584	-4.60279070132446	-47.7060215553525	-6.69011194262279	9	0.111111111111111	36	27	1.74106484657327	0.0816722124162425	0.462536209443122	"TF"
"FLNB"	0.720749434065933	7.958182225	1.91881407786511	0.062173724893452	0.23910242373451	-4.25668809125005	-39.9019882831961	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FLT1"	-1.80391481016484	-0.73391456125	-2.79874677721656	0.00786065234133192	0.112534964171729	-2.54126217676774	-7.95659918675153	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FNBP4"	0.497719681318681	6.98807035	2.45329258312796	0.0186158991890396	0.1577952237369	-3.27042997795057	-12.6402741261788	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FNDC3A"	0.376270642857145	7.355300725	2.96181055797739	0.00512925485331059	0.0966525096829241	-2.17542035024097	-40.541135706894	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FOLR2"	-0.909225336434066	-0.637658524175	-1.1934786758983	0.239722557965066	0.475530731276122	-5.26493755803344	-15.6168240212907	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FOLR3"	-1.39091820934066	1.4948334075	-1.35245216716607	0.183838184743506	0.412056561854236	-5.07989239910329	-15.6168240212998	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FOXC1"	1.62337951395604	2.0793034445	2.06955457742614	0.0450051366929909	0.226483160904472	-3.99760570857106	-47.7060215553525	-6.57248514476395	3	0.5	1	17	0.588978363940899	0.555875787639923	0.718659369703674	"TF"
"FOXD1"	-1.44014678461538	-2.88826484	-1.47240809802827	0.148747132274184	0.366102853036724	-4.92643816275842	-11.7781050406075	-7.90831525876143	3	0.333333333333333	2064.62928639988	21	-1.625858112985	0.103979842532787	0.462536209443122	"TF"
"FOXD4L1"	1.08291810104396	-0.65708048425	1.74362435445321	0.0889177708724655	0.274226630000904	-4.5374537205474	-47.7060215553525	-6.08413237684852	5	0.25	6	32	2.20896644234426	0.0271769751071387	0.446600576613334	"TF"
"FOXJ3"	0.290183505494506	6.04910965	1.2138689536589	0.231926519211752	0.467591582668711	-5.2423920745036	-13.7250306132937	-5.20041179495641	12	0.0769230769230769	10790	20	1.9586181016033	0.0501575280757487	0.446600576613334	"TF"
"FOXK1"	0.285741346153845	4.811672125	1.85301208175081	0.071278603642296	0.240827988455077	-4.36476510757413	-18.2240093261818	-5.6900959645635	8	0.142857142857143	5901	13	2.63981980907408	0.0082950117907884	0.356136530489761	"TF"
"FOXN2"	0.124916082417583	4.912207975	0.842635223632512	0.404449990894598	0.63546512677199	-5.59632362742875	-40.2961142971744	-8.23248562447635	1	1	0	25	1.3161069913442	0.188138134738505	0.493966203983035	"TF"
"FPGT"	0.365407053846153	2.074227415	1.93746087873198	0.0597825274702399	0.23910242373451	-4.22549923115376	-9.85949075165426	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FTL"	0.0758260659340682	-7.5238393	0.490805045918652	0.626250086996089	0.80169005262011	-5.81736544967812	-39.3049518285645	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FURIN"	-0.590917423076927	7.097440325	-2.69261059533189	0.0103096188166778	0.125222267663019	-2.77218903854185	-39.9065525944404	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FUT11"	0.280815252747253	2.43665295	0.881474472844956	0.383334729626197	0.616580433150171	-5.56499605155277	-3.74591368994708	-8.84767126356658	2	0	1970	0	0	1	1	"Gene"
"FUT2"	1.05703168043956	-0.082235578	2.022663467114	0.0498383561682622	0.237316905078978	-4.07988377610215	-40.5050588699748	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"FXR1"	0.431713846153847	7.69315	2.45164079622848	0.0186900510494153	0.157830517548624	-3.27375534783988	-10.9430620946879	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"G0S2"	-2.89522355994505	0.68564577325	-2.80103098181587	0.00781444402676258	0.112444010352997	-2.53622838340317	-6.24242547099503	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"G6PD"	-0.0595640879120882	7.0380923	-0.274939960869564	0.784779550623041	0.898342437768839	-5.89590521672838	-15.6168240212908	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GADD45G"	0.103296368131868	3.830628575	0.655289444604298	0.516037915259997	0.723891970807489	-5.72821489821867	-12.2196211618872	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GALNT11"	0.441943747252747	6.45389785	2.6588227040806	0.0112263947130189	0.130025865812222	-2.84445707570118	-5.47348846764432	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GALNT12"	-0.307746747252748	4.9656771	-1.89764428228829	0.0649875547105098	0.23910242373451	-4.29179733191168	-39.337884374821	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GALNT6"	-3.42380061263736	-0.9628060875	-3.25119856771836	0.00233754014948521	0.0740335941279	-1.49601180290194	-39.9986985777094	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GAN"	0.208718115384615	5.390200725	1.39972610951253	0.169314454354924	0.394477293017741	-5.0208156514027	-6.57455781661188	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GAS2"	-1.62240537335165	0.99494035625	-2.5979772389281	0.0130690385420083	0.138395518107215	-2.97303481316994	-40.4259465612519	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GATA1"	-2.1479539021978	3.367514315	-3.45821571110724	0.0013059046782032	0.0614517425708324	-0.988888564005368	-2.1784954366755	-4.00406918425502	25	0.00290697674418605	45198.1924965716	36	-2.50233176925021	0.01233782461871	0.377094537064163	"TF"
"GATA3"	-0.393565024175823	3.77180178	-0.490571878349081	0.626413564710725	0.80176675887789	-5.8174739351395	-4.32504266607304	-5.12691353306882	4	0.0208333333333333	3708.47777777778	25	-1.04150028764039	0.29764341977368	0.555616134521268	"TF"
"GATA6"	-0.980281108736265	-3.02230455075	-1.16669090330998	0.250253702403097	0.486744163065837	-5.29401854007014	-10.5589922718036	-8.23248562447635	2	0.5	1012.62116315057	9	-1.35554238636079	0.175244813631057	0.483109423819881	"TF"
"GATAD2B"	0.381751906593404	6.319378475	3.071543072454	0.00382306312372106	0.0872121578581594	-1.92213071020243	-47.7060215553525	-6.62085872904815	2	0.333333333333333	0	15	1.48738449005725	0.13691329090894	0.471649856964778	"TF"
"GCAT"	0.321260065934068	-7.5262819	2.19111994541398	0.0343371195806972	0.200133064346356	-3.77742236558711	-6.36475424543016	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GCH1"	0.95532377692308	-4.679099955	1.50266779675743	0.140790315217766	0.356090128945353	-4.88589241196523	-39.5223171414111	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GCHFR"	-0.457767538461537	4.0425734	-1.76429201560849	0.0853296407691461	0.267341009845231	-4.50550359027665	-14.3253993795396	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GDE1"	-0.47853243956044	4.3580143	-2.86638822362075	0.00659459700296422	0.1060928421371	-2.39108700781269	-40.2681587475372	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GDF1"	-1.94191829692308	-0.897024007	-2.4916312389649	0.016968169929486	0.152591797034698	-3.19279748039044	-39.8438322804329	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GFRA2"	-0.76520166098901	-2.3831909275	-0.963279101693557	0.341203278833192	0.578314464999706	-5.49459731290339	-39.43233391803	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GGA3"	0.311174719780219	6.414273575	2.79868693121879	0.00786186640298791	0.112534964171729	-2.5413940261721	-9.69173437892652	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GGCT"	0.460874516483516	2.75362085	1.90363642729561	0.0641802387972237	0.23910242373451	-4.28189204302706	-13.4061980901925	-8.84767126356658	2	0	6860	0	0	1	1	"Gene"
"GGPS1"	0.384054565934065	2.739652675	2.3904875065039	0.021631188328009	0.167386168449989	-3.39572823830728	-17.7873908854197	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GIN1"	0.0428038247252749	2.3193474425	0.19589270145472	0.845687348405099	0.929771072009723	-5.91363689148047	-40.8343786793392	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GJA9"	0.782112934285714	-0.257208793	2.56894406211214	0.0140427310679708	0.142544254522413	-3.03366633345445	-42.1211666912652	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GJB6"	-2.85925030434066	-1.78842893075	-2.90796608575519	0.00591362738242093	0.102445930851033	-2.29765492306566	-5.89892500870745	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GK3P"	0.164170565934067	-7.581263225	1.85883271905085	0.0704298383484745	0.23910242373451	-4.35533061090559	-13.1036737089829	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
"GKAP1"	0.278174192307692	3.974827775	1.69860420532633	0.097171619807204	0.289207685214293	-4.60594159530658	-11.6322937899757	-8.84767126356658	1	0	0	0	0	1	1	"Gene"
