A	B
MAR12267	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[e]
MAR12267	HCO3-[e]
MAR12267	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c]
MAR12268	Na+[e]
MAR12268	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[e]
MAR12268	Na+[c]
MAR12268	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c]
MAR12270	HCO3-[c]
MAR12270	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[e]
MAR12270	HCO3-[e]
MAR12270	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c]
MAR12271	Na+[e]
MAR12271	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[e]
MAR12271	Na+[c]
MAR12271	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c]
MAR12281	HCO3-[c]
MAR12281	Lithocholic acid 3-sulfate[e]
MAR12281	HCO3-[e]
MAR12281	Lithocholic acid 3-sulfate[c]
MAR12282	lithocholate[c]
MAR12282	PAPS[c]
MAR12282	H+[c]
MAR12282	PAP[c]
MAR12282	Lithocholic acid 3-sulfate[c]
MAR12285	HCO3-[c]
MAR12285	Taurocholic acid 3-sulfate[e]
MAR12285	HCO3-[e]
MAR12285	Taurocholic acid 3-sulfate[c]
MAR12286	PAPS[c]
MAR12286	taurocholate[c]
MAR12286	H+[c]
MAR12286	PAP[c]
MAR12286	Taurocholic acid 3-sulfate[c]
MAR12295	HCO3-[c]
MAR12295	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[e]
MAR12295	HCO3-[e]
MAR12295	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]
MAR12296	Na+[e]
MAR12296	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[e]
MAR12296	Na+[c]
MAR12296	Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]
MAR12298	HCO3-[c]
MAR12298	Tauroursodeoxycholic acid 3-sulfate[e]
MAR12298	HCO3-[e]
MAR12298	Tauroursodeoxycholic acid 3-sulfate[c]
MAR12299	PAPS[c]
MAR12299	tauroursodeoxycholate[c]
MAR12299	H+[c]
MAR12299	PAP[c]
MAR12299	Tauroursodeoxycholic acid 3-sulfate[c]
MAR12301	HCO3-[c]
MAR12301	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[e]
MAR12301	HCO3-[e]
MAR12301	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c]
MAR12302	Na+[e]
MAR12302	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[e]
MAR12302	Na+[c]
MAR12302	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid[c]
MAR12304	HCO3-[c]
MAR12304	Ursodeoxycholic acid 3-sulfate[e]
MAR12304	HCO3-[e]
MAR12304	Ursodeoxycholic acid 3-sulfate[c]
MAR12305	PAPS[c]
MAR12305	ursodeoxycholate[c]
MAR12305	H+[c]
MAR12305	PAP[c]
MAR12305	Ursodeoxycholic acid 3-sulfate[c]
MAR12306	HCO3-[c]
MAR12306	ursodeoxycholate[e]
MAR12306	HCO3-[e]
MAR12306	ursodeoxycholate[c]
MAR12307	Na+[e]
MAR12307	ursodeoxycholate[e]
MAR12307	Na+[c]
MAR12307	ursodeoxycholate[c]
MAR12345	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[c]
MAR12345	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[e]
MAR12346	HCO3-[c]
MAR12346	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[e]
MAR12346	HCO3-[e]
MAR12346	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[c]
MAR12351	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[c]
MAR12351	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[e]
MAR12352	HCO3-[c]
MAR12352	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[e]
MAR12352	HCO3-[e]
MAR12352	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[c]
MAR12361	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin[c]
MAR12361	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin[e]
MAR12362	HCO3-[c]
MAR12362	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin[e]
MAR12362	HCO3-[e]
MAR12362	3'-alpha,5'beta-dihydroxy-pravastatin / 3'-alpha5'beta6'beta-trihydroxy pravastatin[c]
MAR12363	H+[r]
MAR12363	NADPH[r]
MAR12363	O2[r]
MAR12363	simvastatin lactone form[r]
MAR12363	NADP+[r]
MAR12363	3',5'-dihydrodiol-simvastatin-lactone form[r]
MAR12364	ATP[c]
MAR12364	H2O[c]
MAR12364	3',5'-dihydrodiol-simvastatin-lactone form[c]
MAR12364	ADP[c]
MAR12364	H+[c]
MAR12364	Pi[c]
MAR12364	3',5'-dihydrodiol-simvastatin-lactone form[e]
MAR12366	3-hydroxy R-ibuprofen[c]
MAR12366	3-hydroxy R-ibuprofen[e]
MAR12368	3-hydroxy S-ibuprofen[c]
MAR12368	3-hydroxy S-ibuprofen[e]
MAR12375	H+[r]
MAR12375	NADPH[r]
MAR12375	O2[r]
MAR12375	pravastatin[r]
MAR12375	H2O[r]
MAR12375	NADP+[r]
MAR12375	3'-S-hydroxy-pravastatin[r]
MAR12377	3'-S-hydroxy-pravastatin[c]
MAR12377	3'-S-hydroxy-pravastatin[e]
MAR12378	HCO3-[c]
MAR12378	3'-S-hydroxy-pravastatin[e]
MAR12378	HCO3-[e]
MAR12378	3'-S-hydroxy-pravastatin[c]
MAR12379	H2O[c]
MAR12379	3'-hydroxy-simvastatin-lactone form[c]
MAR12379	H+[c]
MAR12379	3'-hydroxy-simvastatin-acid form[c]
MAR12380	ATP[c]
MAR12380	H2O[c]
MAR12380	3'-hydroxy-simvastatin-acid form[c]
MAR12380	ADP[c]
MAR12380	H+[c]
MAR12380	Pi[c]
MAR12380	3'-hydroxy-simvastatin-acid form[e]
MAR12381	6'-beta-hydroxy simvastatin lactone[r]
MAR12381	3'-hydroxy-simvastatin-lactone form[r]
MAR12382	pravastatin[c]
MAR12382	3-alpha-iso-pravastatin[c]
MAR12384	3-alpha-iso-pravastatin[c]
MAR12384	3-alpha-iso-pravastatin[e]
MAR12385	HCO3-[c]
MAR12385	3-alpha-iso-pravastatin[e]
MAR12385	HCO3-[e]
MAR12385	3-alpha-iso-pravastatin[c]
MAR12395	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[c]
MAR12395	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[e]
MAR12396	HCO3-[c]
MAR12396	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[e]
MAR12396	HCO3-[e]
MAR12396	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[c]
MAR12400	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[c]
MAR12400	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[e]
MAR12401	HCO3-[c]
MAR12401	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[e]
MAR12401	HCO3-[e]
MAR12401	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[c]
MAR12412	UDP-glucuronate[r]
MAR12412	5-hydroxy-fluvastatin[r]
MAR12412	H+[r]
MAR12412	UDP[r]
MAR12412	5-hydroxy-fluvastatin-glucuronide[r]
MAR12413	5-hydroxy-fluvastatin-glucuronide[c]
MAR12413	5-hydroxy-fluvastatin-glucuronide[e]
MAR12414	H+[r]
MAR12414	NADPH[r]
MAR12414	O2[r]
MAR12414	fluvastatin[r]
MAR12414	H2O[r]
MAR12414	NADP+[r]
MAR12414	5-hydroxy-fluvastatin[r]
MAR12415	ATP[c]
MAR12415	H2O[c]
MAR12415	5-hydroxy-fluvastatin[c]
MAR12415	ADP[c]
MAR12415	H+[c]
MAR12415	Pi[c]
MAR12415	5-hydroxy-fluvastatin[e]
MAR12423	H+[r]
MAR12423	NADPH[r]
MAR12423	O2[r]
MAR12423	Gliclazide[r]
MAR12423	H2O[r]
MAR12423	NADP+[r]
MAR12423	6-beta-OH-gliclazide[r]
MAR12425	H2O[c]
MAR12425	6'-beta-carboxy-simvastatin-lactone form[c]
MAR12425	H+[c]
MAR12425	6'-beta-carboxy-simvastatin-acid form[c]
MAR12426	ATP[c]
MAR12426	H2O[c]
MAR12426	6'-beta-carboxy-simvastatin-acid form[c]
MAR12426	ADP[c]
MAR12426	H+[c]
MAR12426	Pi[c]
MAR12426	6'-beta-carboxy-simvastatin-acid form[e]
MAR12427	NADPH[r]
MAR12427	O2[r]
MAR12427	6'-exomethylene-simvastatin-lactone form[r]
MAR12427	H2O2[r]
MAR12427	NADP+[r]
MAR12427	6'-beta-carboxy-simvastatin-lactone form[r]
MAR12429	6-epipravastatin[c]
MAR12429	6-epipravastatin[e]
MAR12430	pravastatin[c]
MAR12430	6-epipravastatin[c]
MAR12431	HCO3-[c]
MAR12431	6-epipravastatin[e]
MAR12431	HCO3-[e]
MAR12431	6-epipravastatin[c]
MAR12434	H2O[c]
MAR12434	6'-beta-hydroxy-methyl-simvastatin-lactone form[c]
MAR12434	H+[c]
MAR12434	6'-beta-hydroxy-methyl-simvastatin-acid form[c]
MAR12435	ATP[c]
MAR12435	H2O[c]
MAR12435	6'-beta-hydroxy-methyl-simvastatin-acid form[c]
MAR12435	ADP[c]
MAR12435	H+[c]
MAR12435	Pi[c]
MAR12435	6'-beta-hydroxy-methyl-simvastatin-acid form[e]
MAR12436	H+[r]
MAR12436	H2O[r]
MAR12436	NADPH[r]
MAR12436	O2[r]
MAR12436	6'-exomethylene-simvastatin-lactone form[r]
MAR12436	H2O2[r]
MAR12436	NADP+[r]
MAR12436	6'-beta-hydroxy-methyl-simvastatin-lactone form[r]
MAR12437	H2O[c]
MAR12437	6'-beta-hydroxy simvastatin lactone[c]
MAR12437	H+[c]
MAR12437	6'-beta-hydroxy simvastatin acid[c]
MAR12438	ATP[c]
MAR12438	H2O[c]
MAR12438	6'-beta-hydroxy simvastatin acid[c]
MAR12438	ADP[c]
MAR12438	H+[c]
MAR12438	Pi[c]
MAR12438	6'-beta-hydroxy simvastatin acid[e]
MAR12439	H+[r]
MAR12439	NADPH[r]
MAR12439	O2[r]
MAR12439	simvastatin lactone form[r]
MAR12439	H2O[r]
MAR12439	NADP+[r]
MAR12439	6'-beta-hydroxy simvastatin lactone[r]
MAR12443	H+[r]
MAR12443	NADPH[r]
MAR12443	O2[r]
MAR12443	simvastatin lactone form[r]
MAR12443	H2O[r]
MAR12443	NADP+[r]
MAR12443	6'-exomethylene-simvastatin-lactone form[r]
MAR12444	UDP-glucuronate[r]
MAR12444	5-hydroxy-fluvastatin[r]
MAR12444	H+[r]
MAR12444	UDP[r]
MAR12444	6-hydroxy-fluvastatin-glucuronide[r]
MAR12445	6-hydroxy-fluvastatin-glucuronide[c]
MAR12445	6-hydroxy-fluvastatin-glucuronide[e]
MAR12446	H+[r]
MAR12446	NADPH[r]
MAR12446	O2[r]
MAR12446	fluvastatin[r]
MAR12446	H2O[r]
MAR12446	NADP+[r]
MAR12446	6-hydroxy-fluvastatin[r]
MAR12447	ATP[c]
MAR12447	H2O[c]
MAR12447	6-hydroxy-fluvastatin[c]
MAR12447	ADP[c]
MAR12447	H+[c]
MAR12447	Pi[c]
MAR12447	6-hydroxy-fluvastatin[e]
MAR12455	H+[r]
MAR12455	NADPH[r]
MAR12455	O2[r]
MAR12455	Gliclazide[r]
MAR12455	H2O[r]
MAR12455	NADP+[r]
MAR12455	7-beta-OH-gliclazide[r]
MAR12518	HCO3-[c]
MAR12518	atorvastatin-lactone[e]
MAR12518	HCO3-[e]
MAR12518	atorvastatin-lactone[c]
MAR12527	R-carboxy ibuprofen[c]
MAR12527	R-carboxy ibuprofen[e]
MAR12531	O2[r]
MAR12531	Methyl-hydroxy-gliclazide[r]
MAR12531	H+[r]
MAR12531	H2O[r]
MAR12531	carboxy-gliclazide[r]
MAR12549	SAM[r]
MAR12549	cerivastatin-M23-glucuronide[r]
MAR12549	glucuronate[r]
MAR12549	H+[r]
MAR12549	SAH[r]
MAR12549	cerivastatin-M31[r]
MAR12552	PAPS[c]
MAR12552	cyclosporine[c]
MAR12552	H+[c]
MAR12552	PAP[c]
MAR12552	cyclosporine-sulphate[c]
MAR12561	H+[c]
MAR12561	H2O[c]
MAR12561	SAH[c]
MAR12561	cerivastatin-M31[c]
MAR12561	SAM[c]
MAR12561	cerivastatin-M23[c]
MAR12564	H+[r]
MAR12564	NADPH[r]
MAR12564	O2[r]
MAR12564	SAH[r]
MAR12564	fluvastatin[r]
MAR12564	H2O2[r]
MAR12564	NADP+[r]
MAR12564	SAM[r]
MAR12564	N-desisopropyl-fluvastatin[r]
MAR12565	ATP[c]
MAR12565	H2O[c]
MAR12565	N-desisopropyl-fluvastatin[c]
MAR12565	ADP[c]
MAR12565	H+[c]
MAR12565	Pi[c]
MAR12565	N-desisopropyl-fluvastatin[e]
MAR12586	2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid[e]
MAR12588	2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone[e]
MAR12595	3',5'-dihydrodiol-simvastatin-lactone form[e]
MAR12596	3-hydroxy R-ibuprofen[e]
MAR12597	3-hydroxy S-ibuprofen[e]
MAR12600	3'-S-hydroxy-pravastatin[e]
MAR12602	3'-hydroxy-simvastatin-acid form[e]
MAR12606	4-hydroxy-atorvastatin-acid / para-hydroxy-atorvastatin acid[e]
MAR12607	4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone[e]
MAR12612	5-hydroxy-fluvastatin[e]
MAR12613	5-hydroxy-fluvastatin-glucuronide[e]
MAR12617	6'-beta-carboxy-simvastatin-acid form[e]
MAR12618	6-epipravastatin[e]
MAR12620	6'-beta-hydroxy-methyl-simvastatin-acid form[e]
MAR12621	6'-beta-hydroxy simvastatin acid[e]
MAR12624	6-hydroxy-fluvastatin[e]
MAR12625	6-hydroxy-fluvastatin-glucuronide[e]
MAR12649	R-carboxy ibuprofen[e]
MAR12652	carboxy-gliclazide[e]
MAR12655	cerivastatin-M23[e]
MAR12658	cyclosporine-sulphate[e]
MAR12661	N-desisopropyl-fluvastatin[e]
MAR12665	fluvastatin[e]
MAR12688	N-desmethyl-rosuvastatin[e]
MAR12697	pitavastatin[e]
MAR12700	pravastatin[e]
MAR12702	rosuvastatin[e]
MAR12712	trans-lactone-fluvastatin[e]
MAR12713	Torasemide[e]
MAR12714	Torasemide-M1[e]
MAR12716	Torasemide-M5[e]
MAR12726	fluvastatin[c]
MAR12726	fluvastatin[e]
MAR12727	HCO3-[c]
MAR12727	fluvastatin[e]
MAR12727	HCO3-[e]
MAR12727	fluvastatin[c]
MAR12740	O2[c]
MAR12740	3-hydroxy R-ibuprofen[c]
MAR12740	H+[c]
MAR12740	H2O[c]
MAR12740	R-carboxy ibuprofen[c]
MAR12746	H+[r]
MAR12746	NADPH[r]
MAR12746	O2[r]
MAR12746	ibuprofen-S[r]
MAR12746	H2O[r]
MAR12746	NADP+[r]
MAR12746	1-hydroxy S-ibuprofen[r]
MAR12749	O2[c]
MAR12749	3-hydroxy S-ibuprofen[c]
MAR12749	H+[c]
MAR12749	H2O[c]
MAR12749	S-carboxy ibuprofen[c]
MAR12790	H+[r]
MAR12790	NADPH[r]
MAR12790	O2[r]
MAR12790	Gliclazide[r]
MAR12790	H2O[r]
MAR12790	NADP+[r]
MAR12790	Methyl-hydroxy-gliclazide[r]
MAR12792	H+[r]
MAR12792	NADPH[r]
MAR12792	O2[r]
MAR12792	SAH[r]
MAR12792	rosuvastatin[r]
MAR12792	H2O2[r]
MAR12792	NADP+[r]
MAR12792	SAM[r]
MAR12792	N-desmethyl-rosuvastatin[r]
MAR12793	ATP[c]
MAR12793	H2O[c]
MAR12793	N-desmethyl-rosuvastatin[c]
MAR12793	ADP[c]
MAR12793	H+[c]
MAR12793	Pi[c]
MAR12793	N-desmethyl-rosuvastatin[e]
MAR12815	H+[r]
MAR12815	NADPH[r]
MAR12815	O2[r]
MAR12815	pitavastatin[r]
MAR12815	H2O2[r]
MAR12815	NADP+[r]
MAR12815	pitavastatin-M13[r]
MAR12826	HCO3-[c]
MAR12826	pravastatin[e]
MAR12826	HCO3-[e]
MAR12826	pravastatin[c]
MAR12827	pravastatin[c]
MAR12827	pravastatin[e]
MAR12858	trans-lactone-fluvastatin[c]
MAR12858	trans-lactone-fluvastatin[e]
MAR12859	chloride[e]
MAR12859	Torasemide-M1[c]
MAR12859	chloride[c]
MAR12859	Torasemide-M1[e]
MAR12860	H+[r]
MAR12860	NADPH[r]
MAR12860	O2[r]
MAR12860	Torasemide[r]
MAR12860	H2O[r]
MAR12860	NADP+[r]
MAR12860	Torasemide-M1[r]
MAR12863	chloride[e]
MAR12863	Torasemide-M5[c]
MAR12863	chloride[c]
MAR12863	Torasemide-M5[e]
MAR12864	O2[r]
MAR12864	Torasemide-M1[r]
MAR12864	H+[r]
MAR12864	H2O[r]
MAR12864	Torasemide-M5[r]
MAR12890	3',5'-dihydrodiol-simvastatin-lactone form[r]
MAR12890	3',5'-dihydrodiol-simvastatin-lactone form[c]
MAR12894	3'-S-hydroxy-pravastatin[r]
MAR12894	3'-S-hydroxy-pravastatin[c]
MAR12899	3'-hydroxy-simvastatin-lactone form[r]
MAR12899	3'-hydroxy-simvastatin-lactone form[c]
MAR12910	5-hydroxy-fluvastatin[r]
MAR12910	5-hydroxy-fluvastatin[c]
MAR12911	5-hydroxy-fluvastatin-glucuronide[c]
MAR12911	5-hydroxy-fluvastatin-glucuronide[r]
MAR12914	6'-beta-carboxy-simvastatin-lactone form[c]
MAR12914	6'-beta-carboxy-simvastatin-lactone form[r]
MAR12917	6'-beta-hydroxy-methyl-simvastatin-lactone form[c]
MAR12917	6'-beta-hydroxy-methyl-simvastatin-lactone form[r]
MAR12918	6'-beta-hydroxy simvastatin lactone[r]
MAR12918	6'-beta-hydroxy simvastatin lactone[c]
MAR12921	6-hydroxy-fluvastatin[c]
MAR12921	6-hydroxy-fluvastatin[r]
MAR12922	6-hydroxy-fluvastatin-glucuronide[c]
MAR12922	6-hydroxy-fluvastatin-glucuronide[r]
MAR12938	carboxy-gliclazide[r]
MAR12938	carboxy-gliclazide[c]
MAR12942	cerivastatin-M31[c]
MAR12942	cerivastatin-M31[r]
MAR12945	N-desisopropyl-fluvastatin[c]
MAR12945	N-desisopropyl-fluvastatin[r]
MAR12953	Gliclazide[c]
MAR12953	Gliclazide[r]
MAR12970	N-desmethyl-rosuvastatin[c]
MAR12970	N-desmethyl-rosuvastatin[r]
MAR12975	pitavastatin-M13[r]
MAR12975	pitavastatin-M13[c]
MAR12976	pitavastatin-M13[c]
MAR12976	pitavastatin-M13[e]
MAR12977	pitavastatin-M13[e]
MAR12984	trans-lactone-fluvastatin[r]
MAR12984	trans-lactone-fluvastatin[c]
MAR12986	Torasemide[c]
MAR12986	Torasemide[r]
MAR12987	Torasemide-M1[r]
MAR12987	Torasemide-M1[c]
MAR12989	Torasemide-M5[c]
MAR12989	Torasemide-M5[r]
MAR13023	fluvastatin[c]
MAR13023	fluvastatin[r]
MAR13063	ximenic acid[e]
MAR10026	chenodiol[e]
MAR10059	N-formyl-L-glutamate[c]
MAR10059	N-formyl-L-glutamate[e]
MAR10060	N-formyl-L-glutamate[e]
