nodeLabel	mIDH2_filtered_25k	Cluster_NR_filtered_25k	distance
MAR00781	0.230552404420556	0.248816451351593	0.0138
MAR08219	0.230621187231345	0.248890600664612	0.0138
OR2L8	0.36870442645114	0.389755038105541	0.0138
BCL6	0.561822927497311	0.586658821730435	0.0137
MAR00758	0.230695594309159	0.248924026975968	0.0137
DPM3	0.0583405654730349	0.0729225378275907	0.0136
FSTL3	0.192402869093403	0.209666396373878	0.0136
IKBKG	0.427748608809973	0.449745610418258	0.0136
LILRA6	0.444051590811625	0.46637980895283	0.0136
MAR01922	0.0507486566766123	0.0652039312020864	0.0136
OR5P2	0.326981367241058	0.346957261524451	0.0136
RFC1	0.466430136787216	0.489191267627439	0.0136
ARHGEF10L	0.532289949968722	0.556278787333003	0.0135
COPS2	0.594617087155563	0.619873099944691	0.0135
MAR05023	0.0970329358497142	0.112255474926511	0.0135
NOLC1	0.549298348264644	0.57354330301089	0.0135
ZBTB7B	0.560830390639823	0.585293037661095	0.0135
MAPRE1	0.552426582795579	0.576603300702446	0.0134
CEP120	0.0492290621299451	0.0631386326799998	0.0133
GATA2	0.42772867702445	0.449235356361663	0.0133
MTA2	0.438865451436299	0.4605872491593	0.0133
TMEM107	0.0459558835411152	0.0598384393567673	0.0133
TTLL9	0.141517765058502	0.157282930075936	0.0133
ZFP91	0.0492290621299451	0.0631386326799998	0.0133
IRF3	0.27483435502871	0.293172584258196	0.0132
MORC4	0.354938476488581	0.374884183881413	0.0132
OR10V1	0.329050625084356	0.348506992883395	0.0132
PRDX3	0.275344533845653	0.29368403715076	0.0132
MAR09098	0.0203801166215452	0.0334632374417537	0.0131
PDCD6	0.378656477343609	0.398907817681916	0.0131
POLRMT	0.0597788358813538	0.073626272678174	0.0131
SLC11A1	0.60420421283565	0.629014629750762	0.0131
CAPZB	0.506536622955519	0.529310670818393	0.013
MAR00020	0.125594218654122	0.140588687375148	0.013
MAR12827	0.122168804058387	0.137127254811261	0.013
CWC15	0.687661587856579	0.713822491083563	0.0129
DDB1	0.558346420245684	0.581914536108054	0.0129
MAR01774	0.101120640037406	0.115482162040414	0.0129
SSR4	0.604087756799499	0.628637711613337	0.0129
THY1	0.0435737063080566	0.0567701069539235	0.0129
CWC27	0.641518144240958	0.66671943399218	0.0128
ESYT1	0.0917561777841034	0.105838402062636	0.0128
GATAD2B	0.422366979903639	0.443136993310153	0.0128
MAR10264	0.0263236237514999	0.0390561688891145	0.0128
PPIP5K1	0.0461531841900494	0.0592898017954551	0.0128
TBCCD1	0.0456273750040097	0.058842659666696	0.0128
DYNLL1	0.629204685080623	0.653939801936217	0.0127
KLF4	0.552699699249306	0.575993238974847	0.0127
KLHL6	0.497500442822034	0.519607745664469	0.0127
MAR00019	0.134613711698112	0.149352779350094	0.0127
MAR03597	0.134613711698112	0.149352779350094	0.0127
MAR07795	0.114431291870516	0.128785893009579	0.0127
MAR07855	0.114431291870516	0.128785893009579	0.0127
MAR07877	0.114109803440383	0.128571762556572	0.0127
MAR08909	0.114109803440383	0.128571762556572	0.0127
MAR10438	0.0431993190056219	0.0562011159891259	0.0127
MAR11385	0.0502524700252263	0.0633862177900476	0.0127
MBD6	0.0529368498332805	0.0661058299227114	0.0127
RAB1A	0.454240227983412	0.475502161073523	0.0127
RCAN3	0.391591595426137	0.411631328209651	0.0127
RPL18	0.615919506944084	0.640393433136986	0.0127
ARHGAP4	0.303761371814758	0.321870347828568	0.0126
CDCA7L	0.534595592052794	0.557254618421347	0.0126
FOLR2	0.0438063760593384	0.056703457709127	0.0126
MAR00753	0.194348631853393	0.210213471200378	0.0126
PIGQ	0.141808512813578	0.156679029117175	0.0126
PTAFR	0.543333722305444	0.566258674951145	0.0126
RPS23	0.684666202068099	0.710451788306432	0.0126
SF3B3	0.679964410190167	0.705577792209369	0.0126
TBK1	0.529859733470681	0.552433561472843	0.0126
SURF6	0.04333099000167	0.0559858656760949	0.0125
DOK2	0.474552065749651	0.495765673842491	0.0124
FXR2	0.366518471733295	0.385617112742137	0.0124
MAR02341	0.216903024304487	0.232906331809762	0.0124
MAR09247	0.0111293006138839	0.0229540239267966	0.0124
MEF2C	0.526179247164701	0.548499872381953	0.0124
AGR2	0.0444755891083015	0.056900518434784	0.0123
ARHGAP30	0.422629123311698	0.442680208791255	0.0123
C21orf62	0.0516400105381155	0.0642117889316201	0.0123
MAR09675	0.100823959202021	0.114341814078777	0.0123
MAR10223	0.0264070988806884	0.0384671437985029	0.0123
NR3C2	0.423350096713439	0.443447057532522	0.0123
OR51B4	0.325922475143165	0.343974029761003	0.0123
S100P	0.0503905560864072	0.0629172145393755	0.0123
TAS2R14	0.198314545237595	0.21383337091436	0.0123
THOP1	0.48294236964128	0.504137899928308	0.0123
TRPC2	0.046168474121037	0.0586744387340912	0.0123
AKAP8	0.263091180292321	0.279760023680319	0.0122
BCL11A	0.437994333953607	0.458200653953535	0.0122
MAR04440	0.189817584100922	0.205023451837871	0.0122
MAR04444	0.189817584100922	0.205023451837871	0.0122
MAR07860	0.114419823557092	0.128083498831073	0.0122
NDFIP1	0.048983117495721	0.0613128225724367	0.0122
PCBD2	0.139259949365901	0.153478258429978	0.0122
RPS7	0.719815158146074	0.745693503005459	0.0122
SNRNP27	0.0557904854909496	0.068247420699049	0.0122
BYSL	0.433907648758089	0.453905978011977	0.0121
GABPB1	0.479372780305522	0.500220258844161	0.0121
MARVELD2	0.0543609498170327	0.0666563475396356	0.0121
RNASE4	0.0487430966635122	0.0610001058025502	0.0121
SOCS5	0.39148538996512	0.410671604816754	0.0121
STRN	0.357366676181882	0.375801576863587	0.0121
ZNF33A	0.0508918776009704	0.0631808640610366	0.0121
MAR02885	0.227402239573236	0.243051520439719	0.012
OR4D6	0.261748275227394	0.278178438743904	0.012
RASGRP1	0.360767936524561	0.379086454959865	0.012
RBPMS	0.53169532453504	0.553482507633201	0.012
USP7	0.557745690292684	0.580118195423976	0.012
ZNF711	0.488839127094822	0.509767814415665	0.012
CTDP1	0.442369288332981	0.462169572564647	0.0119
MAR03935	0.183797952536486	0.198460264906626	0.0119
OR52D1	0.463435611899928	0.483739309821656	0.0119
PDCD1LG2	0.195390077840129	0.210320476345372	0.0119
PRPF31	0.619947576282098	0.643453564331832	0.0119
PRSS27	0.0506829620007282	0.062616570106914	0.0119
EVI2B	0.138656774724775	0.152289375734598	0.0118
MAR03925	0.214212078072123	0.229407708993969	0.0118
MAR08476	0.118363950693523	0.131628396934815	0.0118
MAR12663	0.0491378008807906	0.0609277430234169	0.0118
SMC4	0.263797252968045	0.279854401499496	0.0118
BRD1	0.0446596406209348	0.0561631377320121	0.0117
EXT1	0.384599122477133	0.40303044555089	0.0117
IDH3A	0.449621665374297	0.469352797985611	0.0117
MAP2K2	0.377911868808928	0.39622303597678	0.0117
MAR12594	0.0519003953932383	0.0636712964679038	0.0117
TMEM139	0.0453438842612024	0.0569042337454009	0.0117
TNFRSF1A	0.0477487525173808	0.0594122890819417	0.0117
TTC9B	0.0523997740398147	0.0641455570391303	0.0117
F13A1	0.0440796222129237	0.0555640086102122	0.0116
MAR09338	0.0582396293378942	0.0699518216317286	0.0116
MAR10263	0.0442784134581272	0.0556271696855397	0.0116
MEIS3P1	0.0440796222129237	0.0555640086102122	0.0116
SNORA36A	0.0485828409814537	0.060102842136206	0.0116
ZSCAN20	0.344142959038427	0.361581915314865	0.0116
CTNNBL1	0.6541025855506	0.67767312473619	0.0115
ESYT2	0.0997215810095846	0.11214656688705	0.0115
IFT52	0.0461727029395254	0.0574236598415399	0.0115
ITGAM	0.49086031954735	0.511166033966628	0.0115
MAP3K12	0.141314004331828	0.154548168745717	0.0115
MAR09061	0.0212819616885678	0.0320294609504801	0.0115
PHF3	0.387257205335229	0.405400870298036	0.0115
UTP18	0.364062817794675	0.381796327605907	0.0115
ZNF598	0.428447431912142	0.447510924808137	0.0115
AQP12A	0.0453206418757062	0.0564545442593234	0.0114
CBX2	0.599537337629506	0.621893852052251	0.0114
ETV3L	0.044859207208726	0.0559933476745693	0.0114
KIAA0513	0.357308205582661	0.374771274555515	0.0114
MAR03209	0.21971973110473	0.234324612017993	0.0114
MAR07878	0.205989081853257	0.220391549406894	0.0114
MAR09158	0.0650062404733758	0.0766164186112905	0.0114
MT1X	0.0435667398066082	0.0546705944166457	0.0114
OR10S1	0.0462250640514861	0.057421192672546	0.0114
PARP10	0.0440763175141942	0.0552587227839506	0.0114
RAB25	0.369409334829357	0.387040120288827	0.0114
RAD21	0.548438242062794	0.56967035488706	0.0114
SH3BP2	0.493410536896553	0.513544943275332	0.0114
ZC4H2	0.501122527914019	0.521443244927616	0.0114
ZNF620	0.309953801315858	0.326421097564399	0.0114
ALDH18A1	0.0464755256927789	0.0574736101297896	0.0113
INF2	0.195415402756849	0.209414040001212	0.0113
MAR07881	0.20631018154325	0.220605860389913	0.0113
MAR07893	0.20631018154325	0.220605860389913	0.0113
MAR09313	0.0627948893732463	0.0741701128616987	0.0113
P2RX2	0.0523134656950523	0.0634516516413065	0.0113
ZNF366	0.37209499732275	0.389664418802927	0.0113
DERL3	0.309747764779349	0.325998252816557	0.0112
DGAT2L6	0.0484207922364859	0.059336925694543	0.0112
GNG5	0.368655319134544	0.386075863923991	0.0112
OR2F1	0.367737786008673	0.385113893287711	0.0112
RAB6C	0.406787094490254	0.424943346409255	0.0112
RPS13	0.715958318743208	0.740304369654763	0.0112
CCHCR1	0.0498569631465517	0.0606204367921051	0.0111
GINS1	0.200828918025612	0.214662180636573	0.0111
GSS	0.0569156176429951	0.067867188365319	0.0111
HOXB5	0.380163636276031	0.397570454188935	0.0111
NFATC1	0.0426796727932256	0.0533523098247673	0.0111
RAB32	0.412561235159949	0.430741964847582	0.0111
RPS2	0.691669035242729	0.715404723401829	0.0111
S100A9	0.346083572052392	0.36288293471654	0.0111
S100Z	0.0431550668138297	0.0538148546154893	0.0111
SEMA6B	0.145771982988539	0.158521789010391	0.0111
VGLL1	0.381973708055178	0.399409426341529	0.0111
ANKRD36B	0.0632549341570085	0.0742440137754288	0.011
AP1M1	0.390010414432976	0.407597880078934	0.011
ASB17	0.139217393967167	0.151644807546369	0.011
ASF1B	0.373727114453034	0.390926487440046	0.011
MAL2	0.0453612315547627	0.0559316085452826	0.011
MAR00095	0.193489632680249	0.206996356727303	0.011
MAR00259	0.255838288256178	0.270723321347518	0.011
MAR03952	0.0973214079848172	0.109007572948866	0.011
MAR10160	0.118286566091733	0.130287291126377	0.011
MAR11804	0.200966598385553	0.214734619960455	0.011
OGN	0.0431723701815585	0.0537641392736738	0.011
OR2T10	0.231232189582461	0.245506877386188	0.011
DOK6	0.0536295968863173	0.0642595374050412	0.0109
ERN1	0.459378763876046	0.478122860744733	0.0109
HSH2D	0.229287743295999	0.243498113231977	0.0109
MAR03933	0.251509128491668	0.266128767029791	0.0109
NDUFA12	0.449947298568464	0.468566585140919	0.0109
PIN1	0.505188653219137	0.524923030530709	0.0109
SCARNA1	0.0472692564884862	0.0576959993358253	0.0109
SIGLEC9	0.528610624693124	0.548838596996885	0.0109
SUZ12	0.54161081633205	0.562041077028799	0.0109
TSC1	0.38248074055075	0.399718420466896	0.0109
ADD3	0.0597618085729435	0.0703577360108093	0.0108
ALDH3B1	0.193439307525432	0.206652912732069	0.0108
CD22	0.408958066424937	0.426579931249511	0.0108
CUL9	0.138738025563396	0.150939250737225	0.0108
DPYSL5	0.0619768543463757	0.0726209673766363	0.0108
ETFDH	0.153453902725631	0.165912782991155	0.0108
GZF1	0.136976946518432	0.149158200386454	0.0108
LILRB3	0.492605891300203	0.511889592743192	0.0108
MAR00628	0.061836747342814	0.0724137550979788	0.0108
MAR01604	0.268417764146535	0.283238267242075	0.0108
MAR05128	0.172435974598634	0.185351833451085	0.0108
MAR07642	0.123705129281938	0.135551437613666	0.0108
MAR09309	0.0610775998286616	0.0717417355094351	0.0108
MAR12664	0.0659367797644299	0.0766164186112905	0.0108
RSU1	0.382172937349221	0.399307902280844	0.0108
COPS6	0.599902565165269	0.621276871807849	0.0107
MAR01095	0.132239019768749	0.14421030398396	0.0107
MAR01772	0.114446646194233	0.126033450782928	0.0107
MAR04274	0.132239019768749	0.14421030398396	0.0107
MAR04275	0.132239019768749	0.14421030398396	0.0107
MAR07786	0.132239019768749	0.14421030398396	0.0107
MAR08989	0.113277952142295	0.124778374236718	0.0107
MAR11311	0.116249149801842	0.127872577730727	0.0107
MAR12032	0.0532178379515623	0.0635450304725741	0.0107
PSMC1	0.626348234653704	0.648155318650226	0.0107
RGS7BP	0.136567705410423	0.14853507729617	0.0107
SLC27A5	0.0587512352268804	0.0691681379206466	0.0107
BANF1	0.514822556459373	0.534219523835466	0.0106
CETN3	0.0474336848920444	0.0574264353517346	0.0106
EIF5AL1	0.150567040763025	0.162640128172808	0.0106
MAR00440	0.142917985178099	0.154963505866344	0.0106
MAR00659	0.0547828966369675	0.0649908928952411	0.0106
MAR00666	0.0418992193105484	0.0518748546699463	0.0106
MAR08530	0.275676655073007	0.2902804122345	0.0106
MAR08988	0.114039446892582	0.125400660992122	0.0106
MAR08995	0.114039446892582	0.125400660992122	0.0106
MAR09029	0.0313559804960618	0.0410329953186408	0.0106
MAR09210	0.0251806728757375	0.0348074234824831	0.0106
MAR09318	0.0163810279182088	0.0257408449198793	0.0106
MAR09690	0.0362123187411504	0.0460333554191449	0.0106
MAR12707	0.0459966049172676	0.0560185962999475	0.0106
MCM7	0.395250331287813	0.412343993116109	0.0106
OR2H1	0.284420233362194	0.299264436643403	0.0106
PAG1	0.137232000258249	0.149062502117219	0.0106
RALBP1	0.406063144127257	0.423348811628624	0.0106
RASSF5	0.452466159720164	0.470637065153502	0.0106
ACAT2	0.157685546937241	0.169862104641801	0.0105
MAR06324	0.193052129213342	0.205966356511088	0.0105
MAR08779	0.222281543290846	0.23572144650819	0.0105
MAR10249	0.0289324223316928	0.0384230124352601	0.0105
MAR12946	0.141016920247102	0.152748040522465	0.0105
MXD1	0.503022045316896	0.522063026021183	0.0105
NME2	0.409681297806516	0.426930842317686	0.0105
PRKAA1	0.498140607852785	0.51718379352881	0.0105
ZNF326	0.457978617981193	0.476220035520993	0.0105
EFTUD2	0.711945611474823	0.735127054102552	0.0104
GNG3	0.140043808610301	0.151638296026308	0.0104
GRAPL	0.143520693594398	0.155155941321776	0.0104
LRRC42	0.141390788337109	0.15298554831188	0.0104
MAR04309	0.0568730157209118	0.0667989357628067	0.0104
MAR04311	0.0568937183650267	0.0669017569782046	0.0104
MAR12611	0.061616610426454	0.0716165635562982	0.0104
MAR12629	0.061616610426454	0.0716165635562982	0.0104
MAR12889	0.143779673806113	0.155491443795778	0.0104
OASL	0.0458936371068523	0.0555865249229604	0.0104
AARS2	0.0486400061719183	0.0583174453710618	0.0103
ELAVL1	0.665914265610072	0.688001812943201	0.0103
HADHA	0.157839315217301	0.169740635701945	0.0103
KCNH5	0.385251273161642	0.401667537295044	0.0103
KEAP1	0.382328860098024	0.398693834657234	0.0103
MAR04294	0.0568526099511792	0.0666951720387926	0.0103
MAR04298	0.0568526099511792	0.0666951720387926	0.0103
MAR04305	0.0568526099511792	0.0666951720387926	0.0103
MAR04307	0.0568526099511792	0.0666951720387926	0.0103
MAR12571	0.141357319786713	0.152894826492755	0.0103
NDUFA4	0.377719194295479	0.394025904530025	0.0103
DCC	0.0421844667855863	0.0515238618650635	0.0102
FAM153A	0.0439963186724268	0.0534225733238675	0.0102
MAR07631	0.259251901614485	0.272990364523566	0.0102
MAR12603	0.0568580117841781	0.0665472904997249	0.0102
NOP58	0.388395136027352	0.40478467698924	0.0102
PLCD4	0.392186165427032	0.408637290721792	0.0102
TAS2R40	0.191945512608666	0.204381268972975	0.0102
TMOD2	0.0431094682773454	0.0525123088772965	0.0102
TSKU	0.260353490778823	0.274065637768482	0.0102
CCDC83	0.0444212137482256	0.0537146731141192	0.0101
HNRNPA1	0.615601661745615	0.636370100238334	0.0101
IMPA2	0.231282912462725	0.244283006540603	0.0101
MAR04018	0.192811315786342	0.205136753171077	0.0101
MAR06969	0.217907671316508	0.230633715115884	0.0101
MAR07778	0.15630077415482	0.167867064642864	0.0101
MAR07780	0.15630077415482	0.167867064642864	0.0101
MAR10390	0.210082180577249	0.222696463544862	0.0101
MAR12726	0.0965869280200494	0.106965348571594	0.0101
SSBP3	0.468043807449534	0.485832201512331	0.0101
TOMM40	0.142074643445321	0.153360970252622	0.0101
GNAI1	0.488520440863091	0.506654556366812	0.01
HSD17B10	0.399167638793425	0.41545818801697	0.01
MAR00079	0.194460265943634	0.206555908355125	0.01
MAR03214	0.246076824829838	0.259295296108192	0.01
MAR04513	0.23955373132953	0.252664841578721	0.01
MAR05422	0.120970537595615	0.131605322256157	0.01
MAR08058	0.154674311261769	0.165990260189572	0.01
MAR08061	0.154674311261769	0.165990260189572	0.01
MAR10392	0.226958042165124	0.239841255018497	0.01
MAR12871	0.151153413569733	0.162423097715512	0.01
MED24	0.331830970793799	0.346779316678423	0.01
ACSL3	0.0514875963654426	0.0606637794716827	0.0099
CCR1	0.462386172867392	0.47984247368186	0.0099
EIF4E	0.605736599122514	0.625969665252309	0.0099
ESR2	0.381000105159763	0.396800106482395	0.0099
FAM114A2	0.0601200947380435	0.0694858282095115	0.0099
IRF2	0.372513374494821	0.388112805251446	0.0099
MAR01585	0.233624694437426	0.246428152814777	0.0099
MAR11783	0.115641147950437	0.126022794275524	0.0099
MAR12217	0.038329517288304	0.0471454807083986	0.0099
MBNL1	0.485143748148752	0.503059458996071	0.0099
PTPRC	0.0659393018093939	0.0753454535764889	0.0099
SENP2	0.395943619789056	0.411951536350964	0.0099
CDK6	0.504077910901647	0.522193283361611	0.0098
FLT4	0.191769936050332	0.203620428605098	0.0098
LAMTOR1	0.464553983407607	0.481827137521934	0.0098
LENG8	0.0455584382485866	0.0543667118430814	0.0098
MAR05078	0.0937492367639016	0.103622803538765	0.0098
MAR12825	0.218649992889968	0.231072580331695	0.0098
ZIC3	0.195438613014189	0.207259327452883	0.0098
ZNF747	0.402268129513386	0.41830275499157	0.0098
ALDOC	0.191763428746485	0.203448481991638	0.0097
CACNA2D2	0.138458456098776	0.148995626655736	0.0097
CD200R1L	0.0475715185497105	0.056380587091347	0.0097
CNTF	0.138883084946382	0.14947597790926	0.0097
INPP4A	0.398108819959238	0.413890165801179	0.0097
LETM1	0.0473050612164545	0.0560151677566587	0.0097
MAMSTR	0.370202276522462	0.38548967295195	0.0097
MAR08475	0.114021315747541	0.124097792315909	0.0097
MAR13075	0.114021315747541	0.124097792315909	0.0097
MBNL3	0.138422616924667	0.149014009188667	0.0097
SRP14	0.52080203263791	0.539108262955571	0.0097
TBCA	0.0592231465286595	0.0682039314245015	0.0097
TFB2M	0.534644579905348	0.55325848380095	0.0097
ZNF266	0.137674271661217	0.148256361516232	0.0097
EEFSEC	0.569276634107026	0.588441436239516	0.0096
INTS2	0.0583705346413663	0.0672183353142656	0.0096
KCNH1	0.0453206418757062	0.0539428245116836	0.0096
LSM14A	0.0591798055125088	0.0681024008925383	0.0096
LYPD3	0.045752088800672	0.0543985828747055	0.0096
MAR01608	0.216764781929169	0.228748549240787	0.0096
MAR09034	0.0170841356728743	0.0251307084972558	0.0096
MAR09285	0.0675458617722554	0.0766164186112905	0.0096
MAR12717	0.0658386630007629	0.0748951109333327	0.0096
NELFCD	0.0582794192271487	0.0671911232500815	0.0096
NINJ1	0.0529529223530387	0.0616466109943882	0.0096
OR7G1	0.0450991438157153	0.053683905993593	0.0096
RAD54L	0.0434638583579288	0.0520384406502858	0.0096
UBR4	0.060367865171656	0.0692062332924847	0.0096
ZNF524	0.596842952440981	0.61649012179515	0.0096
ADAMTS1	0.139002312546257	0.149329975052204	0.0095
E2F5	0.481142093286738	0.498377470114195	0.0095
FGD4	0.358061060624584	0.372728838221526	0.0095
HNRNPUL1	0.689897489594179	0.711292903118861	0.0095
IL10RB	0.494732028069873	0.512186676670164	0.0095
MAR03817	0.238695608099267	0.25107169327974	0.0095
MAR06911	0.196528074920897	0.20803325056995	0.0095
MAR08073	0.152957023588063	0.163561882837309	0.0095
MAR11428	0.0399117147793823	0.0482443807536368	0.0095
MAR11439	0.0382428646948704	0.0464739001957949	0.0095
MAR12618	0.0361404112285486	0.0444330427503598	0.0095
PGAP2	0.308318532088371	0.321992613800061	0.0095
POC1A	0.0577415434119082	0.0664643585827878	0.0095
RCAN1	0.439226454730661	0.455559260617747	0.0095
RNGTT	0.0587284535884659	0.0673894998748733	0.0095
AGFG1	0.394708328091412	0.410035153664853	0.0094
CDC5L	0.725860862319711	0.747796529379377	0.0094
GOT1	0.0643303346797345	0.0729538091165673	0.0094
KISS1R	0.196182350582033	0.207567453903565	0.0094
MAR00077	0.154827311361015	0.165259632737493	0.0094
MAR04147	0.246557606929733	0.258847759105964	0.0094
MAR04152	0.246557606929733	0.258847759105964	0.0094
MAR07708	0.107553039727243	0.117146098901876	0.0094
MAR08662	0.246557606929733	0.258847759105964	0.0094
MAR08663	0.246557606929733	0.258847759105964	0.0094
MAR08667	0.246557606929733	0.258847759105964	0.0094
MAR08668	0.246557606929733	0.258847759105964	0.0094
MAR08961	0.0599269985368946	0.0684657880872746	0.0094
MAR09336	0.0342939981690917	0.0423782169831899	0.0094
MAR09622	0.212667637430033	0.224321367122936	0.0094
MAR12031	0.145097116364437	0.155365030567043	0.0094
MAR12574	0.157816198292173	0.168436699337891	0.0094
MPST	0.0612141552753876	0.0698979424294712	0.0094
OSGEP	0.310422973158152	0.3240441631896	0.0094
POLD2	0.291993202974823	0.305293193765174	0.0094
SSBP2	0.591111464871977	0.610407563729153	0.0094
TSN	0.0574538610388276	0.0660549862861815	0.0094
GPC2	0.0455211778746724	0.0537016693268031	0.0093
HOXD4	0.135775530590246	0.14578655675412	0.0093
MAR01581	0.278225022093304	0.291000009832909	0.0093
MAR01698	0.133778665696618	0.143695162790481	0.0093
MAR08718	0.117059951288612	0.126627753713565	0.0093
MAR09848	0.0527218471276167	0.0610190156981953	0.0093
MAR12605	0.0679483418430292	0.0766164186112905	0.0093
MAR12614	0.0679483418430292	0.0766164186112905	0.0093
MAR12626	0.0679483418430292	0.0766164186112905	0.0093
MAR12670	0.0447494334489591	0.0528638878085785	0.0093
MAR12985	0.13787604619053	0.147838743627821	0.0093
NAA10	0.0642267631790186	0.072720468123262	0.0093
RBBP5	0.54151396588356	0.559624924290635	0.0093
RETNLB	0.137198447042297	0.147160505123527	0.0093
RPS18	0.677435949148316	0.69825844126514	0.0093
S100A6	0.508021789925178	0.525506968746504	0.0093
SPN	0.358643467267066	0.373165566176813	0.0093
ANAPC5	0.408122142252325	0.423421230687077	0.0092
ARHGAP27	0.381806506439753	0.396620577941027	0.0092
HNRNPAB	0.504395191168177	0.52171133878886	0.0092
IRGQ	0.137273725335672	0.147118832113497	0.0092
MAR01584	0.231740151473863	0.24347388876464	0.0092
MAR01611	0.240932043643849	0.25289984307028	0.0092
MAR04257	0.253693420486855	0.26589310851268	0.0092
MAR07589	0.205918920250529	0.21722043910901	0.0092
MAR07816	0.183895815169689	0.19467830721446	0.0092
MAR08477	0.241442255811914	0.253456394193811	0.0092
MAR08929	0.205918920250529	0.21722043910901	0.0092
MAR09009	0.131895986290282	0.141710173360766	0.0092
MAR09093	0.0417899916737157	0.0497626531211467	0.0092
MAR10229	0.0603997170140719	0.0686971087603656	0.0092
MAR12043	0.0360070159949432	0.0438965323184378	0.0092
MAR12719	0.0462299413628294	0.0542890532721547	0.0092
RCOR1	0.474831796390078	0.491444035267647	0.0092
SMEK1	0.0635223203011611	0.0718336006851093	0.0092
TBL1XR1	0.522212657597016	0.539815830849163	0.0092
TDP1	0.0595340783792367	0.0678942619181569	0.0092
TPPP	0.0491428902700464	0.0572743133515314	0.0092
TRPV4	0.302816849606801	0.316025545698843	0.0092
ZNF385D	0.369094069886249	0.383635506059678	0.0092
ZSCAN18	0.552482250073913	0.570698727197889	0.0092
DDHD2	0.0431227833400578	0.0508851857651903	0.0091
F2RL2	0.190211020139866	0.201038357038389	0.0091
FASN	0.058651203568351	0.0667837068430289	0.0091
GAMT	0.150695138925809	0.160735873740928	0.0091
GPR89A	0.194645052840651	0.205521456094623	0.0091
LDLRAP1	0.402078969531564	0.417090572502171	0.0091
MAR09341	0.0452846244960267	0.0532129443408198	0.0091
MAR09445	0.0655376926948191	0.0738144319542563	0.0091
MAR10372	0.120811700744567	0.130242981784324	0.0091
MAR12208	0.0342014617561556	0.0418666013709283	0.0091
MYO1G	0.0454956778985481	0.0533227307817904	0.0091
NEDD4L	0.194756437674838	0.205645413347986	0.0091
RBM22	0.661503399013502	0.681823379631104	0.0091
STK24	0.237758320913156	0.249541620380503	0.0091
TBX22	0.136337239166161	0.145989782781455	0.0091
TOR1AIP1	0.0582972317248173	0.0664816403475641	0.0091
ZFYVE19	0.148872264527492	0.158886023033408	0.0091
ZNF560	0.0461430983765935	0.0540447318613932	0.0091
ADRA1B	0.0449068351963239	0.0525785409545365	0.009
ADSL	0.0601973715779423	0.0682664605277428	0.009
KDM5B	0.493143980475377	0.509863111102103	0.009
MAP1S	0.0590954415468256	0.0671169061626465	0.009
MAR04276	0.253696819240706	0.265589776244785	0.009
MAR06870	0.11878669140473	0.128016728394895	0.009
MAR12411	0.153287854947751	0.163238187255071	0.009
MAR12459	0.153287854947751	0.163238187255071	0.009
MAR12909	0.153495888839329	0.163436710884172	0.009
MAR12925	0.153495888839329	0.163436710884172	0.009
MS4A3	0.228115644901513	0.239588120304167	0.009
MVK	0.0536916962140048	0.0615916356488468	0.009
MYH9	0.23707275071869	0.248642546597415	0.009
TBL3	0.363895682900802	0.377971541966136	0.009
TM9SF4	0.061504811061748	0.069492303758286	0.009
TNPO2	0.0613433176105831	0.0693632962275516	0.009
ATRIP	0.138660174662564	0.148129379452696	0.0089
EIF5A2	0.0459180829095425	0.0535391729726734	0.0089
MAR08967	0.04877148831879	0.0564368355882298	0.0089
NAT10	0.0567427249082083	0.0646265960936844	0.0089
TAF1B	0.0459180829095425	0.0535391729726734	0.0089
TSC22D4	0.0630669269603209	0.0709811287075523	0.0089
FLRT3	0.194574991579826	0.205074044764944	0.0088
FOXG1	0.322858772270642	0.3358455575835	0.0088
HTR1E	0.191259227182648	0.201591014501299	0.0088
MAR03956	0.200189261770834	0.210734064444325	0.0088
MAR09612	0.214394159353224	0.225206379832375	0.0088
MAR10210	0.0609926902212791	0.0687492135398737	0.0088
MAR11895	0.0165239009271373	0.0233861707856124	0.0088
MAR12127	0.0478763043165446	0.0553082425366925	0.0088
MAR12727	0.188465761674567	0.198785283729427	0.0088
MAR13036	0.00955903477157029	0.0163261631526444	0.0088
MLEC	0.151587789117318	0.16112692798806	0.0088
POLR1A	0.0602947815655778	0.0680235686508917	0.0088
RPE	0.0563884314940533	0.0640097660770308	0.0088
SBDS	0.0591818696917942	0.0668830942505708	0.0088
SKAP2	0.0575670388709368	0.065263241538493	0.0088
SMAD6	0.0470222308098723	0.0544850062832654	0.0088
ZNF239	0.412805422192476	0.427629322391516	0.0088
ZNF267	0.446882819508999	0.462400920065315	0.0088
ACAP3	0.377355735612503	0.391356337172509	0.0087
EMC1	0.0577665816229682	0.065371908233692	0.0087
MAR00121	0.215844588204135	0.226562914481677	0.0087
MAR03480	0.280503946180084	0.292530086585038	0.0087
MAR05459	0.223994357266174	0.234951821750103	0.0087
MAR10032	0.118946469056239	0.127756201126283	0.0087
MAR10389	0.23645176217141	0.247585489212512	0.0087
MAR11367	0.118946469056239	0.127756201126283	0.0087
MAR11927	0.059242601151736	0.0668380057372909	0.0087
MAR11930	0.0414354746218974	0.0486631491304014	0.0087
MAR11940	0.0580372287565836	0.0655364817675555	0.0087
MAR13077	0.123990268955342	0.132941239055018	0.0087
