A	B	scaled_weight
8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate[m]	MAR01218	0.985739028884057
H+[m]	MAR01218	0.985739028884057
NADPH[m]	MAR01218	0.985739028884057
3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m]	MAR01219	0.275885509109729
MAR01219	8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate[m]	0.275885509109729
MAR01219	H2O[m]	0.275885509109729
3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate[m]	MAR01220	0.985739028884057
NAD+[m]	MAR01220	0.985739028884057
MAR01220	3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m]	0.275885509109729
MAR01220	H+[m]	0.275885509109729
MAR01220	NADH[m]	0.275885509109729
3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate[m]	MAR01221	0.985739028884093
CoA[m]	MAR01221	0.985739028884093
MAR01221	6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate[m]	0.275885509109729
MAR01221	acetyl-CoA[m]	0.275885509109729
6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate[m]	MAR01222	0.985739028884057
H+[m]	MAR01222	0.985739028884057
NADPH[m]	MAR01222	0.985739028884057
MAR01222	6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	0.275885509109729
MAR01222	NADP+[m]	0.275885509109729
6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate[m]	MAR01223	0.985739028884057
O2[m]	MAR01223	0.985739028884057
6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate[m]	MAR01224	0.985739028884057
H2O[m]	MAR01224	0.985739028884057
3(S),6(S)-dihydroxy-tetradec-(8Z)-enoate[m]	MAR01225	0.985739028884057
NAD+[m]	MAR01225	0.985739028884057
3-oxo-6(S)-hydroxy-tetradec-(8Z)-enoate[m]	MAR01226	0.985739028884057
CoA[m]	MAR01226	0.985739028884057
4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03522	1
FAD[m]	MAR03522	1
4(R),8-dimethyl-trans-2-nonenoyl-CoA[m]	MAR03523	1
H2O[m]	MAR03523	1
3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03524	1
NAD+[m]	MAR03524	1
3-oxo-4(R),8-dimethyl-nonanoyl-CoA[m]	MAR03525	1
CoA[m]	MAR03525	1
2(R),6-dimethyl-heptanoyl-CoA[m]	MAR03526	1
2(S),6-dimethyl-heptanoyl-CoA[m]	MAR03527	1
FAD[m]	MAR03527	1
2,6-dimethyl-trans-2-heptenoyl-CoA[m]	MAR03528	1
H2O[m]	MAR03528	1
3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA[m]	MAR03529	1
NAD+[m]	MAR03529	1
3-oxo-(2S)-methylisocapryloyl-CoA[m]	MAR03530	1
CoA[m]	MAR03530	1
4-methyl-pentanoyl-CoA[m]	MAR03531	1
FAD[m]	MAR03531	1
4-methyl-trans-2-pentenoyl-CoA[m]	MAR03532	1
H2O[m]	MAR03532	1
3(S)-hydroxy-4-methyl-pentanoyl-CoA[m]	MAR03533	1
NAD+[m]	MAR03533	1
3-oxo-4-methyl-pentanoyl-CoA[m]	MAR03534	1
CoA[m]	MAR03534	1
acetoacetyl-CoA[m]	MAR01573	0.759395045349041
acetyl-CoA[m]	MAR01573	0.759395045349041
H2O[m]	MAR01573	0.759395045349041
farnesyl-PP[c]	MAR06901	0.900218954651244
isopentenyl-pPP[c]	MAR06901	0.900218954651244
4-hydroxybenzoate[m]	MAR06903	0.900218954651244
all-trans-decaprenyl-diphosphate[m]	MAR06903	0.900218954651244
3-decaprenyl-4-hydroxybenzoate[m]	MAR06904	0.900218954651244
H+[m]	MAR06904	0.900218954651244
NADPH[m]	MAR06904	0.900218954651244
O2[m]	MAR06904	0.900218954651244
3,4-dihydroxy-5-all-trans-decaprenylbenzoate[m]	MAR06905	0.900218954651244
SAM[m]	MAR06905	0.900218954651244
3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate[m]	MAR06906	0.900218954651244
H+[m]	MAR06906	0.900218954651244
2-methoxy-6-(all-trans-decaprenyl)phenol[m]	MAR06907	0.898499285353116
H+[m]	MAR06907	0.898499285353116
NADPH[m]	MAR06907	0.898499285353116
O2[m]	MAR06907	0.898499285353116
2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol[m]	MAR06908	0.898499285353116
SAM[m]	MAR06908	0.898499285353116
6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol[m]	MAR06909	0.898499285353116
H+[m]	MAR06909	0.898499285353116
NADPH[m]	MAR06909	0.898499285353116
O2[m]	MAR06909	0.898499285353116
3-demethylubiquinol-10[m]	MAR06910	0.898499285353116
SAM[m]	MAR06910	0.898499285353116
[protein][c]	MAR07165	0.275885509109729
cysteine[c]	MAR07165	0.275885509109729
[protein]-L-cysteine[c]	MAR07166	0.275885509109729
farnesyl-PP[c]	MAR07166	0.275885509109729
H2O[c]	MAR07167	0.275885509109729
S-farnesyl-protein[c]	MAR07167	0.275885509109729
[protein C terminal]-S-farnesyl-L-cysteine[c]	MAR07168	0.275885509109729
SAM[c]	MAR07168	0.275885509109729
[protein C terminal]-S-farnesyl-L-cysteine-methyl ester[c]	MAR07169	0.275885509109729
H2O[c]	MAR07169	0.275885509109729
farnesylcysteine[c]	MAR07170	0.275885509109729
H2O[c]	MAR07170	0.275885509109729
O2[c]	MAR07170	0.275885509109729
H+[c]	MAR09722	0.275885509109729
NADH[c]	MAR09722	0.275885509109729
phylloquinone[c]	MAR09722	0.275885509109729
3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA[m]	MAR01644	1
H2O[m]	MAR01644	1
(24R,25R)3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA[m]	MAR01651	1
NAD+[m]	MAR01651	1
MAR01651	3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA[m]	0.275885509109729
MAR01651	H+[m]	0.275885509109729
MAR01651	NADH[m]	0.275885509109729
cholesterol-sulfate[c]	MAR01920	0.760334184976597
H2O[c]	MAR01920	0.760334184976597
cholesterol[c]	MAR01924	0.772612561438281
STAR[c]	MAR01924	0.772612561438281
cholesterol-STAR[m]	MAR01926	0.772612561438281
cholesterol[m]	MAR01927	0.914410477924152
H+[m]	MAR01927	0.914410477924152
NADPH[m]	MAR01927	0.914410477924152
O2[m]	MAR01927	0.914410477924152
22beta-hydroxycholesterol[m]	MAR01928	0.914410477924152
H+[m]	MAR01928	0.914410477924152
NADPH[m]	MAR01928	0.914410477924152
O2[m]	MAR01928	0.914410477924152
20alpha,22beta dihydroxycholesterol[m]	MAR01929	0.914410477924152
H+[m]	MAR01929	0.914410477924152
NADPH[m]	MAR01929	0.914410477924152
O2[m]	MAR01929	0.914410477924152
H+[c]	MAR01931	0.275885509109729
isocaproic-aldehyde[c]	MAR01931	0.275885509109729
NADPH[c]	MAR01931	0.275885509109729
cholesterol[c]	MAR01932	0.275885509109729
H+[c]	MAR01932	0.275885509109729
O2[c]	MAR01932	0.275885509109729
reduced_adrenal_ferredoxin[c]	MAR01932	0.275885509109729
20-hydroxycholesterol[c]	MAR01933	0.275885509109729
H+[c]	MAR01933	0.275885509109729
NADPH[c]	MAR01933	0.275885509109729
O2[c]	MAR01933	0.275885509109729
17alpha,20alpha-dihydroxycholesterol[c]	MAR01934	0.275885509109729
H+[c]	MAR01934	0.275885509109729
O2[c]	MAR01934	0.275885509109729
reduced_adrenal_ferredoxin[c]	MAR01934	0.275885509109729
20-hydroxycholesterol[c]	MAR01935	0.275885509109729
H+[c]	MAR01935	0.275885509109729
O2[c]	MAR01935	0.275885509109729
reduced_adrenal_ferredoxin[c]	MAR01935	0.275885509109729
H+[c]	MAR01940	0.983386501301887
NADPH[c]	MAR01940	0.983386501301887
O2[c]	MAR01940	0.983386501301887
pregnenolone[c]	MAR01940	0.983386501301887
21-hydroxypregnenolone[c]	MAR01941	1
NAD+[c]	MAR01941	1
11-deoxycorticosterone[c]	MAR01942	0.275885509109729
H+[c]	MAR01942	0.275885509109729
O2[c]	MAR01942	0.275885509109729
reduced_ferredoxin[c]	MAR01942	0.275885509109729
H+[c]	MAR01943	0.275885509109729
NADPH[c]	MAR01943	0.275885509109729
O2[c]	MAR01943	0.275885509109729
pregnenolone[c]	MAR01943	0.275885509109729
17alpha-hydroxypregnenolone[c]	MAR01948	1
H+[c]	MAR01948	1
NADPH[c]	MAR01948	1
O2[c]	MAR01948	1
17alpha,21-dihydroxypregnenolone[c]	MAR01949	1
NAD+[c]	MAR01949	1
17alpha,21-dihydroxypregnenolone[c]	MAR01950	0.275885509109729
H+[c]	MAR01950	0.275885509109729
O2[c]	MAR01950	0.275885509109729
reduced_ferredoxin[c]	MAR01950	0.275885509109729
11beta,17alpha,21-trihydroxypregnenolone[c]	MAR01951	0.275885509109729
NAD+[c]	MAR01951	0.275885509109729
17alpha-hydroxyprogesterone[c]	MAR01989	0.914012780320157
H+[c]	MAR01989	0.914012780320157
NADPH[c]	MAR01989	0.914012780320157
O2[c]	MAR01989	0.914012780320157
cortisol[c]	MAR01990	0.872912400086357
H2O[c]	MAR01990	0.872912400086357
NADP+[c]	MAR01990	0.872912400086357
21-deoxycortisol[c]	MAR01991	0.899628196243443
H2O[c]	MAR01991	0.899628196243443
NADP+[c]	MAR01991	0.899628196243443
11beta-hydroxyprogesterone[c]	MAR01992	0.919167794071108
H+[c]	MAR01992	0.919167794071108
NADPH[c]	MAR01992	0.919167794071108
O2[c]	MAR01992	0.919167794071108
H+[c]	MAR01993	0.94097489190314
NADPH[c]	MAR01993	0.94097489190314
O2[c]	MAR01993	0.94097489190314
progesterone[c]	MAR01993	0.94097489190314
5alpha-pregnane-3,20-dione[c]	MAR02002	0.275885509109729
NADP+[c]	MAR02002	0.275885509109729
MAR02002	H+[c]	0.275885509109729
MAR02002	NADPH[c]	0.275885509109729
MAR02002	progesterone[c]	0.275885509109729
3alpha-hydroxy-5alpha-pregnan-20-one[c]	MAR02003	0.275885509109729
NADP+[c]	MAR02003	0.275885509109729
MAR02003	5alpha-pregnane-3,20-dione[c]	0.275885509109729
MAR02003	H+[c]	0.275885509109729
MAR02003	NADPH[c]	0.275885509109729
5alpha-pregnane-3,20-dione[c]	MAR02004	0.8958577017784
H+[c]	MAR02004	0.8958577017784
NADH[c]	MAR02004	0.8958577017784
MAR02004	allopregnanolone[c]	0.275885509109729
MAR02004	NAD+[c]	0.275885509109729
allopregnanolone[c]	MAR02005	0.914125006006899
H+[c]	MAR02005	0.914125006006899
NADH[c]	MAR02005	0.914125006006899
O2[c]	MAR02005	0.914125006006899
H+[c]	MAR02007	1
NADPH[c]	MAR02007	1
O2[c]	MAR02007	1
progesterone[c]	MAR02007	1
11-deoxycorticosterone[m]	MAR02009	0.941033751261077
H+[m]	MAR02009	0.941033751261077
NADPH[m]	MAR02009	0.941033751261077
O2[m]	MAR02009	0.941033751261077
corticosterone[m]	MAR02010	0.961134283816505
H+[m]	MAR02010	0.961134283816505
NADPH[m]	MAR02010	0.961134283816505
O2[m]	MAR02010	0.961134283816505
18-hydroxycorticosterone[m]	MAR02011	0.961134283816505
H+[m]	MAR02011	0.961134283816505
NADPH[m]	MAR02011	0.961134283816505
O2[m]	MAR02011	0.961134283816505
bilirubin[r]	MAR04766	0.734890322990447
UDP-glucuronate[r]	MAR04766	0.734890322990447
iodine[c]	MAR06793	0.275885509109729
tyrosine[c]	MAR06793	0.275885509109729
3-iodo-L-tyrosine[c]	MAR06794	0.275885509109729
iodine[c]	MAR06794	0.275885509109729
3,5-diiodo-L-tyrosine[c]	MAR06795	1
H2O2[c]	MAR06795	1
3,5-diiodo-L-tyrosine[c]	MAR06796	1
3-iodo-L-tyrosine[c]	MAR06796	1
H2O2[c]	MAR06796	1
estradiol-17beta[r]	MAR07648	1
UDP-glucuronate[r]	MAR07648	1
17alpha-hydroxyprogesterone[r]	MAR07928	1
H+[r]	MAR07928	1
NADPH[r]	MAR07928	1
O2[r]	MAR07928	1
NAD+[c]	MAR07930	0.969659576641429
pregnenolone[c]	MAR07930	0.969659576641429
NAD+[r]	MAR07931	1
pregnenolone[r]	MAR07931	1
H+[r]	MAR07932	1
NADPH[r]	MAR07932	1
O2[r]	MAR07932	1
progesterone[r]	MAR07932	1
11-deoxycorticosterone[m]	MAR07934	1
H+[m]	MAR07934	1
NADPH[m]	MAR07934	1
O2[m]	MAR07934	1
cholesterol[m]	MAR07935	0.969659576641429
H+[m]	MAR07935	0.969659576641429
NADPH[m]	MAR07935	0.969659576641429
O2[m]	MAR07935	0.969659576641429
17alpha-hydroxypregnenolone[r]	MAR07936	1
H+[r]	MAR07936	1
NADPH[r]	MAR07936	1
O2[r]	MAR07936	1
H+[r]	MAR07937	1
NADPH[r]	MAR07937	1
O2[r]	MAR07937	1
progesterone[r]	MAR07937	1
17alpha-hydroxyprogesterone[r]	MAR07938	0.989907666430454
H+[r]	MAR07938	0.989907666430454
NADPH[r]	MAR07938	0.989907666430454
O2[r]	MAR07938	0.989907666430454
17alpha-hydroxypregnenolone[r]	MAR07939	1
NAD+[r]	MAR07939	1
4-androstene-3,17-dione[r]	MAR07940	1
NADPH[r]	MAR07940	1
O2[r]	MAR07940	1
NADPH[r]	MAR07941	1
O2[r]	MAR07941	1
testosterone[r]	MAR07941	1
cortisone[r]	MAR07942	0.548609507453835
H+[r]	MAR07942	0.548609507453835
NADPH[r]	MAR07942	0.548609507453835
MAR07942	cortisol[r]	0.792483127541633
MAR07942	NADP+[r]	0.792483127541633
cortisone[r]	MAR07943	0.791644946538928
H+[r]	MAR07943	0.791644946538928
NADH[r]	MAR07943	0.791644946538928
MAR07943	cortisol[r]	0.548609507453835
MAR07943	NAD+[r]	0.548609507453835
estrone 3-sulfate[r]	MAR07945	0.776863669169793
H2O[r]	MAR07945	0.776863669169793
H2O[r]	MAR07948	0.75261687009564
pregnenolone sulfate[r]	MAR07948	0.75261687009564
cholesterol-sulfate[r]	MAR07950	0.753244560622528
H2O[r]	MAR07950	0.753244560622528
dehydroepiandrosterone sulfate[r]	MAR07952	0.747822363250855
H2O[r]	MAR07952	0.747822363250855
dehydroepiandrosterone[r]	MAR07954	1
NAD+[r]	MAR07954	1
4-androstene-3,17-dione[r]	MAR07955	1
H+[r]	MAR07955	1
NADH[r]	MAR07955	1
H+[r]	MAR07957	1
NADPH[r]	MAR07957	1
O2[r]	MAR07957	1
testosterone[r]	MAR07957	1
H+[r]	MAR07958	1
NADPH[r]	MAR07958	1
O2[r]	MAR07958	1
testosterone[r]	MAR07958	1
testosterone[r]	MAR07959	0.989590652600066
UDP-glucuronate[r]	MAR07959	0.989590652600066
estrone[r]	MAR07962	1
UDP-glucuronate[r]	MAR07962	1
androsterone[r]	MAR07965	0.969164868906864
UDP-glucuronate[r]	MAR07965	0.969164868906864
estrone[r]	MAR07968	1
H+[r]	MAR07968	1
NADH[r]	MAR07968	1
estrone[r]	MAR02041	1
H+[r]	MAR02041	1
NADPH[r]	MAR02041	1
androsterone[r]	MAR07970	1
H+[r]	MAR07970	1
NADPH[r]	MAR07970	1
O2[r]	MAR07970	1
16alpha-hydroxydehydroepiandrosterone[r]	MAR07971	1
H+[r]	MAR07971	1
NADH[r]	MAR07971	1
16alpha-hydroxydehydroepiandrosterone[r]	MAR07972	1
H+[r]	MAR07972	1
NADPH[r]	MAR07972	1
17alpha-hydroxypregnenolone[c]	MAR07973	1
NAD+[c]	MAR07973	1
5-alpha-dihydrotestosterone[c]	MAR07974	0.752576582980076
PAPS[c]	MAR07974	0.752576582980076
H+[c]	MAR07976	0.402087355248798
NADPH[c]	MAR07976	0.402087355248798
progesterone[c]	MAR07976	0.402087355248798
PAPS[c]	MAR07978	1
testosterone[c]	MAR07978	1
etiocholanolone[r]	MAR07980	0.989438355753231
UDP-glucuronate[r]	MAR07980	0.989438355753231
estriol[r]	MAR07984	1
UDP-glucuronate[r]	MAR07984	1
5-alpha-dihydrotestosterone[r]	MAR07987	0.956251966641943
UDP-glucuronate[r]	MAR07987	0.956251966641943
H+[c]	MAR01944	1
NADPH[c]	MAR01944	1
O2[c]	MAR01944	1
pregnenolone[c]	MAR01944	1
H+[r]	MAR01945	1
NADPH[r]	MAR01945	1
O2[r]	MAR01945	1
pregnenolone[r]	MAR01945	1
PAPS[c]	MAR01952	0.761179203700259
pregnenolone[c]	MAR01952	0.761179203700259
H2O[c]	MAR01953	0.761179203700269
pregnenolone sulfate[c]	MAR01953	0.761179203700269
17alpha-hydroxypregnenolone[c]	MAR01958	1
H+[c]	MAR01958	1
NADPH[c]	MAR01958	1
O2[c]	MAR01958	1
17alpha-hydroxypregnenolone[c]	MAR01959	0.99851744442068
NADPH[c]	MAR01959	0.99851744442068
O2[c]	MAR01959	0.99851744442068
17alpha-hydroxypregnenolone[r]	MAR01960	0.952419469467407
NADPH[r]	MAR01960	0.952419469467407
O2[r]	MAR01960	0.952419469467407
MAR01960	acetate[r]	0.958714831934352
MAR01960	dehydroepiandrosterone[r]	0.958714831934352
MAR01960	H2O[r]	0.958714831934352
MAR01960	NADP+[r]	0.958714831934352
17alpha-hydroxypregnenolone[c]	MAR01962	0.761179203700337
PAPS[c]	MAR01962	0.761179203700337
17alpha-hydroxypregnenolone sulfate[c]	MAR01963	0.761179203700267
H2O[c]	MAR01963	0.761179203700267
dehydroepiandrosterone[c]	MAR01967	1
NAD+[c]	MAR01967	1
dehydroepiandrosterone[r]	MAR01968	1
NAD+[r]	MAR01968	1
dehydroepiandrosterone[c]	MAR01969	0.754898118866778
PAPS[c]	MAR01969	0.754898118866778
5-androstene-3,17-dione[c]	MAR01970	1
H+[c]	MAR01970	1
NAD+[c]	MAR01970	1
5-androstene-3,17-dione[r]	MAR01971	1
H+[r]	MAR01971	1
NAD+[r]	MAR01971	1
4-androstene-3,17-dione[c]	MAR01973	1
H+[c]	MAR01973	1
NADPH[c]	MAR01973	1
4-androstene-3,17-dione[r]	MAR01974	1
H+[r]	MAR01974	1
NADPH[r]	MAR01974	1
H+[c]	MAR01976	1
NADPH[c]	MAR01976	1
testosterone[c]	MAR01976	1
H+[r]	MAR01977	1
NADPH[r]	MAR01977	1
testosterone[r]	MAR01977	1
5-alpha-dihydrotestosterone[c]	MAR01978	0.924146513897634
H+[c]	MAR01978	0.924146513897634
NADPH[c]	MAR01978	0.924146513897634
MAR01978	5alpha-androstane-3alpha,17beta-diol[c]	0.275885509109729
MAR01978	NADP+[c]	0.275885509109729
17alpha-hydroxypregnenolone[c]	MAR01982	1
NAD+[c]	MAR01982	1
pregn-5-ene-3,20-dione-17-ol[c]	MAR01983	1
4-androstene-3,17-dione[c]	MAR02014	1
H+[c]	MAR02014	1
NADPH[c]	MAR02014	1
MAR02014	5alpha-androstane-3,17-dione[c]	1
MAR02014	NADP+[c]	1
4-androstene-3,17-dione[r]	MAR02015	1
H+[r]	MAR02015	1
NADPH[r]	MAR02015	1
MAR02015	5alpha-androstane-3,17-dione[r]	1
MAR02015	NADP+[r]	1
5alpha-androstane-3,17-dione[c]	MAR02016	1
H+[c]	MAR02016	1
NADH[c]	MAR02016	1
5alpha-androstane-3,17-dione[r]	MAR02017	1
H+[r]	MAR02017	1
NADH[r]	MAR02017	1
5alpha-androstane-3,17-dione[c]	MAR02018	1
H+[c]	MAR02018	1
NADPH[c]	MAR02018	1
5alpha-androstane-3,17-dione[r]	MAR02019	1
H+[r]	MAR02019	1
NADPH[r]	MAR02019	1
androsterone sulfate[c]	MAR02020	1
H2O[c]	MAR02020	1
MAR02020	androsterone[c]	1
MAR02020	H+[c]	1
MAR02020	sulfate[c]	1
5-alpha-dihydrotestosterone[c]	MAR02022	0.275885509109729
NADH[c]	MAR02022	0.275885509109729
MAR02022	androstenediol[c]	0.275885509109729
MAR02022	H+[c]	0.275885509109729
MAR02022	NAD+[c]	0.275885509109729
5-alpha-dihydrotestosterone[r]	MAR02024	0.275885509109729
NADH[r]	MAR02024	0.275885509109729
MAR02024	androstenediol[r]	0.275885509109729
MAR02024	H+[r]	0.275885509109729
MAR02024	NAD+[r]	0.275885509109729
5-alpha-dihydrotestosterone[c]	MAR02025	1
H+[c]	MAR02025	1
sulfate[c]	MAR02025	1
MAR02025	5alpha-dihydrotestosterone-sulfate[c]	0.752778988703675
MAR02025	H2O[c]	0.752778988703675
H+[c]	MAR01440	0.787974931200418
HMG-CoA[c]	MAR01440	0.787974931200418
NADPH[c]	MAR01440	0.787974931200418
(R)-mevalonate[c]	MAR01445	0.812471291911824
ATP[c]	MAR01445	0.812471291911824
(R)-5-diphosphomevalonate[c]	MAR01448	0.275885509109729
ADP[c]	MAR01448	0.275885509109729
MAR01448	(R)-5-phosphomevalonate[c]	0.275885509109729
MAR01448	ATP[c]	0.275885509109729
isopentenyl-pPP[c]	MAR01454	0.812471291911869
PPi[c]	MAR01465	0.275885509109729
presqualene-PP[c]	MAR01465	0.275885509109729
MAR01465	farnesyl-PP[c]	0.275885509109729
H+[c]	MAR01467	0.812471291911874
NADPH[c]	MAR01467	0.812471291911874
presqualene-PP[c]	MAR01467	0.812471291911874
H+[c]	MAR01470	0.871060718160793
NADPH[c]	MAR01470	0.871060718160793
O2[c]	MAR01470	0.871060718160793
squalene[c]	MAR01470	0.871060718160793
squalene 2,3-oxide[c]	MAR01473	0.871060718160793
H+[c]	MAR01477	0.976607185463225
lanosterol[c]	MAR01477	0.976607185463225
NADPH[c]	MAR01477	0.976607185463225
O2[c]	MAR01477	0.976607185463225
4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01478	0.976607185463232
H+[c]	MAR01478	0.976607185463232
NADPH[c]	MAR01478	0.976607185463232
O2[c]	MAR01478	0.976607185463232
4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01479	0.976607185463232
NADPH[c]	MAR01479	0.976607185463232
O2[c]	MAR01479	0.976607185463232
4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]	MAR01484	0.976175347931989
H+[c]	MAR01484	0.976175347931989
NADPH[c]	MAR01484	0.976175347931989
14-demethyllanosterol[c]	MAR01490	0.976175347931989
H+[c]	MAR01490	0.976175347931989
NADPH[c]	MAR01490	0.976175347931989
O2[c]	MAR01490	0.976175347931989
4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01493	0.976175347931989
H+[c]	MAR01493	0.976175347931989
NADPH[c]	MAR01493	0.976175347931989
O2[c]	MAR01493	0.976175347931989
4alpha-formyl-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01494	0.976175347931989
H+[c]	MAR01494	0.976175347931989
NADPH[c]	MAR01494	0.976175347931989
O2[c]	MAR01494	0.976175347931989
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01495	0.976175347931989
NADP+[c]	MAR01495	0.976175347931989
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01496	0.975771409132062
NAD+[c]	MAR01496	0.975771409132062
3-keto-4-methylzymosterol[c]	MAR01500	0.976175347931989
H+[c]	MAR01500	0.976175347931989
NADP+[c]	MAR01500	0.976175347931989
MAR01500	4alpha-methylzymosterol[c]	0.275885509109729
MAR01500	NADPH[c]	0.275885509109729
4alpha-methylzymosterol[c]	MAR01502	0.976175347931989
H+[c]	MAR01502	0.976175347931989
NADPH[c]	MAR01502	0.976175347931989
O2[c]	MAR01502	0.976175347931989
4alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01503	0.976175347931989
H+[c]	MAR01503	0.976175347931989
NADPH[c]	MAR01503	0.976175347931989
O2[c]	MAR01503	0.976175347931989
4alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01504	0.976175347931989
H+[c]	MAR01504	0.976175347931989
NADPH[c]	MAR01504	0.976175347931989
O2[c]	MAR01504	0.976175347931989
4alpha-carboxy-5alpha-cholesta-8,24-dien-3beta-ol[c]	MAR01505	0.976175347931989
NADP+[c]	MAR01505	0.976175347931989
5alpha-cholesta-8,24-dien-3-one[c]	MAR01509	0.976175347931989
H+[c]	MAR01509	0.976175347931989
NADPH[c]	MAR01509	0.976175347931989
zymosterol[c]	MAR01512	0.976175347931989
5alpha-cholesta-7,24-dien-3beta-ol[c]	MAR01516	0.98222523182261
H+[c]	MAR01516	0.98222523182261
NADPH[c]	MAR01516	0.98222523182261
O2[c]	MAR01516	0.98222523182261
7-dehydrodesmosterol[c]	MAR01519	0.98222523182261
H+[c]	MAR01519	0.98222523182261
NADPH[c]	MAR01519	0.98222523182261
desmosterol[c]	MAR01526	1
H+[c]	MAR01526	1
NADPH[c]	MAR01526	1
5alpha-cholesta-7,24-dien-3beta-ol[c]	MAR01533	0.976175347931989
H+[c]	MAR01533	0.976175347931989
NADPH[c]	MAR01533	0.976175347931989
H+[c]	MAR01557	1
lathosterol[c]	MAR01557	1
NADH[c]	MAR01557	1
O2[c]	MAR01557	1
H+[c]	MAR01558	1
lathosterol[c]	MAR01558	1
NADPH[c]	MAR01558	1
O2[c]	MAR01558	1
H+[c]	MAR01565	1
NADPH[c]	MAR01565	1
provitamin D3[c]	MAR01565	1
H+[c]	MAR01535	0.980899245948368
lanosterol[c]	MAR01535	0.980899245948368
NADPH[c]	MAR01535	0.980899245948368
24,25-dihydrolanosterol[c]	MAR01536	0.978081247564002
H+[c]	MAR01536	0.978081247564002
NADPH[c]	MAR01536	0.978081247564002
O2[c]	MAR01536	0.978081247564002
4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01538	0.978081247564002
H+[c]	MAR01538	0.978081247564002
NADPH[c]	MAR01538	0.978081247564002
O2[c]	MAR01538	0.978081247564002
4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01539	0.978081247564002
NADPH[c]	MAR01539	0.978081247564002
O2[c]	MAR01539	0.978081247564002
4,4-dimethyl-5alpha-cholesta-8,14-dien-3-beta-ol[c]	MAR01540	0.978081247564002
H+[c]	MAR01540	0.978081247564002
NADPH[c]	MAR01540	0.978081247564002
4,4-dimethyl-5alpha-cholesta-8-en-3-beta-ol[c]	MAR01543	0.980899245948368
H+[c]	MAR01543	0.980899245948368
NADPH[c]	MAR01543	0.980899245948368
O2[c]	MAR01543	0.980899245948368
4alpha-hydroxymethyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01544	0.980899245948368
H+[c]	MAR01544	0.980899245948368
NADPH[c]	MAR01544	0.980899245948368
O2[c]	MAR01544	0.980899245948368
4alpha-formyl-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01545	0.980899245948368
H+[c]	MAR01545	0.980899245948368
NADPH[c]	MAR01545	0.980899245948368
O2[c]	MAR01545	0.980899245948368
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01546	0.980899245948368
NADP+[c]	MAR01546	0.980899245948368
4alpha-methyl-5alpha-cholesta-8-en-3-one[c]	MAR01547	0.980899245948368
H+[c]	MAR01547	0.980899245948368
NADPH[c]	MAR01547	0.980899245948368
4alpha-methyl-cholesta-8-enol[c]	MAR01548	0.980899245948368
H+[c]	MAR01548	0.980899245948368
NADPH[c]	MAR01548	0.980899245948368
O2[c]	MAR01548	0.980899245948368
4alpha-hydroxymethyl-5alpha-cholesta-8-en-3beta-ol[c]	MAR01549	0.980899245948368
H+[c]	MAR01549	0.980899245948368
NADPH[c]	MAR01549	0.980899245948368
