"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"	"Name"
"cg03860256"	0.262963721746962	0.65458757577666	4.96200097817345	6.52177010053403e-06	0.000475793833034687	3.58939522194989	50528291	"+"	"22"	0.262963721746962	455622	"TYMP"
"cg03860256"	0.262963721746962	0.65458757577666	4.96200097817345	6.52177010053403e-06	0.000475793833034687	3.58939522194989	50528291	"+"	"22"	0.262963721746962	455622	"ODF3B"
"cg03860256"	0.262963721746962	0.65458757577666	4.96200097817345	6.52177010053403e-06	0.000475793833034687	3.58939522194989	50528291	"+"	"22"	0.262963721746962	455622	"SCO2"
"cg03860256"	0.262963721746962	0.65458757577666	4.96200097817345	6.52177010053403e-06	0.000475793833034687	3.58939522194989	50528291	"+"	"22"	0.262963721746962	455622	NA
"cg03860256"	0.262963721746962	0.65458757577666	4.96200097817345	6.52177010053403e-06	0.000475793833034687	3.58939522194989	50528291	"+"	"22"	0.262963721746962	455622	"NCAPH2"
"cg03876116"	0.277567606208363	0.476522367937007	6.08625391450708	1.00299678629656e-07	2.76261642164528e-05	7.60343986746412	3663068	"-"	"20"	0.277567606208363	419963	"ADAM33"
"cg03876116"	0.277567606208363	0.476522367937007	6.08625391450708	1.00299678629656e-07	2.76261642164528e-05	7.60343986746412	3663068	"-"	"20"	0.277567606208363	419963	"GFRA4"
"cg03929796"	0.337398252051548	0.343142250544511	6.8125310692363	6.22577800521198e-09	4.56703308089311e-06	10.287655742724	52231840	"+"	"3"	0.337398252051548	471011	"TLR9"
"cg03929796"	0.337398252051548	0.343142250544511	6.8125310692363	6.22577800521198e-09	4.56703308089311e-06	10.287655742724	52231840	"+"	"3"	0.337398252051548	471011	"TWF2"
"cg03929796"	0.337398252051548	0.343142250544511	6.8125310692363	6.22577800521198e-09	4.56703308089311e-06	10.287655742724	52231840	"+"	"3"	0.337398252051548	471011	NA
"cg03949284"	0.348613217663597	0.479660321607187	6.09871324861931	9.56644778539072e-08	2.68801251040015e-05	7.64908308614939	33161333	"+"	"6"	0.348613217663597	924515	NA
"cg04079779"	0.262200764049093	0.372335193264593	5.65306166536043	5.13637397881256e-07	8.2388551520109e-05	6.02943538694102	2256121	"+"	"16"	0.262200764049093	264542	"ECI1"
"cg04079779"	0.262200764049093	0.372335193264593	5.65306166536043	5.13637397881256e-07	8.2388551520109e-05	6.02943538694102	2256121	"+"	"16"	0.262200764049093	264542	"RNPS1"
"cg04080041"	0.26755254270113	0.397040105997194	4.62188155835338	2.18897972262146e-05	0.00111571069255455	2.43261377793276	140811253	"+"	"5"	0.26755254270113	619438	"PCDHA4"
"cg04080057"	0.274375169750184	0.336805939135825	6.48125636914787	2.22221174238936e-08	1.01376859699662e-05	9.05822715485664	54495183	"+"	"19"	0.274375169750184	341528	"CDC42EP5"
"cg04080057"	0.274375169750184	0.336805939135825	6.48125636914787	2.22221174238936e-08	1.01376859699662e-05	9.05822715485664	54495183	"+"	"19"	0.274375169750184	341528	"LAIR2"
"cg04080057"	0.274375169750184	0.336805939135825	6.48125636914787	2.22221174238936e-08	1.01376859699662e-05	9.05822715485664	54495183	"+"	"19"	0.274375169750184	341528	"LENG9"
"cg04092800"	0.272099308771467	0.295141892147843	5.00854526578256	5.51312037743976e-06	0.000421693549890582	3.75025429633066	40681444	"+"	"5"	0.272099308771467	588234	"PTGER4"
"cg04113094"	0.278663249362335	0.58575581464275	5.05846652844831	4.60138041320281e-06	0.000370427972525325	3.92341371365707	54686625	"-"	"14"	0.278663249362335	881183	NA
"cg04138112"	0.330803597546518	0.274231942452911	5.69420583037317	4.40311767836569e-07	7.4189689868272e-05	6.17771945184484	167090618	"-"	"1"	0.330803597546518	40826	"GPA33"
"cg04169260"	0.279705884482566	0.222164591246769	6.91571232992505	4.18440141958362e-09	3.52587577875319e-06	10.671721587771	30907890	"-"	"16"	0.279705884482566	886626	NA
"cg04169260"	0.279705884482566	0.222164591246769	6.91571232992505	4.18440141958362e-09	3.52587577875319e-06	10.671721587771	30907890	"-"	"16"	0.279705884482566	886625	NA
"cg04177132"	0.269900490083013	0.374867412616594	6.85162834155628	5.35582928327361e-09	4.12051833423724e-06	10.4331357554997	113956531	"-"	"2"	0.269900490083013	897618	NA
"cg04181528"	0.286969923985252	0.349743405416425	7.60875294043546	2.88801612534052e-10	6.65159622513785e-07	13.2565776958122	89943836	"-"	"15"	0.286969923985252	885433	NA
"cg04203646"	0.346896902172454	0.407501042988432	7.96764357802995	7.24656241771763e-11	2.60266029083749e-07	14.5933014287067	1467008	"-"	"19"	0.346896902172454	330923	NA
"cg04203646"	0.346896902172454	0.407501042988432	7.96764357802995	7.24656241771763e-11	2.60266029083749e-07	14.5933014287067	1467008	"-"	"19"	0.346896902172454	330923	"APC2"
"cg04209573"	0.275859680433481	0.348808071503033	5.38831230748526	1.37480556121863e-06	0.000160488123097481	5.08257133861868	42070764	"-"	"19"	0.275859680433481	339229	"GRIK5"
"cg04209573"	0.275859680433481	0.348808071503033	5.38831230748526	1.37480556121863e-06	0.000160488123097481	5.08257133861868	42070764	"-"	"19"	0.275859680433481	339229	"ZNF574"
"cg04234016"	0.369197740056113	0.318824540592295	8.24306605534638	2.51571932332644e-11	1.30367989525286e-07	15.6157936175821	7062109	"+"	"12"	0.369197740056113	876878	NA
"cg04234016"	0.369197740056113	0.318824540592295	8.24306605534638	2.51571932332644e-11	1.30367989525286e-07	15.6157936175821	7062109	"+"	"12"	0.369197740056113	876880	NA
"cg04234016"	0.369197740056113	0.318824540592295	8.24306605534638	2.51571932332644e-11	1.30367989525286e-07	15.6157936175821	7062109	"+"	"12"	0.369197740056113	876879	NA
"cg04265576"	0.272062400828884	0.219867227720017	6.28819149746008	4.64970005742762e-08	1.65102110087213e-05	8.34530806013758	27187372	"+"	"7"	0.272062400828884	690959	"HOXA11"
"cg04265576"	0.272062400828884	0.219867227720017	6.28819149746008	4.64970005742762e-08	1.65102110087213e-05	8.34530806013758	27187372	"+"	"7"	0.272062400828884	690959	NA
"cg04265576"	0.272062400828884	0.219867227720017	6.28819149746008	4.64970005742762e-08	1.65102110087213e-05	8.34530806013758	27187372	"+"	"7"	0.272062400828884	690959	"HOXA11-AS"
"cg04266460"	0.290806922692462	0.355243943698365	4.73396235480813	1.47382256993418e-05	0.000839212390899014	2.8099941998846	11348956	"+"	"16"	0.290806922692462	266645	"RMI2"
"cg04266460"	0.290806922692462	0.355243943698365	4.73396235480813	1.47382256993418e-05	0.000839212390899014	2.8099941998846	11348956	"+"	"16"	0.290806922692462	266645	NA
"cg04270799"	0.279366165875104	0.220421854678857	7.80637663104673	1.34821693139703e-10	3.99236749188414e-07	13.993120736594	57944059	"+"	"12"	0.279366165875104	161533	"ATP23"
"cg04303382"	0.311330738015534	0.42964583656648	5.23582329025843	2.40993210407167e-06	0.000236975241470845	4.54359236389969	77766421	"-"	"17"	0.311330738015534	893231	NA
"cg04303382"	0.311330738015534	0.42964583656648	5.23582329025843	2.40993210407167e-06	0.000236975241470845	4.54359236389969	77766421	"-"	"17"	0.311330738015534	893230	NA
"cg04306063"	0.278683679161985	0.233134300693248	6.33318732981573	3.91570764622614e-08	1.47781949426809e-05	8.51117210237809	76249502	"-"	"5"	0.278683679161985	920728	NA
"cg04319276"	0.272230581632558	0.336376753891658	4.72366406569912	1.52860175721055e-05	0.000861665339976821	2.77515613977059	42445244	"+"	"19"	0.272230581632558	895969	NA
"cg04326960"	0.306663008757273	0.394402438861964	7.7280911864759	1.82292873965862e-10	4.95330703256026e-07	13.7014669105687	12305655	"-"	"19"	0.306663008757273	332567	"ZNF44"
"cg04328001"	-0.422168127892821	0.571682835980845	-5.3249985498747	1.73657023565035e-06	0.000188097935114078	4.85817608581663	174203069	"-"	"4"	0.422168127892821	914859	NA
"cg04328477"	0.313993052598971	0.513648866533701	7.72828578301807	1.8215619779944e-10	4.95330703256026e-07	13.7021920911201	68270258	"+"	"16"	0.313993052598971	278941	"SLC7A6"
"cg04328477"	0.313993052598971	0.513648866533701	7.72828578301807	1.8215619779944e-10	4.95330703256026e-07	13.7021920911201	68270258	"+"	"16"	0.313993052598971	278941	"RNU6-1262P"
"cg04343891"	0.289949638118925	0.24763859008098	7.4408321471401	5.52009579091214e-10	9.9822599737919e-07	12.6301681673474	81106663	"-"	"4"	0.289949638118925	916264	NA
"cg04346909"	0.254944090171475	0.460642985463064	4.83450111105394	1.0305273828085e-05	0.000652624463774605	3.15177846279239	169792663	"-"	"2"	0.254944090171475	397395	"CYB5AP2"
"cg04346909"	0.254944090171475	0.460642985463064	4.83450111105394	1.0305273828085e-05	0.000652624463774605	3.15177846279239	169792663	"-"	"2"	0.254944090171475	397395	"SSB"
"cg04361443"	0.450115553948896	0.430424767847772	9.53243686306311	1.89590438104297e-13	9.92226050868629e-09	20.3320219153229	38831681	"-"	"8"	0.450115553948896	932166	NA
"cg04361443"	0.450115553948896	0.430424767847772	9.53243686306311	1.89590438104297e-13	9.92226050868629e-09	20.3320219153229	38831681	"-"	"8"	0.450115553948896	932167	NA
"cg04361443"	0.450115553948896	0.430424767847772	9.53243686306311	1.89590438104297e-13	9.92226050868629e-09	20.3320219153229	38831681	"-"	"8"	0.450115553948896	932168	NA
"cg04362997"	0.309784475206028	0.587325105677465	6.285196200314	4.7031546850029e-08	1.66202339055768e-05	8.33427350517066	57933298	"-"	"12"	0.309784475206028	876348	NA
"cg04368332"	0.254866484931395	0.300545973829314	5.59129759603637	6.46941041513965e-07	9.62187533163878e-05	5.80738108095516	6756663	"+"	"12"	0.254866484931395	876699	NA
"cg04368332"	0.254866484931395	0.300545973829314	5.59129759603637	6.46941041513965e-07	9.62187533163878e-05	5.80738108095516	6756663	"+"	"12"	0.254866484931395	876698	NA
"cg04368332"	0.254866484931395	0.300545973829314	5.59129759603637	6.46941041513965e-07	9.62187533163878e-05	5.80738108095516	6756663	"+"	"12"	0.254866484931395	876696	NA
"cg04368332"	0.254866484931395	0.300545973829314	5.59129759603637	6.46941041513965e-07	9.62187533163878e-05	5.80738108095516	6756663	"+"	"12"	0.254866484931395	876697	NA
"cg04374102"	0.259907009458072	0.223810148202368	4.95836648753936	6.607752597421e-06	0.000480304368467723	3.57685856719387	7340813	"+"	"17"	0.259907009458072	285883	"ACAP1"
"cg04374711"	0.256249838951356	0.246281351771863	5.66012593338372	5.00240452276334e-07	8.09917312845409e-05	6.05487484178195	31008960	"-"	"16"	0.256249838951356	271447	"STX1B"
"cg04394003"	0.254843219537416	0.387417717875565	4.43537285698897	4.19322288136351e-05	0.00176460468717112	1.8137535139021	105723813	"+"	"12"	0.254843219537416	872500	NA
"cg04439806"	0.291840529236283	0.227237034954592	5.43100203593821	1.17395923795737e-06	0.000144308074072998	5.23433954856969	66612774	"+"	"16"	0.291840529236283	278599	"CMTM3"
"cg04471507"	0.377281554598175	0.360672282372663	8.08052490790539	4.69510536632476e-11	1.94319815390558e-07	15.0128015875004	26233376	"+"	"1"	0.377281554598175	5698	"CEP85"
"cg04513006"	0.300301850177702	0.455391086554169	6.89914778975732	4.46012014731541e-09	3.68124312486597e-06	10.6100369291159	68270252	"+"	"16"	0.300301850177702	278941	"RNU6-1262P"
"cg04513006"	0.300301850177702	0.455391086554169	6.89914778975732	4.46012014731541e-09	3.68124312486597e-06	10.6100369291159	68270252	"+"	"16"	0.300301850177702	278941	"SLC7A6"
"cg04515003"	0.287962270699913	0.483473061230956	5.61018094568049	6.02914324668074e-07	9.18936427799082e-05	5.87519973823591	56929165	"-"	"8"	0.287962270699913	932587	NA
"cg04515003"	0.287962270699913	0.483473061230956	5.61018094568049	6.02914324668074e-07	9.18936427799082e-05	5.87519973823591	56929165	"-"	"8"	0.287962270699913	932588	NA
"cg04518342"	0.363296371424704	0.457018008551006	6.15105078670526	7.84070934960361e-08	2.36619910043981e-05	7.84100947286365	131593106	"-"	"5"	0.363296371424704	917148	NA
"cg04518342"	0.363296371424704	0.457018008551006	6.15105078670526	7.84070934960361e-08	2.36619910043981e-05	7.84100947286365	131593106	"-"	"5"	0.363296371424704	917149	NA
"cg04518342"	0.363296371424704	0.457018008551006	6.15105078670526	7.84070934960361e-08	2.36619910043981e-05	7.84100947286365	131593106	"-"	"5"	0.363296371424704	917150	NA
"cg04539283"	0.279312596818882	0.528295905304659	6.06128717416148	1.1026934509568e-07	2.93902643635454e-05	7.51203245686017	75018278	"-"	"16"	0.279312596818882	888076	NA
"cg04581214"	0.281054421699831	0.283647740978584	6.60697684218697	1.37208180241557e-08	7.59301278085959e-06	9.52402145977799	1267741	"-"	"19"	0.281054421699831	330904	"FAM174C"
"cg04581214"	0.281054421699831	0.283647740978584	6.60697684218697	1.37208180241557e-08	7.59301278085959e-06	9.52402145977799	1267741	"-"	"19"	0.281054421699831	330904	"CIRBP-AS1"
"cg04581214"	0.281054421699831	0.283647740978584	6.60697684218697	1.37208180241557e-08	7.59301278085959e-06	9.52402145977799	1267741	"-"	"19"	0.281054421699831	330904	"CIRBP"
"cg04585378"	0.311395741411594	0.482209892469268	6.17900382552679	7.04958000187989e-08	2.19976913625112e-05	7.94364044718129	121902497	"-"	"3"	0.311395741411594	908722	NA
"cg04589674"	0.420029851295733	0.420905736372065	8.10627886771959	4.25279122299067e-11	1.81493869381677e-07	15.1084308471667	38831508	"-"	"8"	0.420029851295733	932168	NA
"cg04589674"	0.420029851295733	0.420905736372065	8.10627886771959	4.25279122299067e-11	1.81493869381677e-07	15.1084308471667	38831508	"-"	"8"	0.420029851295733	932166	NA
"cg04589674"	0.420029851295733	0.420905736372065	8.10627886771959	4.25279122299067e-11	1.81493869381677e-07	15.1084308471667	38831508	"-"	"8"	0.420029851295733	932167	NA
"cg04595171"	0.2981207803203	0.605121971805841	6.31753261352208	4.15698228393948e-08	1.52935420386197e-05	8.45344428444738	57933495	"-"	"12"	0.2981207803203	876348	NA
"cg04600027"	0.263636589474974	0.443439014132705	6.32881785120291	3.98161439705121e-08	1.49053522365648e-05	8.49505710931294	89922602	"+"	"15"	0.263636589474974	885432	NA
"cg04646159"	0.255278347121405	0.491205157631702	4.90835336923624	7.91016378789833e-06	0.000543650934654782	3.40470995894504	141372141	"-"	"5"	0.255278347121405	619570	"PCDHGB2"
"cg04646159"	0.255278347121405	0.491205157631702	4.90835336923624	7.91016378789833e-06	0.000543650934654782	3.40470995894504	141372141	"-"	"5"	0.255278347121405	619570	"PCDHGA6"
"cg04646159"	0.255278347121405	0.491205157631702	4.90835336923624	7.91016378789833e-06	0.000543650934654782	3.40470995894504	141372141	"-"	"5"	0.255278347121405	619570	"PCDHGB3"
"cg04646159"	0.255278347121405	0.491205157631702	4.90835336923624	7.91016378789833e-06	0.000543650934654782	3.40470995894504	141372141	"-"	"5"	0.255278347121405	619570	"PCDHGA5"
"cg04656051"	0.284148486414111	0.589191897248053	6.0419271471683	1.18671826379144e-07	3.10033458286793e-05	7.44120372633472	219252614	"+"	"2"	0.284148486414111	900157	NA
"cg04656051"	0.284148486414111	0.589191897248053	6.0419271471683	1.18671826379144e-07	3.10033458286793e-05	7.44120372633472	219252614	"+"	"2"	0.284148486414111	900159	NA
"cg04656051"	0.284148486414111	0.589191897248053	6.0419271471683	1.18671826379144e-07	3.10033458286793e-05	7.44120372633472	219252614	"+"	"2"	0.284148486414111	900158	NA
"cg04661629"	0.256650742644526	0.223216635418934	5.37449534436926	1.44680213134871e-06	0.000166136989473149	5.03352989819793	26687174	"-"	"1"	0.256650742644526	860060	NA
"cg04679902"	0.276140780865319	0.319458212253844	5.83891475719779	2.55639204726997e-07	5.16574266830846e-05	6.70141228530377	19752869	"+"	"22"	0.276140780865319	906847	NA
"cg04719903"	0.321525751603985	0.365705715526811	5.83413901445388	2.60279846241447e-07	5.22214513739833e-05	6.68407802800936	1181956	"-"	"1"	0.321525751603985	267	"TTLL10"
"cg04719903"	0.321525751603985	0.365705715526811	5.83413901445388	2.60279846241447e-07	5.22214513739833e-05	6.68407802800936	1181956	"-"	"1"	0.321525751603985	267	"TTLL10-AS1"
"cg04731988"	0.350778233280427	0.450635340283032	8.09519804038679	4.43773362002905e-11	1.86102387491182e-07	15.0672895011395	3051954	"+"	"20"	0.350778233280427	419832	"GNRH2"
"cg04731988"	0.350778233280427	0.450635340283032	8.09519804038679	4.43773362002905e-11	1.86102387491182e-07	15.0672895011395	3051954	"+"	"20"	0.350778233280427	419832	"MRPS26"
"cg04737131"	0.297848488790189	0.299627969353818	4.4401145651686	4.12504568542492e-05	0.00174405564264102	1.82933883318892	27142708	"+"	"7"	0.297848488790189	690949	"HOXA3"
"cg04737131"	0.297848488790189	0.299627969353818	4.4401145651686	4.12504568542492e-05	0.00174405564264102	1.82933883318892	27142708	"+"	"7"	0.297848488790189	690949	"HOXA6"
"cg04737131"	0.297848488790189	0.299627969353818	4.4401145651686	4.12504568542492e-05	0.00174405564264102	1.82933883318892	27142708	"+"	"7"	0.297848488790189	690949	"HOXA-AS3"
"cg04737131"	0.297848488790189	0.299627969353818	4.4401145651686	4.12504568542492e-05	0.00174405564264102	1.82933883318892	27142708	"+"	"7"	0.297848488790189	690949	NA
"cg04737131"	0.297848488790189	0.299627969353818	4.4401145651686	4.12504568542492e-05	0.00174405564264102	1.82933883318892	27142708	"+"	"7"	0.297848488790189	690949	"HOXA5"
"cg04771100"	0.299724836137277	0.556557124704972	7.08631597573231	2.16779132761934e-09	2.35862894735841e-06	11.3075167718029	38832335	"+"	"8"	0.299724836137277	932166	NA
"cg04771100"	0.299724836137277	0.556557124704972	7.08631597573231	2.16779132761934e-09	2.35862894735841e-06	11.3075167718029	38832335	"+"	"8"	0.299724836137277	932168	NA
"cg04771100"	0.299724836137277	0.556557124704972	7.08631597573231	2.16779132761934e-09	2.35862894735841e-06	11.3075167718029	38832335	"+"	"8"	0.299724836137277	932167	NA
"cg04775572"	0.260821244272683	0.242045139736893	4.40062324848962	4.727430563927e-05	0.00192379747963792	1.6997812701848	29356671	"-"	"8"	0.260821244272683	737570	NA
"cg04775572"	0.260821244272683	0.242045139736893	4.40062324848962	4.727430563927e-05	0.00192379747963792	1.6997812701848	29356671	"-"	"8"	0.260821244272683	737570	"DUSP4"
"cg04797323"	0.305958219699387	0.288746610158353	5.8971031659422	2.05270844568771e-07	4.47756441562834e-05	6.91288062899589	93966978	"-"	"12"	0.305958219699387	877317	NA
"cg04862321"	0.276727038430595	0.529589656823508	5.960733280404	1.61399359779186e-07	3.81168861069138e-05	7.1446660174165	30580928	"-"	"6"	0.276727038430595	640391	"MIR877"
"cg04862321"	0.276727038430595	0.529589656823508	5.960733280404	1.61399359779186e-07	3.81168861069138e-05	7.1446660174165	30580928	"-"	"6"	0.276727038430595	640391	"ABCF1"
"cg04865726"	0.270300029949909	0.393073813478892	6.61328202169252	1.3392662475914e-08	7.51607244489624e-06	9.54740991974006	1365911	"-"	"1"	0.270300029949909	278	NA
"cg04865726"	0.270300029949909	0.393073813478892	6.61328202169252	1.3392662475914e-08	7.51607244489624e-06	9.54740991974006	1365911	"-"	"1"	0.270300029949909	278	"DVL1"
"cg04865726"	0.270300029949909	0.393073813478892	6.61328202169252	1.3392662475914e-08	7.51607244489624e-06	9.54740991974006	1365911	"-"	"1"	0.270300029949909	278	"MXRA8"
"cg04873548"	0.279938813639938	0.197915847185952	6.57428918008763	1.55548766092645e-08	8.13043762618503e-06	9.40281030327561	38375119	"-"	"17"	0.279938813639938	890085	NA
"cg04890724"	0.263483120593711	0.39958848460327	4.44679121417779	4.03087365652353e-05	0.00171488583060703	1.85129752388449	154924585	"+"	"1"	0.263483120593711	37431	"PBXIP1"
"cg04890724"	0.263483120593711	0.39958848460327	4.44679121417779	4.03087365652353e-05	0.00171488583060703	1.85129752388449	154924585	"+"	"1"	0.263483120593711	37431	NA
"cg04890724"	0.263483120593711	0.39958848460327	4.44679121417779	4.03087365652353e-05	0.00171488583060703	1.85129752388449	154924585	"+"	"1"	0.263483120593711	37431	"PMVK"
"cg04895971"	0.264975872075734	0.303820432741714	5.13079544363073	3.53752849284937e-06	0.000308433287349324	4.17541521794909	70724539	"+"	"4"	0.264975872075734	915877	NA
"cg04895971"	0.264975872075734	0.303820432741714	5.13079544363073	3.53752849284937e-06	0.000308433287349324	4.17541521794909	70724539	"+"	"4"	0.264975872075734	915878	NA
"cg04896678"	0.369211454415238	0.332926726079712	7.40744476494426	6.27913518269915e-10	1.06782984146485e-06	12.5055881452429	15662223	"-"	"6"	0.369211454415238	635913	"DTNBP1"
"cg04898695"	0.280779141410056	0.344540200365974	5.24398515412702	2.33888297223385e-06	0.000232054290228796	4.57231126915844	6208717	"-"	"1"	0.280779141410056	1198	"RNF207"
"cg04898695"	0.280779141410056	0.344540200365974	5.24398515412702	2.33888297223385e-06	0.000232054290228796	4.57231126915844	6208717	"-"	"1"	0.280779141410056	1198	"RNF207-AS1"
"cg04898695"	0.280779141410056	0.344540200365974	5.24398515412702	2.33888297223385e-06	0.000232054290228796	4.57231126915844	6208717	"-"	"1"	0.280779141410056	1198	"RPL22"
"cg04934382"	0.289598862494845	0.585271148892268	5.04018424154453	4.91664967337899e-06	0.00038812016033916	3.85992440442486	77766335	"+"	"17"	0.289598862494845	893231	NA
"cg04934382"	0.289598862494845	0.585271148892268	5.04018424154453	4.91664967337899e-06	0.00038812016033916	3.85992440442486	77766335	"+"	"17"	0.289598862494845	893230	NA
"cg04967578"	0.404093255765969	0.572156047009559	7.1206274700637	1.89907469412443e-09	2.17314951342678e-06	11.4354717749802	13641894	"-"	"18"	0.404093255765969	893801	NA
"cg04976151"	0.328902063775637	0.350886346560916	7.18308018110929	1.49247642018668e-09	1.86687956960175e-06	11.6684226615967	57496328	"-"	"16"	0.328902063775637	887359	NA
"cg04987431"	0.266808313021461	0.567965818937873	4.37585889528628	5.14794848195851e-05	0.00204234236108296	1.61882441135623	107214359	"+"	"13"	0.266808313021461	877812	NA
"cg05038268"	0.267618608030515	0.296271299987209	4.39167442264897	4.87538317033696e-05	0.00196482924935912	1.67050108293974	66885281	"-"	"11"	0.267618608030515	870990	NA
"cg05075118"	0.256931325174725	0.276000671779452	5.65905107482459	5.02256336012393e-07	8.12030392899383e-05	6.05100357362405	132756991	"+"	"3"	0.256931325174725	909180	NA
"cg05080976"	0.282394917790177	0.369765298124388	5.45908167325088	1.05793715244254e-06	0.00013441015261904	5.33436617986143	3010620	"-"	"11"	0.282394917790177	104225	"CARS1"
"cg05080976"	0.282394917790177	0.369765298124388	5.45908167325088	1.05793715244254e-06	0.00013441015261904	5.33436617986143	3010620	"-"	"11"	0.282394917790177	104225	"CARS1-AS1"
"cg05090695"	0.25724284631289	0.478843864163746	5.32905159251981	1.71083427746051e-06	0.000186339672340988	4.87251536953337	2907670	"+"	"11"	0.25724284631289	868531	NA
"cg05103231"	0.275139244444487	0.363305503184185	4.42874171519165	4.29040887981208e-05	0.00179291938937549	1.79197128570841	30881664	"-"	"6"	0.275139244444487	640450	"DDR1"
"cg05103231"	0.275139244444487	0.363305503184185	4.42874171519165	4.29040887981208e-05	0.00179291938937549	1.79197128570841	30881664	"-"	"6"	0.275139244444487	640450	"DDR1-DT"
"cg05136476"	0.27290278719672	0.206920357917689	5.5866308525812	6.58302416452117e-07	9.75005556133008e-05	5.79063046166094	53190709	"-"	"3"	0.27290278719672	912739	NA
"cg05136476"	0.27290278719672	0.206920357917689	5.5866308525812	6.58302416452117e-07	9.75005556133008e-05	5.79063046166094	53190709	"-"	"3"	0.27290278719672	912740	NA
"cg05172122"	0.268779994560846	0.406249795255302	5.978769897771	1.50751793435354e-07	3.64324701484197e-05	7.21046664066616	119526783	"-"	"1"	0.268779994560846	853902	NA
"cg05180443"	0.318120020892345	0.322214301497658	6.03740047432232	1.20726348301931e-07	3.1336974943364e-05	7.42464947538453	48546554	"+"	"17"	0.318120020892345	298754	"HOXB-AS1"
"cg05180443"	0.318120020892345	0.322214301497658	6.03740047432232	1.20726348301931e-07	3.1336974943364e-05	7.42464947538453	48546554	"+"	"17"	0.318120020892345	298754	"HOXB-AS3"
"cg05185040"	0.283525865656064	0.43207088866204	6.14400730202288	8.05358660714698e-08	2.39560025826098e-05	7.81516245590348	41425077	"+"	"8"	0.283525865656064	741193	"SNORD65B"
"cg05195067"	0.25851736788311	0.158939079140645	6.98035032199237	3.26179772260142e-09	2.98791791155253e-06	10.9125143752396	102509038	"+"	"10"	0.25851736788311	863118	NA
"cg05210497"	0.28881496460352	0.482972877379361	6.47917522932975	2.240000730586e-08	1.019522139297e-05	9.05052598992848	65121660	"+"	"11"	0.28881496460352	122603	"MRPL49"
"cg05210497"	0.28881496460352	0.482972877379361	6.47917522932975	2.240000730586e-08	1.019522139297e-05	9.05052598992848	65121660	"+"	"11"	0.28881496460352	122603	"FAU"
"cg05211189"	0.264774737161917	0.458908674052929	4.61996810141666	2.20374382390484e-05	0.00112095566202252	2.42620570046931	2055403	"+"	"16"	0.264774737161917	264527	"TSC2"
"cg05211189"	0.264774737161917	0.458908674052929	4.61996810141666	2.20374382390484e-05	0.00112095566202252	2.42620570046931	2055403	"+"	"16"	0.264774737161917	264527	"NTHL1"
"cg05211864"	0.267993380698881	0.468286911852281	5.1377652739291	3.44881325253301e-06	0.000302589256971756	4.19976691187787	39969239	"+"	"17"	0.267993380698881	890189	NA
"cg05214124"	0.252881808734072	0.446476305377508	4.78399786464612	1.23384589465234e-05	0.000738758737909037	2.97971625935582	75412454	"-"	"17"	0.252881808734072	892990	NA
"cg05235651"	0.264280020331627	0.412215018535232	5.63759345508699	5.44223450360888e-07	8.58336233218047e-05	5.97376186066568	1365793	"-"	"1"	0.264280020331627	278	"DVL1"
"cg05235651"	0.264280020331627	0.412215018535232	5.63759345508699	5.44223450360888e-07	8.58336233218047e-05	5.97376186066568	1365793	"-"	"1"	0.264280020331627	278	NA
"cg05235651"	0.264280020331627	0.412215018535232	5.63759345508699	5.44223450360888e-07	8.58336233218047e-05	5.97376186066568	1365793	"-"	"1"	0.264280020331627	278	"MXRA8"
"cg05245533"	0.261893959879694	0.302335739561663	5.08601194658102	4.16352861397803e-06	0.000346323761283243	4.01923129569741	795877	"-"	"16"	0.261893959879694	264352	"CHTF18"
"cg05245533"	0.261893959879694	0.302335739561663	5.08601194658102	4.16352861397803e-06	0.000346323761283243	4.01923129569741	795877	"-"	"16"	0.261893959879694	264352	"GNG13"
"cg05270634"	0.35907990665466	0.349562153159798	6.55426962559787	1.67966732810039e-08	8.51858302356625e-06	9.32860915982702	41177445	"-"	"17"	0.35907990665466	297158	"KRTAP9-1"
"cg05270634"	0.35907990665466	0.349562153159798	6.55426962559787	1.67966732810039e-08	8.51858302356625e-06	9.32860915982702	41177445	"-"	"17"	0.35907990665466	297158	NA
"cg05270634"	0.35907990665466	0.349562153159798	6.55426962559787	1.67966732810039e-08	8.51858302356625e-06	9.32860915982702	41177445	"-"	"17"	0.35907990665466	297158	"KRTAP4-17P"
"cg05270634"	0.35907990665466	0.349562153159798	6.55426962559787	1.67966732810039e-08	8.51858302356625e-06	9.32860915982702	41177445	"-"	"17"	0.35907990665466	297158	"KRTAP4-1"
"cg05270634"	0.35907990665466	0.349562153159798	6.55426962559787	1.67966732810039e-08	8.51858302356625e-06	9.32860915982702	41177445	"-"	"17"	0.35907990665466	297158	"KRTAP4-2"
"cg05278384"	0.314111021968826	0.597478173618297	6.25886843573124	5.20007434720548e-08	1.7787122766729e-05	8.2373202726224	2451795	"-"	"7"	0.314111021968826	927968	NA
"cg05298458"	0.297909096401505	0.481733327325137	5.87549943310467	2.22705947920868e-07	4.72816854109361e-05	6.83431183170479	19749188	"+"	"22"	0.297909096401505	906847	NA
