"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0061134"	"mIDH2"	"GO:0061134"	"peptidase regulator activity"	"7/260"	"115/10182"	0.0277663013128976	0.0277663013128976	0.522230741523427	"BIN1/CASP1/NGF/PCSK1N/PSME2/SERPINA1/SERPINB7"	7
"GO:0061135"	"mIDH2"	"GO:0061135"	"endopeptidase regulator activity"	"6/260"	"92/10182"	0.0301026757527165	0.0301026757527165	0.522230741523427	"BIN1/NGF/PCSK1N/PSME2/SERPINA1/SERPINB7"	6
"GO:0016289"	"mIDH2"	"GO:0016289"	"CoA hydrolase activity"	"2/260"	"11/10182"	0.0306881320745779	0.0306881320745779	0.522230741523427	"ACAA2/HIBCH"	2
"GO:0022836"	"mIDH2"	"GO:0022836"	"gated channel activity"	"8/260"	"144/10182"	0.0311996954620967	0.0311996954620967	0.522230741523427	"CHRNA7/CHRNE/CLCN5/GABRA5/KCNH1/KCNH8/KCNIP1/KCNJ2"	8
"GO:0005216"	"mIDH2"	"GO:0005216"	"ion channel activity"	"9/260"	"171/10182"	0.0312204710671241	0.0312204710671241	0.522230741523427	"ATP6V0C/CHRNA7/CHRNE/CLCN5/GABRA5/KCNH1/KCNH8/KCNIP1/KCNJ2"	9
"GO:00052441"	"mIDH2"	"GO:0005244"	"voltage-gated ion channel activity"	"5/260"	"70/10182"	0.0329519306327563	0.0329519306327563	0.522230741523427	"CLCN5/KCNH1/KCNH8/KCNIP1/KCNJ2"	5
"GO:00228321"	"mIDH2"	"GO:0022832"	"voltage-gated channel activity"	"5/260"	"70/10182"	0.0329519306327563	0.0329519306327563	0.522230741523427	"CLCN5/KCNH1/KCNH8/KCNIP1/KCNJ2"	5
"GO:0055102"	"mIDH2"	"GO:0055102"	"lipase inhibitor activity"	"2/260"	"12/10182"	0.0362153522273094	0.0362153522273094	0.522230741523427	"ANXA5/PDC"	2
"GO:0005261"	"mIDH2"	"GO:0005261"	"cation channel activity"	"7/260"	"122/10182"	0.0366202216304732	0.0366202216304732	0.522230741523427	"ATP6V0C/CHRNA7/CHRNE/KCNH1/KCNH8/KCNIP1/KCNJ2"	7
"GO:00192391"	"mIDH2"	"GO:0019239"	"deaminase activity"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"ADA/APOBEC3B"	2
"GO:0022848"	"mIDH2"	"GO:0022848"	"acetylcholine-gated cation-selective channel activity"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"CHRNA7/CHRNE"	2
"GO:0070300"	"mIDH2"	"GO:0070300"	"phosphatidic acid binding"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"PLTP/RAPGEF6"	2
"GO:0070403"	"mIDH2"	"GO:0070403"	"NAD+ binding"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"PARP15/SIRT6"	2
"GO:0120020"	"mIDH2"	"GO:0120020"	"cholesterol transfer activity"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"ABCA1/PLTP"	2
"GO:1990404"	"mIDH2"	"GO:1990404"	"NAD+-protein ADP-ribosyltransferase activity"	"2/260"	"13/10182"	0.0420920812328203	0.0420920812328203	0.522230741523427	"PARP15/SIRT6"	2
"GO:0043621"	"mIDH2"	"GO:0043621"	"protein self-association"	"4/260"	"52/10182"	0.0432487525504498	0.0432487525504498	0.522230741523427	"ABL1/LDB1/PTH1R/S100A7A"	4
"GO:0005249"	"mIDH2"	"GO:0005249"	"voltage-gated potassium channel activity"	"3/260"	"31/10182"	0.0437289547216011	0.0437289547216011	0.522230741523427	"KCNH1/KCNH8/KCNJ2"	3
"GO:00191991"	"mIDH2"	"GO:0019199"	"transmembrane receptor protein kinase activity"	"4/260"	"53/10182"	0.0458774762523708	0.0458774762523708	0.522230741523427	"ALK/EFNB3/ENG/ROR2"	4
"GO:0003785"	"mIDH2"	"GO:0003785"	"actin monomer binding"	"2/260"	"14/10182"	0.0482970128489824	0.0482970128489824	0.522230741523427	"ABL1/MTSS1"	2
"GO:0003950"	"mIDH2"	"GO:0003950"	"NAD+ ADP-ribosyltransferase activity"	"2/260"	"14/10182"	0.0482970128489824	0.0482970128489824	0.522230741523427	"PARP15/SIRT6"	2
"GO:0120015"	"mIDH2"	"GO:0120015"	"sterol transfer activity"	"2/260"	"14/10182"	0.0482970128489824	0.0482970128489824	0.522230741523427	"ABCA1/PLTP"	2
"GO:0015079"	"mIDH2"	"GO:0015079"	"potassium ion transmembrane transporter activity"	"4/260"	"54/10182"	0.0485934988069773	0.0485934988069773	0.522230741523427	"KCNH1/KCNH8/KCNIP1/KCNJ2"	4
"GO:0008289"	"mIDH2"	"GO:0008289"	"lipid binding"	"19/260"	"494/10182"	0.0488896002180464	0.0488896002180464	0.522230741523427	"ABCA1/ANXA5/BIN1/CAMP/CLEC4E/CLN3/DNM1L/INSIG1/KCNH1/KCNJ2/KRIT1/MTSS1/NGF/PCLO/PLTP/RAPGEF6/RASA2/SNX2/SPHK1"	19
"GO:0098960"	"mIDH2"	"GO:0098960"	"postsynaptic neurotransmitter receptor activity"	"4/260"	"55/10182"	0.0513965976352889	0.0513965976352889	0.522230741523427	"ADRB1/CHRNA7/CHRNE/GABRA5"	4
"GO:0005543"	"mIDH2"	"GO:0005543"	"phospholipid binding"	"12/260"	"279/10182"	0.0541984219580582	0.0541984219580582	0.522230741523427	"ABCA1/ANXA5/BIN1/KCNH1/KCNJ2/KRIT1/MTSS1/PCLO/PLTP/RAPGEF6/RASA2/SNX2"	12
"GO:00051231"	"mIDH2"	"GO:0005123"	"death receptor binding"	"2/260"	"15/10182"	0.0548096937515601	0.0548096937515601	0.522230741523427	"NGF/NTF3"	2
"GO:00168141"	"mIDH2"	"GO:0016814"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	"2/260"	"15/10182"	0.0548096937515601	0.0548096937515601	0.522230741523427	"ADA/APOBEC3B"	2
"GO:00507001"	"mIDH2"	"GO:0050700"	"CARD domain binding"	"2/260"	"15/10182"	0.0548096937515601	0.0548096937515601	0.522230741523427	"CARD14/CASP1"	2
"GO:0051861"	"mIDH2"	"GO:0051861"	"glycolipid binding"	"2/260"	"15/10182"	0.0548096937515601	0.0548096937515601	0.522230741523427	"CLEC4E/CLN3"	2
"GO:00051261"	"mIDH2"	"GO:0005126"	"cytokine receptor binding"	"8/260"	"162/10182"	0.0557809046154928	0.0557809046154928	0.522230741523427	"CCL16/ENG/FKBP1A/FRS2/IL3/NGF/NTF3/SMAD7"	8
"GO:0004866"	"mIDH2"	"GO:0004866"	"endopeptidase inhibitor activity"	"5/260"	"81/10182"	0.0558846919952081	0.0558846919952081	0.522230741523427	"BIN1/NGF/PCSK1N/SERPINA1/SERPINB7"	5
"GO:0044325"	"mIDH2"	"GO:0044325"	"transmembrane transporter binding"	"5/260"	"81/10182"	0.0558846919952081	0.0558846919952081	0.522230741523427	"ANK3/BAG2/FKBP1A/KCNH1/KCNIP1"	5
"GO:0015267"	"mIDH2"	"GO:0015267"	"channel activity"	"9/260"	"192/10182"	0.0576903164980648	0.0576903164980648	0.527883544658501	"ATP6V0C/CHRNA7/CHRNE/CLCN5/GABRA5/KCNH1/KCNH8/KCNIP1/KCNJ2"	9
"GO:0022803"	"mIDH2"	"GO:0022803"	"passive transmembrane transporter activity"	"9/260"	"193/10182"	0.059228253628174	0.059228253628174	0.527883544658501	"ATP6V0C/CHRNA7/CHRNE/CLCN5/GABRA5/KCNH1/KCNH8/KCNIP1/KCNJ2"	9
"GO:0030507"	"mIDH2"	"GO:0030507"	"spectrin binding"	"2/260"	"16/10182"	0.061610494141861	0.061610494141861	0.527883544658501	"ANK3/PTPRN"	2
"GO:0030742"	"mIDH2"	"GO:0030742"	"GTP-dependent protein binding"	"2/260"	"16/10182"	0.061610494141861	0.061610494141861	0.527883544658501	"DNM1L/RAPGEF6"	2
"GO:0004867"	"mIDH2"	"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"3/260"	"36/10182"	0.0633654526611869	0.0633654526611869	0.527883544658501	"PCSK1N/SERPINA1/SERPINB7"	3
"GO:0030414"	"mIDH2"	"GO:0030414"	"peptidase inhibitor activity"	"5/260"	"84/10182"	0.0634067016285211	0.0634067016285211	0.527883544658501	"BIN1/NGF/PCSK1N/SERPINA1/SERPINB7"	5
"GO:0008234"	"mIDH2"	"GO:0008234"	"cysteine-type peptidase activity"	"6/260"	"112/10182"	0.0668572465803844	0.0668572465803844	0.54221509965965	"CAPN2/CASP1/CTSB/OTUD6B/USP20/USP21"	6
"GO:00051041"	"mIDH2"	"GO:0005104"	"fibroblast growth factor receptor binding"	"2/260"	"17/10182"	0.0686805792902223	0.0686805792902223	0.54221509965965	"FGF3/FRS2"	2
"GO:0016831"	"mIDH2"	"GO:0016831"	"carboxy-lyase activity"	"2/260"	"17/10182"	0.0686805792902223	0.0686805792902223	0.54221509965965	"GOT1/MVD"	2
"GO:00708881"	"mIDH2"	"GO:0070888"	"E-box binding"	"3/260"	"39/10182"	0.0767824981599349	0.0767824981599349	0.569036964969487	"ASCL2/NEUROG1/PER1"	3
"GO:0008757"	"mIDH2"	"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"5/260"	"89/10182"	0.0771463107212149	0.0771463107212149	0.569036964969487	"COMT/DPH5/RRP8/SUV39H1/TRDMT1"	5
"GO:0008168"	"mIDH2"	"GO:0008168"	"methyltransferase activity"	"6/260"	"117/10182"	0.078904038074939	0.078904038074939	0.569036964969487	"COMT/DPH5/RRP8/SUV39H1/TGS1/TRDMT1"	6
"GO:1904315"	"mIDH2"	"GO:1904315"	"transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential"	"3/260"	"40/10182"	0.0815105684349995	0.0815105684349995	0.569036964969487	"CHRNA7/CHRNE/GABRA5"	3
"GO:00301701"	"mIDH2"	"GO:0030170"	"pyridoxal phosphate binding"	"2/260"	"19/10182"	0.0835570758734538	0.0835570758734538	0.569036964969487	"GOT1/OAT"	2
"GO:0042056"	"mIDH2"	"GO:0042056"	"chemoattractant activity"	"2/260"	"19/10182"	0.0835570758734538	0.0835570758734538	0.569036964969487	"CCL16/NTF3"	2
"GO:0000149"	"mIDH2"	"GO:0000149"	"SNARE binding"	"4/260"	"65/10182"	0.0841111412533696	0.0841111412533696	0.569036964969487	"ABCA1/ABL1/SEC24D/TXLNA"	4
"GO:00167911"	"mIDH2"	"GO:0016791"	"phosphatase activity"	"7/260"	"148/10182"	0.0847961070195382	0.0847961070195382	0.569036964969487	"DUSP3/DUSP4/PPM1B/PPP3CC/SSU72/STYX/UBLCP1"	7
"GO:0005231"	"mIDH2"	"GO:0005231"	"excitatory extracellular ligand-gated ion channel activity"	"3/260"	"41/10182"	0.0863613686165286	0.0863613686165286	0.569036964969487	"CHRNA7/CHRNE/GABRA5"	3
"GO:0019905"	"mIDH2"	"GO:0019905"	"syntaxin binding"	"3/260"	"41/10182"	0.0863613686165286	0.0863613686165286	0.569036964969487	"ABCA1/ABL1/TXLNA"	3
"GO:0015464"	"mIDH2"	"GO:0015464"	"acetylcholine receptor activity"	"2/260"	"20/10182"	0.0913295496260835	0.0913295496260835	0.569036964969487	"CHRNA7/CHRNE"	2
"GO:0016790"	"mIDH2"	"GO:0016790"	"thiolester hydrolase activity"	"2/260"	"20/10182"	0.0913295496260835	0.0913295496260835	0.569036964969487	"ACAA2/HIBCH"	2
"GO:00171471"	"mIDH2"	"GO:0017147"	"Wnt-protein binding"	"2/260"	"20/10182"	0.0913295496260835	0.0913295496260835	0.569036964969487	"ROR2/WLS"	2
"GO:00702791"	"mIDH2"	"GO:0070279"	"vitamin B6 binding"	"2/260"	"20/10182"	0.0913295496260835	0.0913295496260835	0.569036964969487	"GOT1/OAT"	2
"GO:0004714"	"mIDH2"	"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"3/260"	"42/10182"	0.0913316913449388	0.0913316913449388	0.569036964969487	"ALK/EFNB3/ROR2"	3
"GO:0003735"	"mIDH2"	"GO:0003735"	"structural constituent of ribosome"	"7/260"	"151/10182"	0.0919616060628849	0.0919616060628849	0.569036964969487	"MRPL30/MRPL4/MRPL57/MRPS2/MRPS6/RPL36/RPS21"	7
"GO:0019208"	"mIDH2"	"GO:0019208"	"phosphatase regulator activity"	"4/260"	"68/10182"	0.0955181663126567	0.0955181663126567	0.583163541698325	"FRS2/PTN/SHOC2/STYX"	4
"GO:0016741"	"mIDH2"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"6/260"	"124/10182"	0.0976832465095702	0.0976832465095702	0.588534795452397	"COMT/DPH5/RRP8/SUV39H1/TGS1/TRDMT1"	6
"GO:0031210"	"mIDH2"	"GO:0031210"	"phosphatidylcholine binding"	"2/260"	"21/10182"	0.0993033819680432	0.0993033819680432	0.590525921477769	"ABCA1/PLTP"	2
"GO:0008503"	"mIDH1"	"GO:0008503"	"benzodiazepine receptor activity"	"3/362"	"10/10182"	0.00443879961759063	0.00443879961759063	0.445812993600652	"GABRE/GABRG2/GABRG3"	3
"GO:0022851"	"mIDH1"	"GO:0022851"	"GABA-gated chloride ion channel activity"	"3/362"	"10/10182"	0.00443879961759063	0.00443879961759063	0.445812993600652	"GABRE/GABRG2/GABRG3"	3
"GO:0004683"	"mIDH1"	"GO:0004683"	"calmodulin-dependent protein kinase activity"	"4/362"	"21/10182"	0.00581918789377599	0.00581918789377599	0.445812993600652	"CAMK1/DAPK1/MAPKAPK2/PTK2B"	4
"GO:0004709"	"mIDH1"	"GO:0004709"	"MAP kinase kinase kinase activity"	"4/362"	"21/10182"	0.00581918789377599	0.00581918789377599	0.445812993600652	"ARAF/MAP3K1/MAP3K6/MAP3K7"	4
"GO:0003779"	"mIDH1"	"GO:0003779"	"actin binding"	"17/362"	"246/10182"	0.00677923599047558	0.00677923599047558	0.445812993600652	"ADD2/CEACAM1/CORO1C/CORO7/FHL3/LASP1/LDB3/MPRIP/MYO10/MYO1C/MYO9B/PHACTR1/PKNOX2/PLEKHG3/PPP1R9B/SORBS1/STK38L"	17
"GO:0005262"	"mIDH1"	"GO:0005262"	"calcium channel activity"	"6/362"	"49/10182"	0.00745309244051163	0.00745309244051163	0.445812993600652	"CACNA1E/CNR1/ORAI1/ORAI3/PSEN1/TMCO1"	6
"GO:0005237"	"mIDH1"	"GO:0005237"	"inhibitory extracellular ligand-gated ion channel activity"	"3/362"	"12/10182"	0.00771854683133746	0.00771854683133746	0.445812993600652	"GABRE/GABRG2/GABRG3"	3
"GO:0099095"	"mIDH1"	"GO:0099095"	"ligand-gated anion channel activity"	"3/362"	"12/10182"	0.00771854683133746	0.00771854683133746	0.445812993600652	"GABRE/GABRG2/GABRG3"	3
"GO:00052161"	"mIDH1"	"GO:0005216"	"ion channel activity"	"13/362"	"171/10182"	0.00796284845071945	0.00796284845071945	0.445812993600652	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/TMCO1"	13
"GO:00152671"	"mIDH1"	"GO:0015267"	"channel activity"	"14/362"	"192/10182"	0.00857698949592397	0.00857698949592397	0.445812993600652	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/GJA1/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/TMCO1"	14
"GO:00228031"	"mIDH1"	"GO:0022803"	"passive transmembrane transporter activity"	"14/362"	"193/10182"	0.00895912650601311	0.00895912650601311	0.445812993600652	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/GJA1/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/TMCO1"	14
"GO:00052611"	"mIDH1"	"GO:0005261"	"cation channel activity"	"10/362"	"122/10182"	0.0115251706289692	0.0115251706289692	0.473675191924555	"ABCC8/CACNA1E/CHRNA5/CNR1/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/TMCO1"	10
"GO:0005516"	"mIDH1"	"GO:0005516"	"calmodulin binding"	"10/362"	"122/10182"	0.0115251706289692	0.0115251706289692	0.473675191924555	"ADD2/CAMK1/CEACAM1/DAPK1/MAPKAPK2/MBP/MYO10/MYO1C/MYO9B/ORAI1"	10
"GO:00704111"	"mIDH1"	"GO:0070411"	"I-SMAD binding"	"3/362"	"14/10182"	0.0121151539473011	0.0121151539473011	0.473675191924555	"CTNNB1/SMAD4/SMAD6"	3
"GO:0019903"	"mIDH1"	"GO:0019903"	"protein phosphatase binding"	"9/362"	"107/10182"	0.0138028881341308	0.0138028881341308	0.503684338929686	"ANKLE2/CEACAM1/CTNNB1/FLT4/IKBKE/JAK3/PHACTR1/PPP1R9B/TRAF2"	9
"GO:0004890"	"mIDH1"	"GO:0004890"	"GABA-A receptor activity"	"3/362"	"15/10182"	0.0147512535412539	0.0147512535412539	0.504648147463948	"GABRE/GABRG2/GABRG3"	3
"GO:0015085"	"mIDH1"	"GO:0015085"	"calcium ion transmembrane transporter activity"	"6/362"	"59/10182"	0.0178836308584876	0.0178836308584876	0.555267152501554	"CACNA1E/CNR1/ORAI1/ORAI3/PSEN1/TMCO1"	6
"GO:0051015"	"mIDH1"	"GO:0051015"	"actin filament binding"	"10/362"	"131/10182"	0.0182597467457242	0.0182597467457242	0.555267152501554	"ADD2/CORO1C/CORO7/LASP1/MPRIP/MYO10/MYO1C/MYO9B/PKNOX2/PPP1R9B"	10
"GO:0022824"	"mIDH1"	"GO:0022824"	"transmitter-gated ion channel activity"	"5/362"	"45/10182"	0.0210385530988482	0.0210385530988482	0.575791979547423	"CHRNA5/GABRE/GABRG2/GABRG3/PTK2B"	5
"GO:0022835"	"mIDH1"	"GO:0022835"	"transmitter-gated channel activity"	"5/362"	"45/10182"	0.0210385530988482	0.0210385530988482	0.575791979547423	"CHRNA5/GABRE/GABRG2/GABRG3/PTK2B"	5
"GO:00001461"	"mIDH1"	"GO:0000146"	"microfilament motor activity"	"3/362"	"18/10182"	0.0244573705802863	0.0244573705802863	0.58621198254496	"MYO10/MYO1C/MYO9B"	3
"GO:0016917"	"mIDH1"	"GO:0016917"	"GABA receptor activity"	"3/362"	"18/10182"	0.0244573705802863	0.0244573705802863	0.58621198254496	"GABRE/GABRG2/GABRG3"	3
"GO:0004984"	"mIDH1"	"GO:0004984"	"olfactory receptor activity"	"19/362"	"328/10182"	0.0249932875382559	0.0249932875382559	0.58621198254496	"OR10AD1/OR13C4/OR13C5/OR13G1/OR14A16/OR14C36/OR14J1/OR1L1/OR2C1/OR2T35/OR2T6/OR2V2/OR4C13/OR4C16/OR4K2/OR51B5/OR52A1/OR8B3/OR8H2"	19
"GO:0046332"	"mIDH1"	"GO:0046332"	"SMAD binding"	"6/362"	"64/10182"	0.0257031407731252	0.0257031407731252	0.58621198254496	"CTNNB1/FOXH1/SKIL/SMAD4/SMAD6/TCF12"	6
"GO:0019789"	"mIDH1"	"GO:0019789"	"SUMO transferase activity"	"3/362"	"19/10182"	0.0282957950906679	0.0282957950906679	0.595700949277219	"CBX4/PIAS4/UHRF2"	3
"GO:00704121"	"mIDH1"	"GO:0070412"	"R-SMAD binding"	"3/362"	"19/10182"	0.0282957950906679	0.0282957950906679	0.595700949277219	"FOXH1/SMAD4/SMAD6"	3
"GO:00228431"	"mIDH1"	"GO:0022843"	"voltage-gated cation channel activity"	"5/362"	"51/10182"	0.034088862344475	0.034088862344475	0.673008816986108	"ABCC8/CACNA1E/CNR1/LRRC26/PTK2B"	5
"GO:0016773"	"mIDH1"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"25/362"	"480/10182"	0.0355926919933327	0.0355926919933327	0.673008816986108	"ARAF/CAMK1/CDC7/CDK1/CSNK1E/DAPK1/DDR2/DGKD/DGKK/EPHB6/FLT4/IKBKE/IP6K2/JAK3/MAP3K1/MAP3K6/MAP3K7/MAPK9/MAPKAPK2/NEK3/PPP1R9B/PTK2B/STK38L/TLK2/TRIM24"	25
"GO:0003899"	"mIDH1"	"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"	"3/362"	"21/10182"	0.0368701029419905	0.0368701029419905	0.673008816986108	"POLR1B/POLR1C/PRIM1"	3
"GO:0004672"	"mIDH1"	"GO:0004672"	"protein kinase activity"	"22/362"	"413/10182"	0.0380303007067607	0.0380303007067607	0.673008816986108	"ARAF/CAMK1/CDC7/CDK1/CSNK1E/DAPK1/DDR2/EPHB6/FLT4/IKBKE/JAK3/MAP3K1/MAP3K6/MAP3K7/MAPK9/MAPKAPK2/NEK3/PPP1R9B/PTK2B/STK38L/TLK2/TRIM24"	22
"GO:00087571"	"mIDH1"	"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"7/362"	"89/10182"	0.0387703828978749	0.0387703828978749	0.673008816986108	"COQ5/FTSJ3/MECOM/NDUFAF7/PRMT2/PRMT3/TARBP1"	7
"GO:0005230"	"mIDH1"	"GO:0005230"	"extracellular ligand-gated ion channel activity"	"5/362"	"53/10182"	0.0393451308391878	0.0393451308391878	0.673008816986108	"CHRNA5/GABRE/GABRG2/GABRG3/PTK2B"	5
"GO:0034062"	"mIDH1"	"GO:0034062"	"5'-3' RNA polymerase activity"	"3/362"	"23/10182"	0.0466183401017529	0.0466183401017529	0.702167683223564	"POLR1B/POLR1C/PRIM1"	3
"GO:0097747"	"mIDH1"	"GO:0097747"	"RNA polymerase activity"	"3/362"	"23/10182"	0.0466183401017529	0.0466183401017529	0.702167683223564	"POLR1B/POLR1C/PRIM1"	3
"GO:0005549"	"mIDH1"	"GO:0005549"	"odorant binding"	"7/362"	"94/10182"	0.0496875861899242	0.0496875861899242	0.702167683223564	"OR13G1/OR14A16/OR14C36/OR14J1/OR2C1/OR8B3/OR8H2"	7
"GO:0015276"	"mIDH1"	"GO:0015276"	"ligand-gated ion channel activity"	"6/362"	"75/10182"	0.0501271048005318	0.0501271048005318	0.702167683223564	"ABCC8/CHRNA5/GABRE/GABRG2/GABRG3/PTK2B"	6
"GO:0022834"	"mIDH1"	"GO:0022834"	"ligand-gated channel activity"	"6/362"	"75/10182"	0.0501271048005318	0.0501271048005318	0.702167683223564	"ABCC8/CHRNA5/GABRE/GABRG2/GABRG3/PTK2B"	6
"GO:0140104"	"mIDH1"	"GO:0140104"	"molecular carrier activity"	"5/362"	"57/10182"	0.0512643128157792	0.0512643128157792	0.702167683223564	"HBQ1/IPO11/SCO1/SCO2/TNPO2"	5
"GO:0050681"	"mIDH1"	"GO:0050681"	"nuclear androgen receptor binding"	"3/362"	"24/10182"	0.0519207503568491	0.0519207503568491	0.702167683223564	"FOXH1/PRMT2/RNF6"	3
"GO:19043151"	"mIDH1"	"GO:1904315"	"transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential"	"4/362"	"40/10182"	0.0525802513982227	0.0525802513982227	0.702167683223564	"CHRNA5/GABRE/GABRG2/GABRG3"	4
"GO:0019902"	"mIDH1"	"GO:0019902"	"phosphatase binding"	"9/362"	"137/10182"	0.0553362949247858	0.0553362949247858	0.702167683223564	"ANKLE2/CEACAM1/CTNNB1/FLT4/IKBKE/JAK3/PHACTR1/PPP1R9B/TRAF2"	9
"GO:0070410"	"mIDH1"	"GO:0070410"	"co-SMAD binding"	"2/362"	"11/10182"	0.0560824793484762	0.0560824793484762	0.702167683223564	"FOXH1/SMAD6"	2
"GO:00052311"	"mIDH1"	"GO:0005231"	"excitatory extracellular ligand-gated ion channel activity"	"4/362"	"41/10182"	0.0566999858403922	0.0566999858403922	0.702167683223564	"CHRNA5/GABRE/GABRG2/GABRG3"	4
"GO:0015075"	"mIDH1"	"GO:0015075"	"ion transmembrane transporter activity"	"18/362"	"339/10182"	0.0583219196356452	0.0583219196356452	0.702167683223564	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/GJA1/LASP1/LRRC26/ORAI1/ORAI3/PSEN1/PTK2B/SLC22A11/SLC39A1/SLC44A2/TMCO1"	18
"GO:0042393"	"mIDH1"	"GO:0042393"	"histone binding"	"12/362"	"204/10182"	0.0601827066671395	0.0601827066671395	0.702167683223564	"BRD7/CBX4/CHD7/NCAPD2/PHC1/PHC2/PHF10/PHF8/TRIM24/UHRF1/UHRF2/WDTC1"	12
"GO:0036002"	"mIDH1"	"GO:0036002"	"pre-mRNA binding"	"3/362"	"26/10182"	0.0633516247206981	0.0633516247206981	0.702167683223564	"SLBP/SOX9/U2AF1L4"	3
"GO:0043014"	"mIDH1"	"GO:0043014"	"alpha-tubulin binding"	"3/362"	"26/10182"	0.0633516247206981	0.0633516247206981	0.702167683223564	"ARL4C/ARL8B/NDEL1"	3
"GO:00995291"	"mIDH1"	"GO:0099529"	"neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential"	"4/362"	"43/10182"	0.0654429159267757	0.0654429159267757	0.702167683223564	"CHRNA5/GABRE/GABRG2/GABRG3"	4
"GO:0004622"	"mIDH1"	"GO:0004622"	"lysophospholipase activity"	"2/362"	"12/10182"	0.0657552658519039	0.0657552658519039	0.702167683223564	"MGLL/PLA2G4A"	2
"GO:0071837"	"mIDH1"	"GO:0071837"	"HMG box domain binding"	"2/362"	"12/10182"	0.0657552658519039	0.0657552658519039	0.702167683223564	"DLX5/TCF12"	2
"GO:00443251"	"mIDH1"	"GO:0044325"	"transmembrane transporter binding"	"6/362"	"81/10182"	0.067945513095259	0.067945513095259	0.702167683223564	"ABCC8/CTNNB1/FGF12/GRINA/LRRC26/PPP1R9B"	6
"GO:0031625"	"mIDH1"	"GO:0031625"	"ubiquitin protein ligase binding"	"13/362"	"232/10182"	0.0705188080581364	0.0705188080581364	0.702167683223564	"ARRDC1/ASB4/CRK/DBT/GPI/IKBKE/PIAS4/PTK2B/SMAD6/TRAF2/TRIB1/UBASH3B/ZNF675"	13
"GO:00228361"	"mIDH1"	"GO:0022836"	"gated channel activity"	"9/362"	"144/10182"	0.0711184416783228	0.0711184416783228	0.702167683223564	"ABCC8/CACNA1E/CHRNA5/CNR1/GABRE/GABRG2/GABRG3/LRRC26/PTK2B"	9
"GO:00167411"	"mIDH1"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"8/362"	"124/10182"	0.0743473344341364	0.0743473344341364	0.702167683223564	"COQ5/FTSJ3/GART/MECOM/NDUFAF7/PRMT2/PRMT3/TARBP1"	8
"GO:00434251"	"mIDH1"	"GO:0043425"	"bHLH transcription factor binding"	"3/362"	"28/10182"	0.0758360778637603	0.0758360778637603	0.702167683223564	"FOXH1/SOX9/TCF12"	3
"GO:0046625"	"mIDH1"	"GO:0046625"	"sphingolipid binding"	"2/362"	"13/10182"	0.0759338698313758	0.0759338698313758	0.702167683223564	"PLA2G4A/TRAF2"	2
"GO:0061608"	"mIDH1"	"GO:0061608"	"nuclear import signal receptor activity"	"2/362"	"13/10182"	0.0759338698313758	0.0759338698313758	0.702167683223564	"IPO11/TNPO2"	2
"GO:00001491"	"mIDH1"	"GO:0000149"	"SNARE binding"	"5/362"	"65/10182"	0.080770842965596	0.080770842965596	0.702167683223564	"CPLX1/DAPK1/GOSR2/SCFD2/SNAPIN"	5
"GO:0005159"	"mIDH1"	"GO:0005159"	"insulin-like growth factor receptor binding"	"2/362"	"14/10182"	0.0865703224787216	0.0865703224787216	0.702167683223564	"CRK/SOCS1"	2
"GO:00167091"	"mIDH1"	"GO:0016709"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	"2/362"	"14/10182"	0.0865703224787216	0.0865703224787216	0.702167683223564	"AKR1C3/FMO3"	2
